leaf_index,r0,r1,r2,r3,r4,r5,r6,r7
2120,-4.18482,-7.68004,-1.43838,-4.36905,-0.69874,-1.11061,-0.437,-0.65888
2121,-4.18442,-4.23945,-4.82042,-2.66955,-3.64455,-3.99533,-0.56365,-2.14281
2122,-4.18142,-2.02522,-3.71138,-0.33387,-4.13035,-3.84247,-4.78407,-3.13316
2123,-4.18139,-3.56825,-2.89795,-6.10706,-1.66034,-1.27453,-1.94708,-3.98961
2124,-4.18091,-2.58856,-1.35714,-5.82677,-3.28539,-4.77476,-0.02529,-2.53646
2125,-4.17827,-5.70904,-0.24911,-4.14256,-2.18986,-3.22346,-2.50937,-3.35306
2126,-4.17804,-3.56604,-2.97885,-2.60834,-0.65483,-6.60611,-2.03797,-2.43466
2127,-4.17728,-0.89919,-1.8255,-0.44851,-1.1417,-6.23555,-1.45231,-5.99278
2128,-4.17656,-4.46886,-2.24156,-1.93089,-6.38766,-1.02593,-2.55256,-2.3372
2129,-4.17543,-1.01728,-2.20264,-3.73215,-3.61674,-5.51406,-1.15466,-4.23455
2130,-4.17489,-1.86245,-3.66749,-4.46868,-4.71084,-4.71335,-0.78844,-0.80784
2131,-4.1733,-1.74637,-5.53733,-0.10149,-0.45907,-5.92614,-3.60037,-0.75421
2132,-4.17217,-0.51383,-4.25596,-0.6634,-4.16299,-3.67024,-3.5221,-4.53535
2133,-4.17205,-0.30087,-2.04337,-0.28912,-0.20883,-4.05464,-2.59725,-7.41722
2134,-4.17071,-0.32793,-1.40392,-3.30557,-4.77651,-1.28599,-2.65482,-6.17114
2135,-4.17053,-6.08151,-0.65054,-2.04119,-1.97113,-5.96725,-0.43944,-1.16006
2136,-4.17051,-3.68077,-2.64281,-3.58873,-3.40858,-0.70836,-0.98039,-6.00949
2137,-4.16945,-2.91991,-3.9372,-2.13104,-1.6761,-3.52341,-5.09051,-3.59304
2138,-4.16848,-4.66546,-1.65674,-1.44722,-4.30747,-2.97364,-3.13525,-4.3349
2139,-4.16654,-5.82276,-2.74695,-1.99425,-2.41701,-5.27594,-0.82917,-1.68749
2140,-4.1654,-1.54073,-5.57185,-1.85213,-1.66566,-0.90731,-1.30673,-6.36353
2141,-4.1642,-3.04382,-1.52504,-0.25233,-5.47903,-2.79919,-3.77001,-4.35166
2142,-4.16224,-6.46923,-0.10045,-2.75474,-5.16841,-1.24503,-1.67154,-1.47292
2143,-4.16206,-3.02406,-3.04941,-3.69733,-5.90345,-1.76458,-1.85098,-3.02862
2144,-4.16097,-0.60534,-1.55368,-1.23746,-5.58345,-4.63253,-3.83724,-3.31889
2145,-4.16019,-4.14713,-3.84024,-1.8854,-3.69382,-4.07583,-3.46128,-2.22596
2146,-4.15993,-6.09637,-2.78147,-1.45139,-4.27517,-1.93713,-0.44055,-3.66913
2147,-4.15883,-0.1406,-0.10715,-6.63181,-2.26787,-2.11912,-3.15576,-4.37026
2148,-4.15768,-0.67936,-4.43608,-3.33643,-5.00972,-4.05679,-2.6595,-1.67746
2149,-4.15746,-2.58351,-2.10949,-0.00967,-0.54962,-2.64093,-4.6582,-6.52806
2150,-4.15571,-4.1034,-3.11654,-2.67548,-4.53625,-1.71291,-2.65288,-4.29788
2151,-4.15544,-0.38753,-2.16823,-3.4433,-7.22216,-2.57089,-0.72775,-2.59344
2152,-4.1548,-6.81802,-1.11933,-4.09546,-2.06159,-0.69619,-3.53243,-1.00681
2153,-4.15426,-1.03241,-1.97486,-2.58133,-2.1839,-1.46619,-7.93015,-1.14299
2154,-4.15406,-3.18732,-0.46933,-4.0071,-2.82568,-1.03442,-3.42837,-5.95814
2155,-4.15275,-1.91244,-0.29594,-5.82097,-1.33361,-0.33442,-2.35608,-6.13877
2156,-4.15262,-1.41421,-1.31939,-3.41832,-4.42689,-5.59819,-2.42113,-3.24516
2157,-4.1526,-1.99134,-0.17204,-4.46196,-2.14122,-5.99454,-4.2121,-0.76854
2158,-4.15123,-5.8108,-2.98758,-2.89466,-4.20565,-0.40323,-3.35588,-1.60784
2159,-4.15101,-2.99002,-4.74556,-0.96801,-6.08187,-0.24554,-1.54538,-3.30663
2160,-4.1492,-6.95262,-0.27806,-4.051,-1.56,-1.03095,-1.96827,-3.25373
2161,-4.14902,-0.98547,-1.35741,-4.53399,-2.94407,-1.53071,-4.4775,-5.32506
2162,-4.14824,-6.04808,-3.87308,-0.09134,-1.96443,-1.72732,-1.02016,-4.82912
2163,-4.14768,-2.25829,-3.36026,-1.13587,-3.41937,-5.24408,-0.28757,-5.08332
2164,-4.14724,-2.04618,-4.2935,-1.65478,-4.07101,-5.21594,-2.80198,-2.41059
2165,-4.14654,-2.39728,-1.02939,-2.44958,-3.89465,-3.35399,-1.34725,-6.46271
2166,-4.14624,-4.85648,-4.00751,-2.02718,-5.30091,-3.07019,-0.83977,-0.90707
2167,-4.14532,-1.89698,-4.91563,-0.45575,-2.98644,-4.04481,-1.63462,-5.18607
2168,-4.14471,-3.41831,-1.54504,-0.56798,-2.60553,-1.57528,-3.35187,-6.92254
2169,-4.14427,-1.11621,-5.19272,-0.65136,-6.86587,-0.99091,-2.37658,-0.64836
2170,-4.14211,-5.94949,-4.55217,-0.71967,-0.73293,-0.3715,-3.44473,-3.69661
2171,-4.14168,-2.76073,-5.669,-0.28516,-2.06296,-2.76472,-0.78086,-5.52238
2172,-4.14094,-6.97831,-1.17015,-1.71533,-4.87877,-0.32028,-0.75494,-2.31717
2173,-4.14041,-0.51101,-6.37976,-3.98822,-0.344,-5.05677,-0.33651,-0.43134
2174,-4.13887,-2.78834,-0.04525,-0.13211,-8.56746,-0.48459,-0.15729,-1.18932
2175,-4.13615,-4.5624,-2.69311,-0.56502,-2.94221,-1.99434,-0.58583,-6.44418
2176,-4.1359,-5.05074,-5.34345,-0.4263,-2.60863,-1.71986,-2.92384,-3.21535
2177,-4.13386,-2.01447,-1.98082,-1.36726,-2.01555,-2.3277,-3.66215,-7.08295
2178,-4.1337,-0.99223,-5.54085,-3.72272,-2.62686,-2.05724,-1.03044,-5.01736
2179,-4.13323,-0.07211,-2.10742,-3.89736,-3.7027,-0.09313,-1.48343,-6.88196
2180,-4.13248,-2.76943,-3.07433,-5.41869,-0.33509,-4.42159,-3.06577,-2.71616
2181,-4.1317,-3.58291,-0.86935,-2.32392,-5.28838,-5.83174,-1.25251,-0.62489
2182,-4.13086,-3.53156,-3.97178,-0.82795,-1.2768,-1.05887,-7.13793,-0.54964
2183,-4.12949,-0.13007,-5.30491,-4.17213,-0.83703,-1.45131,-4.49975,-3.7851
2184,-4.12919,-2.93906,-3.15011,-1.03665,-2.93896,-3.36042,-4.62663,-4.6881
2185,-4.12863,-4.02572,-3.24693,-1.50646,-4.96259,-0.0054,-0.35457,-5.40212
2186,-4.12831,-1.95009,-3.14557,-0.53434,-2.76267,-7.09948,-3.04632,-1.28801
2187,-4.12806,-2.40882,-2.0474,-4.4723,-5.38007,-4.49682,-0.90211,-1.72716
2188,-4.12805,-3.62666,-2.85297,-2.37236,-0.3639,-5.9471,-1.9337,-4.09871
2189,-4.12629,-2.45196,-2.16168,-6.40494,-0.80335,-3.42605,-2.747,-3.36695
2190,-4.12576,-2.36742,-1.47204,-2.13742,-2.23579,-7.20476,-3.6828,-0.40952
2191,-4.12357,-2.6234,-4.68909,-1.54892,-1.44572,-3.62795,-3.95055,-4.56818
2192,-4.12273,-6.48292,-0.28399,-2.80319,-1.95849,-1.42824,-5.042,-1.3187
2193,-4.12208,-0.48802,-4.37474,-1.03219,-4.91065,-0.8531,-6.10858,-0.63998
2194,-4.12166,-6.03352,-1.23821,-2.65387,-3.33079,-4.79428,-1.95219,-0.37688
2195,-4.12114,-1.01267,-1.74912,-2.4484,-1.95455,-1.34894,-1.33762,-8.09367
2196,-4.11989,-1.14688,-4.45153,-0.27726,-3.09598,-2.29944,-6.83992,-0.40145
2197,-4.11817,-3.8193,-4.52864,-4.42193,-0.48924,-4.8183,-0.08551,-2.22011
2198,-4.11777,-2.5888,-6.05937,-2.58055,-4.56398,-3.04075,-0.3317,-1.66757
2199,-4.11745,-1.99632,-0.62156,-3.00955,-7.35419,-1.00839,-3.73208,-0.76691
2200,-4.11702,-1.37502,-0.40117,-5.12624,-2.48261,-3.66522,-5.06715,-3.0736
2201,-4.11606,-0.54101,-1.69493,-1.54658,-3.69348,-7.28082,-0.07085,-3.29294
2202,-4.1157,-3.73329,-0.69328,-7.47426,-0.35709,-3.48984,-0.66856,-0.15816
2203,-4.11403,-3.46853,-4.15471,-1.61329,-3.84075,-0.14072,-2.47176,-5.50445
2204,-4.11278,-0.77085,-7.28504,-2.45472,-2.1356,-3.21234,-0.27253,-2.90502
2205,-4.11171,-1.70137,-5.96752,-0.4508,-2.55016,-4.1708,-1.44169,-4.29038
2206,-4.11125,-1.4924,-6.33804,-4.13595,-0.03256,-4.09693,-0.37375,-2.58223
2207,-4.11112,-5.80592,-0.20646,-2.45381,-3.70214,-3.85164,-1.79125,-3.40244
2208,-4.10989,-4.39775,-2.25232,-1.21866,-1.59498,-1.59013,-6.33055,-3.47306
2209,-4.10964,-4.28013,-1.62394,-5.91655,-3.17777,-3.99115,-0.84441,-0.63876
2210,-4.10888,-1.03904,-1.14108,-5.13423,-4.21805,-5.41008,-2.02366,-1.79415
2211,-4.10875,-3.14724,-4.45225,-5.23614,-1.23755,-1.94886,-4.10765,-1.94192
2212,-4.10763,-5.77965,-1.60993,-1.63986,-1.84957,-2.35095,-5.62506,-1.96286
2213,-4.10726,-0.05978,-1.00261,-6.76273,-0.33913,-1.38287,-4.88789,-3.23546
2214,-4.1065,-4.54586,-3.1399,-4.27059,-3.26071,-4.57356,-1.57058,-0.59872
2215,-4.10596,-2.13202,-4.59749,-4.26422,-3.3353,-2.32321,-3.08989,-3.63402
2216,-4.1044,-1.26397,-5.48822,-4.64631,-1.43735,-3.6706,-0.98008,-3.65345
2217,-4.1043,-0.11796,-3.70751,-4.21848,-6.59871,-1.07232,-1.93822,-1.77483
2218,-4.10323,-4.74043,-3.93138,-0.27938,-4.82884,-2.86618,-3.48813,-1.20757
2219,-4.10122,-4.24438,-0.49409,-3.21829,-3.85175,-1.03916,-4.08758,-4.68397
2220,-4.09926,-2.26298,-4.64395,-0.09671,-0.71194,-1.27619,-1.56962,-7.20417
2221,-4.09532,-4.88072,-2.37867,-3.96714,-4.47951,-3.24349,-2.67767,-0.50452
2222,-4.09407,-1.99946,-1.07087,-3.62077,-2.04393,-1.72221,-0.41583,-7.59391
2223,-4.09218,-3.41634,-0.60036,-5.40189,-5.41074,-0.57187,-1.41013,-3.23268
2224,-4.09101,-3.62423,-4.68244,-2.03421,-3.7972,-0.78317,-1.66232,-5.12542
2225,-4.08896,-2.08314,-3.02872,-3.99387,-0.71577,-5.1482,-4.57749,-2.41806
2226,-4.0888,-2.09281,-4.05552,-3.56957,-2.00086,-4.95273,-4.40361,-1.33716
2227,-4.08839,-2.15388,-3.92022,-2.87252,-5.79958,-0.47564,-4.48952,-1.00462
2228,-4.08679,-3.89912,-3.54867,-4.89137,-4.25761,-1.02826,-1.4377,-3.21323
2229,-4.08563,-4.50644,-3.25868,-5.77644,-1.93708,-2.98475,-2.17607,-1.27167
2230,-4.08487,-5.18507,-0.37895,-3.17774,-2.07113,-3.51364,-2.92964,-4.5792
2231,-4.08283,-3.11507,-4.31986,-2.54039,-5.34455,-2.25374,-0.64207,-3.80214
2232,-4.08191,-0.64202,-4.42235,-3.137,-2.24706,-2.50433,-1.92378,-6.20532
2233,-4.08164,-2.72725,-2.55838,-5.1841,-4.96253,-0.51873,-2.19627,-3.5725
2234,-4.081,-3.14795,-5.72794,-3.86493,-2.14898,-1.83173,-2.86089,-3.08721
2235,-4.08023,-0.29157,-4.09214,-2.45076,-1.79603,-4.43877,-3.04802,-5.3194
2236,-4.07993,-0.64445,-5.18649,-2.64373,-6.36291,-2.90726,-0.20799,-0.26044
2237,-4.0792,-2.06049,-2.78915,-2.59519,-7.24672,-2.29192,-0.56962,-2.55106
2238,-4.0779,-1.7223,-6.03921,-4.93272,-1.48874,-0.77121,-3.96928,-1.01701
2239,-4.07763,-2.85197,-3.23411,-4.82641,-0.54806,-1.59999,-0.59895,-6.18598
2240,-4.07674,-4.35444,-3.15396,-4.10587,-3.73633,-1.54465,-4.57939,-0.54438
2241,-4.07553,-1.2874,-0.74996,-5.41483,-1.46184,-2.76721,-1.23109,-6.3671
2242,-4.07428,-0.14295,-1.87407,-4.39232,-0.55846,-5.01629,-2.71827,-5.26414
2243,-4.0719,-2.28292,-4.31208,-0.83141,-7.42132,-1.34136,-1.05509,-0.96653
2244,-4.07094,-1.40992,-2.88595,-2.70017,-2.65417,-1.54055,-6.346,-4.01626
2245,-4.06976,-2.76031,-1.98515,-0.37936,-2.13096,-6.52819,-0.84409,-4.88489
2246,-4.0692,-0.06358,-2.38634,-0.4575,-2.28595,-6.43153,-2.57312,-4.93179
2247,-4.06856,-5.12243,-3.44997,-0.76543,-4.34424,-0.37917,-2.00799,-4.65523
2248,-4.06806,-3.00295,-2.90913,-7.33,-0.9659,-2.20894,-2.2371,-1.19339
2249,-4.06761,-4.56321,-0.40505,-2.16482,-4.39325,-4.8766,-2.62917,-2.79047
2250,-4.06754,-0.80792,-0.46827,-4.98574,-7.56233,-0.23173,-0.66194,-0.21159
2251,-4.0645,-1.77403,-2.72598,-3.82663,-4.31361,-2.44416,-5.76038,-0.70386
2252,-4.06422,-0.44155,-8.65242,-0.20047,-2.0312,-1.14175,-0.47645,-1.65114
2253,-4.06319,-6.73471,-1.69868,-0.63865,-0.76981,-2.33088,-4.56648,-2.82176
2254,-4.06266,-0.1165,-2.80038,-1.76955,-5.30026,-4.77054,-4.28757,-1.80934
2255,-4.06086,-5.04063,-0.34338,-2.4348,-3.22367,-5.06468,-2.76763,-2.89008
2256,-4.05979,-1.61906,-5.9139,-0.36896,-1.78542,-0.32868,-2.639,-5.9604
2257,-4.05933,-0.50917,-1.69084,-5.3871,-1.30655,-4.05317,-1.86634,-5.45567
2258,-4.05885,-3.51094,-0.34266,-2.95236,-5.33337,-0.4438,-4.67527,-3.44459
2259,-4.05772,-4.11679,-0.40717,-1.67232,-7.61613,-1.36364,-1.15743,-1.55558
2260,-4.05676,-3.02168,-2.02393,-3.46706,-3.79319,-3.92987,-3.84487,-3.69867
2261,-4.05662,-5.68089,-2.46937,-3.4276,-2.94875,-2.53978,-1.18208,-4.10879
2262,-4.05376,-2.74253,-6.97802,-3.5767,-1.92468,-0.78997,-2.97887,-1.16527
2263,-4.05349,-0.86859,-3.20839,-1.1228,-3.87517,-5.42443,-4.86141,-1.78484
2264,-4.05341,-6.58336,-0.07523,-0.34241,-0.39831,-1.07844,-0.0463,-6.22756
2265,-4.05108,-5.72838,-2.15335,-2.27465,-3.34718,-2.22283,-4.96289,-0.43429
2266,-4.05073,-5.09339,-1.90216,-3.15764,-4.49367,-3.98042,-2.07815,-1.92476
2267,-4.05019,-5.66291,-3.3635,-4.7821,-1.47464,-0.7989,-3.60758,-1.2322
2268,-4.04725,-2.02699,-4.21568,-6.90902,-1.80626,-1.12269,-0.67912,-3.0034
2269,-4.04494,-5.29024,-0.1013,-0.63259,-5.49099,-1.63842,-4.72853,-0.21685
2270,-4.04374,-2.05459,-5.01289,-4.26351,-1.15007,-3.30142,-0.3276,-4.87759
2271,-4.04334,-6.97523,-0.08206,-0.37607,-1.95955,-3.53923,-2.54727,-3.46335
2272,-4.03991,-3.5525,-2.34537,-4.21155,-1.03273,-5.87408,-2.94311,-1.89411
2273,-4.03857,-0.37966,-7.5658,-1.71247,-0.01863,-3.3057,-0.78788,-3.43848
2274,-4.03842,-3.80517,-1.92647,-1.89949,-6.17421,-2.11524,-4.39287,-0.00241
2275,-4.03835,-3.56561,-4.81735,-2.06005,-5.64532,-1.80937,-2.7132,-1.01119
2276,-4.03792,-3.84212,-5.27214,-3.05562,-2.0904,-1.35815,-4.87908,-1.33464
2277,-4.03632,-0.95768,-1.04712,-1.6131,-5.94104,-2.856,-4.79038,-3.56258
2278,-4.03454,-1.892,-0.7903,-2.81863,-3.47752,-4.35788,-0.84747,-6.30644
2279,-4.03401,-4.04688,-2.53719,-1.49073,-1.50755,-6.09817,-1.43341,-4.14426
2280,-4.0324,-0.63056,-6.90281,-3.97813,-1.03652,-2.11679,-2.34727,-2.96698
2281,-4.03165,-2.35317,-0.89424,-2.21188,-3.55444,-2.55703,-1.71439,-7.09963
2282,-4.03093,-4.72505,-0.54664,-6.99055,-2.97459,-1.34607,-0.52051,-1.15234
2283,-4.02849,-1.99912,-4.70135,-3.7681,-1.46107,-5.49855,-3.24493,-0.7584
2284,-4.02848,-2.03085,-4.1067,-2.41634,-5.09091,-3.04195,-0.0617,-4.66568
2285,-4.02834,-1.2138,-2.89517,-0.05494,-3.12579,-3.74937,-1.03921,-7.00041
2286,-4.02779,-4.1257,-4.42207,-2.72691,-2.25797,-2.4764,-3.67677,-3.87494
2287,-4.02692,-0.07585,-1.20031,-1.59043,-2.43714,-7.13028,-3.0348,-3.71718
2288,-4.02608,-0.76383,-1.4542,-1.63432,-4.39391,-5.01452,-0.26186,-5.82247
2289,-4.02565,-4.20488,-0.36338,-2.44204,-1.93135,-4.24149,-3.74818,-4.92425
2290,-4.02466,-3.92383,-0.63667,-1.26134,-6.00834,-2.05145,-2.03766,-4.68494
2291,-4.0242,-1.34742,-2.74322,-1.60196,-1.12007,-5.31516,-0.95494,-6.44061
2292,-4.02298,-1.49293,-2.53452,-1.92018,-7.32197,-2.62333,-3.17817,-0.93919
2293,-4.02023,-3.11561,-1.89461,-3.04637,-6.33058,-1.30334,-3.02127,-3.21836
2294,-4.01961,-3.02444,-6.41992,-2.4651,-0.05327,-1.06979,-0.63877,-5.0841
2295,-4.01756,-8.6086,-0.08836,-1.40026,-1.14202,-1.33487,-1.84736,-1.13306
2296,-4.01689,-7.14415,-0.91451,-3.30228,-2.82516,-1.06473,-2.5186,-2.37188
2297,-4.0167,-0.16521,-2.52648,-4.30926,-1.08792,-2.45416,-0.69789,-7.15489
2298,-4.01601,-3.75759,-3.17207,-0.88613,-0.40866,-7.55233,-1.18458,-0.54504
2299,-4.01504,-2.77441,-1.46784,-2.48515,-1.15091,-4.22455,-6.15067,-3.29385
2300,-4.01493,-3.92436,-5.88183,-2.89145,-1.72681,-0.33116,-4.11585,-2.34341
2301,-4.0149,-3.19101,-1.84265,-4.01981,-7.06757,-1.89741,-0.55149,-0.5376
2302,-4.01421,-0.73694,-2.49024,-0.80123,-1.96172,-0.16201,-6.44493,-5.57566
2303,-4.01297,-6.626,-0.04229,-3.04682,-3.08175,-4.51009,-0.92264,-0.13407
2304,-4.01162,-5.02503,-4.41272,-1.09818,-2.04149,-3.608,-1.05509,-4.43615
2305,-4.01161,-1.61131,-1.70433,-3.78529,-3.91062,-4.10462,-3.42437,-4.49558
2306,-4.0112,-3.72283,-2.96551,-0.1412,-2.40329,-5.70461,-4.00622,-2.62077
2307,-4.0108,-0.8677,-1.81672,-5.69309,-1.6442,-6.30163,-2.19083,-0.48498
2308,-4.00937,-5.08839,-3.60284,-1.57218,-1.31776,-4.69167,-0.83631,-4.25833
2309,-4.00902,-1.52315,-2.35882,-6.01773,-3.59024,-1.74733,-0.89951,-4.80403
2310,-4.00886,-4.67612,-4.24194,-4.40182,-0.14129,-3.40413,-0.86211,-3.51307
2311,-4.00778,-1.61059,-6.45698,-2.94002,-2.03352,-1.7161,-3.79219,-3.08974
2312,-4.00737,-5.19056,-3.00369,-3.18614,-1.8969,-0.68309,-5.17671,-2.63862
2313,-4.00626,-5.49077,-1.55192,-5.04974,-1.53603,-0.98287,-1.93191,-4.33996
2314,-4.00528,-4.42477,-6.49925,-0.85498,-3.77499,-1.99015,-0.03134,-1.78768
2315,-4.00512,-2.99492,-3.4122,-0.84075,-3.20303,-6.05517,-0.24852,-3.95642
2316,-4.0048,-1.98547,-2.02365,-1.07118,-7.42,-0.58187,-1.03978,-4.27795
2317,-4.00325,-1.66064,-4.06787,-2.31739,-0.42752,-4.75405,-5.45591,-2.59763
2318,-4.00307,-6.06007,-3.23826,-2.07924,-1.85571,-2.61219,-2.36095,-4.07432
2319,-4.00294,-2.16654,-5.72056,-4.7021,-0.11911,-3.57664,-0.45415,-3.38159
2320,-4.00253,-4.41415,-2.83528,-1.59116,-6.11679,-3.73814,-1.54388,-0.38995
2321,-3.99747,-1.74435,-0.29771,-5.41011,-3.0903,-1.04463,-1.3357,-6.26053
2322,-3.99614,-6.26681,-1.88457,-0.52956,-3.41318,-4.87737,-2.31891,-0.33181
2323,-3.99488,-7.77551,-1.67301,-0.66779,-3.29714,-2.71329,-0.7014,-1.26979
2324,-3.99449,-1.478,-2.18041,-4.43598,-3.0047,-1.88641,-5.1434,-4.28791
2325,-3.99391,-7.06618,-0.53786,-3.42751,-0.10618,-0.28038,-4.43981,-1.5096
2326,-3.99374,-4.50043,-2.52791,-3.2451,-0.92476,-6.42931,-2.05058,-0.69214
2327,-3.99371,-2.16568,-3.82494,-4.39841,-4.90244,-1.18474,-1.69314,-4.13276
2328,-3.99183,-2.56032,-0.3671,-3.07449,-1.86087,-2.49906,-0.66487,-7.60083
2329,-3.99119,-2.26205,-1.58095,-0.59563,-2.9211,-0.51389,-8.10022,-1.29954
2330,-3.98991,-7.70556,-1.37568,-3.86011,-1.90025,-0.10255,-1.68558,-1.20389
2331,-3.98878,-2.28376,-0.37537,-2.82859,-2.41219,-5.47688,-2.27534,-5.45346
2332,-3.98829,-5.5201,-2.86412,-2.9536,-3.88615,-3.80775,-2.02221,-1.73338
2333,-3.98743,-7.64971,-0.98251,-1.24963,-4.10753,-0.56288,-0.58581,-2.35023
2334,-3.98694,-0.3658,-2.51419,-2.09162,-1.24948,-3.09982,-7.88045,-0.05361
2335,-3.98565,-2.428,-1.67951,-4.33765,-3.04881,-4.18869,-3.28095,-4.35643
2336,-3.98502,-5.96444,-3.10178,-1.60266,-4.37573,-1.38878,-3.58538,-1.55719
2337,-3.98365,-4.74413,-0.44669,-1.00526,-6.75926,-0.91926,-1.89068,-3.21036
2338,-3.98306,-0.99856,-2.36474,-2.74236,-1.41693,-3.54952,-0.92214,-7.38705
2339,-3.98232,-0.00858,-0.36189,-2.56512,-8.03652,-3.50608,-0.56953,-0.47717
2340,-3.98201,-0.93867,-3.63176,-0.10023,-1.32251,-4.17401,-6.98665,-1.44158
2341,-3.9813,-0.27403,-0.72466,-1.47523,-0.31944,-6.55457,-6.01877,-1.44314
2342,-3.9809,-0.59448,-6.17416,-1.77673,-3.19621,-4.57597,-2.7684,-1.92425
2343,-3.98042,-3.11248,-1.0834,-0.3717,-0.16485,-4.32381,-1.77511,-7.16124
2344,-3.97978,-6.65399,-1.37661,-2.10558,-3.15684,-3.4165,-0.59189,-3.40128
2345,-3.97968,-5.99324,-1.9253,-0.78959,-0.23144,-3.51429,-1.71186,-5.3459
2346,-3.97948,-4.33298,-2.96451,-1.22001,-7.06627,-0.47306,-2.06832,-0.82362
2347,-3.97795,-0.09997,-0.01701,-1.15464,-8.08851,-2.49793,-2.55869,-2.14988
2348,-3.97747,-5.51581,-1.96413,-5.31501,-0.9551,-1.57986,-4.15029,-1.00765
2349,-3.97587,-4.44509,-4.10588,-2.00206,-0.28898,-4.36011,-1.62607,-4.67215
2350,-3.97249,-1.56266,-3.17803,-3.54043,-2.36051,-3.75398,-5.3304,-3.32648
2351,-3.9707,-4.85912,-1.66958,-0.57898,-2.72211,-5.99241,-3.45079,-1.5076
2352,-3.97046,-5.34813,-5.00647,-0.12835,-3.55133,-3.24519,-0.53411,-2.66894
2353,-3.97027,-2.49092,-1.30305,-0.56165,-1.82875,-6.60294,-3.15322,-4.37412
2354,-3.97022,-4.18855,-8.0645,-0.38965,-0.56024,-1.06372,-0.24031,-0.04793
2355,-3.9691,-2.86214,-4.03376,-5.44263,-2.00416,-2.52815,-0.91288,-4.34964
2356,-3.96836,-2.08658,-2.84064,-5.31638,-0.56628,-0.21885,-1.4762,-6.40449
2357,-3.9679,-1.10254,-1.48474,-1.86773,-0.6098,-0.7443,-7.91699,-3.70713
2358,-3.96714,-7.65924,-0.98763,-2.34298,-0.14602,-1.01272,-3.866,-1.77199
2359,-3.96585,-7.70356,-1.03506,-0.83325,-0.1153,-1.47934,-2.64299,-3.73823
2360,-3.96547,-1.05675,-1.70368,-0.85057,-3.99906,-4.11892,-4.17678,-5.39711
2361,-3.96521,-3.68516,-4.97913,-4.06253,-1.32174,-1.95003,-1.75447,-4.55774
2362,-3.96509,-2.05514,-3.40315,-1.25174,-0.75117,-5.54352,-5.95792,-0.33832
2363,-3.96453,-7.91393,-1.59176,-2.32676,-1.97034,-3.06418,-0.46957,-0.46122
2364,-3.96407,-0.79594,-3.6521,-6.10128,-3.70799,-3.66498,-1.26379,-2.07626
2365,-3.96268,-0.92857,-5.17311,-3.29064,-3.15593,-5.28233,-2.72112,-0.76034
2366,-3.96114,-0.47323,-0.4468,-2.60079,-4.77788,-6.08962,-4.04188,-0.93454
2367,-3.9591,-0.65124,-3.02226,-6.15424,-2.90664,-1.25159,-4.93587,-1.58583
2368,-3.95828,-4.87591,-1.71675,-3.35861,-1.24166,-3.30314,-0.63778,-5.7854
2369,-3.95812,-2.88105,-6.22723,-1.66502,-1.38443,-2.72968,-4.18409,-2.75822
2370,-3.95704,-0.35439,-3.82409,-2.18846,-0.08024,-0.17224,-5.54102,-5.83646
2371,-3.95636,-3.04363,-3.79997,-0.56678,-2.81746,-3.38509,-6.02074,-2.16247
2372,-3.95352,-6.47905,-1.7002,-0.78431,-6.20089,-0.02886,-0.35671,-0.55375
2373,-3.95306,-1.73915,-0.35978,-2.36156,-3.11371,-2.27179,-5.31968,-5.69974
2374,-3.95277,-1.4196,-0.50632,-1.68676,-4.6689,-2.6944,-3.52892,-6.14387
2375,-3.95248,-0.97225,-4.20888,-4.80098,-0.80451,-1.24018,-4.55165,-4.44587
2376,-3.94949,-2.32713,-3.88636,-0.57021,-3.49669,-2.35946,-4.32198,-5.20419
2377,-3.94938,-1.8403,-1.74601,-2.28566,-1.94443,-0.83144,-6.74019,-4.77919
2378,-3.9489,-2.86805,-0.09323,-7.06967,-3.54334,-2.95631,-0.51774,-2.15137
2379,-3.94882,-5.64091,-1.47383,-0.57066,-6.70485,-2.15023,-0.35661,-0.61917
2380,-3.94603,-5.4921,-4.19371,-3.84618,-4.33139,-1.66274,-0.01888,-0.59951
2381,-3.94591,-4.83692,-5.33341,-0.94847,-1.90484,-4.69033,-2.27766,-0.93474
2382,-3.9447,-0.75987,-1.28032,-6.66957,-2.77237,-1.21841,-4.42905,-2.99206
2383,-3.9441,-1.31,-2.80039,-5.98716,-0.66245,-5.84052,-0.50397,-2.058
2384,-3.94385,-2.56,-4.08743,-0.37386,-3.5675,-0.28565,-3.98012,-5.69171
2385,-3.94365,-2.22393,-6.86364,-3.50868,-3.31253,-1.16357,-2.77974,-0.16635
2386,-3.94349,-0.71213,-8.85414,-0.55491,-0.2179,-0.41229,-0.86733,-2.06599
2387,-3.94241,-1.44685,-3.70217,-0.96541,-7.49883,-0.63439,-3.26033,-0.6792
2388,-3.94225,-5.74855,-5.66143,-2.36325,-0.5677,-2.0389,-1.51064,-2.64853
2389,-3.94136,-3.52901,-3.95116,-1.47027,-1.19787,-3.36609,-6.1654,-1.86033
2390,-3.94061,-3.62255,-3.47026,-5.9518,-0.99023,-2.89499,-3.76885,-0.56245
2391,-3.94018,-2.56526,-2.38457,-2.56052,-4.63494,-0.74359,-0.74487,-6.56213
2392,-3.93984,-7.82352,-0.09072,-1.36501,-3.78827,-0.26067,-1.3276,-2.28413
2393,-3.93938,-4.04288,-3.05096,-1.75068,-1.86997,-5.72605,-1.3872,-4.1898
