leaf_index,r0,r1,r2,r3,r4,r5
8689,-6.590702589064778,-4.250555692889514,-0.27517138036159616,-1.0086326814611029,-6.092911690525808,-0.5279996599542444
8690,-1.9816109182550208,-4.4068713108932,-5.478769356393314,-3.9656258776571667,-3.031521638419366,-4.66041604490152
8691,-8.59009770193763,-0.9328730434804449,-1.8537429620976789,-3.0470825570607656,-1.7481650111878269,-3.092379887805086
8692,-0.35320743764881063,-3.685573211656749,-0.8974182343595204,-1.490830817804988,-8.507749385371973,-3.298796597023296
8693,-4.167086986154795,-0.5200806492578638,-1.0339838537971664,-1.3694162822980127,-8.907754208817554,-0.2690605122345035
8694,-1.2718382031897857,-6.504575997469035,-4.5523012324419385,-2.301305871539969,-1.7555756393766362,-5.1934013543348705
8695,-7.628383855403031,-1.6923856368069803,-2.087090397085704,-1.1080745224180775,-4.430135005983226,-3.705903259244417
8696,-0.35600719419871224,-1.4557494426194197,-6.209117842856009,-2.563780819087845,-2.1692000857921796,-6.9226083921449435
8697,-0.3397308403692145,-4.1756163270472735,-6.387529916003338,-4.130089545694241,-2.316441942658027,-4.384601451489347
8698,-8.268982187121768,-2.802163863707228,-3.4842164508524305,-1.977559213356732,-1.9590750510436017,-1.9706170342438398
8699,-2.082546007623164,-8.593900091286391,-2.664861814232977,-3.7684381804547478,-0.1219702251309853,-0.7002798029615835
8700,-2.942314239219515,-1.1236800310213142,-0.5002253700069272,-5.937972924801307,-7.032433538291386,-2.2616942230576993
8701,-0.3606534737248506,-2.8098534791116823,-0.1520880437428617,-0.2507402889484116,-8.230668117809092,-4.913731104440256
8702,-5.668018081877928,-6.407565736273053,-3.212581718081075,-0.553602210630907,-1.7654870567743526,-3.615601071501457
8703,-7.293132484691648,-2.413828263742511,-0.6742606602621204,-4.610305624002774,-3.0691106750214177,-3.1392142255147415
8704,-3.2736754224167557,-2.5128954882687973,-8.379144149435389,-3.177270337289249,-0.9876225755337795,-1.299193468565555
8705,-5.372083727994288,-5.318212616465931,-0.9506497153041898,-4.026384559631566,-5.072635719432962,-0.10094721475610696
8706,-5.75946268672779,-0.17981300189624613,-5.436024775218723,-1.6316822916110132,-5.645955525015177,-1.6452022965402295
8707,-3.284388432149848,-2.3475575434123055,-3.764480463001063,-7.728357724478963,-3.0996494591668515,-0.4417161572600134
8708,-0.5947832960828804,-6.11910254061817,-2.239771023295882,-6.350042883844314,-3.845766787330347,-1.4398874546679519
8709,-2.0069730368962055,-8.074201786310336,-0.7228461645525053,-2.838162697407899,-4.70619605358929,-0.23101812424409365
8710,-0.370473019589621,-3.0773853710671606,-7.974629417916697,-2.4981663851638256,-4.147331517080371,-1.8320864242892285
8711,-1.0970829742166663,-0.053161942840259324,-3.134307226880714,-5.011948450672836,-4.146158924281651,-6.8307715424715
8712,-2.2465954361099167,-8.676516387372612,-0.5870497842534705,-2.038115824888137,-2.2122399904552528,-3.205982374543512
8713,-2.373168358689564,-4.689728231094922,-2.065258440304177,-3.908946636183597,-5.171207944224413,-5.107638713495465
8714,-4.023593485389927,-5.335231402719445,-7.175451195970213,-0.9216669309758962,-1.6941498508537665,-0.3732128470609363
8715,-3.871117721754591,-3.4189864660529583,-1.0296482726880758,-4.748638929735191,-0.3867358372866136,-7.040288862751042
8716,-6.972326647118824,-5.796765745502558,-2.9663327404570423,-0.17101054150429593,-2.7721287230270395,-1.1274288572679207
8717,-0.3066249147110742,-2.7985756435126903,-3.1732804001577253,-7.685202397576914,-4.6355225798494075,-1.2057535200757883
8718,-0.8209229253655155,-1.2485157713205801,-0.32880898070728964,-2.5092028021192037,-8.428441160770902,-4.508265683257736
8719,-7.0383715316039455,-0.5425063556815977,-3.785926768102363,-4.381978324175841,-4.075117580726232,-0.15954376649449054
8720,-3.7520917525352497,-7.528501451707643,-0.157176325113304,-0.4546874396446793,-5.059325496369903,-1.848040537712186
8721,-2.0080750690725138,-0.9618340591341501,-0.8116325200381175,-2.6743444689736147,-0.284062314429113,-9.335467458829628
8722,-1.4651479321943346,-6.180524675906467,-1.781031016153427,-7.128241879398543,-2.346778997654723,-0.4039564725967882
8723,-2.4802847163612034,-2.19162077247586,-0.8514445512667314,-1.9395857028307153,-3.9109389417636913,-8.322415045329482
8724,-0.1832718540895215,-0.9835708867869625,-2.8586774639200465,-0.03012923777097196,-9.520629565482583,-0.4285648157859516
8725,-0.5852317888294002,-6.470664958667661,-4.530316439913046,-2.539568418206413,-5.443379592517006,-1.0883209826542553
8726,-3.9221480381193747,-1.8822327006396067,-2.702733842072811,-0.2123765490672673,-3.0616662422375356,-8.021862665814155
8727,-6.489652730407375,-4.629696967912864,-0.08731541059872074,-2.2340577167754225,-0.42238361818168324,-5.592250677526397
8728,-1.40483521382769,-5.442273647846862,-2.6335078479628904,-6.6299140847782345,-3.9913275758540867,-1.2594742511639954
8729,-2.7493036901388823,-0.44013119933061234,-5.401343311487353,-6.581942968458721,-4.400217153839303,-0.6238749371713046
8730,-0.3089012672394905,-8.543683512225881,-0.06745372604600228,-3.8071250411756234,-3.4049374406061976,-0.9042687605306283
8731,-0.6168035862199808,-1.1288196970368665,-3.131226928859453,-5.971400976385649,-7.271596859415951,-0.08358732526974871
8732,-7.598659683501721,-0.7626480951543392,-2.2727674972684344,-2.9221817394763234,-3.7841565070573555,-3.695169848898665
8733,-1.3634987740371685,-0.6369865464876012,-2.5691641064485573,-2.1400797646963707,-9.1469969664268,-1.6991233397977217
8734,-6.583913234607052,-3.02994288237407,-4.915969345897554,-2.3123059553724303,-0.10866244158017649,-4.236296930274297
8735,-0.08185434507420944,-6.310204621345344,-3.7257172768569506,-4.9918990932070715,-2.7858217896899,-3.6896867990659237
8736,-6.761389252011856,-2.4795409858521915,-0.4577154056467485,-4.371700711767393,-3.76722561978386,-3.82390278459951
8737,-0.7701541355030606,-1.461520382788561,-5.034971195245737,-1.6093195906240578,-2.8388302139013066,-7.827580680720033
8738,-0.15392328833548327,-0.36573071873012053,-2.3847862526959673,-9.696668707835833,-0.09563755762989486,-0.3475810979978745
8739,-0.10646174357533014,-0.7171514083438282,-4.860603089991364,-1.728998326457952,-8.34470828074916,-1.7959136539749856
8740,-2.632319567599739,-0.28262437348046654,-3.895656118095912,-7.228396240856018,-1.089729741856498,-4.93737353680883
8741,-0.5138328177040281,-3.541145001224084,-8.244728344148474,-3.7111956439636264,-0.8043838423677991,-2.191053621734031
8742,-6.279000622113637,-3.648272192251729,-2.038593816566075,-0.22415822496928967,-1.3472756667262265,-6.422071147054032
8743,-5.5004678753100755,-1.9113411447605169,-2.604729953060805,-2.4783787037242844,-6.689339507928281,-2.901273169015805
8744,-3.718737482572021,-4.8630550638885515,-5.024332826483404,-1.7370263959757177,-2.4285796688956154,-5.325646131835423
8745,-0.0017951529256184763,-4.44739778271319,-5.208231157635764,-4.43204810710458,-0.7172708291785435,-5.739115792724178
8746,-5.701313561462049,-2.881989702586995,-7.002983934929102,-1.579402255081956,-2.3392009626582873,-1.4768217252386842
8747,-4.661188995268178,-1.786465192222371,-7.051402731545004,-2.4426755539200875,-0.6801819690017754,-4.350892714404074
8748,-1.5932171098895647,-2.450037162318382,-3.7738237898426967,-3.9918953436745515,-2.569575090139038,-7.394544378696887
8749,-3.159588821053976,-0.1444846074433037,-5.664398670680958,-2.1090144059301914,-4.884888976442961,-5.440645945388787
8750,-0.6779354986615583,-2.053041167983769,-1.4503175518584555,-2.4257042567588014,-3.424217590876839,-8.695556173705135
8751,-8.562373925208764,-2.3879676103963936,-3.2016015087807297,-1.250109195121163,-2.518996903152095,-1.6807715007577442
8752,-1.895901934641814,-0.9546083013815005,-3.8751445082195275,-3.7473314887343263,-6.977897122885995,-4.212361848361382
8753,-7.5833815002334015,-3.0649889327972,-1.5210583649212963,-5.402274900977391,-1.2339966094985038,-0.27789849993720755
8754,-0.16321369145495687,-8.781853970536824,-2.0549082080711916,-4.038625412430631,-0.10740533951906561,-1.5191192377829443
8755,-2.3924917082819652,-1.1450215013823049,-7.978198654029182,-2.327011637653182,-0.9924520250327683,-4.786785063093622
8756,-3.067645831977684,-0.377549315120519,-6.324143890055866,-5.2627577449776695,-4.644289141039085,-1.0891138205784674
8757,-5.177290898674426,-1.7544767892337316,-4.839603116833669,-6.616962266187274,-1.5858177763548098,-0.62984455711526
8758,-1.7623872987219218,-2.2657982840958297,-7.964561676569762,-3.653651644764273,-3.7877591613196455,-0.7934838623177698
8759,-2.435154707045391,-0.8426814557472257,-6.314035397752679,-3.0406751263590452,-2.947091503193237,-5.963372616277488
8760,-0.4717544808231354,-2.0208771831559966,-8.139399203346848,-2.044428450548131,-3.7697803868125526,-3.324567923019809
8761,-2.50763714095629,-5.704968971651137,-4.344800940413441,-4.389217910176614,-4.794356660763227,-0.19157279649512068
8762,-0.014246422696810297,-4.73438819490338,-2.2833710756165875,-0.7007792026272119,-8.161503675467422,-2.2957239065127877
8763,-4.692149664791633,-2.514160830556386,-4.396764548339084,-4.23264034386405,-5.228351119160432,-2.660881177735806
8764,-0.0409385628569162,-7.713748156290495,-0.6324067894099967,-4.327507140282295,-0.12690298710807985,-4.620936339182044
8765,-1.1450044575134752,-4.7021715532081405,-3.0267080138268665,-2.156738513052522,-6.429979119549571,-4.628329459317168
8766,-5.061356494017385,-3.0555041690728886,-2.0611301695709274,-3.13196132707565,-7.132399448073013,-0.3435163695678578
8767,-5.459241788614992,-1.3497797440700288,-6.637104113852646,-4.826294928677526,-0.4539131505602268,-0.9079993562709111
8768,-0.9227126071339115,-4.101861123639826,-8.851989198244722,-0.5435560524635978,-1.0707713797133005,-1.588590403906621
8769,-2.6732872045593186,-8.989596375151452,-1.7831015194716013,-1.8533372165489939,-2.304961917612461,-0.33694691743966365
8770,-8.290272766755471,-4.365817768259967,-2.2114194274746977,-2.275202205368885,-0.08285310698096375,-1.4619258087446778
8771,-1.057732729845313,-6.622154601168432,-0.592834442381531,-2.1647239519493238,-2.243965501378247,-6.7048792886110276
8772,-1.6403222167613376,-0.9924277809167814,-5.321962299682964,-5.364641502964236,-0.4138612299017561,-6.249038952725039
8773,-0.4551496582192763,-1.3313524385196704,-4.97572991826618,-0.15698766177664641,-1.2687500915495735,-8.463337363758122
8774,-1.7221202400112254,-6.032272395401045,-7.515480524768078,-0.1585782565336793,-1.8711531482021773,-0.798237396383909
8775,-0.8819828094147273,-0.6090814511523106,-9.23127418069963,-0.13537775901846913,-0.9228368282530668,-3.572778773068718
8776,-0.7258957599088829,-0.2681325196196256,-2.3729210371697134,-4.601227032931147,-8.519226359482806,-0.14804754757547117
8777,-6.386784859968159,-3.762100584713244,-5.034198699629132,-0.6082505640572012,-3.993605059193423,-1.8421649432509921
8778,-3.264656237450543,-1.8587502975643484,-4.8641955109747075,-6.3668098497898304,-4.408897299989044,-1.5006751641716871
8779,-1.5729596632356124,-5.8461334427602205,-3.5676191609830097,-3.1033280184334973,-1.3293200192998817,-6.262817152508551
8780,-2.4657650006204532,-0.07186484667501938,-3.5052229127188896,-6.3078767011359025,-4.686731736644126,-4.457969031933452
8781,-7.543491294797517,-6.043223613248886,-1.5569672095867872,-1.3543004846125948,-0.12236905095356632,-1.5172134215737454
8782,-6.871731542318113,-4.86322250987464,-0.7832933924540809,-4.449979039034965,-2.9467508518652514,-0.17079186244547812
8783,-5.65972695536238,-2.4584895404813016,-4.483806121482284,-6.278461480111904,-0.8286073961551841,-1.3088673961996506
8784,-0.8492436660813474,-0.29487986100114416,-2.0244512272282162,-7.324623187896927,-5.918113215494305,-2.533625744991777
8785,-4.227991216908295,-6.191357870732409,-2.974723339264671,-5.658740732266923,-1.5950268460690644,-0.6137929018833448
8786,-2.2860197971683087,-3.331659893609016,-0.4658411273072415,-1.4744894001086661,-1.9442122606953107,-8.80358265586858
8787,-4.804410583210166,-2.9294777911356173,-6.910185716750243,-3.0172309492128173,-1.2645728388138153,-3.1436133848883103
8788,-1.7059635906814972,-1.4612342976220503,-1.5593655757358016,-0.15039382810912058,-6.338070840627456,-7.233885627488652
8789,-1.5906977777574272,-7.725756461099,-5.659267820561464,-2.1739211204316367,-0.7320358755152927,-0.7023146430781131
8790,-1.9253176207942864,-8.049931423146607,-3.568566179796286,-3.895499125751638,-1.692520215140925,-0.8470852641366964
8791,-0.4164943409698086,-8.980658675552675,-2.8820759494967567,-0.6994496497792159,-2.2557807388517306,-2.300035626711515
8792,-0.2756564113503334,-2.185502908987436,-6.769946973116183,-3.2596715379677415,-3.261632836785657,-5.296385679069127
8793,-1.3031873945535488,-8.134527723468736,-0.3506830758439775,-4.381894778351625,-3.19447369660696,-1.6132323652384706
8794,-1.8211405477180918,-1.737042431519342,-2.6421500588492104,-0.8272430261438574,-8.398896443383878,-3.9318419693690037
8795,-1.4420718126487944,-7.740897074767611,-0.2478224708228868,-1.0933000359675744,-2.4620043664416253,-5.539021115589737
8796,-1.977904303909391,-3.4632634147803247,-1.9712980752075324,-2.8696490632529636,-8.40887487964621,-1.1241096455996882
8797,-0.45649168446169186,-3.051149608436305,-3.3960093463375096,-6.404191040674444,-6.158528111421519,-0.08994745088486993
8798,-0.1115978191423616,-2.884955414712736,-3.7063089179103166,-7.13849963126937,-0.1870217873763214,-5.18986495511342
8799,-8.014618841444362,-2.306946335225007,-0.005576510212551311,-2.4970065504047545,-4.91447654067036,-0.23818260584522935
8800,-0.8500450025668906,-6.952049043694354,-1.4543630302798758,-4.504741579959232,-2.190204960286099,-4.872532328631506
8801,-2.899525947254183,-5.657555267335088,-2.6632165711287787,-6.810623155874684,-0.9056183577861923,-2.299426622490483
8802,-3.1093742298315425,-4.635350898226951,-1.7168780060543063,-6.742479085884591,-3.16256359830345,-3.2302958261725663
8803,-1.0875106512549648,-5.268829026414793,-1.758083098078604,-2.5082451126596506,-6.846414231076132,-3.8472358551827144
8804,-0.8577623357992188,-3.167423191515027,-1.7381579563403147,-6.339415820895223,-0.5311487066636654,-6.76314787071381
8805,-2.0593632107902895,-4.717721807272548,-0.2144418732596302,-1.9626620508634107,-3.1043149415313014,-7.743857256955838
8806,-2.426858236132778,-5.791613885018732,-6.687462618096241,-1.10529819899819,-1.252957280007012,-3.613007803189316
8807,-0.9589180450076105,-3.327190451905788,-5.240475353007729,-7.367801139610771,-2.502358115930574,-0.03752573797879113
8808,-1.1760974255285797,-1.0174386567710827,-3.120585984305281,-3.1620857326519243,-1.2435355360999325,-8.734894946692041
8809,-1.4473291228925833,-1.8518546728682261,-6.707448525603813,-6.243721033440146,-1.3164399983458088,-2.9612396634367055
8810,-4.971026001386979,-3.861837277211999,-2.808321458711103,-1.4962544293910416,-6.190615451148297,-3.45339643553195
8811,-0.5688885655766722,-3.1697976659500924,-6.8427930259949665,-1.4333296884555555,-5.3092303964912135,-3.5443717019316385
8812,-7.418365690084331,-3.800750847922378,-0.11317430965362217,-2.0316133427155902,-5.073425910396995,-0.801393669330984
8813,-0.5749301629165205,-7.942738048399506,-0.09316602312181535,-1.2761889995033602,-2.5146039849915014,-5.349934217410785
8814,-2.8508761489484313,-8.475412719591572,-2.2621548220178327,-0.9377030986395919,-3.507752549314664,-1.3186830281542352
8815,-0.3911179915825996,-4.645198054830076,-1.3180302975345295,-6.509666112115191,-5.481456525640802,-2.027273871269804
8816,-2.1167087307287424,-1.5185281503006762,-7.95988278606721,-0.16344232140508835,-5.171521617418346,-1.7557144432453933
8817,-2.2635452484201988,-1.8501264955276866,-6.090735445057199,-6.123358857061607,-2.0372857180641915,-3.5651479363192657
8818,-3.2374916661146185,-5.370001191513798,-3.3141066591016433,-4.815010638782619,-2.4020658715306356,-4.55457836295687
8819,-8.228573967713682,-3.6836183613694895,-0.22141637112809243,-0.13502903902393223,-3.188401136225592,-2.913480113091275
8820,-6.928878654244937,-1.1400825146973719,-1.080733942283251,-3.2064750995848197,-6.08531935143758,-1.4866984990874585
8821,-3.847498418155832,-3.9546286908817034,-0.7562273092519639,-2.2933031098553993,-0.21124806352930983,-7.980095437917258
8822,-6.816762671234428,-6.36873983804637,-0.4948355430740581,-2.4415988772950286,-2.4753908745747344,-0.7981680807451383
8823,-5.550094026425593,-7.865146116446775,-0.2543297602016661,-0.7771129678611153,-2.5290204395544698,-0.5209609288140009
8824,-4.218047121370173,-5.174328118083808,-2.3024787267452886,-4.246647529481507,-1.1330407412452705,-5.551144220808938
8825,-5.814435095860802,-1.9269643022386056,-2.004580729500308,-2.665896295665055,-6.835699793773139,-2.1510496189082837
8826,-1.1254397481037697,-5.744866411359638,-7.271745379448831,-2.7467768176685805,-1.5293238780281282,-1.7227884418860122
8827,-0.7410746462294182,-2.1246735823708676,-6.888858946084072,-6.211813805678256,-2.9383435621544773,-0.5096070175920869
8828,-0.7516832055731782,-3.615009750965603,-0.5379300348354524,-8.861236812838207,-2.3042572022572907,-1.4987291380203238
8829,-1.0915346540247317,-0.7891246601484032,-0.44244793794164117,-5.3224688587572375,-2.451128732115106,-7.978306046911161
8830,-0.7845282516261531,-6.587275614706685,-3.989933511614727,-2.6295190858770283,-2.7214576387017453,-5.07464714723548
8831,-1.7561288827785837,-2.884763974154158,-7.175229280708423,-1.383968239796922,-2.748010464986425,-5.257689922895428
8832,-5.825030227500138,-3.718628974312983,-1.8397436257962463,-5.305622759235199,-2.7663288512170903,-3.6130259637956073
8833,-3.4301915431554546,-3.3587890116073806,-3.560645012197507,-5.141549843771679,-5.9860152012380174,-1.416409779845558
8834,-5.827226391459385,-3.3259576490914338,-2.348331454912534,-3.1994401304699,-1.45931097238976,-6.091040306417238
8835,-5.1555945517870825,-4.160256601821536,-2.1673814450805047,-2.8214013894058096,-4.334026520255869,-4.966938273995579
8836,-6.459367918492228,-5.107319007590761,-3.0470509871213296,-0.5223288038786107,-4.673759404594829,-0.8890919967801775
8837,-3.1084297282794795,-2.454465531482096,-5.262158726903154,-1.5268506453964827,-0.3925016255412387,-7.357827036061087
8838,-0.20731618427522802,-3.259476956711379,-0.6823459581297381,-6.410900869746658,-5.380319296710896,-4.338173378917791
8839,-3.010316569038882,-1.5370413996789702,-0.5744779819788732,-8.018601587210949,-3.700971083867553,-3.2016112443609828
8840,-0.18988144055179762,-6.690161122411333,-4.383969922802832,-0.9637388400261775,-3.7304671953697186,-4.597968993280123
8841,-1.369542757824076,-4.400683154109099,-7.642932855994163,-1.6405347662168004,-2.814939241637764,-3.1190832815298086
8842,-2.0462769260838805,-3.4477607164810213,-1.8207654129766584,-5.065917183824844,-3.862448712972223,-6.326806708037024
8843,-3.15279952494596,-0.03545204610652581,-0.03688175598880356,-4.1127044612332355,-4.243228609949905,-7.425490625019831
8844,-5.276185355351579,-4.172525359044003,-2.072706190202622,-3.1045220973719214,-4.586656208332993,-4.447506789954777
8845,-2.7972352620548,-2.4677280660342724,-2.5437269771941584,-4.424516124203329,-2.096721232543535,-7.459401000481506
8846,-2.903331965240517,-4.774702267312005,-3.163240937803647,-4.862888713532797,-2.256675714885076,-5.479645664199886
8847,-6.403114983213851,-4.4744128575446425,-5.771205030567605,-2.0900694511362508,-0.5615846904804321,-0.9945717228926508
8848,-0.12259628932909711,-0.9969483673697879,-3.8698114381836297,-7.281208599498619,-2.1941877811267316,-5.117144208177653
8849,-2.7159625224087485,-7.680808133054857,-1.1208499516199126,-0.4647160533609408,-4.100377718484647,-3.917061518731404
8850,-5.769560219580421,-2.6365680196149577,-4.336758682152448,-6.378718500303552,-0.09059749592370056,-0.5069028220198688
8851,-0.614644550984861,-4.16868710121021,-1.2216401692966017,-7.872278449703096,-1.2553943443814555,-4.147658649810092
8852,-1.858031204402719,-6.020609157219169,-1.024986751127512,-3.067318257439655,-0.7755105750058332,-7.017088401546543
8853,-2.5566231353731124,-0.22015111968188378,-1.9437828573919544,-8.486541182258842,-0.5289557120671792,-4.163621554366243
8854,-2.253013139359348,-0.3711335581238096,-3.3257681208898937,-2.1791180742288363,-7.8615286521694205,-4.1440644000388644
8855,-3.743539167794449,-5.714221083771685,-1.951289941919677,-3.0122504210589978,-2.750063734294656,-5.734941702029613
8856,-7.198470918909684,-2.851856950257014,-2.1634132077570953,-3.990840556333024,-1.1202494564810535,-4.264598980744369
8857,-4.525881535453763,-5.4446629699698565,-4.0775333564698935,-4.334188849599515,-0.3334314003524026,-3.788059359965113
8858,-0.9317490042262411,-0.5246437802932344,-7.445273431898325,-1.7181985415182934,-1.3477115208124104,-6.217392029604204
8859,-2.912570742705242,-2.334248078727723,-0.09182610321142262,-4.777471282029069,-0.5029793953668257,-7.936155581872518
8860,-8.785940303297567,-2.275246109519882,-3.18243977361645,-0.6476635706369571,-2.6345440624199563,-0.377219694273396
8861,-1.6642733620961927,-1.8373426010176543,-4.714403922861927,-0.5730829939276791,-8.443345223781813,-0.10128824669466865
8862,-3.815435212500966,-0.3983168005679457,-6.809262289471439,-4.422505608195118,-3.9039280737976148,-2.0294173249661505
8863,-1.3414226340586899,-0.5578703291595317,-2.5518265486038736,-6.026918551816067,-2.2540706934694295,-7.069155915463775
8864,-0.025668842789156106,-3.4696924199088093,-6.582040586607648,-2.2257619179525663,-2.4147597642830756,-5.818267482969352
8865,-2.810708648317384,-2.815733751827445,-5.018274657936893,-0.5170551666040126,-7.314639521039389,-2.284115238454205
8866,-2.6171685662463466,-3.5479574157883436,-2.789387180524402,-3.1248967011488227,-1.9427431422683028,-7.69691598752704
8867,-1.6750463178659318,-2.211637079659932,-7.383291739071458,-3.9659636410325136,-3.3152005656423995,-3.3272303743817733
8868,-1.5316604379322583,-2.3933451392569265,-1.4842813856457973,-5.6604047798582,-0.09984121591485261,-7.594252667330531
8869,-0.028916441134471095,-2.370666289455163,-3.9831527421513973,-8.34639400426092,-2.9574676735001897,-0.3235606620149562
8870,-1.5065945198567412,-9.570032024567821,-1.4022049413060445,-0.8544281862135793,-1.819397787296513,-0.37178686131329436
8871,-3.9350598915522146,-7.994614532031957,-3.201905405401491,-2.7901228500529784,-1.5148584490283383,-0.5192901597382426
8872,-6.099099972720774,-4.521451120648635,-0.9844688557240158,-4.65166480925725,-1.6185513466050683,-4.138911257706878
8873,-0.3587494894137832,-4.673547732040229,-3.3511216672766864,-1.7200340971429444,-3.2587834841626413,-7.295275654785785
8874,-0.04540283719374347,-8.2566651986979,-0.2759691265371294,-3.4474340666064522,-3.975578720263707,-2.0147534875442594
8875,-1.8379427419707328,-1.694257177592156,-4.659738931104094,-8.243403674403027,-0.7946572237307821,-1.858254004429587
8876,-6.440329641309157,-6.21991025306164,-2.214764062682966,-1.949262059302822,-3.3247743621284758,-0.27557860380860244
8877,-3.4732829785570196,-0.4882235060033923,-1.1680574536005826,-5.3497562492525885,-7.577015605568535,-0.5500250273339531
8878,-5.480318566473612,-0.6241921388060908,-0.3974266015153411,-0.3187255685540735,-4.0177443513984334,-7.292097710465838
8879,-4.85904446910583,-3.037715449766539,-6.266785354975375,-1.0049775899288005,-5.150301027244305,-0.5948044894543079
8880,-0.263012141549201,-0.8590816374108305,-2.589542854439944,-4.954521007445672,-1.4062347355090794,-8.121717590147265
8881,-2.666590736343934,-4.756100369044425,-2.6615694403925527,-6.952576431870553,-2.7250558536508485,-2.724078338056752
8882,-0.14691227019725778,-7.44972064000259,-3.7279634681244938,-2.247841597359292,-1.3850570922928276,-4.859134959577134
8883,-0.6986978234062102,-6.827583000537095,-0.1306625677225937,-2.812404407733686,-6.565617841641523,-1.364515599258248
8884,-1.025903948389895,-1.495411607241888,-4.379862865370024,-4.977434174386395,-7.0545248813628945,-1.72826335725757
8885,-4.926397985804015,-0.8381800705211886,-6.734970891892794,-4.807620154715138,-2.1886467529247717,-1.3284720467863311
8886,-0.09261388553897579,-4.341484639368133,-5.306840330563557,-1.0601732708961218,-2.0274226449437567,-6.909845841600716
8887,-4.443843923222771,-3.6945220281471345,-0.7063643326604495,-7.025004097000519,-4.046397998527572,-0.6162696437070249
8888,-4.720819668057848,-4.477571261630742,-1.0260049151451136,-6.5928234116174425,-3.579590980875549,-0.5777015195220596
8889,-4.166145836503546,-4.044863942596236,-0.8687647119517871,-4.465552909313918,-0.05144578511253889,-6.751573370366978
8890,-4.091779983868545,-0.10828000664330889,-2.651202752763867,-7.323421132967854,-4.738689619287854,-0.35924861692807203
8891,-3.467538394433214,-3.5695843077552736,-5.794066314740915,-5.389749804994778,-0.969385429305103,-3.4167133070178988
8892,-1.2629581244309551,-0.9942984629442624,-0.05693258090723842,-3.2461916781909355,-3.5567343128570577,-8.615390103758559
8893,-1.7101856619783293,-3.324741388587793,-1.2768081980409192,-2.0965554093295156,-0.07945442074290776,-8.943671669768861
8894,-1.8966679223817475,-3.3815544699316846,-0.4912025901243169,-0.8881466635761333,-8.994172546929388,-1.7442809047251029
8895,-0.409491153056455,-1.637022129180608,-8.603953248088139,-1.3389726145959369,-4.533584740875886,-0.8821710625011986
8896,-1.312139958305649,-3.5069305485881648,-0.49113926902582516,-1.527055045745317,-5.931433583645306,-6.944401169696773
8897,-1.8133589374388372,-2.873766961991382,-0.4232453355322299,-6.925449524903289,-3.482671078791956,-5.308785853007317
8898,-6.530541892175179,-5.39218491852419,-0.10238063546093107,-3.1764564163422007,-1.9207015568034569,-3.806167727418112
8899,-3.947985553212207,-2.9694451994313193,-6.527135956661979,-0.8316205886677184,-5.226123057110236,-2.2334606490594435
8900,-0.4569953850765839,-3.2280347334187605,-2.886052821769786,-5.910970246254265,-6.566638578461093,-1.7266541679151335
8901,-0.015077833802106973,-5.963070233487481,-5.2099028227453745,-3.8538639154067056,-1.7363894433746083,-4.408079315238836
8902,-2.789010570719,-2.1027484748077634,-5.685330262066982,-0.3838788305500396,-5.932889589401055,-4.486685509679589
8903,-8.06701571951477,-0.44520756957836316,-3.0957503009819494,-1.5214652113874536,-4.191864009295397,-2.2923344898102362
8904,-3.9437285224222314,-4.698919167568706,-2.7657018427253477,-3.857403095287866,-2.2183718567350397,-5.909088337547841
8905,-1.0015248732197675,-8.18730917447763,-4.372692871162212,-1.9137706769408278,-2.4889445433089668,-1.7283258722641623
8906,-0.8546938381131087,-2.76060439361852,-3.0419637177310492,-4.504871426534539,-6.6917269891499735,-4.161963706966701
8907,-4.0909733284229945,-4.178038293400859,-0.04907945439927264,-1.4021956460289227,-6.803448826617955,-4.189565118960666
8908,-1.024562710922025,-4.440978800682344,-5.354074103889727,-0.6109241546585777,-0.5244269023494381,-7.064956980384411
8909,-6.257637150670266,-0.017712664368010597,-5.9734079058872505,-3.3944588403697478,-2.1586716525289837,-2.9963056285298144
8910,-7.588404882660868,-0.5406325956478218,-0.45999363489439055,-1.071148192419991,-4.0053669769224385,-4.972113285037162
8911,-6.192793728760005,-3.4585346408554747,-4.97900664365695,-0.36875332401330707,-2.315862329042539,-4.404331898529469
8912,-0.879522190005047,-9.419632917478948,-1.2417233980066353,-1.0858996803529524,-0.13995238888678094,-2.785016092077903
8913,-3.2933992245762145,-6.537527607071587,-0.2604656660333863,-1.9421731480928468,-6.446305301552757,-1.0097145107184278
8914,-6.2590629527034505,-2.8733904805519863,-1.2032475841655397,-4.028595538982434,-4.649666488799118,-3.642934651870316
8915,-0.40335712262475815,-2.521276781122173,-2.1355968783876507,-8.436725196885414,-2.1632052199831135,-3.614125554833368
8916,-6.755315077380225,-0.5864364358821216,-4.362292202395592,-0.8408179813094785,-2.185504335847942,-5.432201503368997
8917,-1.2040373407047056,-2.0588343846662815,-1.806744029778905,-2.7920012796544147,-1.122305182558926,-9.054961678614236
8918,-6.809574199920569,-4.601799105126572,-4.385140249131083,-3.4712685592274113,-1.004645122763621,-0.40579794764082777
8919,-3.5910895473651157,-2.0403260223075232,-8.058673220599937,-0.5199415899322575,-0.19398346689955592,-4.206062608510905
8920,-9.094726398675736,-1.0069768153955563,-3.98011108733899,-0.24895937908702664,-0.361961219916776,-0.4875125247301048
