leaf_index,r0,r1,r2,r3,r4,r5,r6,r7
279,-5.18887,-2.50685,-6.92892,-0.79932,-0.56989,-1.21694,-1.55755,-3.72971
280,-5.16826,-1.01206,-2.48852,-1.95261,-5.96041,-3.24296,-0.48649,-3.99743
281,-5.15973,-4.12156,-3.86476,-3.39846,-2.75991,-1.72376,-1.09563,-4.25619
282,-5.14605,-2.70693,-1.69414,-2.92374,-5.46732,-2.63739,-1.199,-4.06047
283,-5.14379,-2.00486,-0.41693,-5.0957,-1.91164,-3.33444,-4.09801,-3.43735
284,-5.14194,-3.77634,-0.6407,-4.09921,-2.83377,-4.8394,-1.23632,-3.01781
285,-5.13874,-4.41202,-0.48902,-0.04022,-5.21538,-1.68705,-2.57992,-4.14541
286,-5.13364,-0.60837,-1.15487,-0.18124,-6.05681,-3.25219,-3.66527,-3.3486
287,-5.13169,-5.7121,-0.34321,-3.18012,-5.20179,-0.2659,-0.32871,-1.88925
288,-5.12915,-1.87729,-0.10114,-2.37694,-2.86837,-6.19588,-3.2679,-2.6855
289,-5.12797,-5.43759,-1.65747,-3.2609,-5.24676,-1.69486,-0.13542,-0.58004
290,-5.12187,-6.07134,-2.57572,-2.02884,-2.04316,-1.0151,-1.53508,-4.31201
291,-5.11407,-1.68588,-1.87264,-3.15433,-5.16958,-4.04879,-3.36877,-1.75548
292,-5.10886,-1.1364,-0.1196,-1.00603,-0.80113,-0.03287,-6.18159,-5.72073
293,-5.10646,-4.83011,-1.57467,-1.97405,-4.5516,-2.13058,-1.98666,-3.87484
294,-5.10642,-3.33696,-4.23423,-6.21518,-0.12802,-1.05134,-2.22087,-0.4219
295,-5.09764,-6.83478,-2.58593,-3.97682,-1.76123,-0.17082,-1.28914,-0.0681
296,-5.09712,-0.10654,-6.74744,-4.53083,-2.80669,-0.16892,-0.1715,-0.12693
297,-5.09421,-6.68295,-1.87437,-4.13603,-0.62271,-1.86088,-0.64078,-2.12272
298,-5.08695,-3.0216,-1.93048,-0.61697,-3.56624,-0.37674,-6.90211,-0.62159
299,-5.07941,-1.31295,-0.2567,-1.4454,-3.60074,-4.60498,-5.90327,-1.14056
300,-5.07894,-2.50992,-0.6488,-3.39078,-1.98037,-5.19861,-3.81804,-3.23442
301,-5.07522,-2.89284,-6.07921,-3.45878,-3.06994,-2.40807,-1.31542,-0.00764
302,-5.06792,-1.01181,-1.01041,-0.67947,-0.1954,-1.68423,-1.10755,-8.2285
303,-5.06622,-0.86207,-0.80578,-1.51579,-4.39241,-4.40091,-5.0795,-2.48614
304,-5.06611,-2.94449,-2.52358,-1.35359,-4.42549,-2.22656,-0.15525,-5.73561
305,-5.06445,-5.66656,-2.15635,-1.48623,-1.11675,-5.20447,-0.14893,-2.65082
306,-5.06434,-3.97123,-1.75421,-3.51394,-2.29993,-5.35003,-2.94825,-0.74301
307,-5.05989,-1.58163,-1.4939,-4.91076,-1.78566,-2.35532,-5.07603,-3.32362
308,-5.0567,-0.07541,-0.32469,-4.52384,-3.52484,-5.80833,-0.24626,-2.76255
309,-5.0491,-2.3941,-5.17102,-3.07733,-2.32321,-0.19672,-4.69118,-2.26325
310,-5.04656,-1.71103,-5.84726,-3.24999,-3.68741,-0.79484,-3.3081,-1.29592
311,-5.03929,-5.68763,-5.53741,-1.47726,-2.78118,-0.0293,-0.9053,-0.92511
312,-5.03875,-5.0771,-0.99928,-3.02682,-5.94457,-0.22808,-1.01852,-1.49881
313,-5.03367,-1.46675,-1.82032,-0.54499,-0.9858,-0.45779,-6.2645,-5.33619
314,-5.03189,-2.49223,-1.53132,-4.17255,-5.38442,-3.54505,-0.79532,-2.5538
315,-5.0193,-3.41858,-5.18767,-3.65537,-1.97001,-2.43052,-0.17642,-3.60926
316,-5.01794,-0.068,-5.52484,-0.68444,-3.19397,-1.4239,-0.42985,-5.60443
317,-5.00128,-3.04924,-3.81017,-0.64582,-0.81023,-2.11766,-3.09155,-6.00468
318,-4.99677,-1.53589,-0.16235,-1.00335,-2.2042,-6.97542,-4.22222,-0.54599
319,-4.98839,-0.99506,-3.12672,-0.23124,-1.15872,-1.69728,-1.39472,-7.62413
320,-4.9863,-0.78757,-0.85097,-0.5417,-0.78879,-6.4549,-4.66756,-3.07002
321,-4.97968,-1.37748,-4.50617,-3.85077,-5.50764,-1.70783,-2.19473,-0.3221
322,-4.9752,-1.94592,-5.5434,-1.9587,-0.47125,-2.07415,-0.21926,-5.68531
323,-4.97406,-0.78345,-1.51657,-3.46367,-2.88609,-4.96105,-5.1516,-0.93138
324,-4.97185,-4.7936,-1.29961,-3.97098,-3.54946,-1.91849,-3.05402,-3.03944
325,-4.96439,-1.24906,-5.98017,-3.63904,-2.41142,-2.20329,-3.75371,-0.17297
326,-4.9616,-4.97741,-1.2824,-0.74446,-2.96942,-2.2085,-5.63085,-1.73431
327,-4.95439,-3.023,-1.06115,-3.81611,-2.08998,-5.29664,-3.63348,-2.23655
328,-4.95031,-3.59612,-3.277,-3.81129,-0.02031,-2.3292,-5.20079,-2.19635
329,-4.95027,-2.09238,-1.39903,-7.64511,-0.08764,-1.04851,-2.43593,-1.916
330,-4.94945,-1.31619,-1.00545,-0.06507,-1.82566,-1.86426,-0.93225,-8.06709
331,-4.93933,-2.72162,-4.17369,-1.52306,-6.50371,-2.24795,-0.47427,-0.93803
332,-4.9375,-0.19699,-6.89885,-3.39449,-0.44646,-1.66454,-3.67181,-0.11539
333,-4.93541,-2.66261,-0.83326,-2.27055,-2.18741,-1.20415,-5.04102,-5.57277
334,-4.93136,-2.11492,-6.47208,-2.88887,-2.55128,-3.52353,-0.67696,-1.26211
335,-4.92846,-1.1977,-1.15771,-1.55901,-1.23937,-4.16527,-6.4957,-3.07009
336,-4.91851,-3.38431,-2.34748,-5.54404,-0.82289,-2.63286,-0.54094,-4.49511
337,-4.91134,-5.19898,-1.02934,-4.07876,-3.37043,-0.98565,-3.75388,-2.17499
338,-4.90532,-2.38019,-2.62451,-3.84301,-1.02405,-5.13259,-3.33716,-3.17602
339,-4.9018,-0.74625,-0.89949,-3.25093,-2.93908,-2.66708,-0.35018,-6.94001
340,-4.88069,-2.33703,-5.7298,-1.68807,-0.31918,-4.08274,-3.14999,-2.88858
341,-4.87554,-2.13193,-0.16577,-3.99948,-0.37348,-0.13547,-1.50106,-7.29724
342,-4.86369,-2.60511,-5.91096,-0.39111,-2.14148,-1.10833,-3.82166,-3.7478
343,-4.8607,-0.19632,-1.42995,-4.45632,-0.07315,-0.93502,-6.38295,-3.57908
344,-4.85577,-1.90609,-2.96669,-4.61341,-3.43037,-1.63373,-1.10581,-5.2004
345,-4.84558,-5.35346,-2.82178,-0.98801,-1.78434,-0.06246,-3.3541,-4.94818
346,-4.84384,-3.52783,-1.88449,-5.42206,-1.38557,-4.62438,-2.42238,-1.4032
347,-4.83936,-3.19498,-2.85168,-5.69551,-0.86673,-1.77057,-3.63853,-2.94562
348,-4.8321,-3.68781,-0.45692,-1.61765,-5.4472,-3.55585,-1.25553,-4.0414
349,-4.83129,-0.82945,-5.45893,-2.66561,-2.25731,-0.63206,-5.77703,-0.44298
350,-4.83106,-1.15255,-0.99683,-7.42914,-0.73878,-0.91895,-3.99489,-1.34063
351,-4.83013,-0.50029,-0.49599,-4.02811,-3.97745,-3.37754,-2.96553,-4.89139
352,-4.82449,-4.79376,-2.44037,-3.90233,-1.73077,-3.44504,-2.04255,-3.6776
353,-4.8219,-0.43936,-1.28337,-2.83843,-2.97659,-4.86465,-4.92406,-3.17511
354,-4.80476,-2.74621,-0.19449,-3.03149,-3.20047,-4.74001,-4.51629,-2.65279
355,-4.80122,-3.56671,-6.0789,-3.81473,-1.03138,-2.63038,-0.6008,-2.0924
356,-4.79187,-1.88249,-2.23807,-2.47389,-2.59303,-3.87404,-3.02486,-5.611
357,-4.78893,-2.79763,-3.17256,-4.61963,-2.8799,-2.01484,-5.04634,-0.11982
358,-4.78781,-0.43938,-6.02804,-1.51584,-4.69539,-0.73626,-2.71547,-2.87858
359,-4.78114,-6.03864,-2.16363,-2.2001,-3.19159,-0.31892,-1.00047,-4.457
360,-4.76791,-0.93662,-0.79948,-6.33809,-3.23935,-3.57381,-0.98369,-3.36838
361,-4.75598,-2.95112,-1.26349,-2.25257,-4.38217,-4.70091,-4.47139,-0.84007
362,-4.75276,-0.12089,-1.19781,-3.22518,-3.93882,-3.52821,-5.40845,-2.88898
363,-4.74868,-1.28828,-2.98241,-3.94763,-0.78846,-3.99809,-1.00071,-5.80551
364,-4.74794,-2.53116,-1.72587,-2.53165,-0.28579,-6.22976,-2.14536,-4.26243
365,-4.74393,-4.38644,-3.50832,-2.64148,-2.32092,-1.02581,-5.16551,-2.41809
366,-4.73914,-1.97297,-1.02344,-4.52133,-6.53789,-2.89514,-0.99581,-0.20146
367,-4.73783,-2.66595,-2.00564,-0.30968,-1.07771,-4.97055,-1.42149,-6.1999
368,-4.73579,-0.98822,-3.06987,-1.64473,-1.15322,-1.04027,-5.93897,-5.17524
369,-4.73454,-2.79442,-4.04735,-2.56,-4.81603,-3.3508,-2.18129,-2.7678
370,-4.72869,-2.83324,-1.76749,-3.70443,-3.98731,-3.59001,-2.6639,-4.1088
371,-4.7228,-3.34022,-2.31798,-2.02962,-4.12567,-0.08457,-1.42459,-6.16344
372,-4.72277,-4.10735,-4.98412,-4.8584,-0.32844,-1.97565,-1.52401,-2.45887
373,-4.72069,-6.43421,-3.1423,-2.43473,-3.43146,-2.57317,-0.21676,-1.43904
374,-4.72053,-1.90119,-3.28,-4.85056,-1.90902,-1.73157,-5.48604,-1.75394
375,-4.71648,-1.03474,-3.52262,-4.07941,-6.41725,-0.29699,-1.77982,-1.78791
376,-4.71631,-3.02143,-0.12187,-7.50229,-0.15313,-0.47424,-2.62316,-2.28011
377,-4.70546,-0.82417,-1.04188,-0.7326,-0.76919,-1.28884,-5.83164,-6.26868
378,-4.70533,-3.72118,-0.96791,-2.96487,-6.89293,-2.56448,-0.01679,-0.44269
379,-4.7036,-0.18568,-0.31586,-5.36859,-2.95363,-2.25429,-4.6791,-3.63598
380,-4.70288,-1.55472,-0.06102,-7.25249,-2.94379,-0.06073,-1.54378,-3.43664
381,-4.69973,-3.36405,-1.76184,-2.25604,-3.76352,-5.88022,-1.89791,-2.46145
382,-4.69966,-6.48834,-1.76605,-3.04149,-2.09332,-1.66216,-4.03736,-0.00555
383,-4.69851,-2.34606,-1.49631,-2.69952,-3.98761,-6.52792,-2.07213,-0.29201
384,-4.69721,-3.41134,-4.24619,-4.19231,-2.32145,-3.88136,-2.58861,-1.88107
385,-4.68073,-4.60137,-2.92311,-2.25111,-1.39884,-0.44363,-5.68464,-2.97277
386,-4.67934,-0.81954,-0.20046,-5.44407,-2.33951,-0.41403,-6.21352,-1.87122
387,-4.67267,-1.28776,-0.10352,-2.67387,-0.59819,-0.59535,-6.58515,-5.02704
388,-4.6723,-0.2456,-3.45332,-3.73274,-0.89714,-4.52317,-4.83542,-2.75776
389,-4.67071,-6.03129,-1.64973,-0.76012,-0.08661,-0.54052,-5.71178,-2.36314
390,-4.66023,-1.42119,-5.16475,-0.66284,-3.04669,-3.28756,-1.53636,-5.16698
391,-4.65868,-1.95642,-3.14015,-1.48689,-1.57229,-7.08202,-2.13243,-2.28549
392,-4.65454,-1.57084,-6.14479,-0.29328,-1.5871,-1.31509,-5.69891,-1.139
393,-4.6543,-1.31076,-1.39038,-1.22305,-1.1712,-8.11414,-0.65738,-2.35526
394,-4.65134,-0.62308,-0.46248,-4.20852,-6.01707,-4.55102,-1.76121,-0.18019
395,-4.64869,-1.2934,-3.82922,-1.03314,-0.48378,-0.91243,-3.81792,-6.73375
396,-4.64668,-0.96837,-3.72783,-4.04007,-2.84093,-1.86574,-3.19191,-5.0509
397,-4.64398,-1.5561,-2.69725,-2.88581,-3.75675,-3.36703,-5.51262,-2.13772
398,-4.63659,-2.77511,-3.93318,-2.62256,-0.49853,-1.11297,-6.28213,-2.73875
399,-4.61382,-3.02852,-5.26094,-1.83763,-5.39184,-0.59854,-1.63487,-2.52653
400,-4.61254,-1.73206,-0.32604,-3.91484,-5.01829,-0.32732,-4.27391,-4.0909
401,-4.5993,-6.99588,-0.63173,-3.69841,-1.88414,-2.85773,-1.16371,-1.66013
402,-4.59617,-4.30068,-2.11434,-4.13598,-0.85602,-3.01324,-3.18126,-4.34394
403,-4.59166,-0.53026,-7.59947,-1.26603,-1.99113,-2.0973,-2.73736,-1.8505
404,-4.59049,-2.57402,-0.95628,-2.95121,-4.69387,-2.40128,-3.25264,-4.92945
405,-4.58956,-1.24363,-0.53807,-2.83225,-4.04398,-1.69125,-3.94893,-5.85406
406,-4.57436,-6.14508,-4.00522,-1.75121,-1.78634,-1.87561,-0.82929,-3.84813
407,-4.56397,-1.94568,-1.89678,-3.41617,-0.64351,-1.61442,-0.8655,-7.50646
408,-4.56293,-0.1321,-7.03428,-0.19861,-1.50997,-2.42271,-1.58032,-4.35829
409,-4.5629,-2.13769,-0.12585,-4.21459,-4.04391,-4.13425,-4.82808,-0.27571
410,-4.56145,-4.00831,-0.70582,-5.26329,-2.97139,-3.25763,-3.67761,-1.40005
411,-4.55916,-3.23635,-2.60856,-1.77597,-2.9147,-3.87652,-0.4422,-5.92141
412,-4.5586,-0.53454,-0.81912,-4.20337,-2.23661,-4.61816,-2.06992,-5.47538
413,-4.5569,-2.33496,-2.3264,-0.11535,-2.71097,-3.24137,-2.58728,-6.61872
414,-4.55486,-0.81142,-0.60848,-2.34662,-5.12483,-2.0071,-6.06072,-2.38607
415,-4.55371,-2.1885,-3.22547,-4.95196,-6.26709,-0.50055,-0.11123,-0.09606
416,-4.55258,-3.73434,-2.29938,-2.23283,-2.28161,-5.83307,-1.29107,-3.76281
417,-4.54459,-1.72367,-4.63749,-1.85434,-3.48889,-3.27355,-4.74437,-2.45627
418,-4.54263,-1.49107,-1.56016,-2.19902,-5.95609,-3.58015,-4.58967,-0.71683
419,-4.53278,-0.98541,-3.35399,-0.27406,-0.57953,-6.63989,-4.16958,-2.31283
420,-4.51953,-5.24413,-3.5589,-1.60257,-2.67663,-3.14891,-2.52726,-3.65676
421,-4.51543,-1.28704,-0.14829,-4.23855,-6.63788,-3.37284,-1.79892,-1.13736
422,-4.51438,-4.60392,-1.02071,-0.14435,-1.11285,-3.74303,-1.83012,-6.22604
423,-4.5133,-0.1441,-0.93176,-1.88986,-3.09998,-3.91921,-6.0322,-3.71646
424,-4.50541,-2.06032,-2.33781,-6.73161,-1.70543,-0.30147,-0.86669,-4.57448
425,-4.50414,-1.00286,-0.0544,-0.19085,-3.93539,-4.84704,-4.20663,-4.68944
426,-4.49568,-0.79218,-3.98354,-1.528,-4.6752,-1.56772,-5.49217,-2.54536
427,-4.49165,-3.32026,-3.11541,-2.72231,-1.36672,-6.99825,-0.85252,-0.33757
428,-4.48291,-0.57458,-1.00524,-2.10751,-6.00711,-2.12978,-5.38277,-2.12738
429,-4.4768,-1.73252,-5.94729,-3.76452,-1.83074,-2.29924,-4.21273,-1.01469
430,-4.4757,-2.72435,-1.05055,-5.18908,-4.32914,-2.49633,-4.35354,-0.76766
431,-4.47361,-5.22866,-0.17402,-1.63579,-3.75279,-1.70177,-3.56505,-4.50031
432,-4.46524,-0.14507,-0.87748,-2.52049,-2.55476,-7.78117,-0.3171,-2.39661
433,-4.4613,-0.51967,-2.34224,-4.23014,-2.90601,-0.637,-6.81253,-1.08875
434,-4.45958,-7.87577,-2.08932,-0.37521,-1.26222,-2.43072,-2.44198,-0.33681
435,-4.45109,-0.91119,-0.47662,-5.61419,-2.85667,-3.70508,-3.36114,-3.79812
436,-4.44463,-2.72915,-3.33655,-1.45097,-3.71502,-6.07378,-2.25508,-1.94465
437,-4.44438,-2.05038,-0.54593,-4.21101,-4.04221,-4.5438,-4.13966,-1.9724
438,-4.44372,-2.19009,-4.46734,-3.1686,-6.07118,-2.25103,-1.84007,-0.38403
439,-4.4329,-0.34844,-1.51527,-1.39495,-4.13618,-0.88761,-4.74894,-5.96136
440,-4.4226,-5.02599,-0.32591,-4.02781,-3.20454,-4.94989,-0.48319,-1.96128
441,-4.41537,-3.79616,-0.01366,-0.32722,-5.94255,-3.82294,-4.00056,-0.23068
442,-4.41387,-6.70082,-0.77496,-5.38315,-0.58067,-1.75531,-1.27753,-0.99379
443,-4.40629,-4.08856,-1.59972,-2.2808,-3.90565,-1.75488,-3.2075,-5.24265
444,-4.40324,-1.92382,-2.92651,-0.45666,-4.42975,-0.922,-4.83466,-4.92856
445,-4.39742,-2.18855,-3.83575,-4.87596,-1.86213,-0.2803,-3.78009,-4.42152
446,-4.39416,-3.55963,-2.64957,-1.22299,-3.2786,-5.5647,-3.90583,-1.59179
447,-4.39161,-2.77393,-1.10336,-6.05626,-0.34572,-4.42897,-0.20723,-3.91729
448,-4.3916,-1.80317,-6.51625,-2.53965,-2.50228,-2.76661,-0.53947,-3.78743
449,-4.38926,-0.73803,-8.0025,-1.6702,-0.22198,-1.01923,-0.89826,-3.38603
450,-4.38618,-1.17318,-0.71398,-5.48309,-1.03851,-4.29446,-5.33707,-0.89766
451,-4.38252,-0.16846,-1.43754,-5.52035,-1.57852,-6.42376,-0.69644,-1.99572
452,-4.38019,-2.93568,-1.91583,-2.32561,-6.00028,-4.2093,-3.02721,-0.4809
453,-4.3772,-2.29539,-0.96656,-0.48073,-3.39983,-6.34443,-3.26695,-3.45288
454,-4.37643,-3.6266,-2.17491,-6.02752,-0.63838,-1.28283,-4.69364,-1.59684
455,-4.37182,-1.71652,-4.39336,-1.42603,-1.36339,-2.99502,-2.57793,-6.25547
456,-4.36681,-1.23297,-1.90471,-1.17384,-5.93667,-4.34731,-1.24385,-4.32604
457,-4.35805,-3.74142,-1.30403,-0.79895,-6.67218,-2.18291,-3.88231,-0.5612
458,-4.35497,-1.30667,-1.52206,-2.74369,-0.61809,-0.31375,-7.49501,-3.58144
459,-4.34889,-1.52331,-3.11142,-4.01651,-3.66048,-0.80339,-5.17971,-3.47555
460,-4.34087,-1.08134,-2.32351,-3.67857,-0.25607,-7.26936,-1.46926,-2.44727
461,-4.34074,-6.90995,-0.26498,-2.20771,-3.78327,-3.55679,-1.21192,-0.18357
462,-4.33882,-3.04493,-4.6573,-3.12143,-5.1832,-2.11107,-2.41841,-1.81617
463,-4.33594,-2.01818,-2.39822,-5.06388,-4.35478,-1.61413,-3.26202,-3.67722
464,-4.32475,-5.60692,-1.13148,-3.49156,-3.98551,-1.23036,-1.49054,-4.09488
465,-4.30585,-0.22789,-1.01686,-4.8032,-0.12835,-0.98468,-3.47906,-6.64929
466,-4.30185,-3.75087,-0.33289,-1.95529,-1.52895,-2.68373,-4.22036,-6.01161
467,-4.30122,-3.3146,-0.59683,-4.51842,-5.93838,-1.64709,-2.41657,-2.43384
468,-4.28996,-2.45286,-2.07663,-0.11385,-0.6243,-6.48766,-5.32803,-0.62202
469,-4.2891,-2.97197,-2.65512,-4.38085,-4.76141,-3.72465,-3.05247,-0.81721
470,-4.28507,-3.21548,-4.456,-4.24434,-4.20984,-2.33325,-2.48466,-2.02193
471,-4.28498,-3.98608,-1.08283,-3.689,-3.12406,-5.37463,-2.95618,-1.89297
472,-4.2843,-1.72191,-1.4829,-6.20196,-4.9902,-1.75567,-2.93986,-1.17868
473,-4.28324,-2.62694,-2.21655,-2.43494,-6.84077,-3.06247,-0.62885,-2.70937
474,-4.28062,-1.96936,-3.23194,-4.00056,-0.09341,-4.22745,-1.62488,-5.55228
475,-4.27834,-2.34394,-0.8363,-3.08672,-3.15162,-7.42615,-0.32865,-0.88667
476,-4.26952,-7.65877,-0.96331,-3.23824,-1.24505,-1.80954,-1.8143,-1.89316
477,-4.26323,-4.15926,-0.0112,-7.13269,-1.9741,-2.23507,-1.79539,-1.23851
478,-4.26078,-4.67335,-4.08131,-1.91217,-3.44448,-3.37633,-3.91074,-1.06494
479,-4.2596,-2.1233,-2.7192,-0.34069,-7.70104,-0.96364,-1.16961,-2.86961
480,-4.25594,-3.71821,-0.7022,-2.51773,-4.02164,-2.60998,-0.39788,-6.17138
481,-4.25546,-2.28886,-1.37481,-5.78704,-0.50954,-0.1799,-6.12579,-1.85875
482,-4.25501,-5.79205,-2.31377,-3.58717,-0.12819,-0.9816,-0.73151,-5.34889
483,-4.25306,-5.31367,-2.53231,-0.29504,-3.82552,-1.68988,-2.2957,-4.94127
484,-4.25293,-3.21089,-3.35357,-0.31925,-0.00779,-6.4117,-4.13842,-1.42056
485,-4.24949,-6.35397,-1.22252,-2.39705,-3.55855,-3.26226,-0.29659,-3.3068
486,-4.24731,-2.32357,-2.17134,-6.64395,-0.41375,-1.16978,-2.51385,-4.45483
487,-4.24435,-1.17381,-2.01139,-2.11566,-2.86726,-5.63318,-1.36455,-5.50183
488,-4.24349,-1.97274,-4.05236,-3.7252,-2.02395,-4.95566,-4.36522,-0.30369
489,-4.23789,-5.24321,-1.5616,-4.53969,-2.71227,-2.7443,-1.76716,-3.67304
490,-4.23733,-1.33126,-3.04446,-5.26455,-6.09566,-0.38691,-2.39381,-0.50151
491,-4.23496,-1.85091,-1.06092,-3.44169,-3.78001,-2.86026,-6.52132,-0.81932
492,-4.23129,-3.98515,-5.49191,-0.10921,-1.18436,-2.49677,-4.9681,-1.92955
493,-4.22395,-5.62447,-3.3488,-0.31517,-2.60796,-3.4624,-4.02032,-2.06325
494,-4.22303,-5.44586,-2.32067,-3.37606,-3.19888,-3.92487,-2.64055,-1.76506
495,-4.21928,-6.11311,-1.93827,-5.24649,-2.53643,-1.50753,-1.80116,-1.2628
496,-4.21463,-0.89895,-4.91525,-3.72122,-0.75335,-1.37034,-4.87291,-4.15103
497,-4.21092,-2.0091,-7.56634,-0.41875,-0.65094,-2.96621,-0.53631,-3.3611
498,-4.21048,-4.1145,-0.50471,-1.69635,-3.90221,-2.24751,-5.10474,-3.98416
499,-4.20891,-0.17506,-1.81799,-2.74594,-3.55179,-5.63644,-3.795,-3.55281
500,-4.20859,-3.04698,-1.96285,-2.8841,-5.19952,-5.76703,-0.68153,-0.27328
501,-4.20836,-2.50687,-6.54615,-2.22366,-3.54683,-3.54899,-0.60236,-1.63409
502,-4.20611,-2.07817,-1.94017,-1.35578,-0.18222,-6.70289,-3.12024,-4.20589
503,-4.20169,-3.93628,-1.31785,-1.79829,-5.49832,-3.08321,-4.66689,-0.60281
504,-4.20095,-4.86571,-4.786,-5.34165,-0.60456,-1.51363,-0.34793,-2.11193
505,-4.20083,-2.61185,-2.7661,-3.29746,-4.29699,-3.44103,-5.06426,-1.02724
506,-4.20069,-0.75655,-2.44387,-6.82579,-2.86121,-3.38511,-0.54619,-3.04534
507,-4.19153,-1.81397,-0.60369,-4.00946,-1.84915,-1.19385,-2.46866,-7.19454
508,-4.19104,-2.54479,-4.72503,-7.01118,-1.74063,-0.36539,-0.07243,-1.14376
509,-4.19019,-0.09193,-5.72191,-1.43832,-0.2479,-1.24996,-4.5005,-5.07411
510,-4.18555,-1.05573,-5.46166,-2.85044,-3.94511,-2.1609,-1.13125,-4.6796
511,-4.18091,-2.58856,-1.35714,-5.82677,-3.28539,-4.77476,-0.02529,-2.53646
512,-4.17728,-0.89919,-1.8255,-0.44851,-1.1417,-6.23555,-1.45231,-5.99278
513,-4.17656,-4.46886,-2.24156,-1.93089,-6.38766,-1.02593,-2.55256,-2.3372
514,-4.17489,-1.86245,-3.66749,-4.46868,-4.71084,-4.71335,-0.78844,-0.80784
515,-4.17071,-0.32793,-1.40392,-3.30557,-4.77651,-1.28599,-2.65482,-6.17114
516,-4.16019,-4.14713,-3.84024,-1.8854,-3.69382,-4.07583,-3.46128,-2.22596
517,-4.15993,-6.09637,-2.78147,-1.45139,-4.27517,-1.93713,-0.44055,-3.66913
518,-4.1548,-6.81802,-1.11933,-4.09546,-2.06159,-0.69619,-3.53243,-1.00681
519,-4.14724,-2.04618,-4.2935,-1.65478,-4.07101,-5.21594,-2.80198,-2.41059
520,-4.14427,-1.11621,-5.19272,-0.65136,-6.86587,-0.99091,-2.37658,-0.64836
521,-4.13615,-4.5624,-2.69311,-0.56502,-2.94221,-1.99434,-0.58583,-6.44418
522,-4.1359,-5.05074,-5.34345,-0.4263,-2.60863,-1.71986,-2.92384,-3.21535
523,-4.13323,-0.07211,-2.10742,-3.89736,-3.7027,-0.09313,-1.48343,-6.88196
524,-4.13086,-3.53156,-3.97178,-0.82795,-1.2768,-1.05887,-7.13793,-0.54964
525,-4.12831,-1.95009,-3.14557,-0.53434,-2.76267,-7.09948,-3.04632,-1.28801
526,-4.12806,-2.40882,-2.0474,-4.4723,-5.38007,-4.49682,-0.90211,-1.72716
527,-4.12805,-3.62666,-2.85297,-2.37236,-0.3639,-5.9471,-1.9337,-4.09871
528,-4.11745,-1.99632,-0.62156,-3.00955,-7.35419,-1.00839,-3.73208,-0.76691
529,-4.11403,-3.46853,-4.15471,-1.61329,-3.84075,-0.14072,-2.47176,-5.50445
530,-4.11125,-1.4924,-6.33804,-4.13595,-0.03256,-4.09693,-0.37375,-2.58223
531,-4.10888,-1.03904,-1.14108,-5.13423,-4.21805,-5.41008,-2.02366,-1.79415
532,-4.10323,-4.74043,-3.93138,-0.27938,-4.82884,-2.86618,-3.48813,-1.20757
533,-4.10122,-4.24438,-0.49409,-3.21829,-3.85175,-1.03916,-4.08758,-4.68397
534,-4.08896,-2.08314,-3.02872,-3.99387,-0.71577,-5.1482,-4.57749,-2.41806
535,-4.08191,-0.64202,-4.42235,-3.137,-2.24706,-2.50433,-1.92378,-6.20532
536,-4.08023,-0.29157,-4.09214,-2.45076,-1.79603,-4.43877,-3.04802,-5.3194
537,-4.0792,-2.06049,-2.78915,-2.59519,-7.24672,-2.29192,-0.56962,-2.55106
538,-4.07763,-2.85197,-3.23411,-4.82641,-0.54806,-1.59999,-0.59895,-6.18598
539,-4.07428,-0.14295,-1.87407,-4.39232,-0.55846,-5.01629,-2.71827,-5.26414
540,-4.06976,-2.76031,-1.98515,-0.37936,-2.13096,-6.52819,-0.84409,-4.88489
541,-4.06761,-4.56321,-0.40505,-2.16482,-4.39325,-4.8766,-2.62917,-2.79047
542,-4.06422,-0.44155,-8.65242,-0.20047,-2.0312,-1.14175,-0.47645,-1.65114
543,-4.06266,-0.1165,-2.80038,-1.76955,-5.30026,-4.77054,-4.28757,-1.80934
544,-4.05376,-2.74253,-6.97802,-3.5767,-1.92468,-0.78997,-2.97887,-1.16527
545,-4.05349,-0.86859,-3.20839,-1.1228,-3.87517,-5.42443,-4.86141,-1.78484
546,-4.05073,-5.09339,-1.90216,-3.15764,-4.49367,-3.98042,-2.07815,-1.92476
547,-4.04494,-5.29024,-0.1013,-0.63259,-5.49099,-1.63842,-4.72853,-0.21685
548,-4.04334,-6.97523,-0.08206,-0.37607,-1.95955,-3.53923,-2.54727,-3.46335
549,-4.03842,-3.80517,-1.92647,-1.89949,-6.17421,-2.11524,-4.39287,-0.00241
550,-4.03401,-4.04688,-2.53719,-1.49073,-1.50755,-6.09817,-1.43341,-4.14426
551,-4.03165,-2.35317,-0.89424,-2.21188,-3.55444,-2.55703,-1.71439,-7.09963
552,-4.02565,-4.20488,-0.36338,-2.44204,-1.93135,-4.24149,-3.74818,-4.92425
553,-4.02023,-3.11561,-1.89461,-3.04637,-6.33058,-1.30334,-3.02127,-3.21836
554,-4.0167,-0.16521,-2.52648,-4.30926,-1.08792,-2.45416,-0.69789,-7.15489
555,-4.01493,-3.92436,-5.88183,-2.89145,-1.72681,-0.33116,-4.11585,-2.34341
556,-4.00778,-1.61059,-6.45698,-2.94002,-2.03352,-1.7161,-3.79219,-3.08974
557,-4.00325,-1.66064,-4.06787,-2.31739,-0.42752,-4.75405,-5.45591,-2.59763
