leaf_index,r0,r1,r2,r3,r4
436,-3.97958,-2.5893,-2.90045,-7.33117,-3.91149
437,-3.95595,-7.2125,-1.61627,-4.34284,-3.29512
438,-3.94073,-2.82279,-3.14597,-2.41668,-7.79519
439,-3.93994,-3.33196,-7.87094,-3.09056,-1.36807
440,-3.93438,-4.03507,-7.71107,-2.15925,-2.02877
441,-3.91777,-0.45021,-7.17643,-2.56086,-5.13704
442,-3.91423,-1.76611,-5.86258,-6.86473,-0.25566
443,-3.90855,-1.83765,-7.7936,-3.72193,-2.59873
444,-3.89494,-2.69828,-5.50774,-2.99411,-6.18457
445,-3.87835,-1.44085,-4.44668,-7.0724,-3.61809
446,-3.86708,-4.72496,-5.52658,-4.92952,-2.80665
447,-3.85012,-0.63007,-5.62262,-3.47078,-6.41244
448,-3.84937,-8.75934,-1.72031,-1.55759,-1.75236
449,-3.84698,-5.33217,-4.63739,-2.81581,-5.22825
450,-3.84207,-3.05593,-3.12274,-1.57509,-7.97918
451,-3.84063,-1.82675,-3.28452,-1.68426,-8.26364
452,-3.81649,-4.21235,-6.99578,-4.02503,-1.59648
453,-3.80264,-8.09887,-0.07363,-4.44419,-0.43819
454,-3.7988,-2.29947,-7.09909,-2.06336,-5.06232
455,-3.79627,-3.13217,-8.42174,-1.71679,-1.38015
456,-3.7935,-2.08233,-3.78983,-7.14891,-3.97536
457,-3.77967,-1.30251,-2.36144,-7.12257,-5.26404
458,-3.77358,-1.78683,-1.88946,-8.51061,-2.56258
459,-3.7722,-3.87991,-6.68206,-4.87714,-1.51008
460,-3.76697,-4.3879,-7.90968,-1.78187,-0.9045
461,-3.74971,-2.69445,-7.65283,-4.48156,-0.17182
462,-3.74079,-5.47446,-0.95876,-6.97393,-2.54594
463,-3.73989,-4.44903,-7.85714,-2.08438,-0.37432
464,-3.70834,-3.23311,-0.26985,-6.08584,-6.21972
465,-3.68887,-4.88491,-0.71136,-3.7901,-6.90356
466,-3.6759,-3.97012,-6.69605,-2.82821,-4.22967
467,-3.67203,-4.25801,-1.78218,-4.24324,-6.87054
468,-3.67134,-6.23129,-4.3737,-1.78247,-5.03843
469,-3.65665,-1.71318,-6.42718,-5.31138,-3.76491
470,-3.64596,-1.19069,-1.99665,-4.38241,-7.88017
471,-3.64582,-0.94996,-4.32272,-6.73724,-4.66148
472,-3.63886,-4.19487,-3.24721,-7.35852,-2.11412
473,-3.63237,-3.63416,-5.87837,-1.47036,-6.07303
474,-3.62439,-2.71784,-0.22895,-1.51995,-8.78148
475,-3.61616,-6.0147,-2.63551,-0.27473,-6.61252
476,-3.608,-8.15296,-0.86146,-4.42593,-0.42502
477,-3.60658,-5.46586,-2.68549,-4.62113,-5.34324
478,-3.59902,-2.98973,-6.27633,-3.49867,-5.14545
479,-3.59075,-2.48719,-8.36352,-2.37797,-2.30591
480,-3.59063,-1.66003,-0.27092,-8.92788,-2.13805
481,-3.59047,-4.26482,-3.27442,-4.78579,-5.9409
482,-3.58779,-5.21134,-5.70334,-1.86383,-4.89569
483,-3.57997,-2.62145,-8.681,-1.26108,-1.83351
484,-3.57736,-5.91452,-3.86181,-0.37365,-6.09653
485,-3.57563,-6.03213,-4.6748,-2.84277,-4.57091
486,-3.56931,-1.4247,-7.03433,-5.78871,-1.49642
487,-3.56468,-2.76334,-8.86019,-0.9003,-0.58607
488,-3.56333,-3.93198,-1.14682,-3.38756,-7.68449
489,-3.54966,-0.06022,-3.47424,-5.84817,-6.41287
490,-3.52555,-3.93622,-7.42123,-1.01233,-3.99715
491,-3.52544,-4.25557,-1.37215,-3.18856,-7.57705
492,-3.50211,-4.03195,-4.51861,-2.95368,-6.50666
493,-3.49185,-6.37701,-5.97419,-2.00014,-2.72931
494,-3.48816,-0.88184,-3.04887,-3.68045,-8.01335
495,-3.47635,-7.39468,-2.66802,-2.1496,-4.63622
496,-3.47374,-6.6015,-5.66286,-0.95544,-3.3723
497,-3.46892,-6.91849,-0.67291,-4.64051,-4.25604
498,-3.45338,-5.04615,-7.31835,-2.7549,-1.20951
499,-3.45118,-8.37445,-2.86551,-2.39166,-2.00668
500,-3.4402,-8.9613,-1.00348,-2.06943,-1.60331
501,-3.43771,-1.01459,-0.80674,-9.26009,-0.86761
502,-3.4365,-8.33889,-0.28387,-0.71422,-4.25003
503,-3.42748,-0.385,-5.22571,-7.55669,-1.92161
504,-3.41886,-6.5839,-6.61439,-0.91228,-0.61741
505,-3.41852,-1.08335,-7.08185,-0.24212,-6.07692
506,-3.41757,-2.18327,-6.11298,-6.65133,-1.39456
507,-3.41532,-6.12704,-6.11472,-3.56308,-0.84244
508,-3.40699,-4.18135,-0.58613,-0.85427,-8.35676
509,-3.37942,-6.90204,-4.58934,-2.11016,-3.92766
510,-3.37629,-5.46515,-1.24061,-6.83317,-3.24061
511,-3.37316,-3.56619,-1.56411,-7.09315,-4.81091
512,-3.36613,-8.66009,-3.65208,-0.42232,-0.39499
513,-3.36452,-2.28866,-1.13488,-7.96524,-4.3254
514,-3.35967,-2.92344,-3.1507,-7.88584,-2.83775
515,-3.34067,-2.07426,-7.47532,-3.58733,-3.9734
516,-3.33627,-5.3714,-0.10476,-1.30233,-7.63612
517,-3.3273,-0.34817,-0.41514,-6.57553,-6.73779
518,-3.31908,-3.91616,-0.18114,-8.09233,-2.85109
519,-3.31906,-1.67424,-7.5868,-1.23274,-5.20593
520,-3.31699,-2.60266,-7.94472,-4.32258,-0.64845
521,-3.31584,-8.98102,-0.13281,-2.62076,-1.20853
522,-3.31004,-6.42245,-6.21601,-2.24372,-2.03044
523,-3.30603,-4.55424,-0.67354,-4.33025,-7.00887
524,-3.30365,-0.82507,-6.94905,-5.09259,-3.76582
525,-3.29944,-0.47753,-0.04372,-3.33551,-8.81806
526,-3.29823,-4.05558,-2.5895,-8.07091,-0.91035
527,-3.29703,-6.91256,-3.02267,-0.23504,-5.67048
528,-3.29493,-5.21363,-3.26482,-6.03631,-3.85556
529,-3.29365,-0.1092,-2.43704,-0.38233,-9.11343
530,-3.29359,-8.4144,-3.38204,-1.93904,-1.77539
531,-3.29044,-4.4129,-0.14213,-8.33503,-0.45425
532,-3.28956,-1.13928,-0.71385,-5.85384,-7.28723
533,-3.27822,-6.73712,-1.69655,-2.68032,-5.81396
534,-3.27815,-4.79707,-0.81787,-6.33367,-5.04556
535,-3.26936,-0.94475,-8.30551,-4.40494,-0.18348
536,-3.26865,-4.58623,-6.19624,-1.16627,-5.34124
537,-3.2643,-1.13456,-1.63269,-4.39098,-8.13085
538,-3.26289,-8.03244,-0.81165,-3.04102,-3.86352
539,-3.2542,-4.57368,-6.00437,-5.68327,-0.37359
540,-3.25244,-1.80503,-3.71625,-3.92061,-7.54863
541,-3.25072,-2.63366,-6.9643,-1.01487,-5.74153
542,-3.24085,-2.61804,-1.07187,-4.48346,-7.83533
543,-3.23723,-5.26059,-3.7382,-4.1772,-5.51573
544,-3.22338,-0.69781,-4.57043,-8.20072,-0.99108
545,-3.22214,-0.19621,-3.77265,-5.18772,-6.95945
546,-3.21901,-1.05368,-0.8849,-3.66994,-8.61837
547,-3.21816,-7.83535,-0.21449,-1.2101,-5.17111
548,-3.20909,-1.54969,-7.01943,-5.71873,-2.30736
549,-3.20303,-0.11279,-7.66593,-4.10485,-3.75654
550,-3.20182,-5.74158,-0.0588,-5.72872,-4.89499
551,-3.17381,-2.90188,-7.39189,-0.2662,-5.1764
552,-3.17239,-0.57355,-8.82028,-3.12321,-1.43362
553,-3.16795,-6.83519,-2.05053,-3.43409,-5.21984
554,-3.15572,-6.84754,-3.3433,-1.26148,-5.51213
555,-3.14395,-2.33296,-4.39139,-6.95003,-4.13348
556,-3.12174,-0.13931,-6.53402,-6.71193,-1.57859
557,-3.10782,-1.68762,-3.13951,-2.0855,-8.56082
558,-3.10474,-3.45712,-6.99507,-1.95374,-5.06566
559,-3.10344,-0.54592,-2.24594,-6.82313,-6.20252
560,-3.09987,-0.9765,-7.16446,-1.98446,-5.84549
561,-3.09927,-2.41618,-2.02533,-1.79296,-8.78863
562,-3.09741,-3.62683,-1.55577,-1.55491,-8.50964
563,-3.07197,-9.02426,-1.15706,-0.7756,-2.68057
564,-3.07122,-6.65655,-4.59283,-4.98623,-0.54894
565,-3.068,-3.05741,-0.05073,-5.49906,-7.14125
566,-3.06292,-4.89249,-3.17515,-0.48404,-7.50774
567,-3.06161,-4.60267,-1.95463,-5.85826,-5.59483
568,-3.05051,-2.72032,-5.49486,-2.91713,-6.67766
569,-3.05032,-4.08424,-3.41641,-7.83771,-0.9555
570,-3.04774,-9.05828,-0.96057,-2.72055,-0.57854
571,-3.03665,-1.45331,-5.20367,-7.61251,-1.90741
572,-3.02682,-4.35193,-8.26293,-1.86669,-0.37229
573,-3.02223,-3.19795,-7.75753,-1.59352,-4.23328
574,-3.00656,-0.82452,-3.71876,-0.63723,-8.72041
575,-3.00477,-2.37366,-4.83279,-6.45878,-4.50171
576,-3.004,-4.52196,-3.34572,-7.2677,-2.55237
577,-3.00138,-3.99181,-0.45535,-6.09752,-6.1376
578,-2.99683,-6.26649,-0.69101,-6.8735,-2.0069
579,-2.95772,-8.30815,-0.55905,-2.07977,-4.19387
580,-2.95488,-7.39632,-4.75368,-3.73697,-0.02686
581,-2.95481,-4.14818,-2.79012,-3.59973,-7.30197
582,-2.94366,-1.19919,-9.17437,-1.45776,-1.89808
583,-2.93125,-1.28893,-8.10768,-1.57836,-4.63905
584,-2.92179,-1.08976,-5.29502,-3.77273,-6.92854
585,-2.91847,-4.59475,-3.31793,-5.27213,-5.61843
586,-2.91422,-1.14753,-4.28533,-8.03716,-2.68896
587,-2.90581,-4.86577,-1.95083,-6.10366,-5.17882
588,-2.90356,-3.36881,-8.63911,-2.32993,-0.39708
589,-2.89687,-7.41443,-2.40663,-2.30091,-5.05453
590,-2.89227,-8.10542,-0.22553,-0.01817,-5.08781
591,-2.8882,-2.4405,-8.22379,-1.1269,-4.09898
592,-2.87549,-1.8482,-3.72224,-8.59558,-0.75943
593,-2.87,-0.67829,-6.62619,-1.41552,-6.73743
594,-2.86243,-5.01644,-7.12572,-3.97111,-0.31019
595,-2.83904,-2.20364,-7.90431,-4.95542,-0.22254
596,-2.82701,-7.31704,-5.17088,-0.02611,-3.42494
597,-2.82397,-1.55229,-0.18687,-8.59421,-3.96488
598,-2.81947,-8.28954,-1.11454,-0.33108,-4.68852
599,-2.81853,-2.37235,-6.16365,-6.89454,-0.95007
600,-2.79997,-1.68639,-4.72571,-4.56375,-6.79383
601,-2.79189,-4.87997,-6.46339,-3.00687,-4.19221
602,-2.79167,-0.19465,-7.19131,-0.5892,-6.33297
603,-2.77941,-0.01295,-8.9413,-0.93494,-3.38433
604,-2.75591,-3.81439,-3.32645,-1.00452,-8.11055
605,-2.75409,-0.52631,-2.95638,-9.05685,-1.17105
606,-2.75176,-5.31832,-2.76272,-7.45301,-0.98149
607,-2.75136,-0.73627,-6.00493,-3.64923,-6.52011
608,-2.75093,-4.41382,-2.8791,-7.94016,-1.27089
609,-2.74992,-2.67531,-8.3803,-1.03148,-3.73995
610,-2.73676,-7.39009,-3.65041,-3.88473,-3.07899
611,-2.73043,-3.21717,-2.40164,-8.37395,-2.51072
612,-2.72062,-1.90238,-2.4089,-6.14175,-6.74206
613,-2.7185,-3.03106,-6.26974,-4.87638,-4.5093
614,-2.71259,-4.39457,-7.12911,-4.16368,-2.27357
615,-2.71207,-4.76699,-5.17366,-5.29092,-3.89357
616,-2.7013,-3.78815,-4.9042,-7.00107,-2.29927
617,-2.69795,-5.36946,-5.44416,-5.85224,-0.04845
618,-2.67974,-1.21825,-4.12567,-8.50952,-1.37906
619,-2.67608,-4.54732,-6.87268,-4.9651,-0.52395
620,-2.67424,-2.87144,-8.56959,-3.32837,-0.29567
621,-2.67059,-1.68204,-8.44383,-3.09973,-3.02195
622,-2.66539,-6.64819,-1.42425,-6.83023,-0.1299
623,-2.66191,-3.94092,-0.1982,-7.35221,-4.82588
624,-2.65547,-6.82401,-2.92812,-1.23803,-6.02285
625,-2.65326,-7.79834,-4.03616,-1.5541,-3.66611
626,-2.64632,-2.71411,-1.77702,-3.07804,-8.54392
627,-2.64028,-8.10001,-2.78042,-2.86833,-3.38537
628,-2.63029,-6.31698,-2.59168,-5.70764,-3.72605
629,-2.6274,-7.56535,-4.59727,-2.15726,-3.1739
630,-2.62102,-1.17045,-6.72907,-5.02294,-4.60978
631,-2.60781,-4.24664,-1.40786,-6.55515,-5.49666
632,-2.60569,-0.18868,-4.73765,-5.02181,-6.74617
633,-2.59986,-1.39486,-2.07032,-8.97053,-2.55705
634,-2.59593,-8.90156,-3.32862,-0.64319,-1.59058
635,-2.5912,-6.60021,-2.23729,-6.00081,-2.95088
636,-2.58988,-3.1516,-5.08309,-6.41289,-4.04931
637,-2.58833,-5.46801,-3.72197,-4.01285,-5.7832
638,-2.58611,-5.026,-7.75781,-2.57643,-1.10895
639,-2.58567,-3.28567,-5.59547,-6.74075,-2.40244
640,-2.55933,-0.65938,-4.62709,-6.51579,-5.39904
641,-2.5464,-1.80077,-8.22653,-0.03909,-4.7535
642,-2.5377,-3.73133,-7.41793,-1.62145,-4.68854
643,-2.53366,-3.45683,-8.73158,-1.10458,-2.04214
644,-2.53115,-0.57099,-2.34788,-7.40271,-5.74061
645,-2.50694,-3.94484,-2.06821,-7.9265,-3.32363
646,-2.4944,-4.03049,-3.88648,-3.78075,-6.93789
647,-2.49122,-1.23772,-9.49076,-0.87477,-1.19254
648,-2.48205,-7.85896,-0.45752,-3.61397,-4.33661
649,-2.48182,-5.26985,-5.65461,-5.3836,-2.26085
650,-2.45849,-3.62339,-5.56287,-7.04025,-0.56231
651,-2.44865,-1.23551,-3.98458,-8.64984,-1.33457
652,-2.44556,-7.3767,-3.08688,-3.96636,-3.78718
653,-2.43544,-5.70584,-2.37903,-6.61031,-3.48655
654,-2.42755,-1.9723,-3.55764,-4.66001,-7.47292
655,-2.42198,-2.91987,-0.67635,-2.09357,-8.9871
656,-2.42156,-4.32692,-2.58325,-6.47305,-5.18076
657,-2.40957,-8.4003,-0.97494,-4.75502,-0.26131
658,-2.39761,-6.58682,-3.06786,-2.94195,-5.72699
659,-2.3972,-7.62015,-2.51202,-2.7903,-4.70007
660,-2.36964,-4.82944,-0.05124,-8.30859,-1.42335
661,-2.36891,-1.04213,-3.84829,-7.009,-5.41912
662,-2.36811,-5.21817,-4.16089,-7.01497,-0.80003
663,-2.36628,-1.91027,-4.12892,-1.62696,-8.42951
664,-2.35705,-0.49729,-0.98356,-9.51873,-1.61967
665,-2.34955,-0.23907,-1.68753,-9.49401,-1.19933
666,-2.3375,-4.30008,-5.79549,-6.32948,-1.5477
667,-2.33674,-2.10658,-8.38011,-3.92997,-2.10499
668,-2.31974,-3.00598,-5.64291,-6.97074,-2.2692
669,-2.31907,-1.46497,-8.30417,-4.66689,-1.31786
670,-2.3164,-3.07333,-8.42019,-3.09741,-2.16688
671,-2.29846,-3.37723,-6.08854,-6.75309,-0.79806
672,-2.29229,-6.81227,-0.11413,-4.92783,-4.90325
673,-2.2844,-3.01126,-6.39667,-0.11441,-6.69204
674,-2.26441,-2.89959,-4.83709,-7.55759,-2.4393
675,-2.24775,-5.35314,-2.72943,-3.69693,-6.72118
676,-2.24038,-1.09261,-2.30559,-7.48914,-5.69069
677,-2.23468,-1.91541,-8.36883,-1.03092,-4.49858
678,-2.23384,-3.35863,-2.921,-8.67161,-0.02319
679,-2.2289,-7.89342,-2.52182,-5.034,-1.01251
680,-2.22826,-5.80887,-4.37722,-1.171,-6.3844
681,-2.21673,-1.99762,-1.39788,-2.06826,-9.21216
682,-2.19985,-5.23716,-0.19189,-3.37043,-7.50574
683,-2.19034,-0.54437,-2.43799,-4.31032,-8.38948
684,-2.18438,-4.69421,-8.31868,-1.12216,-1.65327
685,-2.1828,-5.94314,-1.46278,-7.06544,-2.80256
686,-2.16459,-8.21966,-2.75626,-4.32519,-1.20315
687,-2.15875,-4.17088,-0.78431,-7.7252,-4.20116
688,-2.15623,-4.22254,-6.75105,-1.08606,-5.54658
689,-2.14251,-1.34544,-4.54533,-5.53803,-6.50151
690,-2.13348,-0.67029,-8.86873,-1.84641,-3.59658
691,-2.13312,-5.24781,-6.7237,-3.61194,-3.10741
692,-2.13196,-3.89091,-3.16538,-7.97216,-2.59626
693,-2.12528,-2.35327,-0.30901,-9.25405,-2.05238
694,-2.12411,-2.51286,-5.78687,-1.72176,-7.26095
695,-2.11643,-6.45475,-5.82153,-3.47908,-2.80405
696,-2.11343,-3.26932,-4.65649,-7.78993,-1.57449
697,-2.11262,-2.08735,-1.57174,-1.53063,-9.29336
698,-2.11224,-4.07351,-2.26229,-1.60349,-8.44131
699,-2.10467,-4.09648,-5.51314,-0.83854,-6.90589
700,-2.10099,-5.35796,-4.79103,-3.28355,-5.75695
701,-2.09946,-0.21681,-4.19789,-1.27381,-8.73501
702,-2.09464,-7.58664,-0.34141,-1.11649,-6.05742
703,-2.09397,-0.44782,-3.38229,-6.64403,-6.31124
704,-2.09302,-4.24342,-4.38243,-7.63737,-0.27863
705,-2.09256,-0.66695,-5.26232,-1.75195,-8.0259
706,-2.091,-5.15716,-5.88749,-5.85148,-0.35926
707,-2.08033,-0.30256,-7.78148,-5.29909,-2.63608
708,-2.07208,-7.95227,-3.34311,-3.29465,-3.2306
709,-2.05962,-1.3091,-5.08548,-5.01544,-6.55953
710,-2.04505,-8.07981,-1.29607,-4.48742,-2.95257
711,-2.03599,-0.21522,-1.33005,-2.92192,-9.24672
712,-2.0331,-1.54018,-3.81856,-7.58314,-4.62697
713,-2.02489,-1.21567,-5.01453,-2.65143,-7.88964
714,-2.00935,-0.87769,-3.89252,-6.96178,-5.61908
715,-1.99176,-1.28592,-2.65906,-7.74942,-5.22065
716,-1.99017,-5.36409,-3.5749,-1.48446,-7.23064
717,-1.98725,-8.96714,-1.74171,-1.20297,-3.34074
718,-1.98555,-2.7866,-6.41506,-1.30615,-6.74043
719,-1.97908,-3.47793,-6.10465,-6.7313,-1.18746
720,-1.97493,-1.85586,-1.98656,-1.65812,-9.27144
721,-1.95905,-8.24548,-1.57127,-3.12122,-3.9954
722,-1.95427,-4.95414,-1.64548,-3.51754,-7.52041
723,-1.94857,-4.37864,-1.6057,-4.74997,-7.20348
724,-1.94561,-5.30141,-6.84115,-4.50414,-1.01049
725,-1.93356,-8.75276,-4.02654,-0.20809,-1.84233
726,-1.9312,-4.59931,-3.64104,-7.84284,-0.59121
727,-1.92655,-8.08112,-1.07399,-5.21884,-1.61063
728,-1.91503,-0.37047,-1.95121,-0.11151,-9.61123
729,-1.9142,-5.76688,-5.18171,-4.16735,-4.34304
730,-1.90912,-1.95068,-6.48271,-5.23143,-4.81214
731,-1.90185,-2.39751,-2.71716,-8.04821,-4.29863
732,-1.89969,-0.78252,-2.76322,-8.38174,-4.22964
733,-1.8971,-3.47474,-5.74088,-5.76735,-4.25526
734,-1.89477,-4.95532,-5.05188,-4.52933,-5.08118
735,-1.88937,-2.42803,-0.35634,-9.4,-1.43106
736,-1.88235,-0.66273,-2.26147,-2.58829,-9.17628
737,-1.87673,-1.30705,-4.77146,-3.34187,-7.79965
738,-1.86828,-4.44179,-1.78639,-7.04506,-4.89449
739,-1.86627,-4.25841,-1.86442,-1.91146,-8.44116
740,-1.86039,-0.72557,-8.34736,-4.41784,-2.61091
741,-1.84349,-4.81829,-2.60732,-6.72007,-4.62905
742,-1.83556,-4.38914,-1.37374,-7.89573,-3.62443
743,-1.8339,-7.65276,-0.71013,-4.84869,-3.74941
744,-1.82029,-6.34858,-4.38347,-4.02325,-4.58048
745,-1.81736,-2.44678,-5.31131,-4.75071,-6.31911
746,-1.81355,-1.32808,-4.60869,-8.57673,-0.38317
747,-1.79885,-3.53107,-1.75963,-8.48755,-3.02671
748,-1.79288,-3.59044,-3.77114,-8.05387,-2.19271
749,-1.79188,-8.46359,-3.08089,-3.95457,-0.16215
750,-1.79151,-9.60504,-0.08283,-1.02449,-1.86474
751,-1.7691,-3.25237,-6.14466,-4.93069,-4.92177
752,-1.7506,-3.03592,-6.47602,-4.1492,-5.34452
753,-1.73953,-8.33388,-2.62634,-2.33955,-3.89221
754,-1.73841,-7.94011,-4.87697,-1.23852,-2.93495
755,-1.73773,-3.15403,-6.81929,-6.36606,-0.05424
756,-1.73772,-3.68545,-4.09478,-7.21667,-3.81447
757,-1.73421,-2.9939,-7.74294,-5.27138,-0.53713
758,-1.73387,-5.18146,-1.7842,-5.91052,-5.65937
759,-1.72586,-4.04159,-4.60246,-5.56876,-5.33791
760,-1.72305,-6.22746,-5.63008,-5.10903,-0.6708
761,-1.71647,-3.73088,-4.30771,-7.98728,-0.88388
762,-1.71313,-6.27183,-6.15373,-2.31684,-3.807
763,-1.70952,-6.73645,-6.37188,-2.0773,-2.60417
764,-1.70658,-0.3364,-9.63868,-0.74428,-1.87518
765,-1.70624,-5.14263,-3.57905,-7.33848,-1.99478
766,-1.70121,-3.38961,-0.70213,-7.18734,-5.78494
767,-1.6981,-1.00671,-1.29941,-9.06665,-3.49433
768,-1.69096,-7.88767,-0.58651,-5.6328,-1.68907
769,-1.6833,-2.49036,-9.48077,-1.03149,-0.12485
770,-1.68094,-0.4145,-9.53752,-0.31621,-2.43688
771,-1.65611,-1.85585,-1.84452,-9.30875,-1.93855
772,-1.65221,-6.81023,-5.51685,-4.1064,-1.89544
773,-1.64995,-3.74273,-8.24125,-1.72437,-3.51823
774,-1.64504,-7.85852,-3.46065,-4.42131,-2.00337
775,-1.63768,-2.9091,-1.49805,-1.05312,-9.24673
776,-1.63492,-8.0863,-0.00113,-1.82035,-5.35025
777,-1.62297,-0.85969,-2.9407,-7.44317,-5.70775
778,-1.62159,-0.11973,-2.34965,-8.18511,-4.98391
779,-1.62114,-0.46217,-4.96515,-2.52264,-8.13276
780,-1.60323,-4.99902,-6.66576,-4.29932,-3.08593
781,-1.60112,-6.84087,-0.77352,-4.32968,-5.59415
782,-1.60085,-1.17139,-1.35997,-9.70557,-0.13264
783,-1.58824,-3.45397,-7.92801,-4.70724,-0.7322
784,-1.57794,-5.09368,-0.60004,-2.1234,-8.16674
785,-1.57449,-3.40541,-1.01382,-6.18584,-6.82875
786,-1.56586,-4.00882,-8.61649,-2.47715,-1.04751
787,-1.56145,-1.51617,-3.80419,-2.77767,-8.54844
788,-1.54686,-0.50563,-2.9248,-9.00942,-2.76177
789,-1.5464,-4.11391,-2.8273,-2.68688,-8.09144
790,-1.54029,-6.8358,-6.30128,-2.0009,-2.68133
791,-1.53434,-0.81676,-6.02446,-7.59943,-1.71267
792,-1.52642,-3.49078,-6.03634,-6.9893,-0.44363
793,-1.5089,-4.31183,-4.99412,-4.91232,-5.48263
794,-1.50714,-1.8035,-0.22945,-3.72589,-8.97446
795,-1.50431,-2.57882,-1.53247,-2.1933,-9.16121
796,-1.50096,-5.91337,-3.22239,-1.30021,-7.12074
797,-1.49776,-5.90927,-5.9048,-0.53935,-5.26115
798,-1.49621,-8.25173,-5.18322,-0.24221,-1.65707
799,-1.49143,-4.94978,-8.20543,-0.42041,-2.40197
800,-1.46545,-8.09208,-1.63909,-4.00779,-3.69075
801,-1.45222,-3.87916,-3.04366,-8.57682,-0.13192
802,-1.4484,-3.62635,-0.83357,-5.05976,-7.64563
803,-1.44187,-2.38212,-9.50489,-0.01059,-1.37966
804,-1.43814,-7.81919,-5.4314,-0.10526,-2.6983
805,-1.43548,-2.81248,-1.41549,-5.78441,-7.38691
806,-1.43257,-5.84467,-6.88176,-3.3841,-2.23088
807,-1.42687,-7.33307,-1.52764,-6.00346,-2.41141
808,-1.42064,-0.96643,-8.14759,-5.5004,-0.64043
809,-1.41847,-6.18258,-0.86153,-7.42817,-1.96054
810,-1.41589,-1.9445,-4.2835,-5.00508,-7.12846
811,-1.40606,-2.31514,-0.99918,-5.96808,-7.48644
812,-1.40581,-4.48515,-2.44249,-7.99852,-2.82224
813,-1.40498,-2.67184,-3.37451,-8.91547,-0.1196
814,-1.39868,-0.31144,-6.03411,-7.60716,-1.91504
815,-1.39662,-6.05138,-6.60373,-1.71164,-3.85893
816,-1.3641,-9.14033,-0.92143,-2.29155,-2.91433
817,-1.36026,-9.71055,-0.30595,-1.59454,-1.10398
818,-1.35519,-4.87353,-2.6691,-6.76431,-4.64029
819,-1.3535,-9.42905,-2.95814,-0.71133,-0.0672
820,-1.35052,-5.64882,-6.20865,-3.22855,-4.15885
821,-1.33516,-0.22992,-7.64441,-5.45925,-3.15024
822,-1.32362,-7.02845,-5.17338,-1.3324,-4.50665
823,-1.31681,-1.01659,-0.87556,-3.7743,-9.06756
824,-1.31125,-4.29437,-8.46604,-2.36201,-1.60816
825,-1.30962,-1.50152,-8.46645,-4.76811,-1.27071
826,-1.30736,-2.4143,-5.62852,-5.7007,-5.31824
827,-1.30038,-2.78145,-8.02718,-4.90171,-1.45262
828,-1.2787,-7.54184,-5.04134,-2.04613,-3.44729
829,-1.27858,-0.64582,-6.12149,-2.88194,-7.22287
830,-1.27745,-6.56839,-2.86189,-6.03531,-3.25715
831,-1.26569,-4.01431,-5.40947,-3.90547,-6.14559
832,-1.25316,-0.29784,-1.49519,-3.05379,-9.31556
833,-1.25197,-3.72876,-3.18134,-8.499,-1.47478
834,-1.23905,-4.25815,-7.61111,-3.76257,-2.87174
835,-1.23526,-6.72149,-3.66594,-3.33652,-5.3595
836,-1.23467,-0.64582,-7.60728,-3.87082,-5.02042
837,-1.21992,-4.5669,-6.31818,-0.38618,-6.1308
838,-1.2148,-4.19909,-0.6668,-2.26938,-8.6774
839,-1.20258,-7.10408,-1.03483,-5.81881,-3.62717
840,-1.20005,-8.3001,-0.50343,-4.51622,-3.00308
841,-1.19301,-5.83564,-2.42759,-2.11494,-7.35907
842,-1.19232,-6.1229,-6.82273,-1.63581,-3.44425
843,-1.19143,-2.05206,-4.00208,-8.49652,-2.48234
844,-1.18599,-3.85303,-1.78791,-8.73337,-2.06863
845,-1.18573,-9.72105,-0.99963,-0.80277,-1.5657
846,-1.18338,-0.53537,-4.83226,-3.97389,-7.69223
847,-1.16944,-4.25257,-7.81127,-4.21717,-1.32192
848,-1.16038,-2.43277,-6.93421,-2.45847,-6.21351
849,-1.15481,-8.53739,-3.38339,-3.78075,-0.19497
850,-1.15449,-1.24061,-1.9363,-1.77758,-9.49837
851,-1.14085,-2.89969,-8.48306,-4.24637,-0.54426
852,-1.13255,-2.19236,-5.00708,-4.17213,-7.1717
853,-1.1273,-1.63476,-0.51749,-8.46825,-4.90691
854,-1.1235,-9.16601,-1.3186,-1.22174,-3.38979
855,-1.1194,-6.17614,-1.95594,-5.90025,-4.68653
856,-1.11687,-4.835,-4.17415,-5.74098,-4.9993
857,-1.10351,-1.28562,-0.20825,-9.78402,-1.16578
858,-1.09881,-6.29148,-0.35014,-0.95045,-7.62784
859,-1.08348,-2.98424,-6.9265,-6.33443,-1.34871
860,-1.07568,-8.64349,-2.93288,-3.9359,-0.19993
861,-1.07152,-3.77319,-3.16836,-6.4858,-5.70183
862,-1.06118,-4.1945,-3.8013,-5.3502,-6.18106
863,-1.05773,-4.20887,-0.66769,-0.68133,-8.9586
864,-1.03999,-5.18556,-1.61299,-4.75644,-6.84127
865,-1.02622,-2.25996,-0.29648,-6.09289,-7.52517
866,-1.02559,-7.1738,-0.27345,-5.16858,-4.54926
867,-1.02069,-4.79287,-5.01608,-6.8717,-1.89875
868,-1.01465,-8.84872,-2.00091,-0.02266,-4.08245
869,-1.01225,-1.04012,-0.39127,-9.72929,-1.75539
870,-1.00192,-7.74361,-0.01504,-5.14771,-3.54028
871,-0.99433,-8.28124,-2.55461,-4.03522,-2.76104
872,-0.97513,-1.71058,-2.69203,-3.89453,-8.58537
