leaf_index,r0,r1
5446,-1.2962698619748405,-9.91562829299968
5447,-0.006983021640499799,-9.99999756187014
5448,-7.8569317081574646,-6.18616392713205
5449,-5.121111044019674,-8.589192143317074
5450,-9.375008106394477,-3.479830887419364
5451,-0.8264231278908464,-9.965792733831417
5452,-9.291200359938639,-3.697782561411108
5453,-9.287286077473325,-3.7076026371727266
5454,-8.752134899863629,-4.837368571298768
5455,-9.041243570918136,-4.272694078837319
5456,-4.6376875946500045,-8.85956284330268
5457,-9.393888501014175,-3.4285359602188334
5458,-6.484145196345477,-7.612874691777733
5459,-2.651017196716312,-9.642204510521148
5460,-7.6002705800394645,-6.498914302419026
5461,-3.558960942799852,-9.34525532062261
5462,-9.209518684477107,-3.896763477588427
5463,-7.343030841572283,-6.788217590775818
5464,-6.470072898721357,-7.624838141575951
5465,-6.927490797938245,-7.211786966104929
5466,-7.559303753834684,-6.546520202157849
5467,-6.220438899880943,-7.82982374596312
5468,-6.879811355801559,-7.257285698426369
5469,-5.268782278986709,-8.499407820350523
5470,-5.284283895225535,-8.489778778899955
5471,-4.053792262806838,-9.141486109490481
5472,-9.295661960832893,-3.6865524151874434
5473,-2.469033621675539,-9.690401074002859
5474,-7.424128288025055,-6.699426778683842
5475,-7.836108194207405,-6.212520291208355
5476,-5.66746125569243,-8.23892486403567
5477,-1.0892031159117503,-9.94050484494063
5478,-9.800163829170934,-1.989167896737156
5479,-3.3840592784577055,-9.410002274169987
5480,-6.15563201449873,-7.880875237058275
5481,-7.312515157364597,-6.821079245494296
5482,-8.606189267787073,-5.092495094452878
5483,-2.635076359513793,-9.646573100305183
5484,-5.7755842244917925,-8.163493545400861
5485,-9.696655727898339,-2.444354249002447
5486,-9.48963671867832,-3.1538539832262624
5487,-2.1219073775533674,-9.77228269551616
5488,-1.5960732550610657,-9.871805820845482
5489,-9.937723601102746,-1.114293331257722
5490,-8.046548744454181,-5.937428172460097
5491,-9.450619810841447,-3.2689119276803966
5492,-5.765295558129528,-8.170762946470294
5493,-9.822327040733933,-1.8766703239692861
5494,-4.65868433216065,-8.84854000913602
5495,-9.996809546543147,-0.2525844218154062
5496,-6.050176558550194,-7.962120547339743
5497,-9.640917761319425,-2.6556928887722755
5498,-9.913445812803591,-1.3128564722036253
5499,-6.495741136049328,-7.602982776084437
5500,-9.602259807523852,-2.7922404246074466
5501,-9.612398940235215,-2.757133767840241
5502,-9.727981510907252,-2.316543917875644
5503,-3.212265084423583,-9.470023919050742
5504,-6.697788541682814,-7.425606281705381
5505,-6.890158730006009,-7.247462499062825
5506,-2.9924504698697874,-9.541762949548477
5507,-9.927811319025446,-1.1994008561903815
5508,-1.8572117987218157,-9.826024849077498
5509,-3.059554565981259,-9.520458279819476
5510,-2.9322452139596233,-9.560436078192819
5511,-4.521614401236647,-8.919361143407603
5512,-4.908600283214398,-8.712384476113733
5513,-9.715258122416273,-2.3693373788518652
5514,-9.958584999787071,-0.9091670924620844
5515,-3.85687522999361,-9.226294676643583
5516,-9.051226868809213,-4.251504694734113
5517,-4.969049651812626,-8.67804964020262
5518,-1.003692716553433,-9.949502546898392
5519,-4.07568515526144,-9.13174630151219
5520,-9.86839626518348,-1.6170204554404268
5521,-9.963031740071823,-0.8590684177185193
5522,-7.704893751490369,-6.374528396536064
5523,-9.991150933311028,-0.42059841630490613
5524,-9.729683182615656,-2.3093863180347496
5525,-9.740813253260079,-2.261980805646414
5526,-2.0506202966371014,-9.78748979049378
5527,-7.052510168977384,-7.089576878521779
5528,-9.525935429435515,-3.0424585772406503
5529,-3.152205347983878,-9.490184478930948
5530,-5.5040287197509565,-8.348992026116486
5531,-9.422798290696656,-3.34826408349822
5532,-9.988991079119442,-0.469102570097645
5533,-9.464322368761525,-3.2290249457321094
5534,-9.256796982823856,-3.783082026441293
5535,-2.0985083841787064,-9.77733412344754
5536,-3.006761861946004,-9.53726287283448
5537,-1.9567389079458342,-9.80669020853269
5538,-8.557954732855519,-5.173143221523626
5539,-1.9013226014864724,-9.817584853978941
5540,-1.7731687040656399,-9.841538129119968
5541,-5.313148380496655,-8.471744465387621
5542,-8.371124724274098,-5.470308112953683
5543,-7.760554666517427,-6.306646594506037
5544,-9.82760988865061,-1.8488060678439902
5545,-8.816097910053616,-4.719789999602552
5546,-7.803811196441187,-6.253041724656823
5547,-3.8789285040879817,-9.217044735715119
5548,-9.472430696028955,-3.205160948989678
5549,-1.2031321556385413,-9.927359821023341
5550,-9.491480811627236,-3.148299859052819
5551,-8.010959408484833,-5.9853595844868295
5552,-5.467896443133226,-8.372700190928315
5553,-7.433000730369965,-6.689581462417476
5554,-4.584447508034385,-8.887229098322903
5555,-5.22930305986662,-8.523754425607862
5556,-7.67590222183256,-6.409409105437565
5557,-1.7836514415095448,-9.839643669117338
5558,-9.976150993457251,-0.6902255832276187
5559,-7.369112730880502,-6.759894789090649
5560,-7.744336166421606,-6.326551773395545
5561,-4.652136672282861,-8.851984205950716
5562,-9.422627236092975,-3.3487454321938044
5563,-0.7374197166498285,-9.972773544079704
5564,-7.648860798624442,-6.44165572529814
5565,-0.1259227609438286,-9.999207141482582
5566,-9.222565901572441,-3.8657829984562415
5567,-6.383887409494417,-7.69714112790578
5568,-3.711152846858732,-9.285868001821495
5569,-9.856932869265911,-1.6854893683394394
5570,-8.847516005096592,-4.660628770837645
5571,-2.798939332187916,-9.600309297868035
5572,-4.423707769479318,-8.968322561674972
5573,-5.451509623647363,-8.383378962165565
5574,-7.101093875825307,-7.040913702547158
5575,-2.2588964255386834,-9.741528983618977
5576,-9.958292162819477,-0.9123690042566095
5577,-6.600029285694146,-7.512630260300293
5578,-7.754961406082334,-6.31352307275213
5579,-8.583464837781737,-5.130704764314991
5580,-6.557435583980179,-7.549836989097878
5581,-8.664193592642976,-4.993170274405271
5582,-9.00604326354334,-4.346399053835903
5583,-2.713454726930701,-9.624820177275907
5584,-5.367577977238111,-8.43736372679692
5585,-7.140319606135455,-7.001131045926625
5586,-8.9291094694819,-4.502333182030028
5587,-9.75688982352083,-2.1915978124819446
5588,-9.629508042769864,-2.6967711905592746
5589,-6.332760277410535,-7.739260124123703
5590,-9.198718584237731,-3.9221902564765267
5591,-7.013198944434214,-7.128466915528668
5592,-8.079924774869065,-5.891928006387815
5593,-1.3778174676101296,-9.904626142664265
5594,-9.985170035621474,-0.544407347238297
5595,-7.487413287954784,-6.628622953174976
5596,-5.552395893427673,-8.316904462758215
5597,-0.4233137300676584,-9.991036256862259
5598,-1.4276441673080211,-9.897566980402374
5599,-6.588099753472555,-7.523093887377376
5600,-1.3744194773945169,-9.905098237784348
5601,-9.642058038846294,-2.651549881770957
5602,-8.312562111077028,-5.558894777695166
5603,-0.8274274242330657,-9.965709400621064
5604,-4.674794773047608,-8.84003924368477
5605,-4.535619415841964,-8.912247556853288
5606,-2.955986777171132,-9.5531221165224
5607,-9.277561419048308,-3.731870056122853
5608,-7.217255552492992,-6.921793285703428
5609,-9.996670514385066,-0.2580283450015527
5610,-6.20850922546675,-7.839286523485046
5611,-9.071351197282056,-4.2083948787595284
5612,-5.39577937194513,-8.419356565040552
5613,-6.204972739911333,-7.842086029683507
5614,-4.292958814756056,-9.031639087940146
5615,-0.3287313946929695,-9.994595322980476
5616,-2.7712357855743046,-9.608342844671622
5617,-5.341052344966945,-8.454180022232972
5618,-7.803916828944183,-6.252909892755676
5619,-3.4414521956606063,-9.389164328361858
5620,-7.682789847937581,-6.401151470823607
5621,-2.092584854007515,-9.778603613439822
5622,-9.972084067435821,-0.7466855777317855
5623,-9.459082238981695,-3.244343261151789
5624,-5.920846211346554,-8.058757977603197
5625,-8.134090623357901,-5.81692098373367
5626,-9.880015746345537,-1.5444380375930415
5627,-7.81233216573363,-6.242392660850781
5628,-6.9399036788767905,-7.1998428405009225
5629,-9.874183644564914,-1.5812960992194807
5630,-8.638454214512777,-5.037569729916046
5631,-9.989829077207595,-0.4509046553071122
5632,-3.7032419737963247,-9.289025723051536
5633,-8.076784037900083,-5.896232662058241
5634,-9.722551406063628,-2.339229393721391
5635,-9.098485993170144,-4.149403888763628
5636,-9.914514628175791,-1.3047603947423756
5637,-9.072231450885724,-4.206496939444972
5638,-3.9342744480401053,-9.193556687566499
5639,-9.155974963011108,-4.02096039233337
5640,-4.13530895171181,-9.104900871173292
5641,-7.545978475646285,-6.561875406092604
5642,-2.4173202060539447,-9.703430476970674
5643,-9.419175353401528,-3.358442445818179
5644,-7.067733883742717,-7.074400168819622
5645,-1.6024657190965796,-9.870770163422929
5646,-4.62886867196811,-8.864173668068117
5647,-7.881428539488492,-6.154923571981728
5648,-9.208311650932549,-3.8996149219249676
5649,-8.538259252707366,-5.205586319864176
5650,-9.978617760789128,-0.6535958874287452
5651,-2.806076643858688,-9.598225558341019
5652,-9.45154441101901,-3.266237628608079
5653,-4.377761155397957,-8.990840186895147
5654,-8.538778390019203,-5.204734729661161
5655,-8.614777375468384,-5.077953403795474
5656,-9.996720484859946,-0.2560850397456461
5657,-2.9556634871517833,-9.553222144947629
5658,-1.5723861887031896,-9.875606395233431
5659,-3.794499646093097,-9.252122590832839
5660,-4.2195146511345705,-9.066184208853286
5661,-5.876704520403056,-8.09100389197004
5662,-9.4144046135955,-3.3717926643718386
5663,-2.1273432742189007,-9.771100787200774
5664,-4.914413854014981,-8.70910652544023
5665,-5.065102146425041,-8.62233960397527
5666,-2.0455903942078253,-9.78854227855837
5667,-6.914379599327402,-7.224358432165793
5668,-6.486941670155122,-7.6104919530872035
5669,-4.053001869638002,-9.141836568475224
5670,-7.450530770543169,-6.670051816679495
5671,-8.481440060095158,-5.297657454669284
5672,-4.006469347553595,-9.162325216183579
5673,-2.816872807801673,-9.59506266705265
5674,-9.522062949173765,-3.0545567914138005
5675,-8.868352125315354,-4.620858208321764
5676,-9.559922476782,-2.933919262338058
5677,-4.929193205853477,-8.700750217042662
5678,-4.711727149045084,-8.820409699835462
5679,-8.68375922323491,-4.959065007930695
5680,-7.848682739994452,-6.196626440807385
5681,-0.25297066439858135,-9.996799780077309
5682,-9.296429029157439,-3.6846176607402366
5683,-5.769841997784254,-8.167553080366543
5684,-8.29172366929468,-5.589930106187229
5685,-9.317681369840301,-3.6305390632977588
5686,-9.854711743797738,-1.698427639511003
5687,-9.445860458774945,-3.2826392115722953
5688,-5.356959046906606,-8.444109767747307
5689,-9.430199101390775,-3.327363056254703
5690,-9.41449026609697,-3.3715535038859237
5691,-4.4236436742265255,-8.968354176964446
5692,-6.671682208790621,-7.449070848428459
5693,-3.1528062025852153,-9.489984881386281
5694,-7.991083508439646,-6.011870288116993
5695,-5.274223278014444,-8.496032533697747
5696,-8.817520786329897,-4.717131245009003
5697,-8.455051775718317,-5.339672224951878
5698,-7.080669092701784,-7.0614534764209616
5699,-0.3864247683524666,-9.99253100562634
5700,-9.07434977634469,-4.201925289263615
5701,-2.8130152340384957,-9.596194313011141
5702,-8.685920686099829,-4.95527817935412
5703,-9.942680916321287,-1.0691567687764612
5704,-4.03393891910487,-9.150264302025983
5705,-4.476267007938829,-8.942205190759065
5706,-9.362010433196371,-3.5146494346836805
5707,-4.5722635492393655,-8.893503586118186
5708,-9.728884147498075,-2.312750147456627
5709,-5.486161824635647,-8.36074329434354
5710,-8.827939664590415,-4.6976037804769435
5711,-8.203495991772598,-5.718623393175225
5712,-1.876907346593868,-9.822281751828442
5713,-9.63322701621442,-2.6834562143021072
5714,-8.922967551040008,-4.5144933362545885
5715,-9.655857795724806,-2.6008479826280633
5716,-8.743919574989349,-4.8522026406692955
5717,-4.032885040354816,-9.150728837162772
5718,-3.915690824875954,-9.20148712784962
5719,-5.666375540917468,-8.239671609311397
5720,-5.326370809870838,-8.46343748105673
5721,-9.824425087730537,-1.8656558352415455
5722,-3.993321956622571,-9.168063031565396
5723,-7.848389741871297,-6.196997535878919
5724,-8.083089592219247,-5.887585468097843
5725,-8.475331881015714,-5.30742399913919
5726,-4.842615602424779,-8.749232773629474
5727,-4.578259518128013,-8.890418425736229
5728,-1.521754237176947,-9.883534997238286
5729,-9.997366993271873,-0.22946285502907987
5730,-9.473784027322358,-3.201158572087886
5731,-5.464605552816576,-8.374848425620984
5732,-7.245543722779545,-6.892176445890655
5733,-5.752559051091019,-8.179734981263806
5734,-5.106138221726288,-8.598101677732469
5735,-5.080891560797765,-8.613044812806564
5736,-8.818642718671823,-4.715033467581799
5737,-7.261971838265444,-6.874864727413886
5738,-3.2493444083908427,-9.457365432067176
5739,-4.083320043331437,-9.128334865884783
5740,-5.388167627050002,-8.42422991274635
5741,-9.807218144910754,-1.9540911591154777
5742,-9.992364651853533,-0.3907027826724714
5743,-6.029393573853729,-7.977870212755493
5744,-2.251208371431581,-9.743308517562008
5745,-9.152069741770742,-4.029841118675083
5746,-9.845890128728861,-1.748841780436298
5747,-9.999171594488626,-0.1287145056774219
5748,-7.245257099598735,-6.892477751920142
5749,-8.76775150647733,-4.809005460660706
5750,-9.93604191157148,-1.1291904761796911
5751,-8.742806152778638,-4.854208542588176
5752,-1.0271976389212532,-9.947103347738706
5753,-8.93870675435701,-4.48324899594171
5754,-0.4154495240301386,-9.991366357660155
5755,-5.021400677613408,-8.647863044409503
5756,-9.130008277939524,-4.079577042385124
5757,-4.831671573241895,-8.755281252382826
5758,-5.8389163543033895,-8.11831606969379
5759,-9.169355344687144,-3.9903536889425384
5760,-7.793744302054461,-6.265584550079396
5761,-9.988624458056815,-0.47684529557207256
5762,-0.12038392445915828,-9.999275359281382
5763,-5.172006169509573,-8.558641959011657
5764,-6.530617404659197,-7.573046699576226
5765,-8.495307376339579,-5.275391225445781
5766,-7.312241504530092,-6.821372602301351
5767,-9.085464231179998,-4.177839118964358
5768,-9.645140858804414,-2.640313961221596
5769,-7.116401178181927,-7.025441927108277
5770,-5.249791733039089,-8.511150730642388
5771,-9.423456778507866,-3.346410366884815
5772,-9.987752800021122,-0.49476661737655947
5773,-2.474157210016451,-9.689094183674943
5774,-0.353638598792391,-9.993745030840248
5775,-4.857442779782678,-8.741009646553259
5776,-9.536265162577525,-3.0099247081962415
5777,-2.3186637520321587,-9.727476466433222
5778,-6.651788347205887,-7.466840816836529
5779,-8.441686516494011,-5.360776880009388
5780,-4.867646753327415,-8.735331423868306
5781,-4.167096456508547,-9.090396422717433
5782,-5.892204365634584,-8.079723244864068
5783,-9.309036187056167,-3.652649075407985
5784,-9.632985180425269,-2.6843242191857457
5785,-2.1718305608677433,-9.761308929384464
5786,-9.477885202711779,-3.1889954663211917
5787,-2.062513000767577,-9.784990552967576
5788,-7.026944868454573,-7.114917133438727
5789,-7.967521446772091,-6.043062302775537
5790,-6.411178362733568,-7.674424538766208
5791,-9.940103533640897,-1.0928594330927301
5792,-0.9284018818864508,-9.956810229471568
5793,-9.17244853028384,-3.983238375906451
5794,-9.82095102543608,-1.8838579978294523
5795,-8.440825960981519,-5.362131767909142
5796,-9.875702982000394,-1.5717794410503383
5797,-2.48790770909499,-9.685572529852106
5798,-0.7581142312428715,-9.971221731181542
5799,-1.4265835849542,-9.89771990284324
5800,-6.529335440947051,-7.5741520119147845
5801,-1.687036245984621,-9.856668235500985
5802,-5.846811578620881,-8.112631777919223
5803,-8.827286134468288,-4.698831716525282
5804,-8.538214553546116,-5.205659635206025
5805,-3.537302625233651,-9.353474762756091
5806,-2.509315327850372,-9.680048377224939
5807,-0.0140732626825875,-9.99999009715897
5808,-1.370982996073547,-9.90557447220893
5809,-5.5082146270477494,-8.346230983047212
5810,-7.559710465485921,-6.546050540442127
5811,-4.5300739864822495,-8.915067564354004
5812,-6.422430266603545,-7.66501072866925
5813,-5.15039284793526,-8.571665737296183
5814,-9.998590394429877,-0.1678991495350477
5815,-8.987976954423406,-4.383636648577725
5816,-1.2514875914731047,-9.921379884289728
5817,-8.152610343947416,-5.790936416484089
5818,-7.377263337168126,-6.7509988634331
5819,-7.137450395188859,-7.004056100304909
5820,-9.696995995836533,-2.4430040230687786
5821,-7.042078213751484,-7.099939044203598
5822,-7.096931958608835,-7.045108712779142
5823,-8.415947254889867,-5.401095426199364
5824,-6.608298087425149,-7.505357845415041
5825,-8.895919764107264,-4.567560787834766
5826,-3.8155167166044612,-9.24347511411763
5827,-2.817039239562918,-9.595013805240864
5828,-9.976121320801193,-0.6906543221148078
5829,-9.976067734378086,-0.6914279131626676
5830,-5.5288087427423305,-8.332603067839964
5831,-4.952983675073907,-8.687229288700246
5832,-3.868328854535939,-9.22149835293401
5833,-3.5052740370630326,-9.365524754389998
5834,-9.95280346840553,-0.9704138907161565
5835,-8.331664914816553,-5.530222395818713
5836,-0.16910116705658668,-9.998570137539673
5837,-6.838001036356931,-7.296693897018125
5838,-5.528476946152615,-8.332823210404683
5839,-1.711053781820684,-9.852527338491232
5840,-5.935976402444823,-8.047619781626006
5841,-9.697152848774875,-2.4423813435860726
5842,-8.484339006720631,-5.293013472402917
5843,-8.778777359602527,-4.788848303144514
5844,-1.6335213744266635,-9.865678279737851
5845,-8.419681607862685,-5.395272154601547
5846,-9.198259486910127,-3.923266803502898
5847,-7.537280417914195,-6.571864568121226
5848,-9.976826610788564,-0.6803901661996297
5849,-9.819330755281246,-1.8922852634811205
5850,-1.3464762136427189,-9.908935452716118
5851,-2.747295790962978,-9.61521532972388
5852,-2.1056576053100677,-9.7757969521262
5853,-1.2641253713250369,-9.919777570367811
5854,-8.835232018060013,-4.68387395080687
5855,-8.890925834789595,-4.577274057806779
5856,-1.261158961329658,-9.920155143658686
5857,-0.30080530396760263,-9.995474784576517
5858,-1.8191877219134354,-9.833135615480922
5859,-8.165543595027888,-5.772685492706064
5860,-8.388228562258522,-5.444044598210997
5861,-9.823310455333528,-1.871515882415906
5862,-9.984113618138993,-0.5634494299327065
5863,-0.3849777241489402,-9.99258685986312
5864,-8.829988035733539,-4.693752367648145
5865,-9.632544253924856,-2.685906028918218
5866,-9.898546600248007,-1.4208360928406178
5867,-9.458350517294498,-3.2464758572943215
5868,-1.1034354185087316,-9.93893506756033
5869,-8.588536904910116,-5.122209858351856
5870,-8.000294579942949,-5.999607206654069
5871,-1.444576175443549,-9.895109886875481
5872,-0.3006584210862744,-9.995479203811586
5873,-7.969230804714629,-6.040807924540179
5874,-9.294003675515661,-3.6907310494672125
5875,-8.116933038878964,-5.840838813248927
5876,-0.7822657274072926,-9.969356064045657
5877,-8.234029697773801,-5.674570903264762
5878,-7.920068773569273,-6.105121671345537
5879,-4.070451671877337,-9.134080314235856
5880,-9.985197913496588,-0.5438957880912142
5881,-8.11654293977689,-5.841380890402366
5882,-2.069194754676547,-9.783579767509389
5883,-9.781013717106266,-2.0812906250159005
5884,-9.974015870743877,-0.72042168911635
5885,-5.724849266758833,-8.199152448448002
5886,-0.25241362271518164,-9.996813860579168
5887,-3.1982944042122097,-9.474751337316716
5888,-5.906254862546705,-8.06945806722133
5889,-9.962865430020152,-0.8609950193290277
5890,-2.2382360322759474,-9.746296705098898
5891,-1.5712326683022333,-9.87578998875836
5892,-9.8457557612315,-1.749598093899494
5893,-9.828764438189546,-1.8426583021766487
5894,-5.119888372017593,-8.589921015823082
5895,-6.46450322165704,-7.629560806310266
5896,-1.6031595382905701,-9.870657500632262
5897,-7.003020524107511,-7.138466469692838
5898,-6.491056720026701,-7.606982493564462
5899,-9.375482526972485,-3.47855248435806
5900,-5.131007067530755,-8.5832841309693
5901,-0.9038261134170132,-9.959071159335368
5902,-3.4614841360795827,-9.38179767292332
5903,-9.888034220840076,-1.492239674950246
5904,-8.346072523223981,-5.508454723158362
5905,-1.0593062710454724,-9.943735224960676
5906,-8.23467015135204,-5.673641467208847
5907,-3.2967941753689116,-9.440929412152897
5908,-1.115413417910894,-9.937597944530879
5909,-5.157117728606998,-8.567621416314298
5910,-1.255448950141555,-9.92087939315807
5911,-6.387579023318239,-7.6940778668314
5912,-3.9945467585535726,-9.167529448751674
5913,-6.77412420053228,-7.356034347103259
5914,-2.156382827258926,-9.76473313011179
5915,-9.962619952440352,-0.8638308186429833
5916,-9.905665868579334,-1.3703224803171183
5917,-4.358657673948361,-9.000116848204309
5918,-9.176401812814168,-3.974122515698385
5919,-4.661274484119874,-8.847175830947016
5920,-7.563161806793386,-6.542062632248471
5921,-9.552632967472793,-2.9575671401934356
5922,-3.861682806767842,-9.224283489784646
5923,-2.778675236520555,-9.606194039782219
5924,-9.292493734572552,-3.6945311194967427
5925,-9.334922913250086,-3.585974651845512
5926,-9.837827875865145,-1.7936395080535805
5927,-9.926607464651603,-1.2093238783399014
5928,-1.800703916869052,-9.836537266933545
5929,-4.5884873726781965,-8.885143984808167
5930,-3.9472929096992893,-9.187974678079915
5931,-9.916191900097353,-1.2919513150439035
5932,-9.920837634396356,-1.255778894529175
5933,-4.713276514745324,-8.819581877592054
5934,-9.051308819544579,-4.251330221617058
5935,-1.0838395191033976,-9.941091081809367
5936,-7.237527101767203,-6.900594282464753
5937,-9.012421082300657,-4.333158921076247
5938,-7.036467473381175,-7.1054996654738325
5939,-4.998134866393399,-8.661330605475273
5940,-2.9453091657826613,-9.556419513497543
5941,-8.538308625811654,-5.2055053366979
5942,-3.4214425465917113,-9.39647438672463
5943,-5.201477694142646,-8.540762834626456
5944,-2.3854361909990898,-9.711317839442376
5945,-7.83536455758809,-6.21345815546322
5946,-9.754853649368746,-2.2006431513076454
5947,-3.939795650305954,-9.19119199200138
5948,-7.3442332057915385,-6.786916724032271
5949,-2.7058124867320266,-9.62697142338363
5950,-2.670125922604388,-9.636930401192906
5951,-9.95572650140746,-0.939952035570534
5952,-8.562311292098894,-5.16592928108736
5953,-8.925306304903174,-4.509867776737548
5954,-9.228020840686623,-3.852743355565398
5955,-4.5224702238052075,-8.918927237891072
5956,-6.373201138959782,-7.705991645619773
5957,-7.485539959548996,-6.630738383769581
5958,-9.410694322653864,-3.382134291474884
5959,-9.794276129203508,-2.0179581524190104
5960,-8.420962614445324,-5.393272535864858
5961,-9.501919861908917,-3.116651879479137
5962,-7.839881143721209,-6.207758343583021
5963,-9.810061720854865,-1.9397652004864128
5964,-7.093689072783142,-7.048373949974353
5965,-9.422649233916447,-3.348683534551121
5966,-5.0255832680909895,-8.64543306118808
5967,-9.096144676054763,-4.1545339127609235
5968,-9.729737631684003,-2.309156906447067
5969,-0.5050982013460763,-9.987235643910529
5970,-8.441893549390882,-5.3604508486462805
5971,-6.176079867603712,-7.864860931318502
5972,-8.539424762239934,-5.203674156789936
5973,-8.947974746045489,-4.464722605507779
5974,-2.8976725023638963,-9.570971427657913
5975,-6.3560911468048715,-7.720110448271368
5976,-1.6200083252175588,-9.867906212881527
5977,-3.310753936912909,-9.43604304617225
5978,-9.382621693938033,-3.459249940152259
5979,-2.501962522534699,-9.681951432218188
5980,-4.465669826323243,-8.94750205377267
5981,-0.5139114876308911,-9.986786018678934
5982,-4.977286149591391,-8.673328229986785
5983,-2.564142429979493,-9.665669847391792
5984,-5.67068274539145,-8.236707910392337
5985,-5.160329076740435,-8.565687585929526
5986,-1.4947330575601956,-9.887657613744356
5987,-9.426192940502823,-3.3386953512434725
5988,-7.768121085092096,-6.297324416555622
5989,-9.106910683370492,-4.130880996241892
5990,-6.2251836002898315,-7.826051951187298
5991,-1.9927992596765751,-9.799426060266615
5992,-8.508837466702909,-5.253540231618372
5993,-4.273856932392235,-9.04069394025939
5994,-5.159082365011381,-8.566438533663135
5995,-9.992720205996747,-0.38150083180027894
5996,-0.8665977548436886,-9.962379652035946
5997,-6.940290401419249,-7.19947005993968
5998,-8.044610493374861,-5.940054040990125
5999,-9.481721116100768,-3.1775721355287594
6000,-9.851164516436514,-1.718882680726683
6001,-6.314439253650433,-7.754215428523929
6002,-0.5634708143681058,-9.984112411294022
6003,-9.515227108264808,-3.0757849531692756
6004,-9.957576487195707,-0.9201470000207641
6005,-3.467031012393751,-9.379749248199547
6006,-0.6494920976342838,-9.97888571009362
6007,-4.792461071038226,-8.776805619505488
6008,-5.347684602065749,-8.44998635483093
6009,-9.271381563302171,-3.747196806635675
6010,-5.283648605135883,-8.49017416885223
6011,-8.979175573736871,-4.40163674285
6012,-7.798631595197434,-6.259500398784899
6013,-0.15175092994910355,-9.998848516467262
6014,-2.60077153126131,-9.655878387913795
6015,-9.265408417111964,-3.7619419006825163
6016,-8.397683483601279,-5.429448600848002
6017,-8.855400874283564,-4.645629704974118
6018,-9.653901970457797,-2.608098300446336
6019,-7.1404549681600695,-7.00099299011777
6020,-9.886324620883851,-1.5035243564724126
6021,-1.6288264242734969,-9.866454504004384
6022,-9.959482499965459,-0.8992821208507293
6023,-4.5231426458497115,-8.918586244764114
6024,-3.553101067468316,-9.347484838412711
6025,-9.996316432811028,-0.27139965938114746
6026,-7.591086529717696,-6.509639413849168
6027,-7.639893669740536,-6.452288331674156
6028,-3.341511625982748,-9.425194961029831
6029,-7.925645985080919,-6.097879608451673
6030,-9.993513777286438,-0.3601144029140518
6031,-9.38579832992335,-3.4506216410971597
6032,-3.2314254242133806,-9.463503036811863
6033,-3.266303577599348,-9.451521620298061
6034,-7.523867635932876,-6.5872160885279785
6035,-9.932417600965861,-1.1606380142075132
6036,-9.22710309212906,-3.854940794256421
6037,-5.346689329640259,-8.450616143945423
6038,-4.897878451215209,-8.71841652349334
6039,-9.650318069742017,-2.62132812765032
6040,-5.135455840034381,-8.580623130930341
6041,-5.221383640373193,-8.528607909855113
6042,-9.563840334349482,-2.9211227394736423
6043,-9.247374623461539,-3.806056039177506
6044,-0.7321227464898705,-9.973163805135867
6045,-8.686905264518167,-4.953551950397465
6046,-9.987250946477218,-0.5047955349346279
6047,-2.5154274480885643,-9.678461900188617
6048,-9.868919944421659,-1.613821282111624
6049,-9.43447027630098,-3.315233114819123
6050,-9.853055057002253,-1.7080123078251916
6051,-9.643154919862697,-2.6475579675481873
6052,-9.922609296030906,-1.2417023630166135
6053,-9.365053965254877,-3.506531652197644
6054,-9.995188643840233,-0.31016765474053376
6055,-1.24608960366512,-9.922059297325214
6056,-1.4177021397035352,-9.898995941158882
6057,-9.025899894551072,-4.3050123221127885
6058,-9.624100559033439,-2.7160059700987924
6059,-7.624283176274563,-6.470726856233126
6060,-7.381680330567191,-6.746168949657091
6061,-0.7705630539912743,-9.9702674276984
6062,-7.36706254823889,-6.762129058982527
6063,-3.661197809026148,-9.305677331778817
6064,-6.09164959731724,-7.930435371623975
6065,-6.125754791806686,-7.904120965082545
6066,-0.5167373072681242,-9.986640203555813
6067,-6.228276382111986,-7.823590819312193
6068,-9.494247106367245,-3.1399477516731396
6069,-9.939025619110485,-1.1026194913321
6070,-4.4032521897388275,-8.978383493344458
6071,-9.95565910549833,-0.9406656021712494
6072,-8.249372229374888,-5.6522436095075035
6073,-8.113096427044512,-5.846166809583658
6074,-9.804768151062373,-1.9663472490668887
6075,-8.124659205310888,-5.830086860206892
6076,-4.082204210753806,-9.128833922342103
6077,-6.69958249682721,-7.423987767245207
6078,-6.410811908943872,-7.674730657693692
6079,-1.8810196819370293,-9.82149504689411
6080,-0.35275616786637676,-9.993776217528199
6081,-5.020314420834888,-8.648493690577407
6082,-5.965458389602961,-8.02579006714701
6083,-0.7050398763477655,-9.975114975415549
6084,-9.257784289632834,-3.780665291536333
6085,-6.717773580549001,-7.407531175801951
6086,-7.202147606429224,-6.937511791356163
6087,-7.584737806384375,-6.517035553716395
6088,-9.990952198448767,-0.4252930381651574
6089,-9.774422902134173,-2.112026735208387
6090,-9.93902255526548,-1.1026471085184413
6091,-5.5239870552907195,-8.335800322283433
6092,-9.746091652201208,-2.239128738347565
6093,-9.48916574967934,-3.1552707292897235
6094,-4.638036920703997,-8.859379973913896
6095,-0.6405461553977266,-9.979463944661816
6096,-9.95316426201198,-0.9667063532466919
6097,-9.96049182613194,-0.8880329844993322
6098,-6.007380654551446,-7.9944591856686
6099,-9.829584991321079,-1.8382760669701916
