leaf_index,r0,r1
2104,-9.16364,-4.00345
2105,-9.16356,-4.00364
2106,-9.16307,-4.00476
2107,-9.16247,-4.00613
2108,-9.16234,-4.00643
2109,-9.16228,-4.00657
2110,-9.1619,-4.00743
2111,-9.16039,-4.01089
2112,-9.15801,-4.01633
2113,-9.15789,-4.0166
2114,-9.15639,-4.02002
2115,-9.15409,-4.02524
2116,-9.15336,-4.0269
2117,-9.15332,-4.027
2118,-9.15208,-4.02982
2119,-9.1498,-4.035
2120,-9.14979,-4.03501
2121,-9.14852,-4.0379
2122,-9.14727,-4.04072
2123,-9.14645,-4.04259
2124,-9.14478,-4.04635
2125,-9.14416,-4.04776
2126,-9.14384,-4.04849
2127,-9.14369,-4.04883
2128,-9.1436,-4.04902
2129,-9.14315,-4.05004
2130,-9.1426,-4.05129
2131,-9.14098,-4.05493
2132,-9.14028,-4.05652
2133,-9.13871,-4.06004
2134,-9.13859,-4.06031
2135,-9.13858,-4.06035
2136,-9.13736,-4.06308
2137,-9.13717,-4.06351
2138,-9.13692,-4.06407
2139,-9.13687,-4.06419
2140,-9.13614,-4.06583
2141,-9.13351,-4.07174
2142,-9.13349,-4.07179
2143,-9.13317,-4.07249
2144,-9.13305,-4.07277
2145,-9.13247,-4.07407
2146,-9.13238,-4.07427
2147,-9.13202,-4.07506
2148,-9.13161,-4.07598
2149,-9.13088,-4.07763
2150,-9.12851,-4.08294
2151,-9.1279,-4.0843
2152,-9.12712,-4.08602
2153,-9.12683,-4.08669
2154,-9.12664,-4.0871
2155,-9.12631,-4.08784
2156,-9.12609,-4.08834
2157,-9.12441,-4.09208
2158,-9.12411,-4.09274
2159,-9.1228,-4.09567
2160,-9.12232,-4.09673
2161,-9.12154,-4.09848
2162,-9.12058,-4.10061
2163,-9.1182,-4.10591
2164,-9.11645,-4.10979
2165,-9.11553,-4.11182
2166,-9.11511,-4.11276
2167,-9.11502,-4.11297
2168,-9.11453,-4.11404
2169,-9.11423,-4.11471
2170,-9.11118,-4.12147
2171,-9.11111,-4.12162
2172,-9.1102,-4.12362
2173,-9.10973,-4.12467
2174,-9.10959,-4.12498
2175,-9.10858,-4.1272
2176,-9.10754,-4.12949
2177,-9.10736,-4.12989
2178,-9.10621,-4.13242
2179,-9.10344,-4.13853
2180,-9.10329,-4.13885
2181,-9.10221,-4.14122
2182,-9.10156,-4.14266
2183,-9.10099,-4.14391
2184,-9.10078,-4.14436
2185,-9.09928,-4.14766
2186,-9.09904,-4.14819
2187,-9.09836,-4.14969
2188,-9.09822,-4.14999
2189,-9.0977,-4.15112
2190,-9.09608,-4.15468
2191,-9.09601,-4.15483
2192,-9.09458,-4.15797
2193,-9.09421,-4.15877
2194,-9.09421,-4.15877
2195,-9.09333,-4.1607
2196,-9.09028,-4.16735
2197,-9.0883,-4.17167
2198,-9.08823,-4.17183
2199,-9.08747,-4.17347
2200,-9.08655,-4.17547
2201,-9.08593,-4.17684
2202,-9.08547,-4.17782
2203,-9.0848,-4.17928
2204,-9.08469,-4.17953
2205,-9.08443,-4.18009
2206,-9.0834,-4.18232
2207,-9.08231,-4.18469
2208,-9.08098,-4.18757
2209,-9.0804,-4.18883
2210,-9.08027,-4.18912
2211,-9.07945,-4.1909
2212,-9.07746,-4.19521
2213,-9.07508,-4.20035
2214,-9.07418,-4.2023
2215,-9.0741,-4.20246
2216,-9.07384,-4.20304
2217,-9.07297,-4.2049
2218,-9.07099,-4.20917
2219,-9.07081,-4.20956
2220,-9.07074,-4.20971
2221,-9.07035,-4.21056
2222,-9.06973,-4.21189
2223,-9.06939,-4.21262
2224,-9.068,-4.2156
2225,-9.06769,-4.21628
2226,-9.06619,-4.2195
2227,-9.06604,-4.21983
2228,-9.06552,-4.22094
2229,-9.06476,-4.22258
2230,-9.06155,-4.22946
2231,-9.06122,-4.23017
2232,-9.06089,-4.23088
2233,-9.06024,-4.23227
2234,-9.0596,-4.23364
2235,-9.05944,-4.23397
2236,-9.05849,-4.236
2237,-9.05844,-4.23611
2238,-9.05839,-4.23623
2239,-9.05766,-4.23779
2240,-9.05687,-4.23947
2241,-9.05677,-4.23967
2242,-9.05548,-4.24243
2243,-9.05542,-4.24256
2244,-9.0554,-4.24262
2245,-9.05312,-4.24748
2246,-9.05268,-4.24842
2247,-9.05206,-4.24974
2248,-9.04819,-4.25796
2249,-9.04748,-4.25947
2250,-9.04705,-4.26038
2251,-9.04438,-4.26604
2252,-9.04347,-4.26799
2253,-9.04197,-4.27116
2254,-9.04179,-4.27153
2255,-9.04105,-4.2731
2256,-9.04102,-4.27317
2257,-9.03799,-4.27958
2258,-9.0357,-4.2844
2259,-9.03554,-4.28474
2260,-9.03361,-4.28882
2261,-9.03276,-4.2906
2262,-9.03179,-4.29265
2263,-9.03073,-4.29488
2264,-9.03054,-4.29527
2265,-9.03049,-4.29537
2266,-9.02998,-4.29644
2267,-9.02888,-4.29876
2268,-9.02864,-4.29926
2269,-9.02842,-4.29972
2270,-9.02838,-4.29981
2271,-9.02764,-4.30136
2272,-9.02641,-4.30394
2273,-9.02625,-4.30427
2274,-9.02562,-4.30559
2275,-9.02536,-4.30615
2276,-9.02477,-4.30737
2277,-9.02298,-4.31112
2278,-9.02281,-4.31148
2279,-9.02262,-4.31189
2280,-9.02214,-4.31289
2281,-9.0206,-4.3161
2282,-9.02019,-4.31697
2283,-9.01981,-4.31775
2284,-9.01957,-4.31826
2285,-9.01933,-4.31875
2286,-9.01865,-4.32017
2287,-9.01784,-4.32186
2288,-9.01607,-4.32556
2289,-9.01577,-4.3262
2290,-9.01509,-4.3276
2291,-9.01313,-4.33168
2292,-9.01202,-4.33399
2293,-9.01197,-4.33409
2294,-9.01092,-4.33628
2295,-9.01083,-4.33647
2296,-9.01032,-4.33753
2297,-9.01026,-4.33766
2298,-9.00911,-4.34004
2299,-9.00775,-4.34286
2300,-9.0077,-4.34295
2301,-9.00739,-4.34361
2302,-9.00681,-4.34481
2303,-9.00661,-4.34522
2304,-9.00636,-4.34574
2305,-9.00615,-4.34618
2306,-9.00442,-4.34975
2307,-9.00424,-4.35013
2308,-8.99922,-4.36051
2309,-8.99873,-4.36152
2310,-8.99816,-4.3627
2311,-8.9977,-4.36365
2312,-8.99681,-4.36548
2313,-8.99624,-4.36665
2314,-8.99587,-4.36741
2315,-8.99578,-4.36759
2316,-8.99456,-4.3701
2317,-8.99401,-4.37124
2318,-8.99269,-4.37395
2319,-8.99102,-4.37739
2320,-8.98944,-4.38064
2321,-8.98838,-4.38282
2322,-8.98611,-4.38746
2323,-8.98592,-4.38785
2324,-8.9851,-4.38954
2325,-8.98317,-4.39348
2326,-8.98213,-4.3956
2327,-8.98187,-4.39614
2328,-8.98171,-4.39647
2329,-8.98168,-4.39652
2330,-8.98109,-4.39773
2331,-8.97982,-4.40032
2332,-8.97941,-4.40115
2333,-8.97935,-4.40127
2334,-8.97899,-4.40202
2335,-8.97733,-4.40539
2336,-8.9765,-4.40709
2337,-8.97471,-4.41073
2338,-8.97469,-4.41077
2339,-8.97446,-4.41124
2340,-8.97425,-4.41166
2341,-8.9737,-4.41279
2342,-8.97369,-4.41281
2343,-8.9727,-4.41482
2344,-8.97267,-4.41488
2345,-8.97239,-4.41545
2346,-8.96978,-4.42076
2347,-8.96911,-4.42211
2348,-8.96788,-4.4246
2349,-8.96787,-4.42462
2350,-8.96645,-4.4275
2351,-8.96627,-4.42787
2352,-8.96574,-4.42893
2353,-8.96538,-4.42966
2354,-8.9652,-4.43004
2355,-8.96504,-4.43035
2356,-8.96443,-4.43159
2357,-8.96219,-4.43611
2358,-8.96177,-4.43697
2359,-8.96159,-4.43733
2360,-8.96159,-4.43733
2361,-8.96131,-4.43789
2362,-8.9611,-4.43832
2363,-8.96059,-4.43935
2364,-8.9597,-4.44114
2365,-8.95902,-4.44251
2366,-8.95862,-4.44332
2367,-8.95684,-4.44691
2368,-8.95667,-4.44726
2369,-8.95616,-4.44828
2370,-8.9556,-4.44942
2371,-8.95542,-4.44977
2372,-8.95368,-4.45327
2373,-8.95339,-4.45386
2374,-8.95317,-4.4543
2375,-8.95253,-4.45558
2376,-8.95062,-4.45942
2377,-8.94973,-4.46121
2378,-8.94903,-4.4626
2379,-8.94853,-4.46361
2380,-8.94684,-4.46699
2381,-8.9467,-4.46728
2382,-8.94641,-4.46785
2383,-8.94572,-4.46924
2384,-8.94518,-4.47032
2385,-8.94392,-4.47284
2386,-8.94335,-4.47399
2387,-8.94143,-4.47783
2388,-8.94066,-4.47936
2389,-8.94003,-4.48061
2390,-8.9361,-4.48843
2391,-8.93309,-4.49444
2392,-8.93104,-4.49851
2393,-8.93102,-4.49854
2394,-8.93095,-4.49868
2395,-8.92996,-4.50065
2396,-8.92927,-4.50202
2397,-8.92839,-4.50377
2398,-8.9282,-4.50414
2399,-8.92735,-4.50582
2400,-8.92595,-4.5086
2401,-8.92591,-4.50866
2402,-8.92303,-4.51436
2403,-8.92171,-4.51698
2404,-8.91933,-4.52168
2405,-8.91888,-4.52256
2406,-8.91866,-4.52301
2407,-8.91829,-4.52373
2408,-8.91695,-4.52636
2409,-8.9168,-4.52666
2410,-8.91578,-4.52868
2411,-8.91543,-4.52936
2412,-8.91513,-4.52996
2413,-8.91476,-4.53067
2414,-8.91399,-4.5322
2415,-8.91311,-4.53392
2416,-8.91171,-4.53667
2417,-8.9113,-4.53748
2418,-8.91032,-4.5394
2419,-8.91008,-4.53989
2420,-8.9088,-4.54238
2421,-8.90816,-4.54365
2422,-8.90615,-4.54759
2423,-8.90266,-4.55441
2424,-8.90058,-4.55847
2425,-8.89969,-4.56021
2426,-8.89909,-4.56138
2427,-8.8983,-4.56293
2428,-8.89678,-4.56588
2429,-8.89554,-4.5683
2430,-8.89476,-4.56982
2431,-8.89435,-4.57061
2432,-8.89426,-4.57079
2433,-8.89386,-4.57157
2434,-8.89379,-4.57171
2435,-8.89304,-4.57317
2436,-8.89237,-4.57446
2437,-8.89124,-4.57666
2438,-8.89102,-4.57709
2439,-8.89046,-4.57817
2440,-8.89036,-4.57837
2441,-8.88566,-4.58749
2442,-8.88497,-4.58882
2443,-8.88449,-4.58976
2444,-8.88104,-4.59643
2445,-8.881,-4.59651
2446,-8.88043,-4.5976
2447,-8.87995,-4.59852
2448,-8.87842,-4.60148
2449,-8.87792,-4.60245
2450,-8.87715,-4.60392
2451,-8.87626,-4.60564
2452,-8.87475,-4.60856
2453,-8.87249,-4.61291
2454,-8.87214,-4.61358
2455,-8.87192,-4.61401
2456,-8.87141,-4.61499
2457,-8.87115,-4.61549
2458,-8.86947,-4.6187
2459,-8.86913,-4.61937
2460,-8.86815,-4.62124
2461,-8.86721,-4.62305
2462,-8.867,-4.62346
2463,-8.86676,-4.62392
2464,-8.86618,-4.62502
2465,-8.8656,-4.62614
2466,-8.86526,-4.62678
2467,-8.86517,-4.62695
2468,-8.86221,-4.63263
2469,-8.86145,-4.63408
2470,-8.85858,-4.63956
2471,-8.85814,-4.6404
2472,-8.8566,-4.64335
2473,-8.85618,-4.64415
2474,-8.85614,-4.64421
2475,-8.85556,-4.64533
2476,-8.85554,-4.64536
2477,-8.85505,-4.64631
2478,-8.85371,-4.64885
2479,-8.8521,-4.65192
2480,-8.85026,-4.65542
2481,-8.84863,-4.65851
2482,-8.84595,-4.6636
2483,-8.84507,-4.66526
2484,-8.84475,-4.66588
2485,-8.84292,-4.66933
2486,-8.84212,-4.67085
2487,-8.84098,-4.67302
2488,-8.84066,-4.67362
2489,-8.83932,-4.67616
2490,-8.83683,-4.68086
2491,-8.83616,-4.68213
2492,-8.83594,-4.68254
2493,-8.83437,-4.6855
2494,-8.83203,-4.6899
2495,-8.83103,-4.6918
2496,-8.83088,-4.69208
2497,-8.83067,-4.69247
2498,-8.82909,-4.69545
2499,-8.82886,-4.69587
2500,-8.82725,-4.69891
2501,-8.82436,-4.70432
2502,-8.82415,-4.70472
2503,-8.82276,-4.70732
2504,-8.82272,-4.70739
2505,-8.82103,-4.71057
2506,-8.82068,-4.71122
2507,-8.8205,-4.71156
2508,-8.8192,-4.71399
2509,-8.81861,-4.71509
2510,-8.81841,-4.71547
2511,-8.81725,-4.71764
2512,-8.81653,-4.71899
2513,-8.81524,-4.72139
2514,-8.81513,-4.7216
2515,-8.81462,-4.72255
2516,-8.81448,-4.72281
2517,-8.81297,-4.72564
2518,-8.81237,-4.72674
2519,-8.81116,-4.72901
2520,-8.81115,-4.72901
2521,-8.81027,-4.73066
2522,-8.81008,-4.73101
2523,-8.80962,-4.73188
2524,-8.8069,-4.73692
2525,-8.80569,-4.73917
2526,-8.80556,-4.73942
2527,-8.80499,-4.74047
2528,-8.8039,-4.74251
2529,-8.80367,-4.74294
2530,-8.8035,-4.74325
2531,-8.80323,-4.74375
2532,-8.8032,-4.7438
2533,-8.80092,-4.74803
2534,-8.80061,-4.74861
2535,-8.80036,-4.74907
2536,-8.80023,-4.74932
2537,-8.79948,-4.75069
2538,-8.79947,-4.75071
2539,-8.79829,-4.7529
2540,-8.79721,-4.75489
2541,-8.7949,-4.75918
2542,-8.79355,-4.76167
2543,-8.7925,-4.7636
2544,-8.79137,-4.76568
2545,-8.78944,-4.76926
2546,-8.78855,-4.77089
2547,-8.78793,-4.77204
2548,-8.78788,-4.77212
2549,-8.78738,-4.77305
2550,-8.7858,-4.77595
2551,-8.78549,-4.77652
2552,-8.78429,-4.77873
2553,-8.78402,-4.77923
2554,-8.78342,-4.78032
2555,-8.78146,-4.78393
2556,-8.7793,-4.78789
2557,-8.77928,-4.78793
2558,-8.77913,-4.7882
2559,-8.77859,-4.7892
2560,-8.77812,-4.79006
2561,-8.77793,-4.7904
2562,-8.77697,-4.79216
2563,-8.77688,-4.79232
2564,-8.77676,-4.79254
2565,-8.77657,-4.7929
2566,-8.7746,-4.7965
2567,-8.77452,-4.79664
2568,-8.77302,-4.79939
2569,-8.77299,-4.79943
2570,-8.77213,-4.80102
2571,-8.77157,-4.80204
2572,-8.77103,-4.80302
2573,-8.77051,-4.80397
2574,-8.77007,-4.80478
2575,-8.76952,-4.80579
2576,-8.769,-4.80673
2577,-8.76857,-4.80752
2578,-8.76829,-4.80802
2579,-8.76713,-4.81013
2580,-8.76615,-4.81192
2581,-8.76593,-4.81233
2582,-8.7655,-4.81311
2583,-8.76439,-4.81513
2584,-8.76372,-4.81635
2585,-8.763,-4.81766
2586,-8.76116,-4.821
2587,-8.76034,-4.8225
2588,-8.7592,-4.82457
2589,-8.75842,-4.82598
2590,-8.75739,-4.82784
2591,-8.75555,-4.83119
2592,-8.7551,-4.832
2593,-8.75465,-4.83281
2594,-8.75445,-4.83317
2595,-8.75303,-4.83575
2596,-8.75293,-4.83593
2597,-8.74646,-4.84761
2598,-8.74636,-4.8478
2599,-8.74478,-4.85065
2600,-8.74411,-4.85186
2601,-8.7441,-4.85189
2602,-8.74371,-4.85258
2603,-8.74337,-4.8532
2604,-8.74298,-4.8539
2605,-8.74227,-4.85517
2606,-8.74089,-4.85766
2607,-8.74061,-4.85816
2608,-8.73896,-4.86112
2609,-8.73892,-4.86121
2610,-8.73762,-4.86354
2611,-8.73745,-4.86385
2612,-8.73662,-4.86533
2613,-8.73637,-4.86578
2614,-8.73512,-4.86802
2615,-8.7346,-4.86897
2616,-8.73458,-4.86899
2617,-8.73393,-4.87015
2618,-8.73237,-4.87295
2619,-8.73219,-4.87328
2620,-8.73132,-4.87484
2621,-8.73126,-4.87495
2622,-8.72923,-4.87858
2623,-8.72917,-4.87869
2624,-8.72706,-4.88246
2625,-8.72582,-4.88467
2626,-8.72533,-4.88556
2627,-8.72314,-4.88946
2628,-8.72236,-4.89085
2629,-8.72235,-4.89087
2630,-8.72225,-4.89105
2631,-8.7206,-4.894
2632,-8.72044,-4.89427
2633,-8.71871,-4.89735
2634,-8.71752,-4.89947
2635,-8.71723,-4.9
2636,-8.71625,-4.90173
2637,-8.71578,-4.90256
2638,-8.71541,-4.90323
2639,-8.71537,-4.90329
2640,-8.71503,-4.9039
2641,-8.7143,-4.90521
2642,-8.71407,-4.90561
2643,-8.71324,-4.90709
2644,-8.70865,-4.91523
2645,-8.70817,-4.91608
2646,-8.70771,-4.91689
2647,-8.70534,-4.92107
2648,-8.70529,-4.92118
2649,-8.70455,-4.92248
2650,-8.70084,-4.92904
2651,-8.69744,-4.93503
2652,-8.69679,-4.93618
2653,-8.69614,-4.93731
2654,-8.69496,-4.93939
2655,-8.69451,-4.9402
2656,-8.69416,-4.94081
2657,-8.69343,-4.94209
2658,-8.69332,-4.94228
2659,-8.69252,-4.94369
2660,-8.69169,-4.94515
2661,-8.69126,-4.94591
2662,-8.69016,-4.94785
2663,-8.68989,-4.94831
2664,-8.68952,-4.94896
2665,-8.68916,-4.94959
2666,-8.68896,-4.94995
2667,-8.6878,-4.95199
2668,-8.68732,-4.95282
2669,-8.68656,-4.95416
2670,-8.68358,-4.95938
2671,-8.68317,-4.9601
2672,-8.68194,-4.96225
2673,-8.68116,-4.96362
2674,-8.68042,-4.96491
2675,-8.68028,-4.96515
2676,-8.67958,-4.96637
2677,-8.67924,-4.96698
2678,-8.67904,-4.96733
2679,-8.67847,-4.96831
2680,-8.67698,-4.97092
2681,-8.67659,-4.9716
2682,-8.67584,-4.97291
2683,-8.67449,-4.97527
2684,-8.67294,-4.97796
2685,-8.67213,-4.97938
2686,-8.67161,-4.98029
2687,-8.67158,-4.98032
2688,-8.67143,-4.9806
2689,-8.67141,-4.98063
2690,-8.67121,-4.98097
2691,-8.67099,-4.98136
2692,-8.67094,-4.98145
2693,-8.66774,-4.987
2694,-8.66547,-4.99096
2695,-8.66364,-4.99413
2696,-8.66293,-4.99536
2697,-8.66256,-4.996
2698,-8.66198,-4.99701
2699,-8.66053,-4.99952
2700,-8.65972,-5.00093
2701,-8.65913,-5.00195
2702,-8.65764,-5.00453
2703,-8.65501,-5.00908
2704,-8.65449,-5.00996
2705,-8.65395,-5.0109
2706,-8.65307,-5.01242
2707,-8.65257,-5.01328
2708,-8.65238,-5.01361
2709,-8.65214,-5.01403
2710,-8.65118,-5.01569
2711,-8.65104,-5.01592
2712,-8.65058,-5.01671
2713,-8.64942,-5.01872
2714,-8.64907,-5.01933
2715,-8.64861,-5.02011
2716,-8.64834,-5.02058
2717,-8.64817,-5.02087
2718,-8.6481,-5.02098
2719,-8.64725,-5.02246
2720,-8.64583,-5.0249
2721,-8.64576,-5.02503
2722,-8.64559,-5.02532
2723,-8.64282,-5.03008
2724,-8.64148,-5.03237
2725,-8.64081,-5.03352
2726,-8.64015,-5.03466
2727,-8.6391,-5.03647
2728,-8.63855,-5.03741
2729,-8.63708,-5.03993
2730,-8.63651,-5.0409
2731,-8.63616,-5.0415
2732,-8.63458,-5.04421
2733,-8.63348,-5.04609
2734,-8.63313,-5.04669
2735,-8.63079,-5.0507
2736,-8.63002,-5.05201
2737,-8.62923,-5.05335
2738,-8.62318,-5.06367
2739,-8.62256,-5.06473
2740,-8.62191,-5.06584
2741,-8.61896,-5.07086
2742,-8.61696,-5.07425
2743,-8.61562,-5.07652
2744,-8.61365,-5.07987
2745,-8.61186,-5.0829
2746,-8.61113,-5.08414
2747,-8.6102,-5.08571
2748,-8.60927,-5.08728
2749,-8.60895,-5.08782
2750,-8.60868,-5.08828
2751,-8.60802,-5.0894
2752,-8.60682,-5.09143
2753,-8.60461,-5.09517
2754,-8.60274,-5.09831
2755,-8.60272,-5.09835
2756,-8.60088,-5.10146
2757,-8.60052,-5.10207
2758,-8.59928,-5.10415
2759,-8.59856,-5.10537
2760,-8.59842,-5.1056
2761,-8.59837,-5.10569
2762,-8.59764,-5.10691
2763,-8.59694,-5.10809
2764,-8.59627,-5.10922
2765,-8.59618,-5.10937
2766,-8.5948,-5.11169
2767,-8.59366,-5.11361
2768,-8.59341,-5.11403
2769,-8.593,-5.11471
2770,-8.59123,-5.11769
2771,-8.58965,-5.12034
2772,-8.58444,-5.12908
2773,-8.58424,-5.1294
2774,-8.58413,-5.1296
2775,-8.58341,-5.1308
2776,-8.58326,-5.13104
2777,-8.58218,-5.13285
2778,-8.58153,-5.13394
2779,-8.58052,-5.13564
2780,-8.58024,-5.13609
2781,-8.58022,-5.13612
2782,-8.57911,-5.13798
2783,-8.57811,-5.13966
2784,-8.57742,-5.1408
2785,-8.57435,-5.14592
2786,-8.5708,-5.15184
2787,-8.56909,-5.15468
2788,-8.56776,-5.15689
2789,-8.56729,-5.15767
2790,-8.56639,-5.15917
2791,-8.56627,-5.15937
2792,-8.56605,-5.15972
2793,-8.56435,-5.16255
2794,-8.56371,-5.16361
2795,-8.56252,-5.16558
2796,-8.56141,-5.16742
2797,-8.56135,-5.16753
2798,-8.55984,-5.17003
2799,-8.55979,-5.17011
2800,-8.55949,-5.1706
2801,-8.55745,-5.17399
2802,-8.55632,-5.17585
2803,-8.55609,-5.17622
2804,-8.5548,-5.17835
2805,-8.55344,-5.1806
2806,-8.55164,-5.18358
2807,-8.5515,-5.18381
2808,-8.55096,-5.1847
2809,-8.55074,-5.18506
2810,-8.54931,-5.18741
2811,-8.54767,-5.19012
2812,-8.54737,-5.19061
2813,-8.54631,-5.19236
2814,-8.54586,-5.1931
2815,-8.54539,-5.19387
2816,-8.54385,-5.1964
2817,-8.54266,-5.19836
2818,-8.54198,-5.19948
2819,-8.53954,-5.20348
2820,-8.53896,-5.20444
2821,-8.53871,-5.20485
2822,-8.53827,-5.20556
2823,-8.5382,-5.20568
2824,-8.53641,-5.20862
2825,-8.53568,-5.20982
2826,-8.53413,-5.21236
2827,-8.53276,-5.2146
2828,-8.5327,-5.2147
2829,-8.53218,-5.21554
2830,-8.53181,-5.21616
2831,-8.52978,-5.21947
2832,-8.52685,-5.22426
2833,-8.52447,-5.22813
2834,-8.52304,-5.23047
2835,-8.52172,-5.23262
2836,-8.52101,-5.23377
2837,-8.51997,-5.23547
2838,-8.51835,-5.2381
2839,-8.51654,-5.24104
2840,-8.51599,-5.24194
2841,-8.51446,-5.24443
2842,-8.51385,-5.24541
2843,-8.51338,-5.24617
2844,-8.51316,-5.24653
2845,-8.51175,-5.24881
2846,-8.50948,-5.25251
2847,-8.50934,-5.25272
2848,-8.50786,-5.25513
2849,-8.50716,-5.25625
2850,-8.50651,-5.2573
2851,-8.50485,-5.25999
2852,-8.50381,-5.26167
2853,-8.50375,-5.26177
2854,-8.50231,-5.2641
2855,-8.50176,-5.26499
2856,-8.5015,-5.2654
2857,-8.49954,-5.26857
2858,-8.49863,-5.27004
2859,-8.49849,-5.27026
2860,-8.49836,-5.27048
2861,-8.49736,-5.27209
2862,-8.4971,-5.27251
2863,-8.49298,-5.27913
2864,-8.49238,-5.2801
2865,-8.49187,-5.28093
2866,-8.49168,-5.28123
2867,-8.4897,-5.28442
2868,-8.48791,-5.28728
2869,-8.48767,-5.28766
2870,-8.48715,-5.2885
2871,-8.48283,-5.29543
2872,-8.4822,-5.29644
2873,-8.48178,-5.29711
2874,-8.48162,-5.29737
2875,-8.48128,-5.29792
2876,-8.48111,-5.29819
2877,-8.48108,-5.29823
2878,-8.48032,-5.29945
2879,-8.48021,-5.29963
2880,-8.47901,-5.30155
2881,-8.47772,-5.3036
2882,-8.47686,-5.30498
2883,-8.47686,-5.30498
2884,-8.47315,-5.31091
2885,-8.47278,-5.31149
2886,-8.47264,-5.31172
2887,-8.47255,-5.31186
2888,-8.47225,-5.31235
2889,-8.47031,-5.31543
2890,-8.46878,-5.31788
2891,-8.46864,-5.31809
2892,-8.46692,-5.32083
2893,-8.46401,-5.32546
2894,-8.46382,-5.32576
2895,-8.46184,-5.3289
2896,-8.46048,-5.33107
2897,-8.45906,-5.33332
2898,-8.45898,-5.33345
2899,-8.4589,-5.33357
2900,-8.45861,-5.33404
2901,-8.45776,-5.33538
2902,-8.45569,-5.33867
2903,-8.45466,-5.3403
2904,-8.45464,-5.34032
2905,-8.45368,-5.34185
2906,-8.453,-5.34291
2907,-8.45234,-5.34396
2908,-8.45196,-5.34456
2909,-8.45132,-5.34558
2910,-8.45122,-5.34574
2911,-8.44993,-5.34777
2912,-8.44954,-5.3484
2913,-8.44911,-5.34907
2914,-8.44617,-5.35371
2915,-8.44605,-5.35389
2916,-8.44575,-5.35438
2917,-8.44558,-5.35464
2918,-8.4453,-5.35509
2919,-8.44511,-5.35538
2920,-8.44436,-5.35656
2921,-8.44141,-5.36121
2922,-8.43956,-5.36412
2923,-8.4376,-5.36721
2924,-8.43721,-5.36782
2925,-8.43675,-5.36854
2926,-8.43604,-5.36966
2927,-8.43584,-5.36997
2928,-8.43574,-5.37013
2929,-8.43568,-5.37023
2930,-8.43534,-5.37076
2931,-8.43465,-5.37184
2932,-8.42844,-5.38158
2933,-8.42717,-5.38357
2934,-8.42554,-5.38612
2935,-8.4254,-5.38634
2936,-8.42511,-5.38679
2937,-8.42411,-5.38835
2938,-8.42188,-5.39184
2939,-8.4215,-5.39243
2940,-8.42148,-5.39246
2941,-8.4214,-5.39259
2942,-8.42029,-5.39432
2943,-8.42025,-5.39439
2944,-8.42003,-5.39473
2945,-8.41832,-5.3974
2946,-8.4177,-5.39836
2947,-8.41633,-5.4005
2948,-8.41374,-5.40454
2949,-8.41335,-5.40514
2950,-8.41265,-5.40623
2951,-8.41223,-5.40689
2952,-8.41084,-5.40904
2953,-8.41003,-5.41031
2954,-8.40995,-5.41044
2955,-8.40738,-5.41443
2956,-8.40716,-5.41476
2957,-8.40712,-5.41483
2958,-8.4061,-5.41641
2959,-8.40429,-5.41922
2960,-8.40367,-5.42018
2961,-8.40364,-5.42022
2962,-8.40121,-5.42399
2963,-8.40098,-5.42434
2964,-8.4008,-5.42463
2965,-8.40069,-5.4248
2966,-8.3975,-5.42974
2967,-8.39708,-5.43039
2968,-8.39644,-5.43137
2969,-8.3949,-5.43374
2970,-8.39455,-5.43429
2971,-8.3945,-5.43436
2972,-8.39427,-5.43473
2973,-8.39364,-5.4357
2974,-8.39344,-5.436
2975,-8.39191,-5.43837
2976,-8.39095,-5.43984
2977,-8.39073,-5.44019
2978,-8.39001,-5.4413
2979,-8.38897,-5.4429
2980,-8.38833,-5.44389
2981,-8.38527,-5.4486
2982,-8.38526,-5.44861
2983,-8.38412,-5.45038
2984,-8.38173,-5.45405
2985,-8.38086,-5.45538
2986,-8.38073,-5.45558
2987,-8.38052,-5.4559
2988,-8.38041,-5.45608
2989,-8.37912,-5.45805
2990,-8.37893,-5.45834
2991,-8.37865,-5.45877
2992,-8.37713,-5.4611
2993,-8.37463,-5.46495
2994,-8.37376,-5.46628
2995,-8.37376,-5.46627
2996,-8.37364,-5.46646
2997,-8.37318,-5.46716
2998,-8.37185,-5.4692
2999,-8.3713,-5.47004
3000,-8.37109,-5.47037
3001,-8.37038,-5.47146
3002,-8.37014,-5.47181
3003,-8.37,-5.47202
3004,-8.36979,-5.47235
3005,-8.368,-5.47509
3006,-8.36671,-5.47706
3007,-8.36631,-5.47766
3008,-8.36629,-5.47771
3009,-8.36616,-5.47789
3010,-8.36614,-5.47793
3011,-8.36579,-5.47846
3012,-8.36332,-5.48224
3013,-8.36312,-5.48254
3014,-8.36137,-5.48521
3015,-8.36132,-5.48529
3016,-8.3599,-5.48745
3017,-8.35861,-5.48941
3018,-8.35813,-5.49015
3019,-8.35712,-5.49167
3020,-8.35687,-5.49206
3021,-8.35589,-5.49354
3022,-8.35517,-5.49464
3023,-8.35478,-5.49523
3024,-8.35382,-5.4967
3025,-8.35227,-5.49905
3026,-8.35199,-5.49947
3027,-8.35149,-5.50024
3028,-8.35036,-5.50195
3029,-8.3495,-5.50326
3030,-8.34911,-5.50385
3031,-8.34879,-5.50433
3032,-8.34867,-5.50451
3033,-8.34828,-5.50512
3034,-8.34811,-5.50536
3035,-8.34725,-5.50667
3036,-8.3453,-5.50963
