leaf_index,r0,r1,r2,r3,r4,r5,is_dominated,ground_truth_pareto
389,5.13725,1.24272,7.1571,0.8531,2.19901,3.90856,0,1
390,5.13117,6.91427,0.46449,0.29334,4.98123,0.86572,0,1
391,5.1296,6.79398,1.61767,3.31058,0.92824,3.6181,0,1
392,5.12924,0.57153,7.64219,3.60759,0.89919,1.06675,0,1
393,5.12164,0.43783,7.39936,0.21972,1.20339,4.16295,0,1
394,5.12105,5.68384,3.0316,1.57352,3.56026,4.13846,0,1
395,5.11991,3.21684,2.99223,6.44214,0.15085,3.60015,0,1
396,5.11967,5.89489,0.07986,1.1385,1.41648,5.97749,0,1
397,5.10145,2.1415,3.74757,3.12556,0.17316,6.74876,0,1
398,5.0953,1.23759,3.27177,6.31236,1.27528,4.50883,0,1
399,5.08832,5.90745,0.01689,5.73973,2.36006,0.83448,0,1
400,5.08337,2.81138,5.43383,2.65921,5.41622,0.5676,0,1
401,5.0731,0.92092,2.74261,1.83491,2.79773,0.72076,1,0
402,5.07295,2.31757,0.76879,3.4871,3.20022,6.77508,0,1
403,5.07249,3.21326,0.0,0.13217,0.46943,2.67499,1,0
404,5.06181,4.34386,0.41068,5.40984,5.06328,0.66118,0,1
405,5.047,2.19241,4.27644,0.61061,6.62089,2.68778,0,1
406,5.0447,2.63233,1.53756,0.05772,7.33509,3.38391,0,1
407,5.0364,5.58242,0.18722,5.43752,1.73159,3.29715,0,1
408,5.03402,0.71866,2.25884,0.10049,7.67081,3.19193,0,1
409,5.02626,0.78004,0.45252,8.06532,0.69277,2.89725,0,1
410,5.02451,0.62399,0.77414,3.3744,6.815,3.99185,0,1
411,5.02164,6.56285,2.50051,1.03717,3.6452,3.33113,0,1
412,5.02111,1.58171,3.49442,2.02734,7.4302,0.87041,0,1
413,5.02044,4.30388,1.41858,4.86214,5.52852,0.23343,0,1
414,5.0201,6.35899,4.28461,3.55878,0.76103,1.66126,0,1
415,5.01959,0.0,5.18866,0.0,0.0,0.12894,1,0
416,5.01782,3.66074,4.40953,2.68734,2.36395,5.4006,0,1
417,5.01755,5.52389,4.93641,2.85565,2.92212,1.80253,0,1
418,5.01379,1.49597,1.62213,7.95904,2.43557,0.84523,0,1
419,5.00954,8.32851,0.10232,1.35873,1.41244,1.29956,0,1
420,5.00893,4.34796,1.96587,2.53325,5.01614,4.53455,0,1
421,5.00547,6.07563,2.59952,4.31356,1.77786,3.08334,0,1
422,5.00273,3.26093,3.5954,4.17059,2.67381,5.18354,0,1
423,5.00106,0.38255,7.74764,0.20842,0.73224,3.77328,0,1
424,4.99419,0.27594,5.08314,4.72842,4.41164,2.70611,0,1
425,4.99083,3.95887,2.905,2.39857,5.55109,3.79635,0,1
426,4.98751,2.03572,2.79206,5.66276,1.49029,5.3756,0,1
427,4.98623,4.80525,1.38735,3.17553,6.30171,0.57169,0,1
428,4.98394,7.04566,1.05724,1.66498,4.6507,0.00406,0,1
429,4.97858,3.39379,7.044,1.37329,0.72584,3.41544,0,1
430,4.96747,2.65477,0.63111,4.90033,6.38334,1.76576,0,1
431,4.96681,2.21182,6.09615,2.26533,4.59143,2.65756,0,1
432,4.9649,4.32006,1.33749,3.6412,2.67144,5.87393,0,1
433,4.94886,3.76738,4.16764,0.82484,3.4722,5.58658,0,1
434,4.94642,0.04124,3.14963,4.33755,0.97133,6.7715,0,1
435,4.94537,2.74751,0.31625,6.95425,1.98062,3.95095,0,1
436,4.9388,2.85741,6.48731,0.94601,4.73411,1.43235,0,1
437,4.93174,4.66177,4.58611,1.61342,5.50119,0.21749,0,1
438,4.93167,2.78328,0.0,0.0,0.0,1.43019,1,0
439,4.92491,3.24342,7.00096,3.32612,0.07171,2.26799,0,1
440,4.90692,0.07176,3.96208,3.43055,2.43464,6.52095,0,1
441,4.90651,2.36366,3.36829,3.36124,2.60647,6.39549,0,1
442,4.9012,0.37654,7.32831,2.71938,3.79532,0.57693,0,1
443,4.87863,2.8627,2.68563,4.59208,1.78035,6.04438,0,1
444,4.87702,0.37661,3.06446,5.12008,2.42394,5.88143,0,1
445,4.8671,0.91895,0.0,0.0,0.0,4.44367,1,0
446,4.86543,2.79606,2.29311,4.98965,3.49872,5.11015,0,1
447,4.85929,3.05409,0.88327,4.56618,6.07074,2.92845,0,1
448,4.8589,4.67242,3.50698,3.93296,1.38816,4.98653,0,1
449,4.85166,4.8768,1.88376,5.94668,3.70964,0.07267,0,1
450,4.84976,1.3798,5.62113,1.27975,2.11008,6.07361,0,1
451,4.84861,3.04568,7.97617,1.30763,0.87936,1.05468,0,1
452,4.8451,1.85352,1.86213,0.22223,0.16787,8.33933,0,1
453,4.84446,1.79698,4.95348,3.29666,2.95234,5.40193,0,1
454,4.84112,4.04109,0.0,0.0,2.4223,1.23213,1,0
455,4.82176,2.06379,0.0,0.0,0.0,0.0,1,0
456,4.82147,0.32941,5.50201,3.63747,2.94739,4.94514,0,1
457,4.81789,3.90837,5.84777,3.93401,2.90143,1.84971,0,1
458,4.80867,0.56092,2.95714,5.90599,1.47826,5.5454,0,1
459,4.8086,1.2983,6.01367,4.24823,2.74861,3.66404,0,1
460,4.80301,2.89187,0.78379,7.4064,1.91158,3.07327,0,1
461,4.79675,8.23412,1.15363,0.15477,2.33429,1.54492,0,1
462,4.78652,0.0,1.74202,0.0,4.96151,0.0,1,0
463,4.77529,3.54969,1.48039,4.77574,1.00062,6.21255,0,1
464,4.77326,7.07347,0.09544,3.39687,2.45321,3.10096,0,1
465,4.77253,3.11794,4.85264,3.99649,3.99079,3.47203,0,1
466,4.7653,6.06323,3.27484,2.08263,3.73576,3.39284,0,1
467,4.76448,2.35268,3.43413,6.74991,3.44279,1.59919,0,1
468,4.76073,1.93825,1.63815,3.48996,7.27981,2.39157,0,1
469,4.75929,3.67409,0.0,5.9734,0.0,0.0,1,0
470,4.75705,1.6074,7.87913,0.322,2.85582,2.10872,0,1
471,4.74658,6.40578,5.52742,1.50001,0.04012,1.90578,0,1
472,4.74136,1.38629,4.12975,7.44394,1.75433,0.23026,0,1
473,4.72542,2.33513,7.16114,2.10334,3.61398,1.85761,0,1
474,4.72446,0.17906,0.28815,3.61441,7.85784,1.65978,0,1
475,4.72392,1.88075,5.55448,5.56247,2.53477,2.43494,0,1
476,4.71772,5.65006,0.58379,2.0711,0.221,6.41411,0,1
477,4.71392,1.75884,0.31397,2.27072,3.01469,7.76803,0,1
478,4.70638,0.0755,0.06126,0.53274,3.52681,8.06959,0,1
479,4.69826,3.80109,2.226,6.8072,2.12925,2.76609,0,1
480,4.68993,3.84633,0.00403,3.87897,3.42048,6.03856,0,1
481,4.6895,4.99526,3.2632,2.45867,3.30006,5.04698,0,1
482,4.68573,4.94241,4.61074,1.21841,5.25016,1.81903,0,1
483,4.67999,6.48159,0.00271,0.77474,3.02283,5.13312,0,1
484,4.6784,1.5383,5.66072,3.53254,5.41135,1.39312,0,1
485,4.67454,6.82163,0.97017,2.3166,4.99133,0.62674,0,1
486,4.66678,5.79911,6.42132,0.23135,1.70584,0.62822,0,1
487,4.65256,2.66998,7.24,0.30031,4.12756,1.29625,0,1
488,4.64784,0.03441,3.41484,2.10982,7.80692,1.15584,0,1
489,4.63414,2.31575,2.38658,0.0,0.0,0.24693,1,0
490,4.62904,5.53801,2.04013,5.19583,0.07011,4.0913,0,1
491,4.62888,3.5069,2.99343,2.15712,0.88307,7.20289,0,1
492,4.62818,2.15922,7.55693,0.78777,4.02314,0.06503,0,1
493,4.6231,1.75208,0.39571,8.07284,1.71385,2.70049,0,1
494,4.61701,1.59769,3.35403,1.16503,3.76232,7.02629,0,1
495,4.61574,1.13328,0.12958,0.67708,6.91816,5.39207,0,1
496,4.61495,5.16519,4.24439,4.47856,2.91704,2.33273,0,1
497,4.61477,5.13687,6.81564,1.82419,0.10116,1.58921,0,1
498,4.61048,6.67681,0.15419,2.43722,1.64944,5.04769,0,1
499,4.60336,0.30515,4.21021,0.34711,5.60683,5.42523,0,1
500,4.59513,0.08643,7.50271,0.76478,4.31069,1.84925,0,1
501,4.5942,4.87876,6.85037,1.2613,0.51281,2.51189,0,1
502,4.59014,5.24413,1.04315,0.83349,3.11011,6.3225,0,1
503,4.57407,7.53975,4.10085,1.11816,0.93598,1.81293,0,1
504,4.5718,0.12503,4.56889,6.08014,1.4486,4.37513,0,1
505,4.56865,5.40463,3.87185,1.7916,5.53244,1.05281,0,1
506,4.56629,1.28374,4.31762,2.93256,0.21506,7.08611,0,1
507,4.56559,5.95406,3.20937,1.31742,0.84211,5.56415,0,1
508,4.56156,0.0,3.50736,0.0,0.0,0.0,1,0
509,4.56022,3.74463,1.71294,4.69496,6.07043,1.83171,0,1
510,4.55769,2.55963,1.68857,0.61202,4.64068,6.92199,0,1
511,4.55161,0.0,2.55914,0.0,0.0,4.75235,1,0
512,4.55065,6.88861,3.65253,1.74639,3.52904,1.73025,0,1
513,4.54362,6.38559,2.36712,0.03664,5.71381,0.57237,0,1
514,4.5358,3.86728,2.32044,6.35538,4.18352,1.09251,0,1
515,4.53376,2.60405,6.40367,0.73493,5.32773,1.65292,0,1
516,4.53327,4.91784,3.98993,2.80093,4.20619,3.71585,0,1
517,4.52186,0.1782,0.48746,8.14864,0.16831,3.58536,0,1
518,4.52063,4.19745,3.14005,2.17254,6.13484,3.11916,0,1
519,4.51827,2.22439,2.75268,5.84006,0.57415,5.71175,0,1
520,4.51671,2.73789,3.73392,5.4698,4.7765,2.32967,0,1
521,4.51219,1.36328,1.97995,8.28834,2.08731,0.8989,0,1
522,4.50952,6.69243,4.48378,3.61658,0.22189,1.28159,0,1
523,4.50309,0.1797,4.80769,7.34524,1.24247,1.0391,0,1
524,4.49868,4.59535,2.21626,3.45003,5.53934,3.33854,0,1
525,4.49523,3.55511,0.05976,7.73193,1.77626,2.05245,0,1
526,4.48367,3.31807,1.73069,4.13127,1.35996,6.85383,0,1
527,4.47972,2.88577,1.93902,6.44439,2.42915,4.51816,0,1
528,4.46904,6.09076,2.36719,3.33176,1.68893,4.83463,0,1
529,4.46712,1.39877,0.79303,6.51589,2.87954,5.16825,0,1
530,4.46396,3.50633,0.0,3.92357,0.0,0.0,1,0
531,4.46261,4.58462,3.48794,2.96129,2.32805,5.7194,0,1
532,4.46204,0.56826,4.32291,4.78476,0.1755,6.17697,0,1
533,4.45831,0.0,0.0,1.54356,0.19083,4.80563,1,0
534,4.4573,2.31042,1.4494,6.53796,0.28851,5.46493,0,1
535,4.45711,5.23799,5.73905,1.21197,4.17884,0.91068,0,1
536,4.45679,5.68488,5.17285,2.81094,2.73884,2.37867,0,1
537,4.45153,0.91567,7.41864,4.29603,2.25462,0.8775,0,1
538,4.44708,5.29516,3.51579,0.85676,5.26345,3.37432,0,1
539,4.44136,2.02172,0.48868,2.29708,0.0,0.0,1,0
540,4.43596,7.01996,1.11597,5.33338,0.85496,0.78816,0,1
541,4.41971,1.70104,3.99471,1.31193,1.48961,7.5944,0,1
542,4.41431,5.93667,5.40095,3.56611,1.54522,0.99731,0,1
543,4.40012,0.0,4.40342,0.0,3.85591,0.0,1,0
544,4.39579,4.95444,3.10032,3.12876,5.51042,2.52283,0,1
545,4.38982,5.68677,0.66408,3.91176,5.51764,1.48421,0,1
546,4.38885,2.43747,0.00525,0.60746,8.54927,1.15657,0,1
547,4.3871,4.06623,2.89327,0.35618,4.63787,5.84906,0,1
548,4.35577,4.55047,3.93537,5.89689,2.16405,2.3188,0,1
549,4.35331,2.33832,3.29577,2.757,6.42086,3.98628,0,1
550,4.35123,3.35203,5.29132,2.89627,1.41423,5.60751,0,1
551,4.34648,3.84747,0.12668,0.0,0.22969,0.61639,1,0
552,4.3446,5.64543,5.64063,3.58566,1.2656,1.72573,0,1
553,4.34456,4.1605,0.90729,0.75005,0.03683,7.90114,0,1
554,4.34258,1.71297,1.82537,3.61128,6.14319,4.90873,0,1
555,4.32903,1.19886,3.36152,2.81352,6.91913,3.56821,0,1
556,4.32731,3.63833,5.1282,5.2308,3.75201,0.54745,0,1
557,4.31776,2.39472,5.3402,5.78042,2.97059,2.2061,0,1
558,4.30853,2.37846,4.70681,3.67897,5.99884,2.02597,0,1
559,4.30685,4.57956,2.76805,6.20829,3.59132,1.17307,0,1
560,4.29594,0.0,1.16655,0.0,3.73075,3.83489,1,0
561,4.28917,0.12509,1.83014,4.6317,5.85762,4.74063,0,1
562,4.28111,2.73377,5.28952,3.10002,5.08568,3.278,0,1
563,4.27716,1.07216,0.56876,0.93275,0.19347,8.90648,0,1
564,4.27505,0.48915,0.73786,5.29794,4.81086,5.45231,0,1
565,4.27412,3.21096,3.16884,6.73063,3.57664,1.81282,0,1
566,4.27303,1.28906,0.70125,1.49037,7.57373,4.47271,0,1
567,4.269,3.44268,1.53902,6.44803,2.84181,4.23109,0,1
568,4.26632,1.17857,0.0,0.79114,0.81378,0.0,1,0
569,4.26451,0.64903,3.80229,6.31256,1.93997,4.82943,0,1
570,4.2644,2.34791,6.71273,5.28459,0.90599,1.57914,0,1
571,4.26028,0.72028,8.93596,0.61641,1.04863,0.01494,0,1
572,4.25612,1.22652,0.99614,1.43288,8.28445,2.95017,0,1
573,4.24936,2.68455,2.47993,5.02645,4.76206,4.54353,0,1
574,4.24531,3.1183,5.82071,2.9409,1.41406,5.2654,0,1
575,4.24179,5.2981,0.20281,1.94752,2.86785,6.47138,0,1
576,4.24099,5.88358,2.62267,3.10959,2.6721,4.86924,0,1
577,4.23994,0.34557,2.31217,1.01633,6.91363,5.26556,0,1
578,4.23609,3.74643,5.97562,0.64588,5.05102,2.52623,0,1
579,4.23404,1.04567,5.23262,6.76449,2.03058,1.92811,0,1
580,4.22546,3.62814,3.51232,1.78206,0.27576,7.30712,0,1
581,4.21764,6.48001,0.3545,0.15662,1.72861,6.08956,0,1
582,4.21498,1.44154,2.13648,1.21455,5.9742,6.1988,0,1
583,4.20699,5.45766,4.09984,5.82131,1.03487,0.86481,0,1
584,4.20544,5.17369,4.18278,5.96513,0.48204,1.49546,0,1
585,4.20114,1.04672,3.30739,8.23132,1.26915,0.97499,0,1
586,4.197,0.0,0.0,0.72922,1.66306,0.58856,1,0
587,4.19358,1.51931,0.51216,1.35756,6.93697,5.46614,0,1
588,4.19298,1.05704,4.83424,3.97941,4.49109,4.68254,0,1
589,4.19063,0.26648,0.89718,5.60815,0.26064,7.07413,0,1
590,4.19031,6.73837,3.10527,4.08645,2.27833,2.34586,0,1
591,4.18632,5.80109,0.35379,0.71955,2.27144,6.55894,0,1
592,4.18152,5.41487,4.84905,3.13765,4.45016,0.17913,0,1
593,4.18024,4.6468,3.16156,2.51154,0.07781,6.68008,0,1
594,4.17833,8.06035,2.0847,1.18104,3.22712,1.19045,0,1
595,4.17652,0.08564,0.0,0.0,0.86195,2.46439,1,0
596,4.1719,2.75333,0.9251,5.35359,6.66463,1.03941,0,1
597,4.1695,0.11576,4.52542,2.16523,6.7267,3.49081,0,1
598,4.16512,2.7365,2.71759,3.90862,3.53238,6.32637,0,1
599,4.16085,1.98317,2.08112,0.34235,6.57291,5.57699,0,1
600,4.15973,4.33286,0.0,0.0,0.0,0.0,1,0
601,4.15457,4.18967,4.93648,0.78729,6.32154,0.48547,0,1
602,4.15317,1.93296,2.43316,6.60453,1.15132,5.30559,0,1
603,4.14137,0.8078,1.99037,2.26898,7.17692,4.64526,0,1
604,4.13911,0.03167,5.92807,0.94535,4.42865,5.2171,0,1
605,4.13893,7.80053,2.91488,2.8985,2.26304,0.0424,0,1
606,4.13654,8.03012,0.38193,2.32424,1.34964,3.32217,0,1
607,4.13603,0.5567,0.11653,6.08479,6.73836,0.37368,0,1
608,4.13596,1.26243,3.39335,3.6354,5.13914,5.49167,0,1
609,4.13574,6.75925,4.51873,0.40432,3.5399,2.02359,0,1
610,4.12719,0.89005,4.23786,7.94661,0.22158,1.00844,0,1
611,4.12351,2.25369,5.25659,3.90042,3.4295,4.82815,0,1
612,4.12098,3.3879,5.12139,3.51597,3.97093,4.14496,0,1
613,4.1182,0.41954,1.02167,4.69919,0.98167,7.66646,0,1
614,4.10945,1.97373,4.96118,3.74586,6.19962,1.46178,0,1
615,4.10498,0.88693,1.2013,8.34173,2.60489,2.13293,0,1
616,4.09755,6.53373,1.81725,2.20494,5.62034,0.87637,0,1
617,4.09657,1.38984,2.72179,7.72363,0.97839,3.64233,0,1
618,4.08846,5.68403,1.01935,0.8284,1.93462,6.74598,0,1
619,4.08799,3.81804,0.77256,1.11197,7.37303,3.53779,0,1
620,4.08329,6.55333,3.25567,1.84637,2.3839,4.54854,0,1
621,4.08129,4.25069,1.79524,1.40171,1.96039,7.49959,0,1
622,4.07759,2.60442,1.5369,5.0458,6.24074,3.1339,0,1
623,4.07341,1.52844,3.92719,1.73432,6.38456,4.67739,0,1
624,4.06384,3.49378,6.74532,3.05872,0.58862,4.00964,0,1
625,4.05832,6.0067,3.35453,2.50348,4.98006,2.26457,0,1
626,4.05346,5.33651,0.60538,0.94617,0.0,0.31824,1,0
627,4.05345,5.1848,2.16435,4.86319,4.8566,2.18308,0,1
628,4.05226,4.25449,2.51768,4.21499,6.36984,0.89375,0,1
629,4.04654,0.0,1.44002,1.05972,2.74396,1.22109,1,0
630,4.04129,0.87464,0.40578,5.83312,4.65132,5.20368,0,1
631,4.03895,1.75799,2.4729,0.43342,2.14607,8.34791,0,1
632,4.03468,0.90697,3.80906,1.27326,7.67697,2.79871,0,1
633,4.03437,2.63841,1.1669,2.02656,2.23164,8.14333,0,1
634,4.02238,3.71657,0.97315,8.08472,1.8644,0.4711,0,1
635,4.01964,5.59022,6.76688,2.18153,0.46642,1.35082,0,1
636,4.01367,0.0,4.2001,0.0,0.0,0.0,1,0
637,4.01297,0.43421,4.80439,0.0,3.5469,0.0,1,0
638,4.01087,0.0,2.58245,2.30032,0.0,0.23743,1,0
639,4.00808,1.0311,6.35698,4.72068,3.16482,3.18747,0,1
640,4.0064,0.83763,4.36197,2.21634,2.71633,7.20623,0,1
641,4.00501,5.55803,1.33,7.04414,0.46679,1.20892,0,1
642,4.0034,1.54109,0.49073,4.98816,1.50953,7.36183,0,1
643,4.00241,0.70596,2.11069,1.76562,6.07482,6.24552,0,1
644,3.99958,2.99754,0.0,0.0,0.98152,2.85627,1,0
645,3.99551,3.93895,1.04836,1.21881,7.59791,2.86491,0,1
646,3.99297,1.73014,5.05235,5.03827,2.0232,5.10481,0,1
647,3.99079,3.32875,0.01944,3.4942,7.79291,0.23173,0,1
648,3.9889,5.71279,1.91606,4.69924,2.97409,4.10528,0,1
649,3.98729,2.62092,1.58368,5.9424,6.27418,0.21636,0,1
650,3.98714,8.56312,1.31425,2.97431,0.44946,0.00071,0,1
651,3.98662,1.4687,2.64287,0.36957,7.52185,4.27204,0,1
652,3.97955,4.60064,1.75618,1.00178,7.673,0.18604,0,1
653,3.97349,0.72551,7.91024,4.41232,0.77045,1.02516,0,1
654,3.96444,7.22274,1.12166,1.36757,3.53741,4.05876,0,1
655,3.96417,7.25641,1.82671,4.54297,1.46004,2.35005,0,1
656,3.96073,0.32183,2.83505,4.31382,7.40827,1.63712,0,1
657,3.96007,5.61062,0.74378,1.62183,6.47489,2.78049,0,1
658,3.95426,4.32969,0.0,0.0,0.0,1.6318,1,0
659,3.95322,3.75199,6.14024,4.55628,1.17505,3.23289,0,1
660,3.951,2.91255,1.43891,5.48514,5.72677,3.30963,0,1
661,3.94878,2.87659,6.00196,5.40683,3.18342,0.86079,0,1
662,3.93276,6.52992,0.39998,3.41481,0.29037,5.47616,0,1
663,3.92965,4.10609,0.66429,4.87697,6.55823,0.67921,0,1
664,3.92935,3.60513,6.66593,2.9892,4.25774,0.25473,0,1
665,3.91793,2.65736,8.41785,1.54976,1.27497,1.64341,0,1
666,3.91192,6.25801,4.04422,0.86153,5.32853,0.20738,0,1
667,3.91039,0.0,0.0,0.0,3.25046,4.48147,1,0
668,3.9041,5.92521,2.81639,2.23442,2.72952,5.41063,0,1
669,3.89772,1.99802,7.02175,0.0769,2.99426,4.74756,0,1
670,3.89349,1.59661,2.49561,3.39104,4.13213,6.89129,0,1
671,3.88963,0.05321,6.75982,5.93766,1.36736,1.43084,0,1
672,3.88397,3.30628,0.45953,7.27737,1.17182,4.40896,0,1
673,3.88183,1.11759,7.98046,2.12301,1.71348,3.5428,0,1
674,3.87793,7.09619,4.60513,0.59876,0.16152,3.60749,0,1
675,3.87427,8.05046,2.60343,2.72014,1.34335,2.04902,0,1
676,3.8734,1.19354,1.82048,8.21702,2.07051,2.90718,0,1
677,3.87242,1.30428,6.64179,2.68091,1.43237,5.47274,0,1
678,3.8619,0.15472,6.74262,2.42757,5.70774,1.06185,0,1
679,3.85555,2.70622,0.59935,4.92961,0.0,0.0,1,0
680,3.85118,2.94995,3.7675,6.82469,3.83572,0.99145,0,1
681,3.85054,2.23537,8.18655,1.08842,1.20797,3.24236,0,1
682,3.85014,3.60805,2.50094,6.27634,4.55708,2.39673,0,1
683,3.84071,2.53956,4.78892,3.16312,4.86434,4.71154,0,1
684,3.84028,4.24653,1.04482,4.36085,0.05901,6.86346,0,1
685,3.8383,1.76404,3.92758,4.40845,1.77838,6.64324,0,1
686,3.8379,1.21222,2.53129,4.58272,6.59625,3.58913,0,1
687,3.8255,5.02702,5.16804,4.06277,0.76284,4.03708,0,1
688,3.82289,0.55425,6.13258,2.61996,4.55157,4.45969,0,1
689,3.81775,4.88342,2.76584,2.53139,6.44723,2.43975,0,1
690,3.81741,0.14594,0.19663,8.6603,2.34542,2.20582,0,1
691,3.81612,7.04273,0.87205,0.91807,3.46069,4.71778,0,1
692,3.81516,0.73402,6.29345,5.9349,3.1553,0.34541,0,1
693,3.81383,8.77896,0.88023,0.01492,2.75848,0.01664,0,1
694,3.8113,0.37938,1.62306,3.54394,8.18021,1.79458,0,1
695,3.81049,1.19847,0.93597,1.37291,9.00181,0.50029,0,1
696,3.808,6.93603,6.10105,0.09539,0.10131,0.3854,0,1
697,3.80774,2.6393,5.68135,0.53989,6.71753,0.91699,0,1
698,3.80647,1.40208,0.30431,6.96959,5.90545,0.05333,0,1
699,3.79132,6.52267,3.21778,1.86301,3.28701,4.29551,0,1
700,3.78944,6.06817,4.24502,3.98235,3.85147,0.32299,0,1
701,3.78313,3.53319,2.69932,3.96435,0.28383,7.07966,0,1
702,3.78083,3.84454,4.45393,5.65789,3.16149,3.01342,0,1
703,3.76243,2.53687,6.12241,4.25569,4.36195,2.18792,0,1
704,3.75697,0.48582,2.06059,3.0839,0.03677,8.47888,0,1
705,3.74882,4.46341,0.0,0.32463,1.07551,1.65978,1,0
706,3.73546,1.605,1.98236,8.6519,1.56008,1.50046,0,1
707,3.73461,2.68807,0.14623,0.0,0.0,0.97464,1,0
708,3.73149,0.0,0.0,3.74389,0.0,3.49022,1,0
709,3.72044,3.49311,6.53617,3.84036,0.18743,4.05604,0,1
710,3.71799,0.21899,3.97253,6.35968,0.61736,5.43332,0,1
711,3.71606,4.45298,7.19187,2.18055,3.13397,0.24963,0,1
712,3.71577,1.25563,5.06155,3.31841,5.73799,3.88082,0,1
713,3.70317,3.00046,3.63404,6.94003,1.8824,3.51713,0,1
714,3.69791,2.85404,5.15728,2.01857,5.49066,4.16659,0,1
715,3.68376,2.00354,3.1395,5.70032,4.94476,3.95158,0,1
716,3.68247,6.49258,4.87567,4.2693,0.72028,1.32962,0,1
717,3.67739,0.39642,7.38671,5.52066,0.5808,0.97015,0,1
718,3.67558,8.52898,2.17835,0.21444,0.905,2.85243,0,1
719,3.67424,8.22059,1.16322,2.60616,3.25974,0.38844,0,1
720,3.67019,3.51619,0.0,2.16285,1.54059,0.0,1,0
721,3.66689,6.7512,3.83606,0.12708,5.08506,0.62122,0,1
722,3.66504,5.60545,0.02647,3.00836,5.92528,3.31459,0,1
723,3.66502,6.63901,2.84688,0.78413,5.79576,0.42513,0,1
724,3.6572,2.6966,0.10699,7.51574,1.10013,4.65244,0,1
725,3.65487,7.7926,0.9606,1.88392,3.78696,2.66541,0,1
726,3.65322,0.51106,7.63277,0.59437,4.76251,2.25806,0,1
727,3.64806,0.0,0.03684,0.89326,1.6712,1.54527,1,0
728,3.64575,0.71484,0.33625,1.4534,1.99002,1.79121,1,0
729,3.64439,4.0444,0.0,1.6433,1.56635,0.0,1,0
730,3.63995,0.59818,0.32141,7.16739,4.03731,4.3149,0,1
731,3.63837,1.39429,4.26421,8.11485,0.09395,0.88047,0,1
732,3.63641,3.63474,4.18315,3.5606,5.26246,3.96171,0,1
733,3.62485,2.24921,6.43313,0.92076,1.6417,6.07234,0,1
734,3.6219,1.28471,3.5082,2.79387,7.74706,2.25861,0,1
735,3.62098,7.23835,2.75521,0.48735,5.156,0.28595,0,1
736,3.62066,0.64014,8.40169,2.03139,3.40144,0.44294,0,1
737,3.61956,2.30904,1.90201,0.2346,4.77438,7.42292,0,1
738,3.6192,2.76667,4.0163,7.61639,0.94113,2.05454,0,1
739,3.60388,1.54486,5.22081,0.83009,5.73155,4.88149,0,1
740,3.59696,5.89173,3.23039,0.62972,0.84843,6.38731,0,1
741,3.5677,3.36506,1.34797,6.84982,3.53465,3.83628,0,1
742,3.5673,3.7467,1.33317,5.59875,3.69596,5.14326,0,1
743,3.56105,1.13713,7.03219,5.87467,0.03028,1.4358,0,1
744,3.55148,1.29757,1.33562,0.37279,6.0974,6.82658,0,1
745,3.54534,4.3238,4.12088,2.17553,5.59832,3.95973,0,1
746,3.54219,2.0255,1.63975,4.84115,4.97123,5.70189,0,1
747,3.54205,6.62933,5.26219,1.78949,0.81442,3.45683,0,1
748,3.53609,0.93106,0.0,0.0,1.96959,1.50014,1,0
749,3.53434,0.00639,3.52714,1.92906,0.0,0.0,1,0
750,3.53386,4.94605,3.08456,6.11258,0.75521,3.94967,0,1
751,3.52215,5.11092,2.47704,2.67893,5.73677,3.90513,0,1
752,3.52005,0.0,3.43977,0.0,0.0,1.93469,1,0
753,3.5198,0.83383,5.34599,6.17515,0.25407,4.48766,0,1
754,3.51482,1.50162,5.09972,7.3475,0.61252,2.24122,0,1
755,3.51036,4.88544,1.5147,1.07427,2.87756,7.21672,0,1
756,3.5102,0.0,0.08175,2.45167,0.0,0.0,1,0
757,3.50464,1.9137,0.04275,1.11922,8.62384,2.90347,0,1
758,3.50414,1.90584,5.18555,1.05851,7.23503,1.93205,0,1
759,3.50054,7.14119,5.28987,2.86276,0.12497,0.74558,0,1
760,3.49909,0.75801,0.36489,5.06399,1.12761,7.75456,0,1
761,3.49637,3.39015,3.68892,0.00973,6.89081,3.89753,0,1
762,3.48924,0.0,0.0,4.03612,0.0,1.17189,1,0
763,3.48806,2.58292,3.84221,1.64165,7.09837,3.64932,0,1
764,3.48565,0.0,1.01495,4.62502,0.15948,0.0,1,0
765,3.48445,1.28044,8.30493,4.02891,0.99411,0.16379,0,1
766,3.48175,5.29679,0.80682,5.8142,0.73213,4.98293,0,1
767,3.48075,0.0,0.0,1.25351,0.0,3.61967,1,0
768,3.47513,5.4114,4.44936,2.10064,5.86433,0.20079,0,1
769,3.46797,8.1968,2.48897,0.18136,1.51892,3.5001,0,1
770,3.46722,7.86137,3.85232,0.79056,2.79905,1.6962,0,1
771,3.46682,3.92564,2.45054,1.83438,3.71801,0.48584,1,0
772,3.46495,1.0112,6.97673,0.45112,6.14849,0.53801,0,1
773,3.46277,2.98029,1.59467,8.3461,0.39129,2.6026,0,1
774,3.46064,1.04769,4.02327,0.01339,3.52274,7.63739,0,1
775,3.4462,5.75714,1.55398,0.68332,5.0575,5.14965,0,1
776,3.44095,0.78073,2.83981,5.30815,6.83568,2.14074,0,1
777,3.43574,2.52311,0.23546,5.53978,3.41486,6.27883,0,1
778,3.43353,6.16738,2.80307,0.92428,4.97175,4.092,0,1
779,3.43331,7.21411,3.55357,1.78561,4.12473,1.82739,0,1
