leaf_index,r0,r1,r2,r3,r4,r5,is_dominated,ground_truth_pareto
389,3.36171,0.0,0.0,0.15647,4.21226,1.4586,1,0
390,3.34304,3.68725,7.82281,1.94982,1.24994,2.94412,0,1
391,3.3326,0.27173,2.17058,7.65574,3.32361,3.80156,0,1
392,3.32705,6.83901,1.72002,0.94127,2.35243,5.7254,0,1
393,3.32422,1.11854,1.06119,0.0,3.60013,0.0,1,0
394,3.32341,8.87606,2.81232,0.53793,0.33427,1.36388,0,1
395,3.31737,2.87419,3.54192,0.17624,7.95577,2.20535,0,1
396,3.31691,5.64017,0.39942,2.58513,5.07816,4.95545,0,1
397,3.31119,2.62216,2.5753,2.35076,6.08713,5.74011,0,1
398,3.28437,2.47616,0.50852,5.58444,3.81361,6.09043,0,1
399,3.2777,8.1462,0.94111,4.23904,1.36354,1.47707,0,1
400,3.27201,4.65212,4.04062,0.63825,7.07129,0.95635,0,1
401,3.26034,4.20205,0.0,0.0,0.60328,3.07558,1,0
402,3.21129,2.19668,0.19915,5.41063,7.23248,1.79967,0,1
403,3.1964,0.14716,0.0,0.0,0.0,5.71586,1,0
404,3.18732,2.4265,2.68779,8.54099,1.23378,1.5027,0,1
405,3.18306,0.12962,4.14208,4.37992,4.59526,5.6916,0,1
406,3.17712,2.27285,6.59931,2.62891,4.74912,3.42401,0,1
407,3.17358,2.75102,3.30179,0.72203,2.22479,0.0,1,0
408,3.16656,3.42508,1.58507,0.31596,2.65456,8.28147,0,1
409,3.154,7.77633,0.99727,1.58689,1.34128,4.92637,0,1
410,3.14179,1.4341,0.0,0.0,4.9904,0.0,1,0
411,3.13824,8.03509,1.62421,2.70333,0.83653,3.8656,0,1
412,3.13333,0.0,0.0,5.46226,0.0,0.0,1,0
413,3.13239,2.57893,0.04443,0.00117,1.12576,9.07017,0,1
414,3.12218,7.26953,2.3986,3.99734,2.43674,3.12028,0,1
415,3.09016,0.78793,3.56846,1.25788,7.72851,3.97291,0,1
416,3.0774,6.75601,2.45372,1.27989,5.58304,2.46105,0,1
417,3.07641,3.86561,3.63996,0.0,0.0,0.0,1,0
418,3.0755,0.0,4.58893,2.92772,0.0,1.64673,1,0
419,3.07207,1.66675,6.4281,6.65006,0.66573,1.34064,0,1
420,3.07192,5.2199,6.33178,4.63955,0.38722,1.24464,0,1
421,3.05609,0.0,0.0,0.0,7.16392,0.0,1,0
422,3.05066,2.4382,3.4114,2.27893,7.26018,3.89965,0,1
423,3.04804,5.24225,5.08503,1.8332,2.37263,5.32735,0,1
424,3.04426,3.06388,0.0,0.0,4.06297,1.35653,1,0
425,3.0417,6.51339,5.23178,1.48692,3.93863,1.79681,0,1
426,3.03628,0.24482,4.00623,6.18143,1.01185,5.95292,0,1
427,3.03008,4.69133,2.18522,6.9862,2.17884,3.23736,0,1
428,3.02988,0.4156,3.50466,2.42568,2.64352,8.09274,0,1
429,3.0268,6.46609,3.71109,4.22281,3.8077,1.71034,0,1
430,3.02069,4.52659,4.72462,5.61394,0.11651,4.06615,0,1
431,3.01168,0.03095,6.29509,1.36473,5.86215,3.88245,0,1
432,3.01151,1.05365,6.97369,4.81527,1.4865,3.9739,0,1
433,3.00535,4.97186,6.47496,4.69447,1.32884,0.72076,0,1
434,2.99703,3.84309,4.12406,0.15192,0.7141,7.66209,0,1
435,2.99346,4.34843,6.232,2.74181,3.12641,4.00007,0,1
436,2.9774,2.55456,1.77769,0.96441,5.04237,7.4225,0,1
437,2.9754,0.74084,7.7447,4.38572,2.68718,2.04018,0,1
438,2.97432,4.33607,4.64296,1.02417,1.87155,6.80023,0,1
439,2.96375,0.18095,5.49285,0.0,0.34762,0.48279,1,0
440,2.96135,3.99168,3.22999,1.99907,2.9739,7.21274,0,1
441,2.94872,3.3836,0.0,0.55763,1.97831,0.5298,1,0
442,2.94758,7.46455,1.57596,2.01287,3.59072,4.02041,0,1
443,2.9419,1.63623,6.0651,4.81671,2.14012,4.90936,0,1
444,2.93086,2.56102,7.31087,5.36021,1.22496,1.08167,0,1
445,2.92996,2.2064,2.24605,0.0,0.0,3.74201,1,0
446,2.927,0.67324,7.31446,4.81101,1.22556,3.58194,0,1
447,2.912,3.04363,0.0,1.37822,0.09302,2.24186,1,0
448,2.90452,2.43721,4.28853,0.17537,4.5342,6.82953,0,1
449,2.90231,0.0,0.0,1.21554,5.4791,0.0,1,0
450,2.89484,3.25122,2.83275,0.35993,5.71543,6.34266,0,1
451,2.87035,7.24197,2.81002,3.01882,4.27426,2.00903,0,1
452,2.86635,4.80061,7.59214,3.06179,0.96239,0.89263,0,1
453,2.85582,7.13126,4.09837,4.30084,0.20686,2.37757,0,1
454,2.85418,5.83125,6.14993,0.44928,1.69837,4.11609,0,1
455,2.84658,6.34872,5.34709,0.66839,2.27215,4.17012,0,1
456,2.84572,3.38038,1.23318,5.3955,6.94481,1.26976,0,1
457,2.84353,1.72753,1.63858,8.04427,2.75703,3.73276,0,1
458,2.84068,1.17086,0.93987,0.50625,8.97948,2.96461,0,1
459,2.8405,6.95789,5.83615,1.59896,1.00714,2.42647,0,1
460,2.83568,4.63166,3.95552,6.58279,3.2618,0.94241,0,1
461,2.83258,1.56792,0.51421,8.2008,0.86421,4.61017,0,1
462,2.83065,3.17186,6.99931,3.44673,3.49631,2.97191,0,1
463,2.83053,3.22329,1.1714,4.01664,3.75378,7.07121,0,1
464,2.8295,0.42255,4.65974,4.59936,6.95577,0.75189,0,1
465,2.817,0.41695,1.79209,0.3375,7.14357,6.12655,0,1
466,2.81294,2.42118,2.64264,2.62896,3.76291,7.62698,0,1
467,2.81187,0.0,0.08498,3.86216,0.81816,1.92509,1,0
468,2.79698,1.40115,4.56696,5.33437,1.852,6.12137,0,1
469,2.79262,0.67097,0.60546,6.95705,6.09835,2.40708,0,1
470,2.78659,1.99952,7.92237,3.66196,2.94093,1.84766,0,1
471,2.78234,6.99892,4.80988,0.42052,1.50115,4.20814,0,1
472,2.77218,1.54749,1.03564,8.51918,4.03374,0.01916,0,1
473,2.76416,6.22524,3.43208,5.59443,0.96255,3.09878,0,1
474,2.76084,4.70333,4.11572,6.40062,0.1027,3.51266,0,1
475,2.75453,2.47142,8.11262,0.61456,4.01388,2.00026,0,1
476,2.75269,2.39944,7.46249,4.92929,2.42239,0.90045,0,1
477,2.74811,3.41048,6.03975,3.88499,5.25312,1.28433,0,1
478,2.74151,0.0,1.05805,0.0,0.0,5.02336,1,0
479,2.72855,1.25676,0.71669,4.42524,2.71078,7.97063,0,1
480,2.70393,2.78503,3.6324,6.5904,3.92506,3.59146,0,1
481,2.69571,3.00143,0.0,1.54705,3.20477,0.0,1,0
482,2.68667,4.75749,7.11749,0.98599,4.26401,0.5792,0,1
483,2.66085,0.42425,2.06996,7.80235,0.30444,5.2427,0,1
484,2.65965,0.0,5.84036,0.0,1.13685,0.0,1,0
485,2.64568,5.54908,1.42688,2.43996,7.36064,0.1992,0,1
486,2.64477,4.21806,1.95728,4.44108,0.82443,7.13999,0,1
487,2.64117,7.92938,3.96886,0.09671,2.76419,2.59755,0,1
488,2.63359,1.47327,8.22023,0.27559,4.52275,1.67041,0,1
489,2.6295,0.0,4.77619,1.51817,0.39336,0.0,1,0
490,2.61702,0.08711,1.1402,0.71387,7.22819,6.25198,0,1
491,2.6112,1.14534,0.35206,7.57482,5.69371,1.39631,0,1
492,2.59794,0.02468,5.22582,6.0198,5.44067,0.31948,0,1
493,2.58377,3.19014,8.27588,1.07912,3.21643,1.77397,0,1
494,2.58307,7.49524,4.39419,0.38044,3.66599,2.06299,0,1
495,2.5641,7.47717,3.53548,2.89666,2.03095,3.53587,0,1
496,2.56247,6.99355,3.13906,5.39743,1.79002,1.52771,0,1
497,2.55743,2.51273,1.65397,6.94777,0.61238,5.98027,0,1
498,2.55388,4.71806,0.0,0.99389,0.0,1.35216,1,0
499,2.55376,2.07419,5.50088,5.56108,0.99356,5.1965,0,1
500,2.54697,4.902,1.73123,8.02223,0.00687,1.45942,0,1
501,2.53965,0.63093,3.66953,7.81531,1.6319,3.99305,0,1
502,2.53845,0.11564,8.37898,0.0403,4.59911,1.47722,0,1
503,2.52747,1.7805,5.96214,2.84536,6.41623,2.37287,0,1
504,2.5261,6.26577,3.56592,0.33343,5.93222,2.51809,0,1
505,2.52568,0.18132,4.05754,0.0,3.37302,0.0,1,0
506,2.50934,0.26975,5.03015,4.19829,6.09333,3.68426,0,1
507,2.49551,5.92306,2.02435,2.8896,6.31685,2.51782,0,1
508,2.49345,0.29715,6.72958,4.58977,4.45269,2.74131,0,1
509,2.47841,5.79051,1.05767,1.71238,1.9058,7.25566,0,1
510,2.46274,0.71254,0.0,5.05292,2.94741,1.97564,1,0
511,2.46123,0.0,0.0,0.0,3.64232,4.19163,1,0
512,2.45186,0.0,0.712,2.21596,0.0,3.66234,1,0
513,2.44819,4.90809,7.20279,3.69852,2.0492,0.39825,0,1
514,2.43516,1.13209,4.19193,2.20883,8.3137,1.10436,0,1
515,2.4303,0.68476,5.697,3.27027,3.64102,6.1006,0,1
516,2.42545,4.23111,3.60303,3.04651,7.15079,1.67873,0,1
517,2.41753,2.18867,2.51118,5.54341,4.33785,5.78904,0,1
518,2.40848,3.55287,5.11959,4.21414,2.39704,5.64459,0,1
519,2.40114,2.68891,4.26741,5.00257,6.20747,2.28804,0,1
520,2.39811,5.37238,1.51319,6.44343,1.93378,4.22369,0,1
521,2.39713,3.49096,0.85089,5.26592,1.98467,7.04799,0,1
522,2.39682,5.89256,1.60146,6.28037,4.11633,0.76226,0,1
523,2.39055,4.40966,2.79886,1.16987,7.9786,1.40708,0,1
524,2.38989,2.3657,3.59684,0.0,2.9393,0.0,1,0
525,2.38875,3.93769,0.0,4.04347,0.25108,1.88613,1,0
526,2.38377,3.7432,5.88185,4.58386,0.78011,4.90812,0,1
527,2.38062,2.41182,2.93727,0.65535,8.91368,0.07134,0,1
528,2.35732,0.0,1.85084,0.73227,2.54993,1.4424,1,0
529,2.34632,5.53723,1.71091,5.75491,4.09849,3.31512,0,1
530,2.3444,3.00813,7.54965,3.04834,4.37681,0.09431,0,1
531,2.33812,3.07193,0.81699,3.1283,8.19935,2.72275,0,1
532,2.33659,6.54448,1.06587,3.17925,6.30736,0.82688,0,1
533,2.32915,1.47501,3.60012,0.67462,7.32614,5.03102,0,1
534,2.3126,1.64384,2.99236,3.70862,4.89021,6.73256,0,1
535,2.30628,5.79473,2.44146,1.75556,1.07641,7.13448,0,1
536,2.30512,4.17981,5.53411,6.58722,1.04357,1.45213,0,1
537,2.30063,2.59045,5.20814,3.51828,4.31506,5.4657,0,1
538,2.29177,4.14796,5.7176,2.78341,2.65849,5.48055,0,1
539,2.28996,1.2465,4.29788,0.1582,4.34144,7.47378,0,1
540,2.28305,3.66762,0.0,1.05296,0.4003,3.85302,1,0
541,2.28279,0.2299,6.37881,0.11186,6.69439,3.03634,0,1
542,2.2765,0.79571,0.39678,4.5701,5.29015,6.71978,0,1
543,2.26954,2.4973,4.12201,7.8102,2.39168,2.21411,0,1
544,2.25799,2.67255,4.2495,0.31615,4.0938,7.26922,0,1
545,2.24908,1.79885,7.19131,3.34489,4.62514,2.72225,0,1
546,2.24528,6.36407,4.46685,1.59579,4.11222,3.87913,0,1
547,2.21107,0.95199,4.65808,3.56486,7.1386,2.97311,0,1
548,2.20853,4.57196,5.78762,1.27353,5.88931,2.10171,0,1
549,2.1987,8.61273,2.42589,0.4283,3.83259,0.47912,0,1
550,2.19695,1.55863,5.37882,0.0,0.0,1.81557,1,0
551,2.19179,0.0,0.0,4.66233,0.0,3.0592,1,0
552,2.19137,2.76212,7.04271,3.31455,0.24351,5.18877,0,1
553,2.19131,4.05492,1.20055,1.56129,0.53294,8.63671,0,1
554,2.18667,2.97002,1.27908,6.94969,4.02508,4.50134,0,1
555,2.18132,3.68217,8.18181,1.92877,1.76318,2.81292,0,1
556,2.17253,5.08658,2.88743,3.9347,5.29855,4.18486,0,1
557,2.16753,1.65297,2.04348,3.90661,5.49924,6.54907,0,1
558,2.16671,0.68107,8.13082,3.34449,4.14008,0.63667,0,1
559,2.15474,1.37846,3.43694,8.67228,1.56562,1.99621,0,1
560,2.15211,8.97685,1.83235,2.69967,1.75961,1.02109,0,1
561,2.15058,5.70995,0.52823,0.0,0.08914,3.77661,1,0
562,2.14772,5.47116,4.68266,6.12968,2.17853,1.09884,0,1
563,2.14544,0.05577,1.33345,3.62108,5.20566,7.30786,0,1
564,2.1407,6.9898,2.98018,4.85032,1.37088,3.50339,0,1
565,2.13469,1.63379,7.4607,0.51229,4.15772,4.42297,0,1
566,2.11996,3.90073,0.0,2.82131,1.56266,0.0,1,0
567,2.11303,0.75417,4.40121,6.18124,5.06764,3.42154,0,1
568,2.10559,0.93394,0.0,2.95826,0.0,3.88061,1,0
569,2.10089,3.7448,4.10442,5.51623,3.68162,4.55338,0,1
570,2.07427,8.64205,0.78676,3.51003,2.72053,0.81964,0,1
571,2.06525,6.7065,0.74121,1.37344,5.42391,4.34778,0,1
572,2.04621,5.93624,7.39325,0.27683,2.26187,0.84927,0,1
573,2.03742,1.23719,1.38468,5.77497,2.43907,7.28708,0,1
574,2.03332,1.75225,3.40509,1.9479,5.29709,7.02475,0,1
575,2.0323,8.25121,2.27231,0.35063,3.26242,3.4435,0,1
576,2.03053,1.02235,2.62935,0.79558,3.62154,8.61219,0,1
577,2.02252,7.33662,4.73202,3.80719,1.07458,2.01048,0,1
578,2.01695,4.38,6.51889,2.86435,2.17116,4.61878,0,1
579,2.00435,1.06663,0.27478,2.98065,7.87581,4.88433,0,1
580,2.004,1.11643,3.54164,4.20325,7.24853,3.46206,0,1
581,2.00391,8.26448,3.48749,3.32114,0.63679,2.02104,0,1
582,2.00058,7.81315,2.77352,3.21099,1.30275,3.90542,0,1
583,1.99621,4.45271,3.63732,2.97093,1.91727,7.10325,0,1
584,1.98986,1.09029,3.41896,3.66991,0.02037,8.34828,0,1
585,1.98416,3.01112,6.79166,3.47442,5.22781,1.21159,0,1
586,1.9748,2.42355,0.80726,7.97516,3.20336,3.96362,0,1
587,1.9647,5.55852,6.94067,2.36748,0.65406,3.32222,0,1
588,1.96161,1.95171,3.26251,0.12219,3.13773,8.47577,0,1
589,1.95812,4.30277,1.23427,3.06209,3.80124,7.23206,0,1
590,1.95324,1.20954,6.87075,0.75936,6.03291,3.24687,0,1
591,1.94315,2.65919,0.0,1.9208,5.28926,0.0,1,0
592,1.94014,3.76056,3.35158,5.75686,2.29793,5.69552,0,1
593,1.93768,3.85242,1.68579,4.42746,2.91553,7.1035,0,1
594,1.93589,1.81202,4.06674,0.5544,8.64688,1.16388,0,1
595,1.9335,1.64717,6.6684,6.63668,2.14765,0.65037,0,1
596,1.92428,6.85415,3.77011,5.58021,0.32565,1.96448,0,1
597,1.90805,5.21885,0.0,0.0,0.09292,2.63168,1,0
598,1.90688,2.78048,2.46667,3.65041,6.21712,5.52903,0,1
599,1.88863,0.0,3.2712,0.55615,4.23171,0.0,1,0
600,1.88209,6.32498,2.912,0.93259,4.23225,5.40286,0,1
601,1.87514,1.47155,8.05904,4.91407,0.89602,2.10223,0,1
602,1.86784,1.92661,4.42685,0.67192,4.70577,7.11383,0,1
603,1.85901,8.68786,1.85489,1.82272,3.60959,1.12831,0,1
604,1.85703,5.31052,2.32387,4.63109,5.77157,2.86207,0,1
605,1.84205,2.03821,0.70975,5.77623,0.28066,7.64887,0,1
606,1.83942,6.59966,0.854,4.29294,3.88309,4.33866,0,1
607,1.83187,3.72397,2.72859,0.52179,0.0,4.67824,1,0
608,1.82178,0.29066,5.22798,6.88577,4.51829,1.19835,0,1
609,1.81424,2.38624,4.71983,3.75598,2.48249,6.96186,0,1
610,1.8095,5.29266,4.45526,6.75536,0.01136,1.79699,0,1
611,1.80154,0.0,0.0,3.19377,0.0,3.97405,1,0
612,1.8002,0.0,4.82615,2.44206,3.20715,0.0,1,0
613,1.79816,0.96907,7.83077,2.85797,4.53913,2.39475,0,1
614,1.7945,1.34383,7.38363,3.7913,3.0854,4.06967,0,1
615,1.79169,4.95939,2.21226,1.93714,5.77011,5.50032,0,1
616,1.78978,3.4864,0.38416,6.90845,5.46122,2.63488,0,1
617,1.78413,6.73743,5.38854,0.81278,4.48725,1.26153,0,1
618,1.77767,6.48567,1.91239,4.32956,3.77493,4.25718,0,1
619,1.77139,6.7622,4.1349,0.30722,5.3685,2.26325,0,1
620,1.76867,2.16699,7.86336,2.7629,4.06886,2.48076,0,1
621,1.74884,0.13649,2.08678,7.88927,5.23308,1.7154,0,1
622,1.74235,1.98544,3.43111,1.59882,7.48114,4.76718,0,1
623,1.73932,2.30605,4.27929,0.95416,6.36269,5.65245,0,1
624,1.73491,6.61679,5.01222,4.05094,2.9127,1.7866,0,1
625,1.73056,4.80311,8.13694,0.88796,1.1508,2.36912,0,1
626,1.71034,0.0,3.96436,1.93296,0.83082,0.55858,1,0
627,1.69719,0.49169,3.75182,2.32949,0.4135,3.69236,1,0
628,1.6939,6.08376,4.37178,0.34821,6.37188,0.53291,0,1
629,1.68921,5.75586,4.05354,5.87777,3.11892,1.81928,0,1
630,1.68845,6.47512,2.70088,5.02101,3.88331,2.76344,0,1
631,1.67836,6.38029,2.18774,5.66517,2.89877,3.34542,0,1
632,1.6724,1.00897,1.61578,2.93352,9.10582,1.43278,0,1
633,1.66449,2.62831,4.14944,7.99342,2.81,1.14575,0,1
634,1.66039,1.3377,9.30781,0.13179,1.05976,2.7709,0,1
635,1.65408,0.42737,1.17806,0.0,6.67797,1.37371,1,0
636,1.63572,5.10672,1.49316,5.31995,3.29339,5.46517,0,1
637,1.63399,0.0,1.08766,5.26927,0.0,3.537,1,0
638,1.6278,0.0,6.12892,0.0,0.0,0.0,1,0
639,1.61986,5.32074,0.29475,2.39301,7.46183,2.75199,0,1
640,1.6181,0.13229,7.19861,6.63216,0.42437,1.17419,0,1
641,1.61562,7.98742,3.68206,2.11537,2.44089,3.09849,0,1
642,1.61247,1.55969,4.7985,2.82108,4.6764,6.48956,0,1
643,1.60274,0.0,0.0,0.0,7.87365,0.0,1,0
644,1.60248,0.00189,0.13334,3.22735,6.56,6.6306,0,1
645,1.5945,3.12361,5.28116,7.50102,1.65101,0.90488,0,1
646,1.57765,0.93999,2.19726,0.78642,3.18859,1.77878,1,0
647,1.57605,1.29419,8.07335,3.02064,4.63089,0.30455,0,1
648,1.56987,5.09585,2.78462,1.76918,6.5484,4.21928,0,1
649,1.56967,4.0913,3.64293,0.83721,4.50281,6.82277,0,1
650,1.55902,3.21064,3.99021,0.6325,0.00766,8.42255,0,1
651,1.55397,4.54181,0.09573,4.92185,7.2606,0.08477,0,1
652,1.54986,4.01559,1.27435,5.07228,2.74564,0.0,1,0
653,1.54837,5.26402,1.98477,7.83171,0.59069,2.06609,0,1
654,1.54552,0.05856,6.57836,5.71303,0.13316,4.65582,0,1
655,1.54277,6.64688,4.80324,1.49193,5.01644,1.72546,0,1
656,1.54045,3.8172,0.488,8.73086,0.73824,2.45866,0,1
657,1.54001,2.74904,2.24754,2.19914,7.66348,4.6319,0,1
658,1.53365,1.73651,1.33997,4.4357,3.38734,7.85413,0,1
659,1.52674,4.14561,6.15998,6.04855,2.41942,0.31484,0,1
660,1.52572,2.03736,7.99453,0.05525,5.33289,1.07986,0,1
661,1.52495,3.87605,4.30588,0.61215,7.66924,2.21769,0,1
662,1.52292,0.2623,8.57421,2.58557,3.25161,2.61473,0,1
663,1.51581,4.06131,2.24727,5.47032,4.57847,5.02704,0,1
664,1.50788,3.68793,0.88905,1.09288,1.03187,9.00422,0,1
665,1.50069,5.05376,8.25278,0.03934,1.36279,1.49677,0,1
666,1.49867,1.37636,4.91914,7.87736,3.09436,0.18392,0,1
667,1.4806,0.0,0.0,5.23919,1.00812,0.0,1,0
668,1.47884,1.37063,2.45646,1.60469,1.73701,9.18194,0,1
669,1.47089,1.36777,1.77362,2.66646,9.12263,1.57719,0,1
670,1.46148,5.36313,0.51463,8.24449,0.61874,0.69397,0,1
671,1.45634,2.34926,8.61281,3.81611,1.766,0.70578,0,1
672,1.44347,2.7815,5.6891,0.65949,6.39181,4.06492,0,1
673,1.4385,0.37856,0.54427,5.86295,2.29681,7.60537,0,1
674,1.42424,1.05914,7.00367,4.73902,0.24385,5.02798,0,1
675,1.42208,2.75155,2.28871,0.76749,1.18206,0.99553,1,0
676,1.42089,2.29589,1.80191,0.0,3.21215,4.36314,1,0
677,1.41604,9.0976,0.58094,3.68659,0.36044,1.08169,0,1
678,1.40442,2.50321,3.88921,0.15632,8.70564,0.90721,0,1
679,1.39977,0.30548,3.39578,2.06146,6.28185,6.53489,0,1
680,1.39607,4.69918,3.02736,3.86165,2.14451,6.87695,0,1
681,1.38542,8.33835,5.06514,1.52667,0.6612,0.35931,0,1
682,1.37982,9.75852,1.33899,0.15544,0.1783,1.00926,0,1
683,1.37274,2.06312,0.0,0.0,4.46898,0.0,1,0
684,1.36988,4.37747,1.82943,1.23576,0.0,1.07405,1,0
685,1.36737,5.12353,2.33444,2.42532,7.6749,1.28215,0,1
686,1.3607,5.2968,0.00314,6.27067,1.00263,5.45581,0,1
687,1.36043,1.83438,6.86102,6.1775,0.56766,3.0376,0,1
688,1.34638,1.15273,6.87866,0.19955,4.79075,5.15282,0,1
689,1.33775,9.5626,1.01008,0.37881,0.16919,2.36108,0,1
690,1.32802,0.17184,7.18145,1.98712,1.92267,6.24406,0,1
691,1.31794,4.60054,0.55098,2.82823,0.0,0.0,1,0
692,1.31684,2.08839,1.42,4.30382,8.42506,1.5439,0,1
693,1.31327,1.36563,1.40397,2.50382,0.0,4.17183,1,0
694,1.30136,7.88551,1.82317,4.74285,2.26057,2.27957,0,1
695,1.29801,6.4364,4.51106,4.22908,2.45728,3.55175,0,1
696,1.29421,0.70895,2.12464,5.09671,2.45784,7.82885,0,1
697,1.29005,5.01448,2.2474,6.68181,4.54147,1.69363,0,1
698,1.28951,5.89262,6.13339,4.62198,2.10906,0.43002,0,1
699,1.28815,3.24366,7.72034,3.8343,2.93292,2.21626,0,1
700,1.28614,0.89294,4.91737,5.99396,0.31213,6.11089,0,1
701,1.28416,4.48067,0.0,0.0,0.16616,2.33635,1,0
702,1.2748,6.88415,4.12563,5.05433,1.3532,2.56615,0,1
703,1.27234,6.10097,1.76463,3.68999,4.33962,5.05936,0,1
704,1.26487,9.8808,0.4732,0.28549,0.68096,0.02911,0,1
705,1.26478,0.94258,1.58061,1.98603,9.38091,1.7515,0,1
706,1.26116,1.73892,6.21637,2.62448,5.31534,4.64776,0,1
707,1.26068,8.16727,0.14062,3.86089,0.38337,4.07838,0,1
708,1.24562,4.97123,1.20051,4.07019,0.53668,7.44578,0,1
709,1.23852,3.73005,6.3236,2.25467,6.14134,1.32861,0,1
710,1.23034,5.05911,7.11177,0.94055,0.20316,4.62478,0,1
711,1.22889,8.90931,3.50097,1.55107,1.63809,1.32968,0,1
712,1.22863,5.83405,2.434,2.94186,2.81926,6.47512,0,1
713,1.22358,2.84783,7.79293,2.93948,3.9284,2.36433,0,1
714,1.21969,6.49297,4.5658,3.67184,3.98334,2.48148,0,1
715,1.21911,3.72275,0.0,1.56504,4.43998,1.87645,1,0
716,1.21653,8.12645,3.38341,3.65859,1.32563,2.42711,0,1
717,1.2147,2.51767,0.71332,0.65329,5.25438,0.0,1,0
718,1.2137,8.33274,0.35661,1.25737,3.08537,4.22667,0,1
719,1.21136,1.91876,2.0758,6.16151,7.00283,1.88098,0,1
720,1.20888,5.13148,1.7884,8.044,0.89852,1.86945,0,1
721,1.2009,1.69422,4.15007,6.85898,5.28698,1.86188,0,1
722,1.19935,3.02565,7.69638,0.86339,2.0341,5.0289,0,1
723,1.19352,6.761,0.37018,5.69805,3.98008,2.10204,0,1
724,1.18568,4.26805,0.64841,3.26167,0.22713,1.16697,1,0
725,1.18553,5.37053,2.2943,0.39252,7.28439,3.35734,0,1
726,1.18105,1.39146,7.95099,4.84441,3.15893,0.05909,0,1
727,1.17982,0.87664,3.85432,1.95783,8.44824,2.78889,0,1
728,1.17614,2.97999,4.37908,7.89477,2.48066,1.44185,0,1
729,1.16834,2.17653,0.0,1.65913,4.94724,0.0,1,0
730,1.15212,0.90152,3.49238,8.2601,3.03257,2.8701,0,1
731,1.15204,2.96012,1.21218,6.58103,3.16496,5.92572,0,1
732,1.14276,0.67961,0.81717,4.88357,4.04151,7.57505,0,1
733,1.14056,8.93466,2.0536,1.73291,3.36918,0.54726,0,1
734,1.13607,3.18601,0.0,3.44541,0.0,1.77403,1,0
735,1.12911,3.1214,5.05906,5.27097,5.59024,2.08664,0,1
736,1.12585,5.55987,2.83709,4.05694,5.4772,3.64867,0,1
737,1.12439,2.22301,4.91512,7.41644,1.58606,3.48087,0,1
738,1.11681,5.67081,3.29195,5.60859,1.37594,4.73373,0,1
739,1.11229,0.8827,6.94455,5.51213,1.03276,4.27863,0,1
740,1.11073,0.0,2.79936,1.23635,1.82423,4.43777,1,0
741,1.10798,0.0,6.58357,0.0,0.32661,0.0,1,0
742,1.09629,0.6572,3.5979,6.54284,6.07107,2.39888,0,1
743,1.09247,2.40983,7.51329,3.96529,4.56263,0.09268,0,1
744,1.08877,7.20672,1.2361,1.6512,5.13151,4.03622,0,1
745,1.08723,2.81926,7.39421,1.03002,1.21224,0.0,1,0
746,1.08715,7.72052,4.72554,1.74256,3.47061,1.34137,0,1
747,1.08416,1.52302,8.40287,1.01688,1.57748,4.73014,0,1
748,1.08322,1.5226,3.63362,1.2614,3.12406,8.48259,0,1
749,1.06905,3.64863,2.63284,3.29983,6.84491,4.5685,0,1
750,1.05661,6.40398,1.05814,0.0,2.28177,0.45518,1,0
751,1.05621,8.48667,2.02226,1.1587,4.57099,0.73121,0,1
752,1.05208,2.14322,0.43565,0.0,0.0,6.80503,1,0
753,1.05048,3.83367,2.5545,7.14182,4.20727,2.99455,0,1
754,1.04872,4.05579,4.2623,7.19074,2.06552,2.88278,0,1
755,1.04642,2.25651,6.01609,5.89802,0.67359,4.73069,0,1
756,1.04497,5.66802,0.44166,2.64701,6.69929,3.83398,0,1
757,1.04161,1.76757,8.43352,3.43285,3.48859,0.84367,0,1
758,1.03487,2.42637,3.87062,0.73388,0.23336,3.82889,1,0
759,1.0281,2.28594,5.25219,1.43362,7.77719,1.89526,0,1
760,1.0199,0.95659,1.75765,0.93305,4.85668,0.98117,1,0
761,1.01897,0.26517,4.25956,2.90181,2.95978,7.97287,0,1
762,1.01633,0.0,2.6835,4.75074,3.51988,0.0,1,0
763,1.01325,6.86566,7.06983,0.16589,0.22818,1.3319,0,1
764,1.00886,1.01436,0.48467,0.90613,6.96227,6.95875,0,1
765,1.00783,2.64499,3.79871,1.11631,0.0,1.95805,1,0
766,0.99487,8.14919,5.20432,1.11938,1.1576,1.70966,0,1
767,0.98395,0.43583,5.66333,0.98272,7.39444,3.33542,0,1
768,0.97739,0.3462,0.84293,0.51036,4.92254,8.58618,0,1
769,0.95305,0.07403,4.11474,7.59637,4.70318,1.52656,0,1
770,0.9473,1.15536,7.72937,1.74553,2.93585,5.13406,0,1
771,0.93998,2.57932,0.74241,2.78981,0.96408,9.1214,0,1
772,0.93299,0.61692,8.23387,5.28043,1.75175,0.02831,0,1
773,0.92761,3.35263,2.40923,0.20957,6.29332,6.515,0,1
774,0.92326,0.48187,6.72253,0.0,2.22215,3.0627,1,0
775,0.91101,0.62792,5.46726,0.4715,8.24954,0.77949,0,1
776,0.91099,1.20748,6.15347,2.08197,0.98044,7.38587,0,1
777,0.91073,2.27665,5.10335,3.54333,1.75821,7.23165,0,1
778,0.89722,8.54938,4.03862,1.05864,1.119,2.72394,0,1
779,0.88987,5.13545,6.60353,2.89634,1.48229,4.31772,0,1
780,0.88734,3.98916,2.08297,2.09437,8.61435,0.60588,0,1
