leaf_index,r0,r1,r2,r3,r4,r5,is_dominated,ground_truth_pareto
2380,5.82777,5.42347,2.65865,3.66015,2.00202,3.48566,0,1
2381,5.82761,1.11178,1.43536,1.00059,2.92232,7.29394,0,1
2382,5.82695,3.1724,0.48614,4.74963,4.25517,3.8834,0,1
2383,5.82648,2.75059,4.99963,1.81619,5.26956,1.55669,0,1
2384,5.82639,0.47778,1.79273,1.58529,4.45121,6.34701,0,1
2385,5.82634,4.20376,4.49814,2.56449,4.64456,0.02099,0,1
2386,5.82618,1.9534,6.61982,2.32996,2.64635,2.44664,0,1
2387,5.82605,3.18777,0.01822,0.31104,6.24168,4.1036,0,1
2388,5.82574,2.40757,4.7877,1.22412,1.2428,5.85656,0,1
2389,5.82552,0.35167,0.12235,1.71698,3.68492,7.02837,0,1
2390,5.82286,3.09578,0.0,0.0,0.06235,0.0,1,0
2391,5.82266,2.15891,4.29131,4.63721,4.25982,1.83592,0,1
2392,5.82264,5.07091,4.62585,0.15113,4.26777,0.86454,0,1
2393,5.8211,5.68678,0.93569,0.31217,4.92645,2.92104,0,1
2394,5.81963,2.51293,5.84266,3.6564,0.49574,3.47353,0,1
2395,5.81941,1.45809,4.82632,4.15476,4.63962,1.38816,0,1
2396,5.81868,7.39082,0.70898,1.05387,2.80291,1.43146,0,1
2397,5.81862,1.18464,3.29564,0.39515,1.16068,7.23711,0,1
2398,5.81831,0.87525,7.13142,0.94319,0.6428,3.63612,0,1
2399,5.81701,2.12754,2.67387,7.09392,1.44278,1.44263,0,1
2400,5.81616,6.14254,0.95662,2.75477,3.99976,1.98484,0,1
2401,5.8157,6.16246,4.45377,0.54603,1.37977,2.48269,0,1
2402,5.81452,2.53282,2.67286,1.21523,4.79648,5.30556,0,1
2403,5.81408,0.3079,2.75066,5.12623,3.77821,4.24059,0,1
2404,5.81284,2.89234,3.57931,2.13569,3.4689,5.33286,0,1
2405,5.81269,1.90793,6.48741,4.36326,0.4519,1.1152,0,1
2406,5.81208,3.80172,3.75053,5.97437,1.4166,0.01598,0,1
2407,5.80993,5.58089,1.94672,1.10301,5.42527,0.81145,0,1
2408,5.80934,3.73019,5.88174,0.39007,2.83559,3.09025,0,1
2409,5.80793,2.09095,2.9676,3.71005,3.87476,4.93061,0,1
2410,5.80687,0.09409,2.16378,4.77235,5.97414,1.76743,0,1
2411,5.80619,0.0,1.2132,0.0,0.0,3.70508,1,0
2412,5.80415,0.71596,6.4965,4.66141,1.32243,0.34224,0,1
2413,5.80324,2.19328,4.14342,2.38056,5.00709,3.68863,0,1
2414,5.80318,4.23889,3.78237,3.90698,3.25672,2.8597,0,1
2415,5.80265,2.66068,4.41011,1.59921,1.45012,5.92795,0,1
2416,5.80256,1.80166,1.44299,1.13272,5.01549,5.87911,0,1
2417,5.80239,0.01128,6.01264,5.17899,0.98244,1.54699,0,1
2418,5.80232,1.04461,1.33961,6.8388,3.16722,2.57814,0,1
2419,5.80175,2.83891,4.09664,2.9689,0.69639,5.67437,0,1
2420,5.80132,2.33906,5.41113,3.94902,0.70618,3.93698,0,1
2421,5.80089,7.43603,1.47978,0.79533,0.32571,2.85073,0,1
2422,5.80082,1.09612,4.71377,1.58143,0.42494,6.34413,0,1
2423,5.80074,0.62423,0.94951,1.00623,6.18408,5.07984,0,1
2424,5.80064,2.82744,1.31568,5.26636,1.45102,5.17563,0,1
2425,5.79991,4.03371,0.29516,3.17491,3.42779,5.30785,0,1
2426,5.79896,3.00433,6.32844,1.09162,1.17996,3.83575,0,1
2427,5.7982,2.4709,5.32114,1.77348,0.88971,5.29379,0,1
2428,5.79769,6.14526,4.4395,1.3691,2.62791,0.36488,0,1
2429,5.79636,1.99722,0.57789,6.60292,1.72711,3.93675,0,1
2430,5.7957,0.11375,0.85774,7.25337,2.59766,2.51037,0,1
2431,5.79478,4.86863,2.75627,2.46942,5.12769,1.65185,0,1
2432,5.79397,4.07228,4.70886,0.54123,3.37012,4.0028,0,1
2433,5.79372,5.53762,2.76495,4.83968,0.78939,2.01917,0,1
2434,5.79338,3.63898,4.55395,3.92233,2.20665,3.49316,0,1
2435,5.79307,3.07186,5.42619,3.5703,1.54508,3.52508,0,1
2436,5.793,0.1032,2.41053,5.30012,0.00592,5.70338,0,1
2437,5.79275,1.50635,2.46385,0.81319,7.52669,0.88996,0,1
2438,5.79254,5.53623,2.51928,0.8362,1.7229,5.07762,0,1
2439,5.79197,4.87493,2.95395,2.18018,5.29216,1.09643,0,1
2440,5.79116,3.97136,5.29235,2.92345,0.09258,3.75855,0,1
2441,5.79097,2.48126,4.13183,0.9536,6.04435,2.40677,0,1
2442,5.78916,2.95685,3.42754,1.31994,1.4925,6.48266,0,1
2443,5.78905,0.66221,1.03197,3.56019,3.37057,6.39904,0,1
2444,5.78761,0.37061,2.78419,0.0,0.0,0.0,1,0
2445,5.78735,1.52855,1.60875,6.22402,2.72973,3.92328,0,1
2446,5.787,0.45249,2.82634,5.00732,4.69848,3.34197,0,1
2447,5.78647,0.78419,3.99112,0.38543,6.77953,1.96522,0,1
2448,5.78481,2.99143,4.10716,3.21772,0.45967,5.49122,0,1
2449,5.78447,0.6179,2.52761,7.27847,1.8225,1.8632,0,1
2450,5.78357,3.67724,3.0416,4.74073,0.1341,4.61351,0,1
2451,5.78324,2.84042,4.57378,5.72462,1.72928,1.3435,0,1
2452,5.7826,2.53467,1.34767,6.66108,1.08246,3.57478,0,1
2453,5.78233,3.44148,0.0,0.80922,0.0,1.82716,1,0
2454,5.78033,0.34255,0.6018,4.93657,0.71404,6.42096,0,1
2455,5.78026,0.93136,3.5433,4.45637,3.05152,4.89848,0,1
2456,5.77932,2.29276,2.16081,4.85618,3.30835,4.70595,0,1
2457,5.77917,5.52497,2.1788,1.66615,3.65991,3.89329,0,1
2458,5.77858,5.34045,1.3304,4.33043,3.19056,2.71759,0,1
2459,5.77816,0.21877,4.65861,1.11336,6.3988,1.63649,0,1
2460,5.77774,4.97903,0.79883,6.15444,0.58228,1.72413,0,1
2461,5.77717,1.54979,1.62063,3.75392,5.61266,4.00026,0,1
2462,5.77638,0.66996,5.32496,4.72193,1.15012,3.76962,0,1
2463,5.77621,0.34661,0.0,0.83777,0.0,0.0,1,0
2464,5.77507,5.18357,0.34887,1.30264,5.28669,3.16408,0,1
2465,5.77479,1.70992,2.20372,2.99442,7.02903,0.70557,0,1
2466,5.77475,4.36294,0.89272,1.16115,4.07335,5.37397,0,1
2467,5.77351,3.86021,2.3459,4.5298,4.03513,3.07584,0,1
2468,5.77255,0.14328,6.36531,1.0033,3.80575,3.26339,0,1
2469,5.77184,3.29864,3.99717,2.79692,1.66697,5.4061,0,1
2470,5.7714,1.65807,1.21717,6.4977,2.29163,3.87151,0,1
2471,5.77043,4.49266,3.74146,3.0778,2.03491,4.34809,0,1
2472,5.76932,1.9439,3.35252,2.27074,5.16062,4.46191,0,1
2473,5.76755,5.57783,2.46846,3.62974,2.02463,3.50082,0,1
2474,5.76697,0.14717,6.02156,3.3889,4.35438,0.1261,0,1
2475,5.76675,4.4194,1.39527,6.08417,1.51221,2.4419,0,1
2476,5.76427,4.60644,3.51928,4.13958,3.93455,0.74275,0,1
2477,5.76343,2.15828,1.93792,1.76131,0.30672,7.42785,0,1
2478,5.76291,0.52736,1.55242,4.15198,6.81029,0.69413,0,1
2479,5.76196,3.68305,4.92912,5.07219,1.08523,1.42615,0,1
2480,5.75982,0.38959,3.2919,6.77062,2.53474,1.88945,0,1
2481,5.75902,4.5426,2.81923,4.63785,0.35207,4.07636,0,1
2482,5.75885,4.31548,5.90082,0.26365,1.34885,3.39171,0,1
2483,5.75852,0.12008,2.24194,6.9218,3.59769,0.97159,0,1
2484,5.75801,2.82127,6.89412,2.92747,1.63729,0.32574,0,1
2485,5.7574,2.60189,7.34985,0.89208,2.08198,0.96527,0,1
2486,5.75669,0.0,4.81127,0.0,0.0,0.64589,1,0
2487,5.75621,1.92913,2.55183,3.99997,2.68828,5.7798,0,1
2488,5.7553,4.71051,0.58004,3.35232,1.47996,5.56083,0,1
2489,5.75527,1.1186,1.98458,6.71371,1.44433,3.81143,0,1
2490,5.75416,1.66538,2.57929,3.06289,1.33793,6.80383,0,1
2491,5.75359,2.00458,7.65945,0.1235,2.04673,0.07989,0,1
2492,5.7522,2.69647,6.37491,3.53237,2.51245,0.46017,0,1
2493,5.75217,1.42702,0.59766,0.7644,6.45682,4.71637,0,1
2494,5.75178,2.22542,0.21558,3.92797,6.27126,2.67589,0,1
2495,5.75168,0.84908,2.01414,0.23542,0.39453,7.86952,0,1
2496,5.75041,6.94952,1.49195,0.20054,3.99531,0.63911,0,1
2497,5.75035,2.70868,0.37267,1.13417,7.0861,2.82107,0,1
2498,5.74833,4.6503,3.09132,4.49374,3.94054,0.2315,0,1
2499,5.74816,7.09027,3.51052,1.69151,0.96596,0.75415,0,1
2500,5.747,0.84547,0.89319,3.76326,6.77835,2.31325,0,1
2501,5.74562,7.73354,0.4916,0.95865,1.40524,2.01118,0,1
2502,5.74507,0.97118,6.47573,2.6188,3.2296,2.61295,0,1
2503,5.74461,0.8202,3.09075,5.17559,5.25234,1.54926,0,1
2504,5.74325,2.14195,7.4252,1.33086,2.34988,0.02048,0,1
2505,5.74253,7.13232,2.33566,3.08056,1.04359,0.34506,0,1
2506,5.74234,0.49048,6.7142,0.76152,4.59112,0.21485,0,1
2507,5.74179,3.56172,0.73208,5.3947,4.0901,2.82459,0,1
2508,5.74174,1.62247,3.60145,0.92274,7.03599,1.03586,0,1
2509,5.74136,4.43318,2.16851,0.0,2.11787,0.0,1,0
2510,5.73922,5.43965,3.78878,2.14143,1.48928,4.03894,0,1
2511,5.7392,2.2849,5.84846,1.80746,3.50702,3.47422,0,1
2512,5.73795,1.61061,1.02208,7.22333,2.34989,2.39559,0,1
2513,5.73743,2.52034,4.92711,3.0902,0.94703,5.09972,0,1
2514,5.73438,2.63237,3.42288,0.09183,6.1214,3.31535,0,1
2515,5.7343,6.93812,0.13006,2.93485,2.08172,2.45287,0,1
2516,5.73407,0.34349,5.28623,2.17505,0.78021,5.80677,0,1
2517,5.73396,6.07059,0.4465,0.80858,4.54565,2.95863,0,1
2518,5.73237,0.0,0.94519,1.67211,0.0,0.0,1,0
2519,5.73224,4.76809,2.5838,5.90033,1.63603,0.49021,0,1
2520,5.73209,1.00778,2.80984,1.0496,0.7944,7.51662,0,1
2521,5.73147,1.5622,2.21927,4.22948,1.99048,6.15906,0,1
2522,5.73065,7.67476,0.50514,2.65016,0.48933,0.86012,0,1
2523,5.73016,0.21736,4.72029,6.05337,1.92491,2.1186,0,1
2524,5.72984,0.23935,0.94472,1.30222,0.61703,8.00891,0,1
2525,5.7291,5.87872,0.8975,1.25776,5.49605,0.15524,0,1
2526,5.72825,7.74036,0.46414,1.08449,2.42534,0.00706,0,1
2527,5.72806,0.91038,4.94915,5.55846,3.09276,1.18525,0,1
2528,5.7256,0.14306,2.24898,5.71707,5.04824,1.99236,0,1
2529,5.72413,4.40547,2.06771,1.09237,5.31507,3.756,0,1
2530,5.72384,2.72317,1.61755,1.16895,0.90663,7.41735,0,1
2531,5.7238,7.3777,1.05657,3.07796,1.40871,0.48272,0,1
2532,5.72321,1.86922,6.06989,3.58464,2.38607,2.89211,0,1
2533,5.72121,1.04332,2.31972,3.21519,1.36435,6.97131,0,1
2534,5.72117,5.00633,1.25893,2.08903,6.02106,0.05234,0,1
2535,5.71884,1.14381,0.83671,2.99987,1.61894,7.32573,0,1
2536,5.71799,1.3377,0.71149,3.55238,4.36043,5.77721,0,1
2537,5.71789,3.6542,6.46964,2.65498,2.04261,0.93551,0,1
2538,5.71739,1.81194,0.13734,7.10136,1.27326,3.45818,0,1
2539,5.71673,3.44699,0.19596,5.43377,0.27884,5.07889,0,1
2540,5.71655,2.32324,0.6479,4.01681,3.18977,5.93249,0,1
2541,5.71455,0.56769,4.3924,5.92517,0.08837,3.55149,0,1
2542,5.7142,0.69185,2.6664,7.41253,1.47275,1.62635,0,1
2543,5.71408,4.62523,3.48553,1.71364,5.34837,1.50532,0,1
2544,5.71325,5.60928,3.12318,0.38676,0.20995,5.0938,0,1
2545,5.71122,4.73619,4.46154,4.61456,0.50699,1.86918,0,1
2546,5.71101,5.38586,0.0,0.0,0.66355,0.0,1,0
2547,5.71026,2.42735,2.61766,6.26474,3.90861,0.35289,0,1
2548,5.71013,0.19663,2.4081,1.25414,2.15084,7.44028,0,1
2549,5.70712,4.69548,2.2029,0.43116,4.81126,4.14661,0,1
2550,5.70684,3.80647,5.92367,0.15249,4.03877,1.23206,0,1
2551,5.70514,4.12221,1.67669,2.64593,2.20852,5.98071,0,1
2552,5.70512,2.55159,2.50539,7.1718,1.41741,1.10463,0,1
2553,5.70442,1.98974,1.24286,1.83066,2.00476,7.3882,0,1
2554,5.70428,0.45321,0.0,1.38863,1.14035,0.031,1,0
2555,5.7036,5.22511,4.4133,4.0649,0.72123,1.90953,0,1
2556,5.70231,3.26099,0.39567,4.00844,5.75274,2.74435,0,1
2557,5.70198,3.87244,6.10518,3.66203,0.15044,1.33614,0,1
2558,5.70185,1.71265,2.64115,0.48437,6.98542,2.92393,0,1
2559,5.69941,0.00117,5.93557,2.70377,4.92032,0.87508,0,1
2560,5.69767,5.749,5.01545,1.34048,0.08983,2.74334,0,1
2561,5.69708,0.54465,2.66424,4.40196,3.98488,4.98919,0,1
2562,5.69676,3.57021,0.4072,4.24284,3.8556,4.66555,0,1
2563,5.696,1.64216,6.80525,0.14283,1.52321,4.02578,0,1
2564,5.69333,2.9783,3.33112,3.79988,3.50423,4.57172,0,1
2565,5.69321,0.32815,6.26202,2.96733,0.80174,4.33809,0,1
2566,5.69232,3.05268,4.42266,2.85943,5.37561,1.28266,0,1
2567,5.69111,5.19567,4.549,0.0642,4.13452,1.68058,0,1
2568,5.69077,1.98521,0.99778,1.87,7.45158,1.91196,0,1
2569,5.69044,2.72259,5.14375,3.26945,2.12447,4.30647,0,1
2570,5.69019,4.07162,0.78068,6.30057,1.19926,3.0494,0,1
2571,5.69,4.01586,0.27943,4.03971,5.89929,0.54558,0,1
2572,5.68711,3.083,4.79965,1.19847,4.84936,3.1879,0,1
2573,5.68636,3.12203,0.18399,4.84894,2.38767,5.35456,0,1
2574,5.68618,5.06288,1.43635,3.5141,1.55685,5.01985,0,1
2575,5.68421,0.23057,0.83636,6.03106,4.1277,3.67769,0,1
2576,5.68292,0.91932,4.09358,2.01381,4.29294,5.25521,0,1
2577,5.68227,3.20043,3.32241,5.90384,0.52854,3.36095,0,1
2578,5.68078,2.14508,0.93383,5.6933,5.3116,1.27618,0,1
2579,5.67802,1.38147,2.23481,0.0,0.0,0.0,1,0
2580,5.67654,1.79095,7.16561,3.26258,0.23609,1.58846,0,1
2581,5.67642,3.06058,4.86541,0.60175,3.67648,4.56731,0,1
2582,5.6763,5.07093,1.75018,2.56213,2.73309,4.99679,0,1
2583,5.67478,1.82292,5.50979,1.50858,3.24544,4.61598,0,1
2584,5.67476,4.48735,1.66282,6.64597,0.09547,0.84717,0,1
2585,5.67457,4.80335,3.69901,4.52146,2.48268,2.10645,0,1
2586,5.67361,3.3218,0.0197,4.27036,5.19698,3.39571,0,1
2587,5.67328,7.39012,2.30711,2.01204,1.54347,1.20279,0,1
2588,5.67229,2.68231,3.76484,3.73294,2.71682,5.01402,0,1
2589,5.67222,1.42135,5.77902,4.99504,0.70968,2.63715,0,1
2590,5.67193,2.28146,0.0,0.0,0.75221,0.0,1,0
2591,5.67142,0.0,1.17407,0.74669,0.0,0.0,1,0
2592,5.67003,0.19599,0.0,2.46813,0.18213,3.50568,1,0
2593,5.66829,1.8414,6.41995,1.64351,4.4631,0.8022,0,1
2594,5.66742,1.07721,5.10586,4.78553,4.20112,0.31519,0,1
2595,5.66622,2.36138,1.82684,4.42777,3.66457,5.09374,0,1
2596,5.66589,6.70824,1.10986,4.56213,0.03788,0.92244,0,1
2597,5.66557,0.97821,0.77438,5.04572,6.20029,1.56264,0,1
2598,5.66522,1.47641,7.90783,1.05147,0.01182,1.44432,0,1
2599,5.66273,0.89486,0.96565,6.08314,0.43778,5.38554,0,1
2600,5.66186,5.13478,1.51861,3.54908,4.75173,2.02393,0,1
2601,5.66159,1.77333,6.39714,1.21805,4.63617,0.94894,0,1
2602,5.66131,6.16361,1.64577,2.77401,3.56906,2.61106,0,1
2603,5.66113,3.97163,0.0,0.0,1.49537,0.32777,1,0
2604,5.66105,4.82311,4.99297,3.88258,1.88678,1.06113,0,1
2605,5.65985,1.42801,0.78886,1.22979,0.36597,7.97861,0,1
2606,5.65702,6.98171,2.31276,3.00952,1.02992,1.94601,0,1
2607,5.65651,4.10841,2.45015,4.31524,5.14098,0.26576,0,1
2608,5.65629,3.92276,3.06606,4.78464,1.02361,4.39056,0,1
2609,5.65608,4.22873,0.82595,4.97781,2.51024,4.28537,0,1
2610,5.65597,0.97952,1.51085,0.8109,5.99769,5.30454,0,1
2611,5.6558,6.28885,2.97043,1.45502,4.11427,0.771,0,1
2612,5.65457,3.99395,2.23889,6.07081,0.99798,3.03494,0,1
2613,5.65396,0.29786,2.4252,6.83188,3.37845,1.99347,0,1
2614,5.65276,5.80452,0.33556,2.24922,0.04761,5.40184,0,1
2615,5.65138,0.0,0.0,0.29977,0.56479,2.6102,1,0
2616,5.65113,0.0,2.25267,0.0,0.0,2.53757,1,0
2617,5.64897,1.60075,6.4801,1.18834,4.59575,1.00101,0,1
2618,5.64804,4.1601,4.91857,3.49381,2.6535,2.71167,0,1
2619,5.64756,0.0,0.0,4.1386,0.0,0.94471,1,0
2620,5.64738,3.00086,5.98416,2.17436,4.29897,0.28764,0,1
2621,5.64649,4.27051,6.2115,2.84272,0.97968,1.5021,0,1
2622,5.64582,2.40153,1.7599,6.85532,2.12981,2.78004,0,1
2623,5.64529,0.89085,4.23908,4.23109,3.36282,4.48961,0,1
2624,5.64498,1.71737,4.34939,1.9375,3.37841,5.57675,0,1
2625,5.64389,0.0,3.88718,2.68885,1.36938,0.0,1,0
2626,5.64073,0.71323,0.8955,6.03647,2.25804,5.03328,0,1
2627,5.64062,2.80638,5.52015,2.23477,1.90442,4.60592,0,1
2628,5.64046,1.41526,6.63474,3.9563,0.76479,2.43419,0,1
2629,5.64041,1.78665,4.81137,4.81285,3.66104,2.2973,0,1
2630,5.63985,1.56856,2.13494,5.08468,4.71927,3.61223,0,1
2631,5.6376,1.301,3.11481,3.63064,4.91857,4.41009,0,1
2632,5.63757,4.53976,0.30641,0.0,1.05611,0.74056,1,0
2633,5.63753,4.45309,5.32888,0.96042,3.79697,2.15683,0,1
2634,5.63636,4.33687,6.17568,3.27806,0.02841,0.73314,0,1
2635,5.63562,0.58333,5.80361,4.02892,3.72267,2.03155,0,1
2636,5.63561,4.83773,6.0888,1.31165,0.34578,2.43369,0,1
2637,5.63487,1.95454,4.34996,2.7939,3.93233,4.71558,0,1
2638,5.63415,3.50308,2.05017,5.09397,0.996,4.98408,0,1
2639,5.63396,4.19221,4.36688,4.60648,1.31499,2.94369,0,1
2640,5.63336,0.30123,0.9861,1.69577,6.59545,4.56362,0,1
2641,5.63308,4.99641,4.33847,1.85149,3.90445,2.41025,0,1
2642,5.63302,2.33427,7.29507,2.38398,0.39403,1.94,0,1
2643,5.6315,4.03188,1.15033,4.56459,5.46256,0.17853,0,1
2644,5.63044,6.33141,1.88906,4.07074,0.78035,2.73184,0,1
2645,5.63012,0.32839,7.77151,1.97328,0.3195,1.94978,0,1
2646,5.62979,3.11544,2.72693,4.27583,5.61495,1.16313,0,1
2647,5.62913,0.61344,7.21571,0.91788,2.66504,2.81517,0,1
2648,5.62819,2.68143,7.53856,1.95599,0.37785,0.57857,0,1
2649,5.62778,3.4787,4.04385,2.88175,3.65987,4.26319,0,1
2650,5.62619,7.30538,1.17608,2.59611,1.77713,1.92254,0,1
2651,5.6259,2.70122,2.86385,2.52764,5.75484,3.65293,0,1
2652,5.62543,4.31716,2.84488,0.3693,6.38795,0.82523,0,1
2653,5.6247,6.61577,1.67771,2.28926,0.72955,4.00083,0,1
2654,5.62438,0.23386,0.0,0.38092,0.3563,3.42578,1,0
2655,5.62384,0.31049,1.78881,3.05965,2.70476,6.95694,0,1
2656,5.62339,5.35384,2.68288,1.55377,4.81752,2.62551,0,1
2657,5.62064,0.70611,2.77564,7.18807,1.23919,2.64607,0,1
2658,5.62047,2.41856,4.392,6.07432,0.82783,2.38509,0,1
2659,5.62019,2.16678,3.12011,3.46483,4.00052,5.09649,0,1
2660,5.61856,2.43651,0.73478,2.59523,1.62775,7.25055,0,1
2661,5.61839,3.46753,2.46446,1.00482,5.37,4.52656,0,1
2662,5.61793,1.3042,2.11496,4.13296,4.7342,4.77189,0,1
2663,5.61725,2.86013,3.54856,2.48952,6.43026,0.3576,0,1
2664,5.61706,1.17677,0.64332,4.4217,3.37426,5.97603,0,1
2665,5.6161,0.43053,6.21866,4.88328,1.64622,1.74524,0,1
2666,5.61582,5.48604,5.15102,2.04567,0.35991,2.74202,0,1
2667,5.61538,2.70356,0.0,0.55957,0.0,0.0,1,0
2668,5.61516,7.32009,1.77656,2.60974,0.04932,2.21742,0,1
2669,5.61484,7.32268,1.31133,2.56519,0.58043,2.49303,0,1
2670,5.61374,1.02944,1.46125,3.63999,7.11705,1.17856,0,1
2671,5.61371,8.05154,1.41633,0.69748,0.37444,1.01306,0,1
2672,5.61353,3.26658,3.01957,6.63079,2.15818,0.27346,0,1
2673,5.61303,2.63061,0.0,0.0,0.0,0.0,1,0
2674,5.61215,4.23127,1.69622,3.8419,1.60452,5.51256,0,1
2675,5.61198,6.40143,3.68406,1.38302,3.09765,1.56428,0,1
2676,5.61176,6.16335,4.79242,2.71619,0.3567,0.2212,0,1
2677,5.60902,3.47689,1.01188,4.14506,6.09554,1.04353,0,1
2678,5.60726,2.08564,1.85708,7.16416,0.42846,3.04158,0,1
2679,5.60565,4.90003,0.60765,3.61901,5.39105,1.42709,0,1
2680,5.60511,3.25987,4.53384,3.58773,3.48129,3.52265,0,1
2681,5.60503,4.47942,0.37583,4.43255,4.74317,2.49641,0,1
2682,5.605,3.85375,1.47736,1.3642,2.58262,6.55889,0,1
2683,5.60329,1.76112,6.14542,3.49149,1.98964,3.40386,0,1
2684,5.60324,5.93808,1.80795,4.88355,0.40992,2.46112,0,1
2685,5.60202,1.4837,5.49358,1.10756,0.49829,5.8959,0,1
2686,5.60194,0.0,2.68444,1.28834,0.0,0.0,1,0
2687,5.60157,4.48233,0.51447,1.90623,5.98362,2.97135,0,1
2688,5.60148,2.60259,0.11905,5.84165,3.54429,3.89218,0,1
2689,5.60035,3.10952,4.97127,2.81531,5.13093,0.03226,0,1
2690,5.59995,5.32395,4.69925,1.07538,4.11459,0.35632,0,1
2691,5.59877,4.51728,0.48868,6.56841,1.69597,1.41026,0,1
2692,5.59783,2.16063,0.79224,4.99344,3.8085,4.89175,0,1
2693,5.59778,4.95276,1.1721,5.49835,2.73897,2.24221,0,1
2694,5.59772,7.13717,0.95956,3.79052,1.47954,0.49858,0,1
2695,5.59771,3.76496,1.95808,0.32189,2.84228,6.51724,0,1
2696,5.59744,4.42437,5.52487,2.24249,2.07367,3.03984,0,1
2697,5.59672,3.61011,4.02599,2.26628,5.79406,0.85328,0,1
2698,5.59462,4.274,3.4551,4.99638,1.50508,3.35654,0,1
2699,5.59432,0.2297,3.88877,3.67528,5.96966,2.09375,0,1
2700,5.59315,6.65837,0.74319,3.93533,1.21241,2.62177,0,1
2701,5.59248,0.81814,3.82292,7.24435,0.1925,0.96043,0,1
2702,5.59215,5.11626,5.60955,1.58937,2.1153,2.02092,0,1
2703,5.59161,4.24232,6.12741,0.48305,1.88703,3.06549,0,1
2704,5.59138,5.42633,3.61612,1.25168,0.593,4.92916,0,1
2705,5.59025,7.10378,0.16539,1.98873,2.08657,3.15426,0,1
2706,5.59024,3.92736,4.31008,5.18928,0.64644,2.72062,0,1
2707,5.58962,0.0,1.25848,0.0,0.93575,1.68981,1,0
2708,5.5894,7.18584,2.3521,2.3309,2.17472,1.19476,0,1
2709,5.58897,1.4188,2.5486,0.54063,7.56639,1.64699,0,1
2710,5.5889,5.38099,3.15586,0.66301,0.94867,5.33949,0,1
2711,5.58743,0.31044,1.59064,2.89703,0.16117,7.59838,0,1
2712,5.58742,2.95952,6.02374,1.99331,3.34082,2.93294,0,1
2713,5.58648,3.3505,1.99092,1.28164,3.2281,6.44503,0,1
2714,5.5857,0.58431,1.72223,7.47973,1.46712,2.71912,0,1
2715,5.58537,6.58169,1.74795,2.14329,1.17349,4.05697,0,1
2716,5.58386,2.32394,2.25307,4.68625,5.49286,2.49221,0,1
2717,5.58307,4.53559,2.4409,3.53525,1.48728,5.25259,0,1
2718,5.58246,0.63797,0.0,0.97449,0.0,0.69991,1,0
2719,5.58076,4.30188,3.42308,4.18304,4.34905,1.48978,0,1
2720,5.57963,2.60437,4.47955,5.63505,0.43628,3.17403,0,1
2721,5.57854,0.45726,4.11603,4.62433,4.85363,2.60518,0,1
2722,5.57847,2.60328,7.43407,0.96369,2.41657,0.26391,0,1
2723,5.57818,0.77701,0.47598,0.0,2.62626,0.0,1,0
2724,5.57625,3.46651,2.44065,0.98169,6.82323,1.84712,0,1
2725,5.57554,0.25898,5.01948,6.32836,0.17877,1.88971,0,1
2726,5.57495,2.88922,0.28418,3.14098,1.14189,7.02295,0,1
2727,5.57472,1.4329,3.84208,4.08513,5.76369,1.48301,0,1
2728,5.57449,1.57836,0.15899,0.96854,1.4425,1.69462,1,0
2729,5.57375,5.04487,0.43058,2.44633,5.86396,1.71076,0,1
2730,5.57218,6.59009,2.88943,0.38374,1.80983,3.70809,0,1
2731,5.57169,1.91264,4.31597,5.77221,1.41939,3.3671,0,1
2732,5.57111,0.04408,2.32605,3.42749,2.81732,6.62309,0,1
2733,5.57059,0.3958,1.60939,0.77082,8.07737,0.61946,0,1
2734,5.56964,1.29903,2.05606,5.00004,1.13623,6.06405,0,1
2735,5.56762,2.20903,0.0,2.8674,2.01705,0.0,1,0
2736,5.56752,2.52157,0.98729,6.87958,3.7778,0.26318,0,1
2737,5.56686,2.58416,0.8727,3.81456,6.00293,3.31429,0,1
2738,5.56646,2.18712,0.08948,2.95912,6.19228,4.13792,0,1
2739,5.56619,6.0626,5.08683,0.02798,1.67596,1.8913,0,1
2740,5.5661,0.97374,0.05267,0.0,0.0,0.0,1,0
2741,5.56607,1.80534,1.47557,3.89087,2.39169,6.5363,0,1
2742,5.56427,6.08831,1.67953,2.89103,1.24345,4.38707,0,1
2743,5.56391,4.93403,5.35455,1.26172,0.68271,3.73752,0,1
2744,5.56379,4.68043,3.02354,4.88139,2.12058,3.10984,0,1
2745,5.56331,5.21898,5.63028,1.15762,2.90227,0.59036,0,1
2746,5.56209,1.20239,5.32638,6.21941,0.64734,0.38333,0,1
2747,5.56147,5.91898,3.26272,3.23507,3.51273,0.76516,0,1
2748,5.56058,2.75694,2.01072,2.95909,5.18928,4.66383,0,1
2749,5.56057,0.77369,6.05175,2.80533,2.88376,3.95878,0,1
2750,5.55959,2.2654,5.34747,5.83329,1.04492,0.49427,0,1
2751,5.55942,0.99803,2.17902,3.08135,7.32377,0.46524,0,1
2752,5.55901,5.75561,4.4897,2.63493,2.47157,1.66174,0,1
2753,5.5585,1.91843,2.39449,3.6796,3.95687,5.52203,0,1
2754,5.55843,6.30254,2.6196,3.52604,1.95016,2.50668,0,1
2755,5.55799,2.07217,0.0,0.0,0.94935,0.0,1,0
2756,5.55782,2.70482,4.16436,0.2852,4.32068,5.06983,0,1
2757,5.55767,3.82416,4.70442,5.07952,1.76852,1.85132,0,1
2758,5.55733,0.0,0.42267,0.0,1.55384,1.28584,1,0
