leaf_index,r0,r1,r2,r3,r4,r5
240,-8.530014633377576,-1.9789040645432436,-7.789892200188536,-5.243175142027889,-7.597187887068648,-2.364140775892645
241,-7.488586802029335,-7.37817401473278,-9.87823223205983,-1.001624018235347,-9.664030372431075,-6.854135523535372
242,-3.5299283779344286,-6.679142661855806,-4.027939001086923,-6.354351268847051,-1.2004887690795023,-8.410207837076879
243,-9.815895688173054,-9.002999963353771,-4.7600796297498675,-4.07731300380224,-1.660971816255806,-0.4535201810131344
244,-5.98695575125086,-1.7630482554197027,-5.948302531506587,-6.29342976053101,-8.673057119407902,-1.3134661648680837
245,-6.638927361847431,-3.5330889888698316,-4.828345210988245,-0.031624750684182246,-7.443660177756257,-4.485013544006595
246,-2.1036774287851987,-8.089190003520748,-1.7682619885034274,-4.418302676777789,-8.96480930613936,-0.3194323258184735
247,-5.8814843383943245,-5.24593817230933,-2.1553771683966545,-0.353627077828758,-7.544614737437154,-8.638345116776723
248,-2.552691046991785,-3.2296249210669234,-5.534794568012966,-3.523931007103865,-0.5585001936049832,-1.5808902161003022
249,-4.317802866674626,-0.9137323114602438,-0.8708852817814634,-2.2884437705698213,-8.814390444301312,-4.382910793156899
250,-3.927331113932386,-1.206652127315099,-4.837701005677425,-3.874102242173798,-2.848361063021847,-9.161287063181593
251,-9.43657056276637,-9.696021735745116,-8.931645365718522,-7.445158537312647,-9.516132089784566,-4.035536567018388
252,-4.277108157169707,-5.447085405895585,-9.910506463577898,-4.80817238842845,-8.736313768137535,-9.94894320451846
253,-2.037726096155735,-0.893469885470985,-9.276799025896477,-3.41001850418976,-9.46713105986088,-4.178112440373363
254,-3.7608836927830334,-4.132479803346464,-0.09699892811965327,-3.863486465486714,-8.338665366602697,-0.6718908924299516
255,-7.0098866828673,-4.605739734165564,-5.674878181308821,-1.9326113856977738,-9.159969513774634,-6.323870233044292
256,-5.572844567172401,-4.025861718963587,-0.9209208416089574,-6.985018631332841,-6.544633125374075,-3.2799387251882086
257,-7.910425823564017,-4.901174733724769,-6.802789310925279,-3.7624990066986044,-4.194306100781465,-3.1408930500252064
258,-5.7030372225193044,-7.663536134451643,-9.853824734710553,-3.984015660908157,-7.751852999343675,-9.951737241180362
259,-6.249712566036687,-7.258682228323029,-3.172639422123547,-7.022051600387123,-6.323401342237995,-2.7608728807709726
260,-3.258455971839526,-8.392687435993652,-4.1318845447466295,-0.6716581685221144,-0.9064807034204119,-1.506173956616184
261,-7.179864315231518,-0.4041085827336559,-8.003505019984225,-5.981198669137711,-8.858658416245072,-4.343886662113471
262,-2.773477605325729,-3.123659232444348,-9.92812421063875,-0.17531304407840054,-6.89990197079566,-2.586147417133864
263,-0.7339736467291935,-2.198330828365841,-4.767595569589584,-4.61341328361245,-8.562267813850665,-6.179270436003858
264,-1.7749802424961239,-3.1881650157892194,-3.3647666189914025,-3.1856957056829156,-6.5045821497418,-0.1979695961500525
265,-6.637017231455877,-8.128696308916584,-3.31281858895621,-8.308079880253382,-0.24726871423057517,-4.24478269902284
266,-8.798582616587623,-9.763814877768503,-3.9879379022645542,-9.57850485259215,-9.475570721969076,-5.875571698106997
267,-5.517109784798463,-1.7103738844399672,-8.706048387244483,-1.3166759931708718,-5.949978774583517,-1.4701972419568303
268,-8.486540712609852,-9.519303332231377,-5.641740124655224,-7.8434700733655,-5.217472599495111,-1.7980352075925037
269,-1.14571219642907,-9.131851737657842,-7.429101360126108,-6.951391313373821,-8.256324312804445,-5.329715719600518
270,-9.4641388729843,-8.02721140384052,-9.34871607012898,-5.4306752380187575,-0.6001209316089078,-8.468668504337018
271,-1.128581856521361,-6.842355553628777,-2.5286937909279015,-1.5737323294500882,-3.9495781222885675,-2.807443142567383
272,-3.678789042712456,-0.69415562817478,-2.212626042253401,-5.797378568098873,-7.0905048144996545,-8.431653393403245
273,-4.878662022968834,-7.708631310759991,-7.6514279078029945,-1.1795158586839243,-3.002539966296034,-4.605353738876721
274,-1.5686732776185455,-4.746194895852007,-6.055706490961352,-3.1449288908748567,-3.912119648918737,-7.914921520336047
275,-6.814188685407786,-4.390120698868392,-7.813586205491715,-0.831170774397556,-9.556970793817387,-1.2363815369703541
276,-0.20086105443642133,-3.847597501056531,-7.881053827219836,-1.9024553227819627,-5.586658056947974,-2.875513696163029
277,-6.7733476104748735,-7.785485301018299,-0.4576182379614142,-9.242528393470877,-9.419109857601072,-2.172190944156829
278,-2.244964867995388,-6.88523929378832,-6.259408001747893,-3.120731517271258,-4.002048645759854,-3.5152161228600356
279,-5.646674965601848,-0.19756716576908318,-8.520120474953387,-3.682614877777972,-7.938876209913984,-6.651411896010747
280,-7.024759622171491,-1.7486670535250752,-4.200594265599049,-6.6920688643261865,-4.644167042209025,-5.387609166095169
281,-4.5586221244769725,-7.624585931198228,-6.259374913668315,-5.415822200176371,-9.168054647811413,-9.856560474841734
282,-4.063642646744899,-7.929300175437186,-1.9781844017050254,-9.749409420821717,-7.767964757866181,-3.70132129864317
283,-8.68002487520897,-5.792912154024169,-7.017251361570207,-7.314692243747281,-7.650901218363517,-0.2405769398927582
284,-6.8033467842732716,-8.821246864684108,-0.847632037764054,-8.416495030886793,-2.6330152727847143,-3.4117631885385356
285,-2.823446972830138,-2.266453066275628,-8.196969858007412,-9.626966175040254,-5.69266983437476,-5.551199330763885
286,-7.633825617889261,-1.8998654835189388,-8.909777874758753,-5.024900835671769,-4.715348494059767,-9.906390661154589
287,-1.8909445668066311,-6.418205209655054,-5.419560460021415,-8.391736009869291,-6.008936624135805,-5.474713053606751
288,-3.9769308809052815,-9.64525973446438,-5.7256282874857165,-5.109899592102156,-0.4747714494169504,-4.042842969396547
289,-3.1428906154401712,-5.598127185367536,-5.0621599265630115,-0.17453475413748798,-5.849171398485929,-0.06256313057635232
290,-3.9054038390206367,-0.8363254498339838,-4.231557182694812,-1.782967381541889,-1.7778419572571647,-6.142735098238717
291,-6.7076369985813225,-0.6041348716960773,-6.706821073213907,-2.16553466079339,-8.225803319604195,-5.108836000343491
292,-6.221334321777321,-7.240410394918213,-7.619217020784712,-0.34830951877630056,-3.3116281185750465,-5.349816050234719
293,-4.271547537880317,-1.544963264150697,-3.231698144630198,-8.71605467811906,-7.891320606156543,-1.0866783330215792
294,-4.423171201985565,-4.095257095164922,-8.370079718205854,-8.629851231836636,-7.833040544767137,-6.745529963675417
295,-4.410932883550448,-6.275643186381813,-3.224759053463938,-5.687024973819391,-4.8567198123925515,-0.48112487478467614
296,-9.577685696977024,-3.631606006538167,-2.637967755073401,-8.19881910159199,-1.3949398438280234,-8.771582996990691
297,-1.912238073524831,-8.072894591893965,-5.736775660377226,-6.04461866585245,-4.276699769065514,-3.6538125823124243
298,-9.595404896509258,-1.8518161235328705,-4.7358881843902765,-0.8150856195708993,-8.310248606639627,-5.556836776829298
299,-0.4452376000661147,-3.653210563393168,-4.928622258042777,-5.29720916130813,-0.8491426948244953,-9.922772228437514
300,-0.09465467471362565,-5.2912530509120295,-1.782486852615202,-5.166530797763577,-1.7306593787925735,-9.015616530737718
301,-5.74319268424266,-2.298957783747591,-0.03626516453421935,-4.868185016168186,-9.256747026496292,-2.524617165305088
302,-3.5172514543660025,-8.503390868104251,-7.9037807827275275,-4.980916594919348,-8.337941060333158,-0.834836283973635
303,-0.09229688680515302,-2.4760222993665746,-1.5600772663767088,-6.687803778780986,-8.933195656062553,-2.7098138427187735
304,-2.0602488382808772,-3.052198653186596,-8.22948559840542,-9.733093884687054,-4.454431397642368,-8.500793036305758
305,-7.05306817920913,-5.235943754113739,-7.490956208830326,-0.67181013427275,-6.785907620949256,-4.390397190881004
306,-0.27011234666459316,-3.2910728270507414,-6.142356189275365,-2.4695563691092515,-8.06456875701269,-8.960227583371958
307,-9.612209003725239,-3.3219123435607845,-3.4201192142155703,-3.2904085120027506,-3.2660345459186546,-4.172225336335494
308,-0.5824426868615884,-5.4016205215527044,-8.766747686054208,-7.500057425858878,-5.916308540998853,-3.876796732864312
309,-6.422637122556061,-5.642900922348717,-7.064166014907291,-2.7226655918420937,-1.5486584496921694,-6.6121638693567695
310,-1.996496829364137,-8.029152397419102,-0.25072824737476473,-6.4384713974293195,-3.385944077639178,-3.977894102390886
311,-9.178465770157114,-4.141659075314301,-9.533753276108115,-5.144199221319894,-4.628117015946389,-0.48002388925988093
312,-8.178662546120151,-9.514053648023884,-3.730081512050055,-6.9004241761414065,-4.497233104139005,-7.444941694779436
313,-3.0964532352181697,-8.74179147310612,-4.881130746142514,-2.284579163801638,-1.0775274613674597,-6.721480246383895
314,-4.512986826869486,-0.4686551491485762,-8.615545011645384,-1.6978580835072297,-2.672604892567648,-0.3396647118173419
315,-5.114525107819307,-5.447312083437779,-4.546650034639868,-6.388082662753032,-9.416869738917102,-4.314066962229268
316,-6.10146877704104,-4.946783168876129,-3.004485853433298,-6.061818264099209,-8.378813536578836,-1.692400941759578
317,-0.5579211435786249,-7.652156773522937,-3.891763003320049,-6.226440473725133,-2.981165281497238,-9.453269673698998
318,-0.8059654593422927,-1.4539165173190902,-8.612918769953527,-3.589431630211358,-6.693976093531263,-7.899712270669336
319,-1.5251278717731829,-2.4700075935563035,-4.228227683733607,-3.7956624457882118,-1.30279860360557,-6.586119882449584
320,-5.069993430324119,-7.7062160271495515,-5.468975668096055,-8.290776308413841,-6.543918852945135,-3.5679806447890616
321,-7.233132208136087,-3.471378189651535,-2.0287376331136118,-3.7041752245223876,-5.3071346030015,-6.092649044871969
322,-9.276297108067377,-2.3376455422853724,-0.44544418992791535,-7.58771294564516,-3.0368126592730675,-3.9723354923778
323,-1.8725820286773889,-3.1699869111847843,-8.039249334571894,-8.65082225783729,-6.6318814586405725,-8.138716505317866
324,-3.9762375697731622,-9.121344747729484,-3.2471741850066147,-2.146600817744769,-9.58653012673748,-1.1278645013384665
325,-1.7969320448722481,-9.573265386195452,-4.5238800690511916,-9.723012421417005,-5.231506761499409,-9.189293433747544
326,-4.241247816864986,-9.229082954893897,-9.108187363265577,-0.2923448878880244,-1.913568252271487,-3.2735434269722754
327,-2.126465825962888,-7.861931393657921,-8.964701127737566,-6.779181949779202,-2.3901510316188146,-2.445723867037418
328,-2.8240080448597524,-5.830121889832476,-4.913096825795343,-2.599983984290372,-4.124763521209275,-7.786909293172506
329,-5.298769838850451,-0.6515697011165038,-0.38929264322596957,-9.225419128853492,-8.803190240925149,-9.419852662227322
330,-4.946775029714247,-1.0184576614894532,-4.850714133242962,-6.673302805698951,-1.1889120555299382,-7.585464782035608
331,-4.504751265662497,-1.1452748850841488,-1.2842394404517528,-8.678230840505035,-6.949248473916265,-5.922254427650991
332,-2.2747154423139033,-3.1331527828866204,-4.632696575954145,-6.231412062347685,-7.130892937387902,-4.175275225410352
333,-1.9618211988649232,-6.487189395316017,-7.1582741889630075,-9.901985306618805,-8.89619333096517,-8.687489702693656
334,-5.6779473810531575,-2.2416548987098794,-5.956142490970246,-8.539572601120982,-8.320786300899174,-0.47115091263917996
335,-3.7981576921893883,-7.035214573361696,-1.555339305224127,-0.5255550246087672,-4.532956289871802,-5.469567212405125
336,-6.134390537247281,-6.249112779366367,-1.3586654062201493,-2.8788309113937984,-0.8838126009506571,-9.669138381316113
337,-8.682899250897986,-4.752601053900624,-4.130065868098191,-5.697822562068751,-4.824277850300749,-0.9866056221251611
338,-4.371283132579817,-7.379293015230437,-5.001583881323555,-7.0231484778824615,-3.694995961675339,-4.126294746426657
339,-2.919717936877836,-0.2596999696580422,-5.0135843619414056,-9.624135006352411,-5.050749815395674,-4.920773390442658
340,-2.092564476039801,-0.7231102601409756,-8.387722960263911,-1.1408586203071192,-8.273456159060476,-4.0976040531882285
341,-9.953317935612233,-1.5500852129773026,-5.878288013798089,-7.832884671757815,-0.5383668230521863,-9.14174735448145
342,-6.480444316051905,-5.337903342597653,-7.358389576800771,-6.4227569767108434,-1.5605494381422247,-8.033146347024067
343,-4.431755601762257,-7.876159832361664,-3.8067484871829613,-7.495921102598661,-6.846153892332394,-4.732095944001581
344,-7.4820494320632855,-2.703660597351285,-7.754099757420304,-1.6267695018103119,-2.991973449523069,-8.707735646938254
345,-4.798447656360029,-9.338002894820367,-8.278455277532963,-6.87107839703184,-2.9214755037081037,-3.817190700848724
346,-4.679676875573709,-8.176363496504687,-7.02533877469649,-3.134394243745832,-5.094139864848209,-6.773597747987981
347,-9.309917280240033,-9.539616615261535,-0.7560515492188973,-5.839615915967541,-1.0735715005994688,-7.572635797403922
348,-4.097106541433831,-7.445074863932839,-1.1756307888259503,-7.762567852457304,-4.542451767318253,-0.33591499532933966
349,-2.699344991168683,-4.4548530295455,-6.357748006211992,-4.700064845346188,-9.96035398113121,-8.692994020296538
350,-7.209008969934558,-9.531615609208947,-7.6176686309937285,-5.789043810771211,-1.4183476195087934,-0.8095867140345803
351,-9.793531452057124,-5.401018238110793,-3.1650887249260933,-2.4765682234458195,-8.406889957073092,-9.927633999065668
352,-7.506191524340555,-6.857998983748853,-8.128371325692047,-7.795195716943684,-3.379996512833814,-7.78271099797781
353,-8.111531680260503,-7.2915604412381265,-5.44602114534806,-8.018166032005949,-5.0438187772056775,-0.6303101333955592
354,-1.782377291482943,-2.486397282908267,-0.5750911761757873,-0.7833086324773735,-4.469620471511828,-3.0827422562959574
355,-6.473212736419426,-4.616738244327187,-0.7934503007183906,-4.923801305441432,-5.78733086338409,-3.418576882573806
356,-5.349309892810118,-9.049248488570205,-6.210597430920512,-8.641470288127957,-0.8537631875341294,-2.591177057176578
357,-5.606895044188342,-9.292231023683067,-8.86972013577529,-7.375843978883995,-4.757143074316009,-8.938237548654133
358,-6.371164847373418,-8.189130564730696,-8.959305117908858,-8.792843969801877,-8.794226919585597,-1.6856598683761863
359,-8.198961434257267,-8.885538240801742,-1.6917214414417039,-0.3898897339636207,-2.6577219099649882,-9.270376123377076
360,-8.64772414510027,-8.544762054361748,-9.02181671348991,-5.194546835204765,-9.440822191947115,-2.0508218059751036
361,-5.892588910735865,-8.047254638423066,-9.069737762815656,-4.30853571715283,-2.219177513625641,-4.172424820686765
362,-7.623796543155904,-1.9709717959548438,-4.855412265355684,-4.147271470411779,-0.9226836295728003,-3.246973399458194
363,-8.833408670269908,-3.0552418393160474,-7.096060346334837,-2.099908565125209,-4.376017884335061,-4.593156086094749
364,-8.586461344142696,-9.728779054754282,-0.25183309146440536,-9.69642035358418,-9.481930535265235,-5.414814012857999
365,-0.626129519269389,-4.58560154798306,-0.0776502678634099,-2.840590640531177,-1.7933074436874978,-1.8069040990983325
366,-0.5699372730974304,-0.31073513693612753,-6.723505458680194,-2.9165412963300774,-4.915953390092703,-0.21237635099964436
367,-4.087007196252477,-5.999698394871736,-9.662444445775298,-2.7105243794258627,-9.873328265443188,-3.5146248544507372
368,-7.350123595493887,-3.244116877226709,-0.08180117209265525,-6.515037421802617,-4.428206232871995,-4.436688401683363
369,-8.3712581165707,-2.6209203849730915,-2.969336069542086,-2.286058011875239,-7.791858573253908,-9.322654954582543
370,-6.062736770681457,-8.827637927220895,-7.232368041673082,-9.830303574611213,-5.9775107805725085,-6.393225211172609
371,-6.7376944165044765,-6.144401816718526,-9.597533244535633,-5.6502425140534065,-3.462853844257353,-6.757895671931418
372,-4.33339055381888,-1.9786128819672708,-4.7489740189115315,-0.7313799930617115,-2.2925136687466052,-4.426433574509739
373,-9.16289843132847,-5.312938991908775,-9.65538764153359,-0.4434376247917431,-9.538447685940453,-7.919577256309013
374,-8.17111461836408,-1.3874494528716816,-0.9232868237747685,-2.7394992114454784,-1.4656405006594948,-7.395638136603791
375,-1.0462048000189998,-8.988586631070575,-6.906062129643353,-1.4077936222387244,-3.0911287856959015,-0.6654961420257628
376,-1.5131082969656973,-7.889020508263913,-5.815376062994044,-0.11089981110534453,-2.970117366038318,-2.060944375520074
377,-9.171648818289123,-0.46248602124050286,-4.495547816050235,-8.464004693683854,-4.263276802586523,-0.8461249931217463
378,-4.555174001555818,-0.06878721753882111,-0.7246825261816916,-5.028281754924375,-0.3291703036373157,-2.326685615277155
379,-7.452431783665644,-9.01509789398825,-9.727675311342022,-4.785495719948095,-2.4503904826608247,-8.692381327502703
380,-7.980807629312798,-0.2617428649113176,-1.9299501775478252,-6.767344247263024,-0.5733371217765804,-5.226207339192646
381,-7.460660958791222,-6.549916701212396,-7.278289821206839,-3.0489680765654104,-6.261379392485749,-4.221883530114058
382,-3.7963393107044165,-4.95489632116157,-5.473101454296505,-6.477234578234889,-7.663839598545442,-9.056460030804027
383,-3.00775059124944,-9.840863674852969,-2.66580355541727,-2.4597016511334724,-1.9395563662573885,-3.5835689745879185
384,-0.47644625830614373,-6.175584366348653,-5.411696087659665,-7.109994323098478,-9.89750825392768,-5.621692908919075
385,-5.010106448969692,-5.36100199576742,-9.636597748818081,-8.400069346861356,-7.268490590926746,-5.906063348615066
386,-7.946936757955331,-6.358377019222216,-7.12693463912685,-8.916052366145665,-1.2371035732209918,-3.921620980482613
387,-0.166161277986836,-3.9664460073410694,-3.848255519667231,-6.361071312311123,-1.949892987719366,-5.3742188705437
388,-1.7665424164410481,-5.32812119676556,-2.6083457838596367,-3.3750979298431485,-6.033746288273863,-9.089316846666623
389,-7.673090843804406,-5.594434969075065,-5.2515349888878795,-7.850736001997324,-7.3888089984225855,-6.7593332966136
390,-4.523291114674275,-9.105889410114562,-5.930856502993017,-3.180776914763741,-1.6360165205703954,-4.839855232757824
391,-0.5002059782647414,-2.644981200649962,-2.100914739005317,-8.648636267135965,-4.945533854507682,-9.644841326862277
392,-3.3139404963190735,-6.748665630604831,-1.2019718342466117,-8.692096581054292,-9.255714480014092,-6.045278114416188
393,-8.417644970107682,-4.500568898593015,-5.664163609773784,-9.766793249066103,-7.565720142348877,-8.470529465505006
394,-8.21442301763236,-0.13523493583209323,-4.197330098518902,-2.213512791330441,-6.14673632408127,-8.191128300557427
395,-6.643355373258584,-3.041780556967706,-5.87245145070716,-9.898155365693674,-4.444995122011588,-4.883754568362973
396,-3.1861074146432795,-9.720804487391302,-1.1134233352275995,-5.382242379445997,-6.3902317248248375,-7.10991871430738
397,-1.5022210804612115,-7.349778002583626,-6.999393248910797,-1.0945038008232295,-5.302030601377159,-9.518111672126151
398,-8.782720107547197,-2.462203124929011,-6.743495312227708,-6.954946955236152,-7.047489659471972,-0.272791199449685
399,-5.1421951468081195,-1.0412064841531468,-2.05478543589643,-2.1226654202778654,-2.229570936289168,-6.940393220057595
400,-1.7556079650916274,-5.088687928408618,-8.256934958931513,-7.473808382563335,-4.70648662831959,-5.184793795222444
401,-0.13215609853684995,-3.8053909202716447,-3.7841400798309284,-9.475072619119883,-9.32426967927103,-6.978116906971242
402,-5.521790030824842,-0.7079448383956901,-9.48027283382578,-2.7679956453193144,-3.786529168168612,-7.55864996855677
403,-0.8267175113116227,-6.191220886033527,-1.6389030250897214,-7.263876287778537,-4.332584148812874,-2.2253135666983113
404,-1.3636949726740717,-6.421319387445951,-7.887540559617169,-3.4562348947570882,-3.596298859692501,-9.528942245183602
405,-3.981515195469165,-0.5768364794488718,-7.5353147512929635,-3.7274481434459075,-0.8334714928178784,-6.149715343130918
406,-1.8111213982327676,-1.0359403200737134,-9.515699643484773,-7.068846982095169,-7.56363248690226,-0.9132582897842347
407,-3.9951195332054272,-8.765168074085839,-6.184094379453802,-7.280225854417587,-0.05413030001856356,-1.1978680867030231
408,-1.4913275160890507,-8.907430154898876,-6.185201123725971,-5.588677128755785,-6.772442853138446,-1.138852591765735
409,-5.447125460968014,-2.3538470704593433,-4.175254767625319,-5.973847113315598,-9.113846991039384,-1.4363089877049688
410,-5.193208577852103,-9.27206775409743,-5.2221480628255215,-9.549918730984263,-6.816446364718867,-1.023660765250801
411,-6.5609278665220225,-6.6757060853094305,-6.960633992911866,-4.3011210112616105,-5.010041086309206,-6.18653434413437
412,-1.4787277301286625,-5.3175047145400764,-1.6248346526582793,-5.96399890736812,-6.4859823337281775,-8.237488054379
413,-9.32404788116313,-4.282897541921349,-6.436978621207196,-8.538920418833083,-4.73345000997457,-2.821880612487961
414,-3.7021536204941388,-9.808477399449952,-6.297287623531586,-3.2823391350990665,-6.040758034819761,-5.60540867068134
415,-2.1087815112293082,-8.455426797558701,-8.291165347053761,-2.3249999319124104,-0.7994450579916972,-8.35740216352066
416,-9.417328592210861,-1.831599516580905,-4.329331928414144,-7.559687380957606,-9.53192342832868,-4.4959412165029455
417,-8.46895049775309,-0.9972219547777108,-0.9469476688372875,-2.644050156304222,-0.16487586479718708,-6.945380838323295
418,-8.815757407348837,-3.567951314602248,-7.55669827827007,-3.0453206964641577,-9.267484181247115,-6.575816783989577
419,-3.423668233027791,-0.6306884508954944,-9.143787939414448,-5.482082759122276,-0.53830043053288,-9.462220874292585
420,-5.445597062374953,-2.521918330993679,-5.202421436111321,-1.4743725383449622,-5.969525459888282,-6.939479321994285
421,-9.745569070943276,-5.076883616875058,-0.19788169431621228,-0.8643031190647061,-9.99231765058368,-9.681208031542507
422,-9.414060376318242,-1.4089061561788458,-6.3571514883433755,-7.23888332168078,-2.5719965797979407,-6.620103859608917
423,-6.170079660801282,-3.02373041087162,-1.0729704774284734,-8.224359343009963,-7.965051203399423,-8.009631185136353
424,-0.5567280678433217,-4.404557830032897,-1.7933333852651092,-8.105561261931376,-1.3621008548718585,-7.016494248821338
425,-3.7990586971933302,-7.834482605670567,-4.871647132749317,-2.4659953661716463,-8.234681680217546,-0.3585991481334396
426,-1.5105273309303353,-2.9658825887520726,-2.462604231689319,-7.158460651793039,-9.073400076543045,-6.746276850377949
427,-8.674438685408486,-6.655491881100829,-2.3266311713257837,-8.286548918077889,-9.258576092143818,-1.9226494016294922
428,-0.674709933728936,-5.896552114533096,-7.847717093329197,-1.148996893756781,-9.430751880392638,-6.530295182607877
429,-1.947320025904002,-2.6864389898435572,-2.380744467521793,-5.191803331666058,-2.9615010278972544,-6.958725962616525
430,-1.345587760029801,-2.1206295854978308,-0.5786997917355841,-2.3444320478298053,-2.716522508458187,-8.105149107671947
431,-4.307320438358296,-9.242262050153435,-0.8292246954851947,-2.0195667376576765,-4.652615519485356,-1.6714875258710489
432,-1.311705234638902,-6.423587973156604,-3.270095152214756,-8.683129814051222,-9.505309528667498,-2.2652861527413437
433,-7.820555096703808,-5.948314929651866,-5.104755487179023,-0.5547021932372616,-2.220054906624327,-4.5121101969308395
434,-1.9123390105893563,-7.508883720478959,-9.141070770609101,-7.45027844300826,-4.042789522388112,-6.638197367493822
435,-0.11620012128451584,-4.477252736697589,-4.317072937959106,-2.5808084323451936,-4.849727611033707,-8.262370688974489
436,-7.985981083709107,-5.462708194648923,-7.4706964629759165,-7.928809859647856,-6.322051281749132,-1.9779506355187184
437,-1.3506924886555272,-7.36638606265109,-8.023554100405994,-9.640352502779475,-9.907269172679163,-6.332540917303087
438,-8.06375582574432,-4.963716654169174,-8.685801948013278,-3.7324102125355205,-4.426865002547197,-0.8608650476658202
439,-1.8930656847541467,-8.783854394812002,-4.530119812634511,-6.329894095553357,-9.58871552502141,-4.498759155822513
440,-0.24319289836754265,-8.547664865844224,-9.950268047125864,-8.016429608434398,-5.702591684640734,-7.357645618093802
441,-3.0670632640667126,-7.327376310826491,-1.3730283808977681,-8.71734065396675,-8.445987162801753,-0.3062269957159405
442,-9.267085499796915,-2.4500017595654624,-9.162322385745501,-8.41259869397414,-3.752905630846085,-1.7516357801004538
443,-3.8316406422605995,-0.036869076302220805,-0.13734936700222278,-8.503174739484407,-5.336358955639121,-5.306244604116554
444,-8.133580611361927,-3.41275994715434,-1.3007704356684773,-2.6068530693465597,-2.1108794380335922,-7.391046626120095
445,-4.341023001550229,-8.22807979187115,-2.367583314012366,-0.6964431795304495,-5.019924015156832,-4.8199861838207365
446,-2.613655587648477,-1.063157848076905,-9.079662823425418,-2.4644700811630127,-1.045233275086252,-7.915426687981036
447,-7.049175688531909,-5.294072445435684,-4.049552599711466,-5.420697346264664,-4.267448541374266,-6.118135005702786
448,-5.78245172061441,-6.8934955083441665,-3.4613813534228166,-0.6216015980410656,-0.14258831248589132,-6.177206664488034
449,-9.552162454245552,-3.6554595562886334,-0.4648444945250745,-0.4715572459097732,-3.133612880348231,-6.25428617489204
450,-9.167799041356837,-5.380919693136448,-3.449856860040617,-2.773754907276544,-3.3831585461240055,-2.1328573603900782
451,-8.873225993679085,-4.822898522499191,-5.483370501389885,-4.98854152573518,-5.340405181699842,-3.95321479872797
452,-8.933927646602356,-9.893525452449907,-5.633146079778342,-4.114288668808398,-5.758196700138097,-4.85271433623215
453,-5.991116417079727,-1.8724532647437808,-1.898396127261135,-8.48939621075915,-3.7620618361872014,-4.767673130223688
454,-9.439786204850938,-9.119260143503535,-1.8590047922574477,-2.840823698699393,-8.421799433065724,-4.131988730246218
455,-1.0641431613811534,-4.767963227003001,-3.98745875587551,-3.2301841858835454,-4.705196560247575,-1.2069416101021417
456,-7.447009517650342,-7.743258876781893,-8.99131411481343,-5.555937199134061,-6.733813395041848,-5.001894017974182
457,-8.25347822857573,-5.193854809903732,-5.0389745464561635,-6.943341812589184,-1.9569237928303025,-4.946770016306312
458,-4.053912375870848,-0.47759409993020974,-1.2304509026450177,-3.550268931775152,-9.946963974652208,-3.5570767578437223
459,-6.950769126392577,-7.529856717720199,-3.9474119020207707,-8.238793570276354,-2.640579249244519,-2.236493819302524
460,-8.621671505412463,-8.48033646375837,-0.7471492208619797,-9.694545789676596,-2.018812975506746,-2.5308484086875493
461,-2.967121078388165,-9.661976102368795,-0.581716163275992,-7.9453159971698,-1.2719220345590365,-4.992603687890226
462,-6.743540726502674,-8.251658308420339,-9.88523286770288,-7.6570934730266345,-8.837401769587535,-9.933436799487396
463,-3.351986020163843,-0.22830222150608925,-4.855847471031526,-1.7958184547235074,-0.2961238272247435,-9.192533645701925
464,-5.745680794873746,-5.782115894517412,-7.512312361745323,-2.8243565099429695,-4.462472178356135,-8.320755260562896
465,-0.542173013801575,-8.807164348372467,-9.503169497382094,-2.4416558754315307,-5.726301747253256,-3.4740106026911564
466,-9.706719722584623,-9.199820447877338,-7.155082977048317,-6.722844227227092,-4.721874911340161,-6.818634315294619
467,-7.6842048378593955,-0.4882172125631161,-8.67302227366102,-4.974722100415513,-7.76332035090526,-1.8814133156631385
468,-3.808826049112696,-3.7950421875422746,-5.64559324661167,-5.417095855405437,-0.07814828286910469,-5.751722634143286
469,-3.4253279204538174,-9.118286215820017,-4.754165841081209,-2.4417844281998207,-5.311506925079142,-2.726831377696472
470,-3.3573932826576574,-8.901101426853327,-5.228682503001321,-9.687985842994562,-9.090570885386422,-3.267730205117455
471,-7.801317708409265,-9.493601008087454,-5.31600274175209,-3.0178752880861515,-7.198095828351625,-8.09399444754434
472,-7.69202352854796,-9.769110659299844,-9.582605275133583,-5.375682052645965,-7.846020147912639,-5.720200590698992
473,-0.8674255347455979,-1.9576166732737654,-1.7327264950082366,-0.7097638354789897,-3.330230440240295,-5.6229545941858365
474,-9.26664175177229,-2.7829362481210786,-8.88820955693464,-6.9661335212229245,-7.193913808892132,-0.6214641537717593
475,-1.3338049077960275,-7.454067976665344,-6.252449698718131,-5.2265150294263565,-9.522821697495367,-9.807694862080455
476,-4.309011057327786,-4.99762853922166,-3.705363412111754,-1.2158433776578672,-8.616694555786252,-1.0401923905457586
477,-7.903927670332339,-0.7732101580603992,-8.413989907369645,-6.005168575227894,-2.6355875535655855,-7.997960406860286
478,-8.828277348401112,-7.312664243369026,-6.635667745494115,-1.1407642004324998,-7.49259341407969,-3.181273615751609
479,-1.6513873061361934,-9.866494042134118,-7.262371657786249,-0.9727334354049795,-4.182912224664214,-8.306873072123755
480,-5.068294649906963,-5.997902264063395,-1.645780067482022,-2.0739016761812676,-6.758220594630191,-0.16935303517285227
