leaf_index,r0,r1,is_dominated,ground_truth_pareto
874,1.61887,7.79002,1,0
875,1.608,9.86987,0,1
876,1.60716,9.87001,0,1
877,1.5978,9.87153,0,1
878,1.57215,6.43571,1,0
879,1.56779,9.87634,0,1
880,1.55661,9.8781,0,1
881,1.53798,9.88102,0,1
882,1.51408,9.88471,0,1
883,1.49976,6.79996,1,0
884,1.49642,9.8874,0,1
885,1.48675,9.88886,0,1
886,1.47996,9.88988,0,1
887,1.47556,6.53192,1,0
888,1.47242,9.891,0,1
889,1.46317,8.21592,1,0
890,1.44604,9.8949,0,1
891,1.44134,9.89558,0,1
892,1.42487,9.89797,0,1
893,1.40298,9.90109,0,1
894,1.39302,9.9025,0,1
895,1.39002,8.27855,1,0
896,1.37007,6.54266,1,0
897,1.34977,9.90849,0,1
898,1.34905,9.90859,0,1
899,1.34396,9.90928,0,1
900,1.3265,7.08585,1,0
901,1.31413,9.91328,0,1
902,1.29395,9.91593,0,1
903,1.26977,9.91906,0,1
904,1.2296,9.92412,0,1
905,1.22945,5.5103,1,0
906,1.18112,8.37307,1,0
907,1.16336,9.9321,0,1
908,1.16103,6.65375,1,0
909,1.15504,9.93307,0,1
910,1.15453,7.57703,1,0
911,1.14291,6.77586,1,0
912,1.13853,9.93498,0,1
913,1.09361,9.94002,0,1
914,1.09356,9.94003,0,1
915,1.08711,6.02009,1,0
916,1.05796,9.94388,0,1
917,1.0568,9.944,0,1
918,1.05109,9.94461,0,1
919,1.04373,9.94538,0,1
920,1.03778,6.35812,1,0
921,1.02034,8.62721,1,0
922,1.01868,9.94798,0,1
923,1.01618,8.26509,1,0
924,1.00708,9.94916,0,1
925,1.00186,6.12223,1,0
926,0.96875,9.95297,0,1
927,0.96859,9.95298,0,1
928,0.94985,9.95479,0,1
929,0.92434,9.95719,0,1
930,0.89961,5.2057,1,0
931,0.87938,9.96126,0,1
932,0.86879,7.19701,1,0
933,0.84955,9.96385,0,1
934,0.84084,9.96459,0,1
935,0.82102,9.96624,0,1
936,0.81021,9.96712,0,1
937,0.71414,9.97447,0,1
938,0.66657,9.97776,0,1
939,0.66562,6.6507,1,0
940,0.66506,9.97786,0,1
941,0.6483,9.97896,0,1
942,0.6314,9.98005,0,1
943,0.63039,8.35608,1,0
944,0.5933,9.98238,0,1
945,0.58477,9.98289,0,1
946,0.58145,9.98308,0,1
947,0.56138,6.72574,1,0
948,0.55665,9.98449,0,1
949,0.5295,9.98597,0,1
950,0.51823,8.32323,1,0
951,0.51011,9.98698,0,1
952,0.49093,5.77381,1,0
953,0.47779,9.98858,0,1
954,0.46547,9.98916,0,1
955,0.46428,9.98922,0,1
956,0.46306,9.98927,0,1
957,0.45956,9.98943,0,1
958,0.44798,9.98996,0,1
959,0.38237,9.99269,0,1
960,0.34917,5.9649,1,0
961,0.34411,9.99408,0,1
962,0.31322,9.99509,0,1
963,0.30407,9.99538,0,1
964,0.26937,9.99637,0,1
965,0.26085,9.9966,0,1
966,0.2565,9.99671,0,1
967,0.21622,7.55859,1,0
968,0.21047,9.99778,0,1
969,0.19692,9.99806,0,1
970,0.19446,9.99811,0,1
971,0.17134,9.99853,0,1
972,0.14234,9.99899,0,1
973,0.13419,9.9991,0,1
974,0.08798,9.99961,0,1
975,0.08597,9.99963,0,1
976,0.07729,9.9997,0,1
977,0.06678,7.83227,1,0
978,0.05935,9.99982,0,1
979,0.04705,9.99989,0,1
980,0.045,5.30679,1,0
981,0.04431,9.9999,0,1
982,0.0244,9.99997,0,1
983,0.0091,10.0,0,1
984,0.0,9.41163,1,0
985,0.0,9.28151,1,0
986,0.0,8.9452,1,0
987,0.0,8.92277,1,0
988,0.0,8.87113,1,0
989,0.0,8.85176,1,0
990,0.0,8.79483,1,0
991,0.0,8.42573,1,0
992,0.0,8.39889,1,0
993,0.0,8.33087,1,0
994,0.0,8.28515,1,0
995,0.0,8.14782,1,0
996,0.0,8.06169,1,0
997,0.0,8.04252,1,0
998,0.0,7.9949,1,0
999,0.0,7.97075,1,0
1000,0.0,7.88637,1,0
1001,0.0,7.87213,1,0
1002,0.0,7.86525,1,0
1003,0.0,7.75458,1,0
1004,0.0,7.63345,1,0
1005,0.0,7.50448,1,0
1006,0.0,7.35474,1,0
1007,0.0,7.12716,1,0
1008,0.0,6.94705,1,0
1009,0.0,6.8944,1,0
1010,0.0,6.85237,1,0
1011,0.0,6.84479,1,0
1012,0.0,6.76906,1,0
1013,0.0,6.74221,1,0
1014,0.0,6.69073,1,0
1015,0.0,6.64972,1,0
1016,0.0,6.60064,1,0
1017,0.0,6.57989,1,0
1018,0.0,6.19172,1,0
1019,0.0,6.18633,1,0
1020,0.0,6.0976,1,0
1021,0.0,6.08632,1,0
1022,0.0,6.04958,1,0
1023,0.0,6.00962,1,0
