leaf_index,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10
204,-3.97618,-0.73642,-1.28183,-1.88834,-1.66711,-1.62145,-4.1637,-0.09224,-3.68077,-2.58877,-5.95279
205,-3.95779,-1.37646,-0.06252,-1.43337,-2.33586,-5.64151,-2.6267,-1.71587,-3.25124,-4.54332,-1.42965
206,-3.93216,-3.98259,-3.71539,-0.6148,-1.20456,-0.60624,-2.47741,-3.16375,-2.13764,-1.56541,-5.43227
207,-3.91717,-5.68309,-3.51482,-1.85321,-1.21839,-2.28011,-4.34882,-0.09406,-1.48369,-2.88966,-0.64339
208,-3.9073,-1.9347,-2.65971,-5.17513,-3.32611,-4.53622,-2.76825,-0.83933,-0.18004,-0.82829,-2.53128
209,-3.90441,-0.35162,-6.01764,-2.12766,-0.58911,-3.66799,-0.05686,-0.60044,-0.76335,-4.18467,-3.41085
210,-3.90377,-0.50481,-2.58335,-0.18303,-6.7394,-2.73522,-0.57952,-4.64252,-0.35312,-1.30765,-1.08354
211,-3.90067,-1.35675,-3.89492,-0.93304,-2.3358,-1.53693,-0.20341,-0.6404,-5.19515,-2.55359,-5.01229
212,-3.89537,-1.36843,-4.95635,-0.22305,-0.72941,-3.95731,-2.76782,-3.13868,-4.684,-0.53189,-1.55278
213,-3.89364,-0.4837,-2.22025,-3.39243,-4.28345,-4.25617,-2.1667,-3.46471,-1.53668,-3.0587,-1.81349
214,-3.89227,-1.76343,-5.64454,-0.92853,-3.43875,-1.94949,-0.41047,-4.14358,-2.38856,-1.65759,-2.75705
215,-3.88941,-0.46466,-0.43871,-2.55369,-4.69135,-5.97934,-3.96868,-0.91761,-1.4222,-1.23608,-0.19658
216,-3.87454,-2.80037,-5.28276,-1.04495,-4.33676,-0.47625,-2.07597,-3.20921,-2.13949,-0.81308,-3.04383
217,-3.8353,-3.34209,-4.1862,-0.03348,-4.86784,-3.47681,-0.7636,-0.68623,-2.41497,-1.72491,-3.30909
218,-3.81466,-5.59932,-0.11534,-0.94717,-2.0008,-0.38009,-4.50509,-3.54909,-0.09487,-0.38998,-3.99812
219,-3.79319,-2.12695,-0.79019,-2.43863,-3.87862,-1.98422,-2.68771,-4.07328,-2.00129,-3.44377,-3.98191
220,-3.79314,-4.12264,-3.22496,-2.64296,-0.70757,-1.98779,-2.94784,-3.99537,-2.92103,-0.66355,-3.62669
221,-3.77271,-2.03253,-3.71192,-3.47745,-1.16424,-1.58867,-4.8574,-2.72381,-4.12289,-0.53254,-1.89468
222,-3.75511,-0.14147,-3.64933,-1.95969,-3.76766,-1.0739,-0.12373,-3.53663,-5.53862,-2.81429,-1.50101
223,-3.74754,-0.59191,-0.63956,-0.40712,-0.59283,-4.85129,-3.50798,-2.30732,-2.15174,-6.16178,-0.95766
224,-3.74401,-3.96099,-0.31601,-1.93372,-1.2749,-2.16738,-2.38348,-1.77516,-6.50835,-2.0249,-2.19997
225,-3.74252,-3.60608,-2.07982,-0.35547,-2.70827,-2.74683,-5.62972,-0.48579,-3.23343,-0.71684,-3.28013
226,-3.73207,-5.01357,-3.26773,-1.42876,-1.45742,-1.53025,-0.67659,-3.13956,-1.42955,-4.72186,-3.01605
227,-3.73207,-0.43417,-2.42072,-4.3409,-0.04446,-4.33118,-3.70084,-0.42966,-1.37957,-3.17087,-4.07189
228,-3.72141,-6.02341,-0.24233,-0.00118,-1.13168,-2.26363,-0.57075,-1.50526,-1.14032,-2.82718,-5.61439
229,-3.71515,-5.73446,-1.90446,-0.81972,-6.17865,-1.70055,-2.42232,-0.55803,-1.17614,-0.5827,-0.21276
230,-3.70576,-3.21954,-1.68364,-5.04836,-2.60188,-4.1393,-2.97836,-3.19908,-1.11316,-1.30013,-1.282
231,-3.70551,-2.60462,-1.00238,-1.1282,-3.93624,-3.20676,-3.15846,-0.62623,-0.0375,-5.47736,-3.32556
232,-3.70264,-2.52553,-0.60776,-2.27694,-3.38331,-0.09824,-4.52521,-3.00439,-1.10571,-0.01546,-5.67231
233,-3.69855,-3.17267,-0.53529,-1.88936,-4.02913,-1.56195,-3.10951,-2.2589,-5.7275,-2.47977,-0.00074
234,-3.69711,-4.58803,-4.03709,-0.58782,-4.2802,-2.17991,-3.30674,-0.90891,-0.42302,-3.68679,-0.18328
235,-3.69437,-2.45136,-2.21804,-1.8979,-1.25134,-7.28762,-0.95648,-2.19826,-0.43156,-1.72651,-2.86901
236,-3.68861,-2.90544,-2.92594,-1.4537,-2.19835,-6.1751,-0.41552,-1.5458,-3.11713,-3.46608,-0.14556
237,-3.68025,-0.99295,-0.46496,-0.87693,-3.66938,-6.47178,-0.53672,-1.39567,-3.26981,-1.36334,-3.78813
238,-3.67962,-3.30211,-2.90892,-6.65785,-0.97308,-1.72316,-1.16876,-1.32681,-2.52596,-2.25518,-2.06367
239,-3.67704,-3.02165,-0.77479,-6.03413,-5.46796,-0.5994,-1.18809,-0.43671,-2.54506,-1.12684,-0.85483
240,-3.67629,-1.42752,-3.39848,-0.12452,-2.18713,-4.8706,-5.21016,-4.07239,-0.2315,-0.76408,-0.0893
241,-3.67227,-2.34563,-0.22345,-0.92711,-5.30182,-0.01232,-2.72589,-1.14842,-4.85717,-1.63218,-4.12166
242,-3.66366,-1.93716,-5.76424,-0.59239,-2.08602,-1.75164,-3.5857,-3.15228,-1.873,-3.91653,-0.43188
243,-3.66198,-0.28784,-1.25175,-1.15236,-3.41686,-0.73324,-3.92305,-4.92462,-0.34978,-2.00163,-5.25629
244,-3.63779,-0.52029,-5.35985,-0.01354,-0.31249,-0.05711,-1.44976,-1.48132,-4.92288,-3.97267,-3.65427
245,-3.61855,-6.00536,-3.35299,-2.26487,-1.03548,-2.26674,-2.03497,-3.81805,-1.14082,-0.40203,-2.84211
246,-3.61228,-3.32065,-1.80416,-4.41749,-3.89117,-0.27071,-0.40973,-2.99887,-0.86419,-4.20705,-3.21462
247,-3.61217,-0.31701,-3.58509,-1.11843,-3.75256,-5.39159,-1.68908,-1.88078,-3.80554,-1.06289,-2.75588
248,-3.61072,-6.37426,-1.27086,-1.27349,-0.58779,-3.27942,-2.96394,-4.63067,-0.48399,-0.96992,-0.76914
249,-3.6053,-4.85655,-1.07431,-3.17934,-3.94909,-0.26195,-1.92861,-5.15629,-1.69605,-0.05369,-1.81746
250,-3.59964,-5.14654,-3.89259,-1.5064,-0.15412,-2.96265,-3.69784,-3.09223,-1.96767,-2.50819,-0.96671
251,-3.59736,-0.82289,-2.09153,-6.11877,-3.06287,-0.39257,-0.68681,-1.43992,-4.10426,-1.45513,-3.67768
252,-3.5919,-1.79198,-2.60863,-1.2976,-2.97493,-3.75343,-1.53465,-1.4924,-5.58324,-4.01243,-0.77802
253,-3.58578,-0.073,-3.55873,-3.49542,-2.71713,-0.31566,-4.09156,-1.686,-3.94313,-0.46307,-4.40746
254,-3.58476,-6.62302,-4.36189,-2.69635,-1.38657,-1.63121,-0.32857,-1.2945,-1.39107,-2.17113,-1.99316
255,-3.58362,-0.93976,-7.06298,-0.5548,-2.58884,-0.9886,-4.12535,-0.38281,-2.61377,-2.02118,-0.56539
256,-3.57734,-0.43786,-1.51065,-2.00116,-4.55325,-5.17148,-1.14902,-0.50841,-3.82227,-1.46818,-3.86055
257,-3.57379,-2.45968,-1.95306,-4.74396,-0.00652,-0.51647,-5.72216,-0.6109,-2.62005,-3.22168,-2.05705
258,-3.57343,-2.46152,-2.00026,-6.33345,-0.36871,-2.91246,-3.49483,-3.67454,-1.57911,-0.47823,-0.03339
259,-3.53308,-3.7471,-1.14519,-4.09686,-1.09746,-4.9371,-1.86108,-2.95704,-2.96579,-2.87472,-0.73069
260,-3.52648,-1.00415,-3.47095,-0.55118,-1.87587,-7.17272,-1.03902,-0.45709,-1.68789,-3.07419,-2.37686
261,-3.51507,-1.99449,-1.6862,-0.83484,-5.27299,-5.62785,-1.00366,-1.33273,-1.2566,-2.65817,-3.03654
262,-3.5059,-0.86015,-1.06521,-3.86631,-2.10422,-4.24789,-1.20921,-3.1462,-4.18404,-4.20064,-1.37882
263,-3.49884,-4.92701,-4.08256,-2.51239,-1.18123,-5.00967,-2.39243,-1.67045,-1.67574,-0.79705,-1.4331
264,-3.49238,-2.07062,-4.18838,-1.78287,-5.17036,-0.93966,-0.80864,-5.54969,-0.00027,-0.61498,-1.82973
265,-3.47183,-3.37405,-2.30933,-1.73953,-1.43995,-5.88998,-1.6359,-3.58642,-2.43814,-2.87962,-1.2894
266,-3.47084,-1.91284,-5.67281,-1.58079,-0.60934,-1.56081,-1.50538,-3.41348,-1.47412,-1.05743,-5.4404
267,-3.46917,-3.03085,-0.57239,-2.05229,-3.27818,-2.12749,-0.32433,-5.03051,-3.60625,-4.18174,-1.75026
268,-3.46416,-1.28529,-3.75363,-0.94921,-1.04242,-4.69033,-3.85336,-4.94233,-1.8487,-1.63903,-1.70054
269,-3.46359,-1.29339,-3.58131,-1.32727,-0.6923,-2.64447,-1.64198,-5.91744,-2.83972,-3.14533,-2.93282
270,-3.46217,-1.30633,-5.70812,-2.03469,-2.85645,-1.92128,-2.47878,-5.02815,-0.54435,-0.2123,-2.44245
271,-3.46042,-0.98692,-1.0564,-3.04784,-3.70511,-1.51966,-2.18575,-0.16412,-5.38713,-4.29926,-2.88093
272,-3.45964,-3.74286,-1.49905,-0.94604,-4.5093,-4.39697,-0.72066,-3.28576,-1.48632,-2.51492,-3.3709
273,-3.44918,-2.13848,-2.84183,-2.47702,-0.76158,-3.07425,-2.68582,-0.679,-2.34758,-2.83388,-6.17015
274,-3.44749,-5.57643,-1.39483,-5.76109,-2.26321,-2.82797,-1.33173,-1.90097,-1.14418,-0.78713,-1.20292
275,-3.43745,-0.86535,-8.29169,-0.07966,-0.88161,-1.25501,-1.60721,-1.13959,-1.50219,-3.19102,-0.05707
276,-3.42568,-0.22344,-2.91754,-2.79261,-1.6542,-1.42391,-1.04934,-0.71638,-2.54421,-3.34332,-6.91918
277,-3.42179,-4.7542,-4.31688,-0.79478,-1.58857,-0.04537,-1.37385,-5.62613,-2.04184,-0.36124,-2.46087
278,-3.41736,-0.28311,-0.25858,-2.00469,-0.48018,-1.40882,-2.50257,-1.28871,-0.90595,-7.95455,-3.14979
279,-3.41233,-2.07048,-1.27029,-0.76504,-1.28736,-1.21456,-8.67044,-0.27318,-1.42374,-0.98573,-0.69851
280,-3.40646,-4.4212,-5.83805,-3.09429,-1.96986,-1.61303,-2.52626,-0.66665,-0.00691,-3.01073,-1.67882
281,-3.40308,-1.67902,-3.52309,-1.35785,-3.34053,-4.28001,-2.2992,-1.97804,-2.72013,-4.05646,-2.96876
282,-3.38961,-4.53005,-3.1574,-3.91984,-0.07488,-0.78013,-0.73862,-2.46747,-5.94311,-0.25763,-0.14082
283,-3.37945,-3.71212,-1.40793,-3.788,-1.51467,-2.8498,-2.67391,-3.87531,-2.00633,-4.18902,-2.07642
284,-3.3741,-0.46023,-3.59597,-6.84012,-3.88259,-0.01153,-1.92919,-0.73782,-1.24757,-1.81184,-2.12258
285,-3.35722,-4.25736,-1.01318,-7.02802,-1.46848,-2.14734,-0.07534,-0.98772,-2.31496,-0.29434,-2.64383
286,-3.34678,-5.2542,-2.20715,-4.68048,-1.01798,-3.98523,-1.13332,-0.96703,-3.33452,-0.61889,-1.94269
287,-3.34254,-2.25535,-0.53829,-0.59088,-2.53062,-0.53343,-6.89932,-2.58789,-0.00294,-4.45253,-1.51346
288,-3.34226,-5.50746,-0.23351,-2.61945,-1.92818,-4.92449,-1.93343,-2.15001,-2.1877,-2.93258,-1.36597
289,-3.33536,-2.03917,-2.45723,-1.27845,-3.97176,-0.98054,-5.72834,-2.30413,-4.23281,-0.48233,-2.00901
290,-3.33006,-0.8411,-3.88244,-6.37109,-1.04596,-3.82699,-1.92644,-0.65055,-3.30087,-0.94081,-0.9402
291,-3.32407,-0.48004,-1.89529,-0.91668,-2.33249,-1.97974,-2.3342,-0.45646,-3.59234,-5.76775,-4.80615
292,-3.32066,-2.50704,-2.61845,-0.24927,-0.00608,-5.00622,-3.23125,-1.10916,-0.15279,-6.24418,-0.15162
293,-3.32008,-1.84323,-1.95143,-0.52652,-0.66866,-0.77453,-0.8236,-5.34452,-3.80434,-0.0034,-6.0607
294,-3.31434,-5.08673,-0.05402,-3.83586,-5.56382,-2.67297,-0.08534,-0.55183,-1.11925,-1.83594,-2.32112
295,-3.31327,-3.38836,-2.49348,-0.37513,-1.54354,-2.8682,-1.91214,-4.13154,-0.53395,-2.70118,-5.68038
296,-3.29298,-1.28,-3.29124,-5.28659,-1.2942,-4.64813,-3.32418,-0.17593,-0.78503,-3.70814,-0.09908
297,-3.27747,-1.74394,-3.60089,-1.61397,-4.26929,-0.84123,-2.69619,-3.90156,-4.22407,-3.28264,-0.77519
298,-3.25817,-0.87902,-3.45766,-3.96213,-6.12024,-0.52886,-1.77359,-0.19767,-4.26943,-0.96515,-0.9362
299,-3.24558,-6.1475,-2.44421,-3.45081,-3.86893,-2.80127,-1.21231,-0.40346,-2.67959,-1.23581,-0.79787
300,-3.23515,-1.7874,-2.5736,-1.10757,-3.63164,-2.64132,-3.17208,-0.34462,-6.75314,-0.15646,-1.58533
301,-3.22663,-1.61434,-2.82915,-4.01873,-2.23961,-0.17494,-2.09034,-2.03363,-6.37025,-0.78408,-2.84291
302,-3.22642,-2.89833,-0.83636,-3.26432,-1.8501,-3.57644,-0.18346,-6.59481,-2.964,-0.9096,-0.69498
303,-3.22527,-0.97611,-4.23682,-0.97712,-2.29492,-6.11145,-1.81134,-2.41477,-0.94025,-0.0961,-4.13733
304,-3.22133,-0.57615,-3.61451,-7.1921,-0.46335,-2.56719,-1.37497,-1.92921,-2.60647,-0.49059,-2.24681
305,-3.19419,-4.92103,-4.29369,-1.18149,-2.53395,-1.24536,-1.51398,-0.57186,-2.37173,-2.44291,-4.85438
306,-3.19392,-3.44247,-2.50642,-4.88274,-0.61069,-1.14731,-0.81637,-0.26627,-3.17819,-5.93405,-0.29062
307,-3.19195,-4.11556,-0.36627,-0.08103,-1.13661,-1.04774,-0.27341,-0.58782,-3.96074,-7.32967,-0.71518
308,-3.18719,-2.91829,-0.41806,-1.78465,-3.76247,-0.99523,-2.65916,-6.65605,-3.08786,-1.08098,-0.86106
309,-3.16871,-5.1307,-0.909,-1.72863,-2.18324,-5.76814,-0.07738,-1.66544,-2.69582,-0.61196,-3.37063
310,-3.16332,-4.21802,-2.72056,-1.95274,-5.27364,-2.15687,-2.69321,-2.67845,-0.21004,-3.71285,-0.51667
311,-3.16307,-2.73074,-3.75577,-3.27055,-1.83312,-4.58846,-2.94904,-2.31831,-0.01667,-2.47532,-3.62251
312,-3.15801,-0.44645,-0.3543,-1.91227,-7.56895,-0.918,-2.43139,-3.37822,-0.17248,-1.7423,-2.74303
313,-3.15786,-0.04446,-1.31435,-3.70546,-1.76898,-0.08488,-1.34507,-4.44136,-6.32991,-0.72419,-3.05031
314,-3.14375,-4.99537,-5.32348,-3.78135,-2.81126,-1.46574,-1.4575,-1.77511,-1.66226,-0.45586,-2.05602
315,-3.14129,-0.75498,-3.80648,-4.06925,-2.3208,-4.10169,-1.30056,-4.36935,-2.74937,-0.79701,-2.7069
316,-3.1407,-0.819,-6.36156,-0.53818,-2.76587,-0.57619,-2.26437,-0.90953,-0.21673,-5.83511,-0.82096
317,-3.12925,-5.038,-0.2209,-0.87148,-5.23265,-2.72535,-2.12639,-2.1808,-4.16754,-1.16699,-1.09647
318,-3.12092,-0.62772,-0.91758,-0.77702,-1.20838,-0.18518,-0.18188,-4.98368,-6.36171,-4.22878,-1.92396
319,-3.11877,-1.71113,-1.80755,-1.93972,-4.59351,-1.58288,-1.05456,-3.70209,-1.55893,-2.70067,-5.67171
320,-3.11294,-4.77076,-4.31102,-4.59474,-1.57457,-0.17336,-0.5001,-1.28448,-2.94739,-1.30954,-3.6113
321,-3.11233,-5.51541,-0.74401,-1.09614,-1.78522,-0.785,-4.93783,-0.96127,-2.82533,-3.94625,-2.33961
322,-3.11085,-2.44491,-4.38112,-4.23389,-0.72705,-0.7492,-5.29012,-1.81114,-2.67428,-1.57842,-2.28613
323,-3.10395,-2.5906,-1.39768,-2.45145,-2.6984,-5.4609,-2.27227,-2.80286,-0.92886,-4.92804,-0.64873
324,-3.09405,-1.62216,-6.21699,-2.60682,-0.55507,-0.29402,-1.00575,-2.54564,-1.95211,-5.16431,-1.99544
325,-3.08286,-1.96285,-2.23653,-5.52147,-0.03138,-4.99687,-4.13383,-0.07009,-0.95226,-2.82494,-0.45198
326,-3.08201,-6.88173,-2.90623,-4.37701,-1.73199,-2.59624,-0.81027,-0.1649,-1.29181,-0.88664,-1.63085
327,-3.08081,-4.21015,-1.6231,-3.66295,-2.01756,-2.96161,-3.43882,-4.14489,-1.55646,-0.29298,-3.51793
328,-3.06399,-0.70063,-1.13087,-0.06659,-2.78651,-0.44933,-2.45638,-1.45538,-6.75545,-5.18209,-0.4787
329,-3.06265,-3.5889,-3.78891,-2.0044,-4.94272,-1.79082,-3.7567,-0.33645,-3.63049,-2.07766,-0.07618
330,-3.0564,-2.89993,-1.63674,-2.42492,-0.98726,-0.85683,-6.22588,-3.53982,-0.60505,-2.56637,-3.70629
331,-3.05564,-3.52808,-6.54169,-0.72391,-1.35738,-1.63642,-0.37906,-1.17332,-5.03675,-1.66759,-0.84119
332,-3.05141,-0.60945,-3.09041,-0.77352,-4.4875,-1.88975,-3.10837,-1.02041,-0.84517,-0.30163,-6.70457
333,-3.05097,-0.51588,-1.77288,-3.16888,-1.56654,-1.19565,-1.67381,-4.24316,-1.40933,-3.01273,-6.44113
334,-3.03816,-3.46808,-2.93313,-0.91106,-0.39221,-1.04716,-1.43291,-6.5397,-1.61477,-0.34063,-4.52923
335,-3.03415,-3.65517,-1.30272,-3.75215,-1.68275,-3.4694,-2.60341,-3.6078,-3.43643,-3.40849,-1.88911
336,-3.02564,-2.21407,-1.65749,-0.61055,-2.27304,-1.40383,-5.6776,-5.54762,-2.48846,-1.90947,-1.68414
337,-3.02045,-1.8055,-2.94012,-0.97472,-4.53841,-3.80557,-0.9214,-1.51713,-0.65477,-3.91094,-4.90594
338,-3.01771,-1.42418,-0.58616,-3.39866,-0.8028,-1.80849,-1.18345,-6.42667,-0.48994,-2.24911,-5.00544
339,-3.01073,-5.82687,-2.13886,-3.26571,-1.32548,-0.87066,-1.95851,-4.13379,-1.80381,-2.27649,-3.14143
340,-3.00852,-1.92424,-2.5223,-4.65641,-1.16658,-3.90904,-4.31121,-1.20855,-0.19087,-1.5531,-4.47937
341,-3.00793,-0.77346,-3.77036,-3.57321,-3.19206,-0.52507,-2.43672,-4.96192,-2.3435,-1.00911,-3.97959
342,-3.00199,-5.89788,-1.42867,-5.76035,-0.01599,-1.79592,-3.00394,-1.81438,-2.28324,-0.47514,-0.01521
343,-2.99941,-1.65271,-2.53447,-0.92488,-3.94938,-1.36507,-0.288,-0.56962,-5.51269,-0.93802,-5.64403
344,-2.98991,-2.76001,-1.60905,-3.73197,-0.88558,-2.10909,-1.66966,-3.59646,-0.27111,-6.74096,-0.67614
345,-2.98695,-2.70561,-4.7726,-0.05867,-0.99767,-1.89099,-1.17007,-4.06011,-0.63731,-3.28831,-5.22808
346,-2.96722,-6.33698,-1.72527,-2.04108,-0.03463,-1.99772,-3.36275,-3.68746,-2.9347,-1.95733,-1.5983
347,-2.96712,-1.71284,-7.41265,-0.8389,-2.64127,-1.55629,-2.59905,-0.38133,-2.33845,-1.57792,-2.89037
348,-2.94488,-1.92924,-3.34086,-0.3875,-1.34042,-6.27641,-4.31335,-2.13961,-2.75916,-1.17577,-1.71049
349,-2.94076,-0.82059,-1.0291,-4.65139,-2.43018,-0.33282,-1.2217,-0.06827,-5.16287,-4.16575,-4.05731
350,-2.93976,-2.89588,-0.97696,-0.53299,-3.17744,-5.26691,-1.9157,-1.10032,-4.64686,-3.08834,-2.80799
351,-2.92706,-0.4756,-2.0085,-2.25977,-0.65541,-1.33208,-1.10842,-2.39786,-4.45176,-2.99305,-6.64128
352,-2.92201,-2.62404,-7.64924,-2.65905,-3.44176,-0.10468,-0.89399,-0.29563,-2.30325,-0.94357,-0.23709
353,-2.9117,-0.65147,-2.17097,-4.00594,-1.911,-4.43009,-4.88664,-2.8845,-0.60517,-3.15131,-2.13608
354,-2.91018,-2.26399,-6.09705,-4.24814,-0.39304,-0.94945,-0.48046,-0.48873,-4.76274,-2.50079,-0.84918
355,-2.90739,-0.58943,-1.95622,-3.2429,-0.16615,-0.94929,-5.08261,-0.6156,-3.29674,-0.55735,-6.20779
356,-2.90498,-1.33724,-1.87673,-4.32044,-0.87967,-4.53957,-0.64431,-0.00598,-4.92669,-4.22021,-1.92497
357,-2.89532,-1.70348,-0.74491,-3.5513,-3.13841,-2.24826,-6.32645,-3.08211,-0.78953,-2.7513,-1.71112
358,-2.88422,-0.7384,-4.96859,-4.07305,-2.9903,-0.54032,-3.38388,-3.33112,-2.69684,-0.70085,-3.21161
359,-2.87517,-0.5677,-1.98083,-3.1721,-4.47107,-2.66961,-5.12529,-3.89087,-2.28478,-1.10994,-1.56469
360,-2.87068,-2.16139,-1.89909,-0.83937,-4.22666,-1.97859,-5.40823,-4.17228,-2.68827,-0.52445,-2.61501
361,-2.85301,-0.59772,-0.7931,-3.53077,-0.14058,-0.05697,-2.96079,-1.94561,-4.28373,-2.75905,-6.31429
362,-2.84251,-2.57945,-0.33867,-6.71198,-2.6932,-2.5081,-1.44062,-2.5377,-2.82567,-1.57358,-2.75344
363,-2.84251,-0.00132,-1.68731,-5.27579,-2.87891,-2.79045,-0.86379,-6.02369,-0.629,-0.47726,-2.74043
364,-2.82811,-4.15104,-2.67353,-2.96042,-1.60636,-3.41574,-2.68871,-0.12676,-4.61574,-4.00645,-0.09599
365,-2.82181,-0.99053,-3.56213,-1.95089,-4.94413,-3.39165,-2.0877,-1.81662,-1.95785,-4.90026,-1.76338
366,-2.81596,-0.60865,-2.01691,-0.65585,-1.04005,-2.84074,-5.09029,-4.45138,-5.14995,-2.22688,-0.91837
367,-2.81547,-2.2211,-3.58253,-1.70566,-7.08004,-3.84715,-0.95146,-1.86821,-0.31833,-0.86417,-1.10676
368,-2.80778,-2.89016,-3.44169,-5.8094,-4.10312,-0.31811,-2.47848,-1.17986,-2.02907,-3.00788,-0.72993
369,-2.80583,-5.95932,-1.66785,-3.60573,-2.81086,-1.76528,-3.9174,-0.22803,-2.32306,-2.99925,-0.15363
370,-2.80351,-4.12204,-3.10824,-4.18825,-3.58442,-0.39029,-0.90507,-2.05668,-2.18152,-2.54906,-4.31743
371,-2.79776,-0.64207,-2.20011,-0.94679,-1.74166,-3.24068,-6.06953,-2.20868,-2.64628,-4.78425,-0.93741
372,-2.79249,-1.43019,-4.21371,-6.27658,-0.18563,-0.56968,-0.03586,-0.13938,-3.96068,-3.1426,-2.65766
373,-2.79035,-2.74728,-3.58482,-4.11133,-2.9302,-1.95352,-3.18294,-2.85257,-4.33898,-0.39181,-2.29382
374,-2.78953,-1.11004,-1.2897,-3.01284,-5.41883,-4.30328,-3.3858,-3.56027,-1.41131,-2.49618,-0.04434
375,-2.78807,-3.39307,-1.17466,-1.94067,-7.74346,-0.00862,-1.12398,-0.70838,-0.05231,-1.02643,-3.57561
376,-2.78534,-0.04471,-2.48184,-5.44382,-1.05894,-0.98987,-6.27803,-3.33645,-0.4235,-1.67591,-0.90018
377,-2.77112,-0.99936,-1.82168,-2.41476,-0.73053,-2.61046,-0.62568,-6.93079,-1.91676,-3.28449,-3.45475
378,-2.76061,-6.30973,-0.7811,-1.09962,-5.07395,-0.4396,-2.73128,-2.18763,-2.10305,-2.82896,-0.3706
379,-2.76044,-2.57951,-2.11594,-2.16371,-0.51416,-1.52297,-1.29379,-5.71876,-4.19717,-2.74605,-3.8011
380,-2.75055,-5.98655,-2.14771,-0.00887,-0.148,-0.92726,-0.94225,-3.00241,-5.42268,-0.72332,-3.35713
381,-2.74211,-0.08396,-7.71297,-1.10463,-1.36812,-0.01176,-3.57907,-1.76433,-2.16823,-2.7152,-1.37682
382,-2.74035,-2.40222,-1.36495,-2.00926,-0.59986,-0.37827,-1.5127,-0.37765,-8.70002,-0.356,-1.43833
383,-2.73847,-3.2311,-0.14946,-6.67673,-2.35234,-3.20953,-1.68828,-1.05661,-1.8235,-3.4099,-1.64491
384,-2.73761,-4.43222,-1.7538,-4.28378,-4.54242,-1.38461,-2.72407,-4.38301,-1.41584,-0.11312,-0.48455
385,-2.73206,-2.21683,-3.06826,-2.67577,-0.80803,-6.52406,-3.73823,-0.8657,-1.58303,-0.87528,-3.13613
386,-2.73103,-0.91257,-6.81993,-4.115,-1.38098,-0.00373,-3.72719,-1.71148,-1.21816,-1.73779,-2.24321
387,-2.73056,-1.47353,-0.20474,-2.1272,-0.56225,-2.74638,-0.37549,-6.43259,-5.17658,-1.51432,-2.70883
388,-2.72233,-5.24149,-0.25325,-0.36413,-0.69136,-0.15619,-0.03115,-0.94689,-3.44331,-6.32479,-3.41465
389,-2.72089,-1.2958,-6.33867,-0.36439,-3.22312,-4.4059,-1.45732,-2.97016,-0.74183,-1.07585,-2.85523
390,-2.71891,-2.47161,-1.71112,-3.16694,-0.28051,-1.6206,-0.83418,-3.14084,-2.25693,-6.41018,-3.75386
391,-2.71658,-4.37185,-0.82185,-1.0237,-1.34345,-0.19821,-1.56951,-1.09308,-3.99037,-2.7948,-6.52284
392,-2.71535,-0.60918,-1.9561,-3.1607,-3.04776,-2.96485,-5.44067,-2.32786,-1.93377,-4.05956,-2.26295
393,-2.71254,-0.34144,-0.32727,-3.50652,-3.76367,-5.19666,-1.08828,-2.15406,-3.08616,-2.5911,-4.10971
394,-2.71096,-1.02361,-2.03454,-1.91053,-1.00332,-5.47079,-3.73065,-5.65249,-2.32138,-1.26017,-0.17892
395,-2.70878,-5.09985,-0.27029,-1.87643,-1.51583,-0.62061,-2.5959,-4.5366,-4.69706,-2.3256,-2.36364
396,-2.69754,-5.09161,-2.18614,-0.534,-2.76377,-1.18728,-0.05298,-2.48507,-2.55273,-0.60038,-6.29532
397,-2.69717,-3.47114,-0.23818,-1.44811,-4.60321,-1.51747,-1.68558,-2.83924,-4.65318,-3.64435,-3.03226
398,-2.6953,-4.12501,-1.26848,-0.23051,-0.90858,-4.72568,-1.45256,-0.15354,-0.94892,-2.08462,-6.59699
399,-2.69205,-3.53542,-2.28869,-0.26457,-4.53305,-4.17738,-5.44928,-1.94638,-0.85067,-0.4876,-1.58179
400,-2.68363,-1.98558,-4.31314,-1.51475,-1.66214,-3.20548,-1.78022,-1.2618,-6.64254,-2.36341,-0.67062
401,-2.68355,-3.07036,-0.65167,-4.39442,-3.38307,-3.33369,-0.07593,-3.02967,-0.37844,-5.63433,-0.0598
402,-2.67192,-0.20193,-3.02759,-1.50314,-5.40266,-1.62851,-0.96199,-2.16089,-2.54261,-1.74849,-5.86827
403,-2.6708,-1.37253,-2.8304,-2.8664,-0.47211,-4.44686,-1.69384,-4.96705,-1.13014,-0.29738,-5.08446
404,-2.665,-4.70763,-3.02439,-3.45224,-0.77623,-0.877,-0.56264,-3.60408,-0.268,-5.88605,-0.5254
405,-2.66407,-0.02105,-5.99526,-0.01554,-3.83541,-2.19303,-1.50648,-4.86675,-1.0908,-2.5603,-1.93378
406,-2.66269,-3.29857,-5.17956,-2.20215,-2.33527,-2.60728,-4.9157,-0.67055,-2.64764,-0.79294,-2.41833
407,-2.66149,-3.6007,-0.61489,-3.46454,-1.98859,-1.15117,-2.03022,-6.63402,-2.57939,-2.49811,-1.12459
408,-2.65345,-3.37112,-0.4761,-5.31626,-0.12242,-2.0707,-0.77482,-0.54562,-0.73487,-1.18106,-6.7801
