leaf_index,r0,r1,r2,r3,r4,r5,r6,r7
831,-4.6205,-4.24594,-3.81691,-0.55069,-2.11665,-3.03313,-4.93154,-2.78402
832,-4.61382,-3.02852,-5.26094,-1.83763,-5.39184,-0.59854,-1.63487,-2.52653
833,-4.61254,-1.73206,-0.32604,-3.91484,-5.01829,-0.32732,-4.27391,-4.0909
834,-4.60929,-4.44712,-3.08624,-2.88555,-5.51551,-0.67731,-2.02046,-2.48283
835,-4.5993,-6.99588,-0.63173,-3.69841,-1.88414,-2.85773,-1.16371,-1.66013
836,-4.59846,-2.20281,-2.58386,-3.94499,-1.84098,-2.37849,-6.49807,-0.70082
837,-4.59639,-7.71473,-0.45442,-2.7631,-2.65289,-1.85301,-0.11657,-1.01479
838,-4.59617,-4.30068,-2.11434,-4.13598,-0.85602,-3.01324,-3.18126,-4.34394
839,-4.59321,-3.33927,-2.03841,-2.05923,-5.18678,-4.06099,-3.51517,-1.89878
840,-4.59319,-3.3546,-2.21396,-2.14694,-1.18831,-2.1028,-6.6638,-2.81039
841,-4.59253,-2.40216,-2.7036,-0.38245,-5.41046,-2.15162,-0.27158,-5.63083
842,-4.59166,-0.53026,-7.59947,-1.26603,-1.99113,-2.0973,-2.73736,-1.8505
843,-4.59158,-5.25407,-0.60143,-4.01013,-3.45488,-2.83345,-3.6115,-1.36444
844,-4.59049,-2.57402,-0.95628,-2.95121,-4.69387,-2.40128,-3.25264,-4.92945
845,-4.58956,-1.24363,-0.53807,-2.83225,-4.04398,-1.69125,-3.94893,-5.85406
846,-4.58734,-0.88071,-3.52513,-5.48347,-0.69459,-4.24364,-3.17783,-2.66385
847,-4.5864,-2.04956,-4.43463,-0.57503,-2.68474,-0.91182,-6.78972,-0.79252
848,-4.57528,-4.90488,-1.58646,-1.01235,-5.92094,-3.61261,-1.74309,-0.56612
849,-4.57436,-6.14508,-4.00522,-1.75121,-1.78634,-1.87561,-0.82929,-3.84813
850,-4.57197,-4.15259,-2.50615,-3.77398,-4.03315,-2.29434,-1.0463,-4.32486
851,-4.57133,-0.26914,-1.42618,-5.99253,-3.18136,-4.51674,-2.62812,-1.91238
852,-4.56878,-0.50369,-0.12652,-5.15485,-3.58976,-1.94078,-1.82181,-5.68437
853,-4.56397,-1.94568,-1.89678,-3.41617,-0.64351,-1.61442,-0.8655,-7.50646
854,-4.56293,-0.1321,-7.03428,-0.19861,-1.50997,-2.42271,-1.58032,-4.35829
855,-4.5629,-2.13769,-0.12585,-4.21459,-4.04391,-4.13425,-4.82808,-0.27571
856,-4.56242,-6.78441,-0.76738,-1.46676,-2.86216,-4.24523,-1.95616,-0.61273
857,-4.56145,-4.00831,-0.70582,-5.26329,-2.97139,-3.25763,-3.67761,-1.40005
858,-4.56051,-0.17812,-2.83978,-2.55073,-1.54179,-5.77821,-3.76931,-3.82452
859,-4.55916,-3.23635,-2.60856,-1.77597,-2.9147,-3.87652,-0.4422,-5.92141
860,-4.5586,-0.53454,-0.81912,-4.20337,-2.23661,-4.61816,-2.06992,-5.47538
861,-4.55811,-2.70842,-6.5823,-3.73554,-1.50681,-2.79076,-0.86393,-1.94986
862,-4.55794,-3.06407,-1.30238,-6.72959,-3.50219,-1.4876,-2.58423,-1.3025
863,-4.55735,-5.95593,-1.49272,-1.5794,-2.12151,-0.29537,-1.70008,-5.61751
864,-4.5569,-2.33496,-2.3264,-0.11535,-2.71097,-3.24137,-2.58728,-6.61872
865,-4.55486,-0.81142,-0.60848,-2.34662,-5.12483,-2.0071,-6.06072,-2.38607
866,-4.55371,-2.1885,-3.22547,-4.95196,-6.26709,-0.50055,-0.11123,-0.09606
867,-4.55317,-4.71396,-4.37122,-2.73654,-1.46279,-4.29439,-1.53003,-2.74381
868,-4.55258,-3.73434,-2.29938,-2.23283,-2.28161,-5.83307,-1.29107,-3.76281
869,-4.54459,-1.72367,-4.63749,-1.85434,-3.48889,-3.27355,-4.74437,-2.45627
870,-4.54263,-1.49107,-1.56016,-2.19902,-5.95609,-3.58015,-4.58967,-0.71683
871,-4.54253,-4.94439,-0.48773,-1.94654,-0.13974,-2.25724,-6.53472,-1.75336
872,-4.54116,-0.69542,-0.56519,-0.55821,-4.29051,-0.08313,-3.27189,-7.01017
873,-4.53836,-3.75406,-2.88476,-5.44789,-2.95187,-0.02309,-2.76109,-3.31229
874,-4.53278,-0.98541,-3.35399,-0.27406,-0.57953,-6.63989,-4.16958,-2.31283
875,-4.52941,-2.08996,-3.54794,-2.81019,-1.90769,-3.96186,-5.85717,-0.99473
876,-4.52901,-0.55029,-0.97093,-3.05811,-4.78448,-0.82116,-5.48027,-3.91044
877,-4.5206,-1.92569,-2.93817,-2.14579,-5.09523,-3.0247,-1.02299,-5.14412
878,-4.51953,-5.24413,-3.5589,-1.60257,-2.67663,-3.14891,-2.52726,-3.65676
879,-4.51543,-1.28704,-0.14829,-4.23855,-6.63788,-3.37284,-1.79892,-1.13736
880,-4.51438,-4.60392,-1.02071,-0.14435,-1.11285,-3.74303,-1.83012,-6.22604
881,-4.5133,-0.1441,-0.93176,-1.88986,-3.09998,-3.91921,-6.0322,-3.71646
882,-4.51017,-1.21356,-0.44058,-2.66707,-3.05559,-7.07139,-1.60314,-2.9945
883,-4.50651,-4.46913,-4.5456,-1.11459,-3.0231,-3.4993,-0.27315,-4.04408
884,-4.50604,-2.51901,-3.31316,-2.98296,-3.53684,-6.08792,-0.68326,-1.85372
885,-4.50541,-2.06032,-2.33781,-6.73161,-1.70543,-0.30147,-0.86669,-4.57448
886,-4.50414,-1.00286,-0.0544,-0.19085,-3.93539,-4.84704,-4.20663,-4.68944
887,-4.50297,-3.15339,-4.27896,-3.39893,-1.8475,-4.15875,-0.48919,-4.35538
888,-4.502,-5.31974,-2.26032,-1.30635,-0.84897,-3.06402,-2.84491,-5.13948
889,-4.50065,-1.45875,-2.01958,-4.17388,-5.72994,-1.11287,-2.00775,-4.24435
890,-4.49965,-3.96803,-1.09078,-1.12165,-0.21348,-7.63539,-1.75614,-0.36225
891,-4.49622,-2.61818,-2.01387,-0.24476,-3.09155,-0.92274,-5.91404,-4.8403
892,-4.49568,-0.79218,-3.98354,-1.528,-4.6752,-1.56772,-5.49217,-2.54536
893,-4.49416,-1.15822,-5.56941,-4.16348,-2.79886,-1.3577,-4.50852,-0.32314
894,-4.49165,-3.32026,-3.11541,-2.72231,-1.36672,-6.99825,-0.85252,-0.33757
895,-4.4914,-2.94776,-2.52296,-3.74766,-1.10631,-3.79449,-0.74366,-5.87815
896,-4.48999,-1.73249,-3.95637,-5.57225,-2.31766,-4.38772,-2.27805,-0.56789
897,-4.48921,-3.8944,-3.00135,-5.13964,-1.03664,-2.35294,-0.99491,-4.65359
898,-4.48771,-1.89681,-4.43734,-0.07272,-3.19154,-3.8066,-4.71429,-3.10912
899,-4.4863,-0.83984,-0.73398,-7.06955,-4.42361,-0.57455,-2.26314,-1.90533
900,-4.48496,-5.35805,-0.82534,-0.9069,-0.88044,-2.34424,-5.59812,-3.47319
901,-4.48291,-0.57458,-1.00524,-2.10751,-6.00711,-2.12978,-5.38277,-2.12738
902,-4.48042,-8.10103,-0.57975,-1.75859,-0.29421,-2.91149,-0.51178,-1.4301
903,-4.4768,-1.73252,-5.94729,-3.76452,-1.83074,-2.29924,-4.21273,-1.01469
904,-4.47623,-2.70216,-3.58776,-4.96667,-0.58828,-1.44411,-5.69532,-0.50363
905,-4.4757,-2.72435,-1.05055,-5.18908,-4.32914,-2.49633,-4.35354,-0.76766
906,-4.47472,-4.48076,-1.14967,-0.36579,-4.67977,-5.03252,-1.35153,-3.06448
907,-4.47361,-5.22866,-0.17402,-1.63579,-3.75279,-1.70177,-3.56505,-4.50031
908,-4.47196,-3.32523,-4.98217,-1.17976,-2.60504,-1.83584,-2.21781,-5.25884
909,-4.47146,-3.53915,-5.08369,-1.793,-1.1014,-1.37129,-2.91772,-5.17833
910,-4.46524,-0.14507,-0.87748,-2.52049,-2.55476,-7.78117,-0.3171,-2.39661
911,-4.46305,-2.46391,-4.70758,-0.21244,-4.65388,-2.38548,-4.26834,-2.49719
912,-4.46296,-0.516,-6.40975,-0.85093,-5.12699,-2.15954,-2.27064,-1.37887
913,-4.46286,-4.89281,-1.49064,-2.24892,-1.89141,-1.41337,-3.83409,-5.3468
914,-4.4613,-0.51967,-2.34224,-4.23014,-2.90601,-0.637,-6.81253,-1.08875
915,-4.45958,-7.87577,-2.08932,-0.37521,-1.26222,-2.43072,-2.44198,-0.33681
916,-4.45169,-0.69233,-3.31184,-1.90471,-1.91371,-0.26667,-4.08681,-6.68367
917,-4.45109,-0.91119,-0.47662,-5.61419,-2.85667,-3.70508,-3.36114,-3.79812
918,-4.44463,-2.72915,-3.33655,-1.45097,-3.71502,-6.07378,-2.25508,-1.94465
919,-4.44438,-2.05038,-0.54593,-4.21101,-4.04221,-4.5438,-4.13966,-1.9724
920,-4.44372,-2.19009,-4.46734,-3.1686,-6.07118,-2.25103,-1.84007,-0.38403
921,-4.43753,-5.20504,-4.03552,-3.02903,-0.49738,-1.63757,-4.64657,-1.79884
922,-4.43335,-2.81742,-5.08089,-6.36875,-0.71347,-2.22894,-0.04079,-0.74323
923,-4.4329,-0.34844,-1.51527,-1.39495,-4.13618,-0.88761,-4.74894,-5.96136
924,-4.43236,-0.36629,-3.40639,-3.3872,-6.81724,-2.9266,-1.41182,-0.33224
925,-4.42841,-7.30212,-1.58923,-0.04176,-3.23978,-2.60392,-2.33711,-1.34245
926,-4.42529,-4.6014,-1.85322,-1.56738,-3.74461,-0.84248,-5.24575,-3.33213
927,-4.42463,-1.63145,-4.85906,-6.69297,-1.79922,-2.16744,-1.13835,-0.35194
928,-4.4232,-4.48306,-1.8897,-0.07357,-6.45692,-2.75837,-0.90229,-2.5781
929,-4.4226,-5.02599,-0.32591,-4.02781,-3.20454,-4.94989,-0.48319,-1.96128
930,-4.41996,-0.15847,-3.53517,-3.98697,-5.39159,-3.55125,-2.76306,-1.65238
931,-4.41728,-3.79294,-2.78845,-2.83048,-3.35379,-1.05937,-5.72749,-2.26713
932,-4.41558,-3.91644,-1.25164,-1.45632,-4.57903,-3.02618,-3.04285,-4.70027
933,-4.41537,-3.79616,-0.01366,-0.32722,-5.94255,-3.82294,-4.00056,-0.23068
934,-4.41536,-2.30287,-0.95286,-4.68979,-4.27303,-2.29213,-4.9108,-2.16116
935,-4.41502,-7.57247,-0.34157,-4.26238,-2.07747,-0.61767,-0.1963,-0.38047
936,-4.41466,-1.4554,-1.32681,-2.83086,-3.23312,-7.55267,-1.02663,-0.26184
937,-4.41387,-6.70082,-0.77496,-5.38315,-0.58067,-1.75531,-1.27753,-0.99379
938,-4.41287,-3.43938,-4.95826,-1.51461,-1.61803,-0.08345,-4.55157,-4.29851
939,-4.40723,-2.79999,-4.25463,-0.03923,-3.84964,-4.55469,-4.35251,-0.35177
940,-4.40629,-4.08856,-1.59972,-2.2808,-3.90565,-1.75488,-3.2075,-5.24265
941,-4.40595,-3.46011,-2.30359,-0.48353,-6.3193,-3.7397,-1.64629,-2.53884
942,-4.40324,-1.92382,-2.92651,-0.45666,-4.42975,-0.922,-4.83466,-4.92856
943,-4.39763,-1.49589,-0.92494,-2.11333,-1.57437,-5.76522,-4.02269,-4.60468
944,-4.39742,-2.18855,-3.83575,-4.87596,-1.86213,-0.2803,-3.78009,-4.42152
945,-4.39701,-0.42532,-2.40302,-3.38528,-1.69211,-7.21602,-2.86998,-0.28261
946,-4.39684,-0.63441,-5.65963,-3.10385,-2.54933,-3.96958,-1.71319,-3.66175
947,-4.39427,-3.44211,-5.724,-1.02921,-1.53,-0.57175,-1.14174,-5.57202
948,-4.39416,-3.55963,-2.64957,-1.22299,-3.2786,-5.5647,-3.90583,-1.59179
949,-4.39161,-2.77393,-1.10336,-6.05626,-0.34572,-4.42897,-0.20723,-3.91729
950,-4.3916,-1.80317,-6.51625,-2.53965,-2.50228,-2.76661,-0.53947,-3.78743
951,-4.38926,-0.73803,-8.0025,-1.6702,-0.22198,-1.01923,-0.89826,-3.38603
952,-4.38706,-2.56008,-6.89163,-1.31016,-2.01874,-4.50982,-0.75719,-0.03756
953,-4.38618,-1.17318,-0.71398,-5.48309,-1.03851,-4.29446,-5.33707,-0.89766
954,-4.38467,-1.11164,-2.21651,-5.80759,-0.0277,-1.50716,-1.38314,-6.05909
955,-4.38265,-5.30807,-4.1886,-1.9283,-3.11342,-2.68778,-0.62882,-3.74715
956,-4.38252,-0.16846,-1.43754,-5.52035,-1.57852,-6.42376,-0.69644,-1.99572
957,-4.38019,-2.93568,-1.91583,-2.32561,-6.00028,-4.2093,-3.02721,-0.4809
958,-4.37954,-0.65398,-1.60997,-3.1064,-0.78164,-4.69805,-6.74003,-0.19918
959,-4.3772,-2.29539,-0.96656,-0.48073,-3.39983,-6.34443,-3.26695,-3.45288
960,-4.37643,-3.6266,-2.17491,-6.02752,-0.63838,-1.28283,-4.69364,-1.59684
961,-4.37363,-2.86659,-2.1413,-4.12938,-5.57953,-2.51955,-0.71573,-3.60909
962,-4.37182,-1.71652,-4.39336,-1.42603,-1.36339,-2.99502,-2.57793,-6.25547
963,-4.36855,-2.47859,-1.84943,-0.11219,-0.1518,-3.75734,-5.82327,-4.82579
964,-4.36851,-6.08047,-2.72741,-2.05324,-3.0293,-4.75977,-0.45255,-0.50262
965,-4.36727,-0.37752,-6.34454,-0.29186,-1.68078,-4.98062,-1.89165,-3.0391
966,-4.36681,-1.23297,-1.90471,-1.17384,-5.93667,-4.34731,-1.24385,-4.32604
967,-4.36293,-0.16257,-4.43761,-0.77444,-1.73476,-4.01218,-1.04237,-6.36025
968,-4.35805,-3.74142,-1.30403,-0.79895,-6.67218,-2.18291,-3.88231,-0.5612
969,-4.35497,-1.30667,-1.52206,-2.74369,-0.61809,-0.31375,-7.49501,-3.58144
970,-4.35449,-1.62885,-1.35194,-4.88028,-0.83337,-2.55899,-3.93307,-5.47982
971,-4.35189,-2.43443,-1.83369,-1.42619,-1.54541,-7.86528,-1.9478,-1.30126
972,-4.35011,-3.20383,-6.88703,-2.2643,-1.60281,-1.63791,-3.56304,-0.55383
973,-4.34994,-0.981,-5.01877,-0.05568,-4.32991,-0.27555,-1.00211,-5.92421
974,-4.34889,-1.52331,-3.11142,-4.01651,-3.66048,-0.80339,-5.17971,-3.47555
975,-4.34591,-5.00999,-3.18649,-0.91439,-1.09292,-2.1429,-5.5011,-2.99577
976,-4.34087,-1.08134,-2.32351,-3.67857,-0.25607,-7.26936,-1.46926,-2.44727
977,-4.34074,-6.90995,-0.26498,-2.20771,-3.78327,-3.55679,-1.21192,-0.18357
978,-4.33882,-3.04493,-4.6573,-3.12143,-5.1832,-2.11107,-2.41841,-1.81617
979,-4.33879,-3.1969,-1.24409,-2.46323,-5.60759,-5.53141,-1.11308,-0.24284
980,-4.33594,-2.01818,-2.39822,-5.06388,-4.35478,-1.61413,-3.26202,-3.67722
981,-4.33399,-4.53214,-6.31919,-2.97095,-2.72264,-1.59668,-0.46699,-1.31804
982,-4.33326,-0.81746,-2.08758,-1.11189,-4.47803,-1.93231,-7.14903,-0.25516
983,-4.33094,-1.59429,-1.83581,-4.80045,-4.1014,-2.94574,-3.25043,-4.02772
984,-4.32671,-3.52666,-2.46705,-2.38758,-4.47978,-4.71785,-3.0834,-2.28507
985,-4.32475,-5.60692,-1.13148,-3.49156,-3.98551,-1.23036,-1.49054,-4.09488
986,-4.32113,-4.04642,-1.82204,-5.82398,-2.92418,-3.20999,-2.1866,-2.01983
987,-4.31103,-4.29356,-1.17762,-1.46438,-2.60657,-3.54531,-2.59631,-5.77451
988,-4.30585,-0.22789,-1.01686,-4.8032,-0.12835,-0.98468,-3.47906,-6.64929
989,-4.30517,-1.36027,-0.57824,-1.16316,-2.40731,-3.79881,-7.554,-0.79929
990,-4.30185,-3.75087,-0.33289,-1.95529,-1.52895,-2.68373,-4.22036,-6.01161
991,-4.30122,-3.3146,-0.59683,-4.51842,-5.93838,-1.64709,-2.41657,-2.43384
992,-4.29691,-2.876,-4.20764,-1.40585,-6.76735,-1.55156,-1.30626,-1.91675
993,-4.29351,-1.50867,-5.19328,-0.80149,-4.34162,-2.35956,-4.26633,-3.00971
994,-4.2909,-1.39279,-5.51767,-6.74202,-0.33661,-1.44243,-0.39204,-1.18375
995,-4.28996,-2.45286,-2.07663,-0.11385,-0.6243,-6.48766,-5.32803,-0.62202
996,-4.2891,-2.97197,-2.65512,-4.38085,-4.76141,-3.72465,-3.05247,-0.81721
997,-4.28571,-6.59641,-0.92468,-0.6341,-3.24538,-4.70007,-0.44365,-2.01072
998,-4.28507,-3.21548,-4.456,-4.24434,-4.20984,-2.33325,-2.48466,-2.02193
999,-4.28505,-3.99265,-1.25707,-2.44491,-1.66038,-3.43475,-0.14203,-6.60036
1000,-4.28498,-3.98608,-1.08283,-3.689,-3.12406,-5.37463,-2.95618,-1.89297
1001,-4.2843,-1.72191,-1.4829,-6.20196,-4.9902,-1.75567,-2.93986,-1.17868
1002,-4.28324,-2.62694,-2.21655,-2.43494,-6.84077,-3.06247,-0.62885,-2.70937
1003,-4.28062,-1.96936,-3.23194,-4.00056,-0.09341,-4.22745,-1.62488,-5.55228
1004,-4.27858,-3.81259,-2.49668,-5.75214,-1.09882,-1.63291,-3.64083,-3.2723
1005,-4.27834,-2.34394,-0.8363,-3.08672,-3.15162,-7.42615,-0.32865,-0.88667
1006,-4.27559,-4.78602,-2.58351,-0.44736,-1.82285,-6.58478,-1.07998,-2.02243
1007,-4.27149,-2.71272,-1.72118,-7.84108,-0.71051,-2.84118,-1.09608,-0.41483
1008,-4.26998,-0.71786,-2.1814,-7.63722,-2.63465,-3.05587,-0.51752,-1.27232
1009,-4.26952,-7.65877,-0.96331,-3.23824,-1.24505,-1.80954,-1.8143,-1.89316
1010,-4.26866,-0.03607,-6.88216,-3.71384,-2.03776,-2.26906,-3.2154,-0.99025
1011,-4.26807,-4.46745,-3.94252,-0.89277,-1.9536,-3.64936,-1.88361,-4.98022
1012,-4.26708,-5.11518,-0.1338,-2.11333,-5.28914,-3.98548,-2.04542,-1.76074
1013,-4.26579,-1.62905,-8.3118,-0.70325,-1.10472,-1.22906,-2.39414,-1.05152
1014,-4.26548,-2.1368,-1.76235,-5.01981,-5.26233,-2.55436,-1.70288,-3.43784
1015,-4.26412,-0.84727,-6.14657,-4.85679,-0.54648,-0.98583,-2.27955,-3.64196
1016,-4.26323,-4.15926,-0.0112,-7.13269,-1.9741,-2.23507,-1.79539,-1.23851
1017,-4.26078,-4.67335,-4.08131,-1.91217,-3.44448,-3.37633,-3.91074,-1.06494
1018,-4.2596,-2.1233,-2.7192,-0.34069,-7.70104,-0.96364,-1.16961,-2.86961
1019,-4.25802,-2.60137,-1.05974,-6.10414,-5.15003,-2.49633,-0.59659,-1.89951
1020,-4.25594,-3.71821,-0.7022,-2.51773,-4.02164,-2.60998,-0.39788,-6.17138
1021,-4.25546,-2.28886,-1.37481,-5.78704,-0.50954,-0.1799,-6.12579,-1.85875
1022,-4.25501,-5.79205,-2.31377,-3.58717,-0.12819,-0.9816,-0.73151,-5.34889
1023,-4.25431,-4.27405,-4.08434,-1.19199,-5.61232,-3.04335,-2.00015,-0.87743
1024,-4.25306,-5.31367,-2.53231,-0.29504,-3.82552,-1.68988,-2.2957,-4.94127
1025,-4.25293,-3.21089,-3.35357,-0.31925,-0.00779,-6.4117,-4.13842,-1.42056
1026,-4.24955,-1.16005,-2.21433,-0.30577,-1.87693,-6.46655,-1.05156,-5.39944
1027,-4.24949,-6.35397,-1.22252,-2.39705,-3.55855,-3.26226,-0.29659,-3.3068
1028,-4.24731,-2.32357,-2.17134,-6.64395,-0.41375,-1.16978,-2.51385,-4.45483
1029,-4.24435,-1.17381,-2.01139,-2.11566,-2.86726,-5.63318,-1.36455,-5.50183
1030,-4.24349,-1.97274,-4.05236,-3.7252,-2.02395,-4.95566,-4.36522,-0.30369
1031,-4.23789,-5.24321,-1.5616,-4.53969,-2.71227,-2.7443,-1.76716,-3.67304
1032,-4.23733,-1.33126,-3.04446,-5.26455,-6.09566,-0.38691,-2.39381,-0.50151
1033,-4.23496,-1.85091,-1.06092,-3.44169,-3.78001,-2.86026,-6.52132,-0.81932
1034,-4.23129,-3.98515,-5.49191,-0.10921,-1.18436,-2.49677,-4.9681,-1.92955
1035,-4.22395,-5.62447,-3.3488,-0.31517,-2.60796,-3.4624,-4.02032,-2.06325
1036,-4.22303,-5.44586,-2.32067,-3.37606,-3.19888,-3.92487,-2.64055,-1.76506
1037,-4.21928,-6.11311,-1.93827,-5.24649,-2.53643,-1.50753,-1.80116,-1.2628
1038,-4.21916,-1.67333,-0.69679,-2.97033,-4.8407,-5.70588,-2.58257,-2.72602
1039,-4.21631,-3.2409,-1.42316,-0.80951,-5.08067,-5.38905,-0.93309,-3.64868
1040,-4.21463,-0.89895,-4.91525,-3.72122,-0.75335,-1.37034,-4.87291,-4.15103
1041,-4.21122,-2.07532,-2.47102,-0.42903,-3.69086,-5.87279,-4.67988,-1.28658
1042,-4.21092,-2.0091,-7.56634,-0.41875,-0.65094,-2.96621,-0.53631,-3.3611
1043,-4.21048,-4.1145,-0.50471,-1.69635,-3.90221,-2.24751,-5.10474,-3.98416
1044,-4.20891,-0.17506,-1.81799,-2.74594,-3.55179,-5.63644,-3.795,-3.55281
1045,-4.20859,-3.04698,-1.96285,-2.8841,-5.19952,-5.76703,-0.68153,-0.27328
1046,-4.20836,-2.50687,-6.54615,-2.22366,-3.54683,-3.54899,-0.60236,-1.63409
1047,-4.20611,-2.07817,-1.94017,-1.35578,-0.18222,-6.70289,-3.12024,-4.20589
1048,-4.20169,-3.93628,-1.31785,-1.79829,-5.49832,-3.08321,-4.66689,-0.60281
1049,-4.20095,-4.86571,-4.786,-5.34165,-0.60456,-1.51363,-0.34793,-2.11193
1050,-4.20083,-2.61185,-2.7661,-3.29746,-4.29699,-3.44103,-5.06426,-1.02724
1051,-4.20069,-0.75655,-2.44387,-6.82579,-2.86121,-3.38511,-0.54619,-3.04534
1052,-4.20053,-3.1287,-3.17348,-0.95051,-1.97688,-1.77484,-3.37953,-6.56605
1053,-4.1945,-2.66633,-1.91778,-1.78624,-3.4913,-1.36542,-3.1594,-6.66281
1054,-4.19153,-1.81397,-0.60369,-4.00946,-1.84915,-1.19385,-2.46866,-7.19454
1055,-4.19104,-2.54479,-4.72503,-7.01118,-1.74063,-0.36539,-0.07243,-1.14376
1056,-4.19019,-0.09193,-5.72191,-1.43832,-0.2479,-1.24996,-4.5005,-5.07411
1057,-4.18934,-2.02851,-6.48434,-2.46941,-2.02369,-2.86409,-2.5641,-3.36407
1058,-4.18555,-1.05573,-5.46166,-2.85044,-3.94511,-2.1609,-1.13125,-4.6796
1059,-4.18142,-2.02522,-3.71138,-0.33387,-4.13035,-3.84247,-4.78407,-3.13316
1060,-4.18139,-3.56825,-2.89795,-6.10706,-1.66034,-1.27453,-1.94708,-3.98961
1061,-4.18091,-2.58856,-1.35714,-5.82677,-3.28539,-4.77476,-0.02529,-2.53646
1062,-4.17804,-3.56604,-2.97885,-2.60834,-0.65483,-6.60611,-2.03797,-2.43466
1063,-4.17728,-0.89919,-1.8255,-0.44851,-1.1417,-6.23555,-1.45231,-5.99278
1064,-4.17656,-4.46886,-2.24156,-1.93089,-6.38766,-1.02593,-2.55256,-2.3372
1065,-4.17489,-1.86245,-3.66749,-4.46868,-4.71084,-4.71335,-0.78844,-0.80784
1066,-4.17205,-0.30087,-2.04337,-0.28912,-0.20883,-4.05464,-2.59725,-7.41722
1067,-4.17071,-0.32793,-1.40392,-3.30557,-4.77651,-1.28599,-2.65482,-6.17114
1068,-4.16945,-2.91991,-3.9372,-2.13104,-1.6761,-3.52341,-5.09051,-3.59304
1069,-4.16224,-6.46923,-0.10045,-2.75474,-5.16841,-1.24503,-1.67154,-1.47292
1070,-4.16206,-3.02406,-3.04941,-3.69733,-5.90345,-1.76458,-1.85098,-3.02862
1071,-4.16019,-4.14713,-3.84024,-1.8854,-3.69382,-4.07583,-3.46128,-2.22596
1072,-4.15993,-6.09637,-2.78147,-1.45139,-4.27517,-1.93713,-0.44055,-3.66913
1073,-4.15883,-0.1406,-0.10715,-6.63181,-2.26787,-2.11912,-3.15576,-4.37026
1074,-4.15768,-0.67936,-4.43608,-3.33643,-5.00972,-4.05679,-2.6595,-1.67746
1075,-4.15746,-2.58351,-2.10949,-0.00967,-0.54962,-2.64093,-4.6582,-6.52806
1076,-4.1548,-6.81802,-1.11933,-4.09546,-2.06159,-0.69619,-3.53243,-1.00681
1077,-4.15426,-1.03241,-1.97486,-2.58133,-2.1839,-1.46619,-7.93015,-1.14299
1078,-4.15406,-3.18732,-0.46933,-4.0071,-2.82568,-1.03442,-3.42837,-5.95814
1079,-4.14824,-6.04808,-3.87308,-0.09134,-1.96443,-1.72732,-1.02016,-4.82912
1080,-4.14724,-2.04618,-4.2935,-1.65478,-4.07101,-5.21594,-2.80198,-2.41059
1081,-4.14624,-4.85648,-4.00751,-2.02718,-5.30091,-3.07019,-0.83977,-0.90707
1082,-4.14427,-1.11621,-5.19272,-0.65136,-6.86587,-0.99091,-2.37658,-0.64836
1083,-4.14168,-2.76073,-5.669,-0.28516,-2.06296,-2.76472,-0.78086,-5.52238
1084,-4.14094,-6.97831,-1.17015,-1.71533,-4.87877,-0.32028,-0.75494,-2.31717
1085,-4.13615,-4.5624,-2.69311,-0.56502,-2.94221,-1.99434,-0.58583,-6.44418
1086,-4.1359,-5.05074,-5.34345,-0.4263,-2.60863,-1.71986,-2.92384,-3.21535
1087,-4.13323,-0.07211,-2.10742,-3.89736,-3.7027,-0.09313,-1.48343,-6.88196
1088,-4.1317,-3.58291,-0.86935,-2.32392,-5.28838,-5.83174,-1.25251,-0.62489
1089,-4.13086,-3.53156,-3.97178,-0.82795,-1.2768,-1.05887,-7.13793,-0.54964
1090,-4.12831,-1.95009,-3.14557,-0.53434,-2.76267,-7.09948,-3.04632,-1.28801
1091,-4.12806,-2.40882,-2.0474,-4.4723,-5.38007,-4.49682,-0.90211,-1.72716
1092,-4.12805,-3.62666,-2.85297,-2.37236,-0.3639,-5.9471,-1.9337,-4.09871
1093,-4.12357,-2.6234,-4.68909,-1.54892,-1.44572,-3.62795,-3.95055,-4.56818
1094,-4.12208,-0.48802,-4.37474,-1.03219,-4.91065,-0.8531,-6.10858,-0.63998
1095,-4.11777,-2.5888,-6.05937,-2.58055,-4.56398,-3.04075,-0.3317,-1.66757
1096,-4.11745,-1.99632,-0.62156,-3.00955,-7.35419,-1.00839,-3.73208,-0.76691
1097,-4.11606,-0.54101,-1.69493,-1.54658,-3.69348,-7.28082,-0.07085,-3.29294
1098,-4.11403,-3.46853,-4.15471,-1.61329,-3.84075,-0.14072,-2.47176,-5.50445
1099,-4.11125,-1.4924,-6.33804,-4.13595,-0.03256,-4.09693,-0.37375,-2.58223
1100,-4.10989,-4.39775,-2.25232,-1.21866,-1.59498,-1.59013,-6.33055,-3.47306
1101,-4.10964,-4.28013,-1.62394,-5.91655,-3.17777,-3.99115,-0.84441,-0.63876
1102,-4.10888,-1.03904,-1.14108,-5.13423,-4.21805,-5.41008,-2.02366,-1.79415
1103,-4.10726,-0.05978,-1.00261,-6.76273,-0.33913,-1.38287,-4.88789,-3.23546
1104,-4.10596,-2.13202,-4.59749,-4.26422,-3.3353,-2.32321,-3.08989,-3.63402
1105,-4.10323,-4.74043,-3.93138,-0.27938,-4.82884,-2.86618,-3.48813,-1.20757
1106,-4.10122,-4.24438,-0.49409,-3.21829,-3.85175,-1.03916,-4.08758,-4.68397
1107,-4.09407,-1.99946,-1.07087,-3.62077,-2.04393,-1.72221,-0.41583,-7.59391
