leaf_index,r0,r1,r2,r3,r4,r5,r6,r7
3511,-4.5629,-2.13769,-0.12585,-4.21459,-4.04391,-4.13425,-4.82808,-0.27571
3512,-4.56242,-6.78441,-0.76738,-1.46676,-2.86216,-4.24523,-1.95616,-0.61273
3513,-4.5624,-0.77662,-4.09354,-5.57345,-5.08915,-0.87883,-1.95443,-0.51901
3514,-4.56157,-1.03202,-6.44819,-1.49651,-1.1805,-2.33663,-5.14432,-0.99539
3515,-4.56145,-4.00831,-0.70582,-5.26329,-2.97139,-3.25763,-3.67761,-1.40005
3516,-4.56051,-0.17812,-2.83978,-2.55073,-1.54179,-5.77821,-3.76931,-3.82452
3517,-4.55966,-2.08626,-1.8305,-1.42463,-4.42719,-5.15217,-0.74354,-4.77275
3518,-4.55916,-3.23635,-2.60856,-1.77597,-2.9147,-3.87652,-0.4422,-5.92141
3519,-4.5586,-0.53454,-0.81912,-4.20337,-2.23661,-4.61816,-2.06992,-5.47538
3520,-4.55811,-2.70842,-6.5823,-3.73554,-1.50681,-2.79076,-0.86393,-1.94986
3521,-4.55803,-0.69031,-3.83397,-3.19667,-2.6433,-2.4527,-6.04615,-2.06666
3522,-4.55799,-1.43046,-0.67534,-0.97552,-1.72394,-6.80798,-1.46499,-4.92992
3523,-4.55794,-3.06407,-1.30238,-6.72959,-3.50219,-1.4876,-2.58423,-1.3025
3524,-4.55762,-3.06351,-1.60295,-4.92609,-3.35057,-3.04159,-4.62041,-1.08693
3525,-4.55735,-5.95593,-1.49272,-1.5794,-2.12151,-0.29537,-1.70008,-5.61751
3526,-4.55718,-2.57901,-2.7928,-1.50856,-7.52127,-1.03832,-0.99633,-1.96594
3527,-4.5569,-2.33496,-2.3264,-0.11535,-2.71097,-3.24137,-2.58728,-6.61872
3528,-4.55614,-2.81839,-0.75507,-2.34491,-8.02417,-0.79287,-0.17166,-0.42918
3529,-4.55592,-4.58657,-5.27158,-2.99631,-3.18292,-2.79105,-1.78334,-0.58163
3530,-4.55486,-0.81142,-0.60848,-2.34662,-5.12483,-2.0071,-6.06072,-2.38607
3531,-4.55415,-5.63057,-2.92581,-1.06347,-1.80933,-4.15339,-2.3248,-3.45485
3532,-4.55371,-2.1885,-3.22547,-4.95196,-6.26709,-0.50055,-0.11123,-0.09606
3533,-4.5537,-0.63127,-5.96267,-3.91152,-0.69468,-0.55615,-0.88046,-5.14245
3534,-4.55317,-4.71396,-4.37122,-2.73654,-1.46279,-4.29439,-1.53003,-2.74381
3535,-4.55258,-3.73434,-2.29938,-2.23283,-2.28161,-5.83307,-1.29107,-3.76281
3536,-4.55242,-3.008,-2.0772,-5.27202,-1.60846,-5.19604,-2.52989,-1.46016
3537,-4.55223,-0.16303,-6.3005,-0.66857,-0.3709,-2.93566,-1.4151,-5.3244
3538,-4.55215,-2.67163,-0.72006,-1.54777,-0.86687,-5.07245,-2.33373,-6.10726
3539,-4.55127,-6.54895,-1.00985,-1.29034,-1.91246,-3.77081,-1.54468,-3.66742
3540,-4.55064,-3.82295,-5.95174,-2.54086,-1.17384,-3.916,-1.64018,-1.8424
3541,-4.5503,-5.26335,-4.07775,-5.18983,-1.12663,-1.88444,-1.67272,-0.64116
3542,-4.54962,-4.66806,-1.37784,-4.44329,-3.31893,-0.45693,-2.1442,-4.47741
3543,-4.5496,-4.36894,-4.5816,-3.71468,-0.01748,-0.61995,-4.94086,-0.79177
3544,-4.54931,-2.27777,-6.76506,-1.83889,-1.86909,-1.64576,-4.0952,-1.41254
3545,-4.5488,-4.76553,-3.85669,-2.48843,-0.46493,-2.19481,-1.73953,-5.24143
3546,-4.54717,-4.19439,-3.28893,-2.05627,-0.59922,-2.50304,-6.30811,-0.51823
3547,-4.54713,-2.85058,-1.22932,-2.89225,-0.41652,-2.80561,-6.49458,-3.3312
3548,-4.54708,-2.50422,-3.02834,-1.27777,-5.23256,-3.9438,-1.11797,-4.25046
3549,-4.54656,-3.56729,-3.33895,-6.6744,-0.19814,-0.951,-0.35483,-3.13648
3550,-4.54532,-1.0987,-0.60396,-0.08979,-4.82591,-0.10021,-7.04618,-2.19362
3551,-4.5452,-4.22903,-0.62758,-6.40219,-0.47784,-1.32724,-2.04107,-3.73077
3552,-4.54511,-4.6205,-3.38804,-0.86606,-2.86153,-0.59798,-2.83262,-5.40318
3553,-4.54459,-1.72367,-4.63749,-1.85434,-3.48889,-3.27355,-4.74437,-2.45627
3554,-4.54453,-0.17528,-0.2395,-2.58853,-3.68705,-7.53269,-0.59365,-1.36768
3555,-4.54398,-3.48427,-0.74653,-2.85361,-0.56577,-5.74019,-1.35369,-4.83831
3556,-4.54388,-2.64178,-3.36349,-3.47333,-3.28514,-2.89246,-2.8172,-4.67996
3557,-4.54263,-1.49107,-1.56016,-2.19902,-5.95609,-3.58015,-4.58967,-0.71683
3558,-4.54253,-4.94439,-0.48773,-1.94654,-0.13974,-2.25724,-6.53472,-1.75336
3559,-4.54176,-6.63882,-1.07144,-1.47179,-0.6513,-3.01588,-1.22023,-4.57991
3560,-4.54116,-0.69542,-0.56519,-0.55821,-4.29051,-0.08313,-3.27189,-7.01017
3561,-4.54015,-1.59507,-0.98999,-7.42213,-0.6828,-0.51533,-3.6802,-2.54932
3562,-4.53969,-2.51662,-0.89757,-4.26155,-0.40186,-6.09924,-2.91579,-2.86833
3563,-4.53902,-2.77751,-3.91335,-0.30891,-1.49251,-3.95627,-3.35204,-5.21125
3564,-4.53836,-3.75406,-2.88476,-5.44789,-2.95187,-0.02309,-2.76109,-3.31229
3565,-4.53608,-7.3171,-1.5967,-0.34672,-3.75229,-1.16407,-2.55471,-1.11941
3566,-4.53499,-0.89402,-3.27794,-1.80309,-1.14813,-2.6599,-5.93771,-4.58137
3567,-4.53442,-2.12768,-1.1461,-0.61603,-8.49555,-0.39217,-0.78661,-0.52158
3568,-4.53437,-7.75469,-0.19216,-2.7299,-1.03778,-1.9443,-2.51634,-0.79102
3569,-4.53362,-1.51302,-1.21228,-4.50605,-0.22975,-4.22804,-5.35034,-2.97113
3570,-4.53351,-0.05023,-6.36972,-3.12014,-1.37036,-2.9424,-4.26498,-0.6407
3571,-4.53278,-0.98541,-3.35399,-0.27406,-0.57953,-6.63989,-4.16958,-2.31283
3572,-4.53277,-0.4867,-0.4462,-7.51594,-3.63203,-0.29489,-2.4165,-1.84676
3573,-4.53245,-4.03989,-0.60407,-3.12826,-3.62086,-4.42292,-4.01476,-2.04797
3574,-4.53232,-0.38543,-7.53198,-0.58194,-0.79733,-3.54808,-2.9977,-0.1715
3575,-4.53151,-2.12609,-3.61135,-2.74633,-4.19524,-1.51003,-0.34444,-5.86192
3576,-4.53144,-1.65227,-1.25347,-4.84586,-3.41559,-3.36159,-3.98796,-3.5794
3577,-4.53138,-0.7593,-0.35225,-0.01936,-1.00903,-6.49229,-2.93773,-5.19301
3578,-4.53109,-1.7372,-6.2036,-0.24572,-3.15275,-2.88948,-1.66079,-4.106
3579,-4.53039,-2.34821,-2.32493,-6.63775,-0.19888,-2.2421,-4.209,-1.3093
3580,-4.52941,-2.08996,-3.54794,-2.81019,-1.90769,-3.96186,-5.85717,-0.99473
3581,-4.5292,-4.77769,-0.26988,-3.26209,-1.13047,-0.5454,-5.02687,-4.37047
3582,-4.52901,-0.55029,-0.97093,-3.05811,-4.78448,-0.82116,-5.48027,-3.91044
3583,-4.52851,-3.05862,-2.4957,-1.52393,-7.11281,-0.88045,-3.17239,-0.39392
3584,-4.52844,-1.64095,-4.78213,-1.06043,-5.55198,-0.71103,-4.18561,-1.98943
3585,-4.52741,-5.34169,-1.16041,-2.05499,-0.43052,-5.54002,-2.58729,-2.79789
3586,-4.52566,-3.05775,-5.72429,-2.28048,-0.04241,-4.284,-1.59983,-3.35956
3587,-4.52541,-1.34252,-2.28266,-0.78829,-6.30137,-1.50854,-0.6674,-5.42751
3588,-4.52466,-4.29711,-1.62447,-5.89103,-0.19228,-3.01353,-1.8915,-3.32011
3589,-4.52394,-3.06752,-3.79724,-0.35765,-4.64837,-1.10602,-5.67603,-0.72758
3590,-4.52321,-2.49094,-1.17209,-4.37363,-4.20785,-0.43434,-3.22362,-4.95449
3591,-4.5231,-7.49736,-0.99878,-3.53937,-1.47725,-1.64832,-1.83766,-1.23706
3592,-4.5228,-0.43793,-0.92693,-2.76134,-5.42716,-3.36294,-2.83454,-4.6979
3593,-4.52246,-2.98766,-6.91095,-3.33488,-2.23807,-0.57585,-1.86497,-1.70877
3594,-4.52222,-6.8355,-0.49639,-0.98167,-2.36665,-2.02308,-4.48252,-1.3522
3595,-4.52061,-3.93553,-6.33895,-0.19178,-1.50174,-0.51486,-3.99503,-2.31863
3596,-4.5206,-1.92569,-2.93817,-2.14579,-5.09523,-3.0247,-1.02299,-5.14412
3597,-4.52013,-3.17948,-6.74022,-1.65614,-2.6908,-2.38911,-0.04188,-2.88722
3598,-4.52003,-0.15028,-0.22192,-1.10307,-5.18417,-6.42641,-2.7808,-1.54064
3599,-4.51953,-5.24413,-3.5589,-1.60257,-2.67663,-3.14891,-2.52726,-3.65676
3600,-4.51875,-2.43027,-2.1935,-1.17267,-1.08504,-7.30675,-3.22324,-1.59149
3601,-4.51767,-7.61156,-1.67631,-2.23008,-0.08652,-2.68334,-0.70065,-2.48452
3602,-4.5174,-1.43561,-5.3589,-1.59113,-5.88416,-0.85205,-0.3686,-3.28594
3603,-4.51633,-3.97238,-4.42768,-0.88122,-0.43654,-4.57452,-1.51657,-4.47496
3604,-4.51555,-5.2928,-2.43436,-3.67202,-1.5602,-3.96647,-1.58103,-3.39403
3605,-4.5155,-2.3088,-0.96335,-4.31686,-1.41764,-1.90336,-6.55793,-2.46525
3606,-4.51543,-1.28704,-0.14829,-4.23855,-6.63788,-3.37284,-1.79892,-1.13736
3607,-4.51438,-4.60392,-1.02071,-0.14435,-1.11285,-3.74303,-1.83012,-6.22604
3608,-4.5133,-0.1441,-0.93176,-1.88986,-3.09998,-3.91921,-6.0322,-3.71646
3609,-4.51323,-5.10978,-2.40869,-1.66275,-5.06923,-1.16805,-3.11167,-2.8654
3610,-4.51305,-1.06425,-3.51042,-1.96146,-7.72318,-0.58979,-1.28407,-0.82778
3611,-4.51258,-1.9687,-0.18635,-1.93663,-3.41071,-6.49871,-3.06053,-2.95677
3612,-4.51219,-3.95541,-2.42652,-3.52555,-1.91668,-6.11518,-2.07702,-0.54238
3613,-4.51194,-0.98937,-2.56408,-2.67324,-4.23116,-3.18448,-2.39034,-5.5844
3614,-4.51157,-4.48752,-4.02439,-0.65683,-5.326,-0.59799,-1.28125,-3.5377
3615,-4.511,-1.23979,-5.45024,-6.48729,-1.77051,-0.39807,-1.43267,-0.98895
3616,-4.51017,-1.21356,-0.44058,-2.66707,-3.05559,-7.07139,-1.60314,-2.9945
3617,-4.5099,-3.24153,-2.66678,-0.72634,-1.28685,-4.41386,-2.28395,-5.92954
3618,-4.50989,-7.55731,-2.50446,-1.14724,-1.53736,-0.07538,-2.62047,-2.39237
3619,-4.5097,-2.00415,-3.22085,-5.67841,-3.0109,-1.55498,-0.44778,-4.61994
3620,-4.50819,-1.41831,-2.43595,-0.43587,-3.23713,-7.29926,-2.14985,-1.77781
3621,-4.50788,-2.02867,-2.57515,-0.43316,-2.62626,-4.70374,-5.9966,-1.93981
3622,-4.50651,-4.46913,-4.5456,-1.11459,-3.0231,-3.4993,-0.27315,-4.04408
3623,-4.5062,-1.25358,-0.34407,-3.75539,-6.72098,-3.82735,-1.90787,-0.66421
3624,-4.50617,-3.63422,-5.68475,-1.13979,-4.67502,-1.69346,-1.17118,-2.60311
3625,-4.50604,-2.51901,-3.31316,-2.98296,-3.53684,-6.08792,-0.68326,-1.85372
3626,-4.50555,-1.65553,-0.81783,-1.61593,-2.45281,-6.22784,-5.36982,-0.20495
3627,-4.50541,-2.06032,-2.33781,-6.73161,-1.70543,-0.30147,-0.86669,-4.57448
3628,-4.50508,-6.17614,-3.33038,-3.30002,-2.35036,-0.66282,-3.37265,-1.49656
3629,-4.50505,-0.02106,-1.0339,-2.18521,-3.2019,-1.00622,-5.98846,-5.17046
3630,-4.50414,-1.00286,-0.0544,-0.19085,-3.93539,-4.84704,-4.20663,-4.68944
3631,-4.50388,-3.10412,-3.87049,-4.26998,-5.86394,-0.84713,-1.31854,-0.15535
3632,-4.50305,-6.18077,-4.56898,-0.65557,-0.75919,-1.98568,-1.97531,-3.43425
3633,-4.503,-5.25185,-4.80821,-2.06215,-4.728,-1.09767,-1.02993,-0.38739
3634,-4.50297,-3.15339,-4.27896,-3.39893,-1.8475,-4.15875,-0.48919,-4.35538
3635,-4.5023,-0.79955,-5.42661,-1.2013,-0.60989,-3.96196,-4.76073,-3.07655
3636,-4.502,-5.31974,-2.26032,-1.30635,-0.84897,-3.06402,-2.84491,-5.13948
3637,-4.50188,-3.13313,-2.9246,-1.4658,-1.04257,-1.05913,-1.99636,-7.28152
3638,-4.50138,-4.24479,-0.39799,-2.83109,-5.98333,-3.90292,-1.22249,-1.00919
3639,-4.50065,-1.45875,-2.01958,-4.17388,-5.72994,-1.11287,-2.00775,-4.24435
3640,-4.50013,-0.86424,-2.24988,-5.7444,-6.35887,-0.58789,-0.12345,-0.38174
3641,-4.50007,-1.0506,-5.18758,-2.70295,-0.54075,-1.89751,-5.53283,-3.15017
3642,-4.5,-1.67075,-0.10043,-4.67917,-2.36435,-1.83753,-2.52402,-6.30211
3643,-4.49965,-3.96803,-1.09078,-1.12165,-0.21348,-7.63539,-1.75614,-0.36225
3644,-4.4996,-0.338,-5.72841,-5.30306,-1.05664,-2.22186,-1.33899,-3.29486
3645,-4.49806,-6.55153,-1.15629,-5.17389,-1.67763,-2.31019,-0.05727,-0.76428
3646,-4.49771,-0.08938,-0.74843,-5.83891,-0.77163,-4.08019,-2.72358,-4.52198
3647,-4.49703,-6.32872,-2.87983,-4.49674,-2.28391,-1.02706,-1.14108,-1.90704
3648,-4.49693,-7.0292,-0.32638,-2.03503,-4.15048,-0.83541,-0.15846,-2.85842
3649,-4.49622,-2.61818,-2.01387,-0.24476,-3.09155,-0.92274,-5.91404,-4.8403
3650,-4.49568,-0.79218,-3.98354,-1.528,-4.6752,-1.56772,-5.49217,-2.54536
3651,-4.49566,-0.64559,-2.64049,-2.75809,-1.44768,-1.47124,-5.96015,-5.00093
3652,-4.49543,-1.58386,-4.01107,-6.94333,-2.86404,-1.77703,-0.59294,-1.12778
3653,-4.49482,-3.51783,-4.74596,-2.10949,-2.90333,-3.18049,-2.80913,-3.74318
3654,-4.49469,-1.12749,-3.88307,-0.81875,-2.21497,-2.19975,-7.14698,-1.39772
3655,-4.49416,-1.15822,-5.56941,-4.16348,-2.79886,-1.3577,-4.50852,-0.32314
3656,-4.49327,-5.52181,-4.54546,-2.50735,-3.04347,-1.594,-2.43692,-2.15173
3657,-4.49247,-0.8134,-3.10327,-0.84996,-6.81875,-2.21535,-3.69287,-1.93982
3658,-4.49165,-3.32026,-3.11541,-2.72231,-1.36672,-6.99825,-0.85252,-0.33757
3659,-4.49155,-4.34737,-1.96013,-3.78568,-1.61463,-1.98677,-6.01301,-0.20598
3660,-4.4915,-3.17632,-2.26786,-6.00425,-3.66041,-2.31231,-2.50337,-1.87909
3661,-4.4914,-2.94776,-2.52296,-3.74766,-1.10631,-3.79449,-0.74366,-5.87815
3662,-4.49096,-5.82843,-3.80828,-1.50454,-3.13154,-4.13416,-1.40636,-0.4673
3663,-4.4903,-0.2172,-1.41385,-2.68738,-6.34164,-0.1315,-5.44263,-0.84449
3664,-4.48999,-1.73249,-3.95637,-5.57225,-2.31766,-4.38772,-2.27805,-0.56789
3665,-4.4899,-6.03741,-1.11738,-0.65495,-2.25107,-5.45601,-1.34534,-2.25116
3666,-4.48976,-1.02061,-3.55073,-3.28121,-4.02427,-2.771,-3.48186,-4.40794
3667,-4.48974,-1.73948,-1.54658,-6.4517,-3.79444,-2.79387,-2.3871,-2.21323
3668,-4.48921,-3.8944,-3.00135,-5.13964,-1.03664,-2.35294,-0.99491,-4.65359
3669,-4.48771,-1.89681,-4.43734,-0.07272,-3.19154,-3.8066,-4.71429,-3.10912
3670,-4.48632,-4.0493,-2.02543,-4.45837,-4.34905,-4.48949,-0.47944,-0.44396
3671,-4.4863,-0.83984,-0.73398,-7.06955,-4.42361,-0.57455,-2.26314,-1.90533
3672,-4.4858,-0.22377,-1.44771,-5.31356,-2.92011,-1.73183,-4.51275,-4.19603
3673,-4.48496,-5.35805,-0.82534,-0.9069,-0.88044,-2.34424,-5.59812,-3.47319
3674,-4.48401,-2.31807,-1.2126,-0.39941,-5.4022,-6.58938,-0.52489,-0.10512
3675,-4.48291,-0.57458,-1.00524,-2.10751,-6.00711,-2.12978,-5.38277,-2.12738
3676,-4.48213,-2.40951,-5.44331,-1.92694,-0.2633,-4.44074,-2.06946,-4.08533
3677,-4.48188,-7.22729,-1.9089,-1.43076,-1.5973,-0.53269,-3.77794,-2.20908
3678,-4.48163,-1.49454,-0.82553,-7.24558,-1.39644,-2.62135,-2.52753,-3.04819
3679,-4.48055,-6.20225,-4.58259,-0.77573,-1.6653,-0.44614,-3.67861,-1.83043
3680,-4.48042,-8.10103,-0.57975,-1.75859,-0.29421,-2.91149,-0.51178,-1.4301
3681,-4.47979,-2.39101,-0.61298,-2.34708,-7.87346,-0.97496,-1.61963,-1.66277
3682,-4.47757,-5.92853,-1.962,-1.20357,-3.95904,-1.40339,-3.6756,-2.89003
3683,-4.47735,-4.63937,-1.15543,-5.92652,-3.84678,-1.22856,-1.9524,-1.36087
3684,-4.4768,-1.73252,-5.94729,-3.76452,-1.83074,-2.29924,-4.21273,-1.01469
3685,-4.47623,-2.70216,-3.58776,-4.96667,-0.58828,-1.44411,-5.69532,-0.50363
3686,-4.4757,-2.72435,-1.05055,-5.18908,-4.32914,-2.49633,-4.35354,-0.76766
3687,-4.47497,-5.51546,-2.18437,-5.15169,-2.0806,-3.26682,-1.11751,-1.41183
3688,-4.47472,-4.48076,-1.14967,-0.36579,-4.67977,-5.03252,-1.35153,-3.06448
3689,-4.47382,-0.30407,-2.81725,-2.97652,-0.36145,-3.43248,-2.90596,-6.53748
3690,-4.47361,-5.22866,-0.17402,-1.63579,-3.75279,-1.70177,-3.56505,-4.50031
3691,-4.47223,-1.33944,-1.04335,-1.31814,-0.47031,-6.67211,-3.82932,-3.99713
3692,-4.47196,-3.32523,-4.98217,-1.17976,-2.60504,-1.83584,-2.21781,-5.25884
3693,-4.47173,-2.25058,-1.50228,-0.17125,-2.26916,-6.42073,-5.12558,-0.07739
3694,-4.47169,-2.59356,-1.83293,-7.18353,-1.72042,-0.93204,-0.56174,-3.76439
3695,-4.47146,-3.53915,-5.08369,-1.793,-1.1014,-1.37129,-2.91772,-5.17833
3696,-4.47101,-1.91147,-0.58462,-1.20237,-6.03195,-2.35291,-5.02488,-2.72006
3697,-4.47033,-0.71968,-0.53952,-1.04521,-4.38841,-4.28785,-4.93713,-4.01194
3698,-4.46941,-2.52314,-0.26025,-4.89286,-0.8523,-4.37482,-5.45667,-0.09819
3699,-4.46897,-4.64483,-2.59096,-0.71128,-1.14152,-1.64875,-6.03744,-3.28067
3700,-4.46856,-1.8147,-2.85169,-2.6729,-2.26391,-7.23255,-1.91194,-0.60964
3701,-4.46849,-2.8483,-0.98702,-2.48437,-4.85091,-2.22616,-3.90796,-4.58412
3702,-4.4684,-1.66288,-2.65353,-4.48341,-1.52179,-0.30912,-4.10438,-5.55597
3703,-4.46632,-0.84997,-5.04633,-2.50192,-4.56882,-3.42448,-2.98991,-2.46247
3704,-4.46524,-0.14507,-0.87748,-2.52049,-2.55476,-7.78117,-0.3171,-2.39661
3705,-4.46371,-4.77669,-4.86063,-5.22339,-1.07631,-1.66059,-0.46612,-1.48854
3706,-4.46363,-6.59471,-2.02507,-4.1638,-0.31253,-3.32664,-0.63722,-1.89142
3707,-4.46353,-0.19144,-1.48067,-0.43998,-4.57319,-4.62732,-0.89433,-5.87608
3708,-4.46305,-2.46391,-4.70758,-0.21244,-4.65388,-2.38548,-4.26834,-2.49719
3709,-4.46296,-0.516,-6.40975,-0.85093,-5.12699,-2.15954,-2.27064,-1.37887
3710,-4.46286,-4.89281,-1.49064,-2.24892,-1.89141,-1.41337,-3.83409,-5.3468
3711,-4.46208,-4.887,-1.6658,-5.0108,-3.46077,-3.71373,-0.33827,-1.56238
3712,-4.4618,-1.23516,-3.53788,-6.40319,-0.39886,-4.75764,-1.13593,-0.98222
3713,-4.46175,-2.37528,-2.2166,-1.91355,-5.95801,-4.19076,-3.36498,-1.22162
3714,-4.46158,-1.67975,-3.71408,-0.20275,-4.72874,-0.62532,-6.21339,-1.44186
3715,-4.46155,-2.82056,-0.04606,-2.83456,-3.29374,-0.8733,-6.43676,-3.3255
3716,-4.4613,-0.51967,-2.34224,-4.23014,-2.90601,-0.637,-6.81253,-1.08875
3717,-4.46125,-4.44642,-3.3256,-2.63118,-3.58038,-4.96638,-0.07736,-2.20315
3718,-4.46002,-3.13589,-5.98229,-2.49415,-0.00569,-2.70505,-2.70189,-3.69436
3719,-4.45983,-4.779,-2.64475,-4.4303,-2.11476,-0.39148,-1.18333,-4.96216
3720,-4.45976,-5.64143,-2.17035,-0.90735,-0.97484,-2.04317,-4.0733,-4.58634
3721,-4.45958,-7.87577,-2.08932,-0.37521,-1.26222,-2.43072,-2.44198,-0.33681
3722,-4.45954,-2.73493,-1.64187,-1.4495,-6.70148,-4.35128,-1.89379,-0.63709
3723,-4.45945,-0.52903,-0.75038,-0.75104,-1.63531,-6.4315,-5.88044,-0.29726
3724,-4.45906,-5.06961,-1.78936,-2.52642,-0.54775,-2.05486,-6.08159,-1.82294
3725,-4.45693,-3.90519,-2.39228,-4.09386,-0.36123,-1.79238,-4.69653,-4.12336
3726,-4.45681,-1.67569,-0.10865,-5.69625,-2.65081,-1.53367,-5.26888,-2.78025
3727,-4.4567,-3.68391,-5.1171,-3.95492,-0.83806,-0.95494,-2.46373,-4.12994
3728,-4.45662,-1.85686,-0.08315,-8.13427,-0.4624,-2.61259,-0.44312,-1.81152
3729,-4.45641,-3.66565,-0.35001,-2.51336,-5.45709,-0.86429,-0.07302,-5.45269
3730,-4.45514,-1.6368,-2.07813,-3.34351,-6.52415,-0.38915,-4.38813,-0.05757
3731,-4.45444,-1.2214,-1.5196,-4.79555,-0.71762,-5.46839,-4.78882,-0.09288
3732,-4.45376,-1.75646,-2.11467,-3.80553,-4.93099,-1.96046,-5.22912,-1.61966
3733,-4.45355,-4.33706,-0.7184,-4.20044,-3.09782,-4.17433,-0.89177,-3.92164
3734,-4.45334,-1.48524,-2.18189,-5.1867,-0.52898,-5.37689,-4.11258,-0.44196
3735,-4.45169,-0.69233,-3.31184,-1.90471,-1.91371,-0.26667,-4.08681,-6.68367
3736,-4.45118,-5.88233,-3.67449,-3.39135,-0.233,-3.35827,-2.40101,-1.86678
3737,-4.45109,-0.91119,-0.47662,-5.61419,-2.85667,-3.70508,-3.36114,-3.79812
3738,-4.45057,-2.5271,-1.17864,-6.17323,-3.94737,-0.52159,-0.10009,-4.29469
3739,-4.44973,-3.80552,-4.29852,-4.11486,-3.2736,-2.2431,-3.78666,-0.47099
3740,-4.4494,-0.28347,-0.92809,-4.41888,-4.71438,-2.23611,-5.34377,-1.98825
3741,-4.44909,-2.00847,-2.43019,-2.9402,-1.98549,-4.07596,-0.39527,-6.39603
3742,-4.44877,-2.2039,-5.29414,-1.80258,-3.52083,-0.91877,-5.49786,-0.77922
3743,-4.44782,-2.52149,-6.5659,-0.29989,-0.27956,-2.63049,-4.81893,-0.66209
3744,-4.44745,-2.60265,-4.47179,-1.74226,-0.05931,-1.09934,-2.74469,-6.45512
3745,-4.44691,-7.16829,-2.83159,-4.4223,-0.0086,-0.78422,-0.68306,-0.42929
3746,-4.44681,-3.10807,-7.11986,-2.78789,-1.28555,-1.94246,-2.11834,-1.47915
3747,-4.44616,-1.80191,-2.97655,-0.49616,-3.0988,-5.76563,-2.96243,-4.03208
3748,-4.44554,-3.78918,-1.62183,-4.30035,-0.74895,-1.34629,-6.35044,-1.43328
3749,-4.44544,-4.2611,-5.49627,-4.45392,-0.72264,-0.86326,-3.22399,-0.61089
3750,-4.44463,-2.72915,-3.33655,-1.45097,-3.71502,-6.07378,-2.25508,-1.94465
3751,-4.44438,-2.05038,-0.54593,-4.21101,-4.04221,-4.5438,-4.13966,-1.9724
3752,-4.44411,-0.90845,-1.62354,-2.04778,-7.04666,-1.82606,-2.09804,-3.89919
3753,-4.44374,-1.61677,-0.62274,-0.55958,-4.28243,-3.41693,-5.6897,-3.81459
3754,-4.44372,-2.19009,-4.46734,-3.1686,-6.07118,-2.25103,-1.84007,-0.38403
3755,-4.44276,-2.82827,-2.47218,-1.64344,-6.55513,-2.57357,-1.25887,-3.50321
3756,-4.44244,-2.13058,-0.0759,-6.92846,-2.15843,-0.83513,-0.87668,-4.64664
3757,-4.44116,-1.66018,-3.93359,-1.16003,-5.46306,-4.4185,-2.31305,-2.44596
3758,-4.44082,-4.64377,-2.14735,-3.92703,-4.80571,-0.42299,-3.57203,-1.62749
3759,-4.44054,-1.60164,-1.15128,-3.26115,-1.2524,-6.55266,-2.08553,-4.11102
3760,-4.44006,-3.64632,-5.44222,-1.59028,-0.54956,-3.91953,-0.28189,-4.37027
3761,-4.43943,-6.8298,-1.22879,-2.83573,-0.98003,-1.06411,-4.69044,-0.03056
3762,-4.43837,-2.03737,-6.40058,-1.3548,-0.33054,-0.2922,-5.30039,-2.24907
3763,-4.43753,-5.20504,-4.03552,-3.02903,-0.49738,-1.63757,-4.64657,-1.79884
3764,-4.43614,-1.97537,-4.98446,-1.60473,-3.10909,-4.4777,-3.19226,-3.01528
3765,-4.43572,-2.91326,-5.01812,-1.40892,-1.60063,-2.28463,-3.98242,-4.58579
3766,-4.43502,-4.36297,-3.04708,-4.67198,-2.30931,-0.79125,-4.67066,-1.55205
3767,-4.43418,-1.62722,-0.16198,-5.45254,-6.64064,-0.51672,-0.42585,-1.84047
3768,-4.43383,-4.35262,-0.0226,-4.61822,-1.43819,-2.48289,-0.05548,-5.64191
3769,-4.43335,-2.81742,-5.08089,-6.36875,-0.71347,-2.22894,-0.04079,-0.74323
3770,-4.43313,-2.31359,-5.21038,-1.3832,-5.75454,-0.93418,-2.78203,-2.05091
3771,-4.43312,-2.90466,-1.6095,-4.56058,-2.71073,-3.95048,-2.27738,-4.51445
3772,-4.43292,-3.70576,-2.44716,-2.2577,-6.82124,-0.67958,-2.76723,-0.93919
3773,-4.4329,-0.34844,-1.51527,-1.39495,-4.13618,-0.88761,-4.74894,-5.96136
3774,-4.43236,-0.36629,-3.40639,-3.3872,-6.81724,-2.9266,-1.41182,-0.33224
3775,-4.43221,-2.04063,-2.78156,-1.12724,-1.99741,-5.65582,-4.00231,-3.89707
3776,-4.43086,-3.02791,-4.14335,-3.2524,-1.21038,-3.04245,-5.01412,-2.75515
3777,-4.43052,-3.14927,-4.70791,-3.17598,-1.20909,-4.40184,-0.49655,-4.13724
3778,-4.43008,-0.80418,-5.22014,-4.98885,-1.91296,-2.58961,-3.33244,-2.47357
3779,-4.42841,-7.30212,-1.58923,-0.04176,-3.23978,-2.60392,-2.33711,-1.34245
3780,-4.42822,-1.88392,-0.65997,-4.05782,-1.53821,-4.58985,-5.33764,-2.83144
3781,-4.42731,-2.38487,-0.52753,-6.77779,-0.33781,-0.66232,-2.66413,-4.56555
3782,-4.42713,-2.79053,-5.90204,-2.44464,-4.26493,-0.97266,-1.82255,-3.05708
3783,-4.4269,-2.21095,-4.0385,-0.27017,-1.0469,-2.05463,-3.43828,-6.48016
3784,-4.42614,-1.15085,-2.99367,-3.88093,-3.26748,-5.77282,-3.0731,-1.27097
