leaf_index,r0,r1,r2,r3,r4
3916,-5.72138,-0.45683,-0.42676,-7.23959,-3.80306
3917,-5.72136,-4.45413,-3.94712,-0.43986,-5.62615
3918,-5.72115,-0.77626,-4.6893,-6.02019,-2.90408
3919,-5.72111,-3.83152,-5.04742,-4.89303,-1.7805
3920,-5.72042,-6.71165,-1.4825,-4.25469,-1.38936
3921,-5.72001,-3.01126,-3.91703,-6.54611,-0.13846
3922,-5.71976,-3.92766,-6.85454,-1.80587,-1.26959
3923,-5.71901,-4.86953,-1.82212,-0.53412,-6.32259
3924,-5.71805,-1.18761,-4.32384,-5.35942,-4.29821
3925,-5.71754,-4.66153,-4.45221,-4.381,-2.56214
3926,-5.71702,-0.84353,-7.26588,-3.38244,-1.53955
3927,-5.71631,-4.13244,-0.4957,-1.90879,-6.80864
3928,-5.71394,-3.89473,-5.15285,-3.19497,-3.92712
3929,-5.71328,-1.96776,-5.30599,-5.4052,-2.47318
3930,-5.71188,-5.23853,-5.89939,-2.26467,-0.02571
3931,-5.70775,-3.09723,-1.88,-6.69013,-3.08812
3932,-5.7077,-6.61474,-3.44147,-0.72751,-3.36072
3933,-5.70713,-2.50292,-1.41999,-1.16848,-7.60147
3934,-5.70596,-3.08678,-6.88732,-2.15893,-2.41198
3935,-5.70583,-4.50387,-2.41468,-4.16686,-4.89543
3936,-5.70422,-1.93975,-3.22722,-7.00738,-2.04474
3937,-5.70327,-3.86,-5.44002,-2.17787,-4.27038
3938,-5.70131,-5.16769,-2.8867,-2.01271,-5.32973
3939,-5.70089,-2.16693,-4.05807,-6.51724,-1.96517
3940,-5.70069,-1.02583,-3.7708,-3.51412,-6.31521
3941,-5.70017,-4.67394,-5.54804,-3.79115,-0.71323
3942,-5.70002,-1.70858,-2.80611,-0.35198,-7.52279
3943,-5.7,-2.18596,-7.6225,-0.45288,-2.10331
3944,-5.69968,-6.30805,-4.51205,-1.7085,-2.10822
3945,-5.69964,-3.74881,-3.39303,-0.29322,-6.47008
3946,-5.69926,-4.32823,-3.98476,-5.73343,-0.18511
3947,-5.69867,-2.36811,-6.98297,-3.29796,-1.50957
3948,-5.6986,-0.49913,-0.8991,-5.30327,-6.19224
3949,-5.69813,-2.49947,-0.00668,-5.6889,-5.37776
3950,-5.69682,-4.46865,-5.61026,-2.44325,-3.18322
3951,-5.6967,-4.24512,-1.57677,-6.8542,-0.24547
3952,-5.69657,-3.46241,-2.38654,-0.03613,-7.06144
3953,-5.69582,-4.09498,-2.73744,-5.0742,-4.18899
3954,-5.69542,-2.53612,-6.39939,-2.06026,-3.99166
3955,-5.695,-1.71858,-2.84073,-7.26311,-1.94702
3956,-5.69452,-2.14433,-0.26597,-7.4547,-2.7076
3957,-5.69449,-5.16115,-0.52639,-6.32762,-0.78696
3958,-5.69447,-7.75151,-1.93537,-1.71631,-0.89207
3959,-5.69372,-5.53308,-2.17548,-4.86186,-2.93193
3960,-5.69333,-1.51907,-5.16964,-1.11022,-6.10907
3961,-5.69304,-0.51783,-0.13489,-5.16513,-6.37372
3962,-5.69275,-5.00967,-3.1921,-1.11419,-5.57359
3963,-5.69275,-4.25006,-0.1575,-4.99232,-4.95798
3964,-5.69187,-5.42463,-6.1353,-0.17393,-0.70982
3965,-5.69122,-0.24891,-8.10462,-1.35165,-0.19013
3966,-5.68961,-5.50097,-4.52974,-2.30277,-3.398
3967,-5.68898,-4.26405,-1.45187,-3.67362,-5.81808
3968,-5.68889,-5.85097,-2.19255,-2.97759,-4.44177
3969,-5.6886,-2.47415,-4.50205,-6.40385,-0.49055
3970,-5.68767,-2.09719,-2.22298,-3.58433,-6.74263
3971,-5.68684,-4.23409,-4.16142,-5.41981,-1.74373
3972,-5.68674,-3.89422,-3.13058,-3.19917,-5.69744
3973,-5.68606,-3.92618,-1.89829,-6.95998,-0.45702
3974,-5.68524,-0.19278,-2.94264,-6.14139,-4.61141
3975,-5.68466,-3.01552,-7.04549,-2.65456,-1.38042
3976,-5.68455,-0.26195,-6.19263,-4.75961,-2.57191
3977,-5.68448,-0.85738,-0.95091,-5.05087,-6.3668
3978,-5.68406,-4.02452,-0.26061,-6.19207,-3.61733
3979,-5.68359,-4.48754,-6.70973,-1.51172,-0.50298
3980,-5.68313,-3.61507,-3.46708,-5.80312,-2.98939
3981,-5.68243,-1.01738,-7.72709,-2.63864,-0.06742
3982,-5.68238,-4.51102,-5.02117,-2.1464,-4.18832
3983,-5.68219,-2.58319,-2.0377,-1.01738,-7.47346
3984,-5.67999,-2.41956,-3.69172,-2.69612,-6.402
3985,-5.67976,-4.29016,-0.14083,-0.17386,-7.02032
3986,-5.67808,-3.55533,-0.77784,-4.70038,-5.69389
3987,-5.67725,-0.00585,-0.17267,-5.8303,-5.80918
3988,-5.67715,-0.5833,-2.41533,-7.7808,-1.02717
3989,-5.67379,-2.64607,-6.71982,-1.87733,-3.48226
3990,-5.67242,-3.93009,-2.19604,-3.19637,-6.11054
3991,-5.67196,-1.33666,-0.80698,-2.99697,-7.5106
3992,-5.67154,-5.73434,-0.94414,-5.83256,-0.20195
3993,-5.6708,-7.05341,-0.04923,-1.13643,-4.09848
3994,-5.67031,-1.91245,-5.52123,-1.50101,-5.6083
3995,-5.6693,-1.55476,-0.72314,-6.01786,-5.35763
3996,-5.66863,-5.45145,-2.48816,-0.25679,-5.64725
3997,-5.66825,-2.42939,-4.31431,-4.02871,-5.20819
3998,-5.66782,-1.58087,-0.39856,-4.53365,-6.68311
3999,-5.66776,-1.43202,-4.5817,-6.09833,-2.76481
4000,-5.66676,-6.85104,-3.25517,-3.19951,-0.3436
4001,-5.66588,-4.95045,-5.00926,-0.97639,-4.16472
4002,-5.66516,-3.6503,-1.04717,-3.28492,-6.53407
4003,-5.66494,-0.75205,-5.8907,-5.68609,-0.55757
4004,-5.66432,-7.96507,-0.48945,-0.74249,-1.91892
4005,-5.66336,-1.88264,-5.54091,-4.7446,-3.34203
4006,-5.66295,-0.46023,-3.55731,-7.25339,-1.56623
4007,-5.66259,-1.45016,-5.44838,-5.9036,-1.13786
4008,-5.66212,-0.12302,-1.77198,-4.02558,-6.96994
4009,-5.662,-3.32453,-7.1583,-0.0434,-2.37615
4010,-5.66052,-5.3564,-3.31323,-0.35873,-5.30672
4011,-5.6598,-4.44682,-4.57228,-4.4493,-2.73688
4012,-5.65968,-6.54309,-3.38265,-0.53204,-3.66477
4013,-5.65872,-4.4082,-6.11423,-3.04286,-1.37976
4014,-5.65834,-3.47709,-6.89676,-2.27138,-1.78002
4015,-5.65759,-1.32004,-5.32221,-6.15707,-0.117
4016,-5.65738,-0.66175,-1.28659,-6.45694,-4.92024
4017,-5.65645,-4.15559,-0.55339,-3.32067,-6.27714
4018,-5.65621,-3.67701,-0.90257,-3.84032,-6.23892
4019,-5.65529,-2.38681,-5.36582,-3.57894,-4.55193
4020,-5.65492,-1.00802,-5.13261,-5.98217,-2.20809
4021,-5.65385,-2.44189,-2.16925,-5.62335,-5.07379
4022,-5.65327,-3.09761,-4.21768,-2.11566,-6.01502
4023,-5.65188,-3.88842,-2.24414,-2.4277,-6.48124
4024,-5.65155,-2.70737,-4.12485,-6.41199,-1.61309
4025,-5.6508,-1.50617,-2.27322,-5.7645,-5.23478
4026,-5.65036,-0.37479,-2.75945,-7.37763,-2.42672
4027,-5.64927,-5.16739,-1.36172,-6.14088,-1.34875
4028,-5.64885,-5.68748,-3.26703,-4.02978,-2.9716
4029,-5.64813,-3.9418,-0.38831,-2.836,-6.66086
4030,-5.6472,-1.97178,-6.96668,-3.49805,-1.85748
4031,-5.64707,-7.62291,-2.21545,-2.15143,-0.68186
4032,-5.64642,-4.73548,-3.24834,-0.02712,-5.92796
4033,-5.64638,-6.99348,-0.34378,-2.80743,-3.3481
4034,-5.64531,-4.8718,-1.98424,-3.74461,-5.14167
4035,-5.64502,-0.04854,-3.32636,-7.01823,-2.79483
4036,-5.64479,-1.83524,-5.12671,-3.1706,-5.3322
4037,-5.64456,-3.16106,-5.00672,-4.00154,-4.13124
4038,-5.64428,-5.29222,-6.27469,-0.10356,-0.86722
4039,-5.64408,-0.75591,-5.09206,-0.71552,-6.41342
4040,-5.6436,-3.95101,-1.17908,-4.48095,-5.57406
4041,-5.64018,-1.13833,-0.04173,-6.9147,-4.36781
4042,-5.64001,-2.16148,-0.46333,-6.10963,-5.09667
4043,-5.63821,-3.3967,-2.4705,-0.9468,-7.04792
4044,-5.63812,-3.65755,-1.73039,-6.23195,-3.60589
4045,-5.63793,-6.19195,-0.55864,-5.36398,-0.88836
4046,-5.63772,-2.42278,-0.73374,-0.05122,-7.86163
4047,-5.63655,-1.13083,-1.96072,-6.07917,-5.11368
4048,-5.63631,-7.27335,-3.69638,-0.68663,-1.0935
4049,-5.63419,-7.3974,-0.84743,-1.7433,-3.12685
4050,-5.63419,-6.15382,-3.00426,-2.50302,-3.88533
4051,-5.63312,-3.64321,-3.68806,-6.22263,-1.63466
4052,-5.63294,-4.86188,-4.39629,-4.79631,-1.51664
4053,-5.62981,-5.09421,-3.47264,-1.56101,-5.2781
4054,-5.62933,-2.70804,-4.91631,-2.63997,-5.46238
4055,-5.62924,-0.10843,-1.02889,-7.38707,-3.55983
4056,-5.62846,-1.87651,-4.75353,-4.45827,-4.72514
4057,-5.62777,-4.73759,-1.03988,-2.90488,-6.03024
4058,-5.62777,-0.3917,-1.62697,-3.92427,-7.0801
4059,-5.62775,-6.43767,-0.92627,-5.02771,-0.86543
4060,-5.62489,-2.14578,-1.47333,-6.83575,-3.85462
4061,-5.62468,-6.70622,-3.8518,-2.84106,-0.69396
4062,-5.6246,-1.14487,-5.33719,-5.71074,-2.44028
4063,-5.62443,-4.39183,-5.42439,-4.32355,-0.98009
4064,-5.62384,-4.37564,-0.73176,-2.69018,-6.43845
4065,-5.62381,-4.27168,-4.45618,-5.3048,-1.45846
4066,-5.62282,-1.33073,-4.14314,-5.33828,-4.57715
4067,-5.62161,-2.46935,-4.99305,-5.73416,-2.11864
4068,-5.62069,-6.19993,-3.65971,-0.76781,-3.99822
4069,-5.62047,-6.87802,-2.36326,-0.81954,-3.85311
4070,-5.62017,-5.12301,-6.46678,-0.2664,-0.52753
4071,-5.62008,-1.81965,-7.20966,-1.23117,-3.40714
4072,-5.61996,-4.38704,-2.54756,-5.00544,-4.19827
4073,-5.61821,-0.92543,-7.77558,-0.38251,-2.64072
4074,-5.61723,-6.51161,-1.75996,-4.74782,-0.63752
4075,-5.61669,-2.11827,-7.98307,-0.3013,-0.38148
4076,-5.6164,-4.8854,-1.46203,-3.88382,-5.23138
4077,-5.61594,-0.85533,-4.81216,-6.53255,-1.37785
4078,-5.61588,-3.46427,-5.74992,-3.64548,-3.17958
4079,-5.61516,-4.79095,-0.10511,-6.54227,-1.64454
4080,-5.61413,-0.02147,-1.51502,-4.31385,-6.89757
4081,-5.61317,-3.17966,-5.69142,-1.66567,-4.81823
4082,-5.61244,-6.09832,-2.2748,-3.71086,-3.51649
4083,-5.61121,-1.77619,-2.79922,-5.74727,-4.94901
4084,-5.61117,-5.67587,-1.49313,-4.85543,-3.23954
4085,-5.61061,-1.05073,-5.27739,-4.35379,-4.5399
4086,-5.61043,-5.83365,-0.62693,-4.14262,-4.11549
4087,-5.61041,-5.64678,-0.18797,-4.96308,-3.45971
4088,-5.60988,-1.93924,-5.46649,-2.44002,-5.37888
4089,-5.60909,-4.80829,-5.33781,-2.26625,-3.43371
4090,-5.60886,-5.37095,-2.91906,-5.56441,-0.45831
4091,-5.60837,-7.11408,-3.704,-1.98682,-0.51865
4092,-5.60742,-3.61852,-6.37833,-3.80409,-0.55576
4093,-5.60696,-0.03743,-8.07425,-1.47853,-1.08677
4094,-5.60679,-4.29899,-4.3645,-5.19687,-2.00658
4095,-5.60587,-5.03514,-6.55977,-0.42899,-0.08364
4096,-5.60543,-2.454,-5.69794,-5.04717,-2.14863
4097,-5.60428,-1.87864,-6.66378,-3.27797,-3.14828
4098,-5.60373,-0.05949,-1.20044,-8.08831,-1.31638
4099,-5.60368,-2.09917,-2.21246,-2.04059,-7.42518
4100,-5.60346,-1.49202,-4.54951,-6.63103,-1.30633
4101,-5.6031,-1.24248,-6.50512,-0.83309,-4.90417
4102,-5.60207,-0.92165,-2.11123,-0.19592,-7.95435
4103,-5.60192,-4.22063,-2.77145,-6.45869,-1.18708
4104,-5.60188,-2.85169,-7.08648,-0.67795,-3.13192
4105,-5.60167,-3.89031,-5.70624,-4.33194,-1.46964
4106,-5.60124,-6.00425,-2.48392,-5.12477,-0.37672
4107,-5.6007,-0.24189,-1.7101,-3.97583,-7.05989
4108,-5.60005,-4.96356,-5.58324,-3.43294,-1.02216
4109,-5.59985,-1.40082,-6.59239,-4.54865,-1.59047
4110,-5.59947,-0.00111,-5.06326,-6.50052,-0.86755
4111,-5.59884,-6.74405,-3.56107,-0.60003,-3.18269
4112,-5.59801,-6.57988,-3.86147,-2.89588,-1.43891
4113,-5.59591,-7.69561,-0.8952,-2.5431,-1.48143
4114,-5.59414,-6.20577,-3.76609,-3.95326,-0.61818
4115,-5.59363,-6.46814,-3.13839,-3.81887,-1.56248
4116,-5.59291,-7.44959,-2.1838,-2.89579,-0.26137
4117,-5.5918,-4.12278,-5.61961,-3.78888,-2.40809
4118,-5.5895,-2.9806,-2.78732,-6.614,-2.89126
4119,-5.58898,-1.05309,-1.65569,-5.31006,-6.05939
4120,-5.58878,-3.05221,-1.46007,-2.27631,-7.22054
4121,-5.58848,-5.19865,-1.41223,-4.8112,-4.07441
4122,-5.58835,-4.60409,-0.03175,-2.63801,-6.3728
4123,-5.5883,-5.84935,-5.16205,-1.16893,-2.5579
4124,-5.58736,-1.06895,-3.62611,-3.88828,-6.27466
4125,-5.58639,-1.01487,-4.03619,-3.156,-6.44291
4126,-5.58616,-4.8806,-5.61734,-0.22746,-3.65627
4127,-5.58616,-4.48711,-3.11464,-5.62894,-2.69717
4128,-5.58454,-4.01624,-0.63801,-2.92487,-6.61217
4129,-5.58451,-2.63948,-6.00953,-4.64397,-2.04094
4130,-5.5845,-4.99943,-6.26798,-2.1273,-0.07785
4131,-5.58403,-6.34635,-0.14924,-3.02704,-4.39969
4132,-5.58364,-0.31928,-7.34778,-0.57404,-3.79495
4133,-5.58147,-2.86757,-7.01028,-2.59963,-2.17303
4134,-5.58125,-1.34868,-7.69171,-1.53563,-2.34739
4135,-5.58099,-1.99699,-0.64934,-6.29567,-4.98071
4136,-5.58094,-6.1584,-1.54037,-2.69483,-4.61437
4137,-5.58074,-2.75569,-1.32881,-4.89986,-5.95711
4138,-5.58032,-4.04964,-1.8269,-6.941,-0.97229
4139,-5.57916,-2.02381,-3.03712,-3.16438,-6.74832
4140,-5.5783,-3.71275,-2.44628,-6.08556,-3.47559
4141,-5.57823,-3.65665,-1.39139,-5.04744,-5.30092
4142,-5.57768,-1.92667,-5.07629,-1.6477,-6.05754
4143,-5.57679,-1.34327,-4.87819,-5.14643,-4.10032
4144,-5.57634,-1.88121,-0.72627,-4.13588,-6.90888
4145,-5.57591,-5.58953,-2.1659,-2.08853,-5.34914
4146,-5.57472,-3.51559,-3.36386,-4.7994,-4.7131
4147,-5.57263,-4.55613,-1.33712,-0.94555,-6.74578
4148,-5.57137,-0.67632,-7.11541,-3.82529,-1.80013
4149,-5.57134,-2.57634,-2.40497,-7.19315,-2.19027
4150,-5.5708,-6.31795,-4.37951,-1.86204,-2.5303
4151,-5.57042,-2.66537,-3.02403,-2.84551,-6.68016
4152,-5.57021,-0.16715,-4.76639,-6.51866,-1.93223
4153,-5.56899,-1.88688,-6.42001,-4.8938,-0.51018
4154,-5.56857,-1.22184,-5.80874,-0.61697,-5.77719
4155,-5.56831,-3.37258,-5.49065,-1.79741,-4.92358
4156,-5.56707,-5.00097,-1.44311,-5.63247,-3.19229
4157,-5.56669,-4.35144,-6.8475,-1.61298,-0.76615
4158,-5.56638,-6.9082,-2.06827,-3.74114,-1.73735
4159,-5.56359,-3.09469,-4.05878,-3.20748,-5.71907
4160,-5.56178,-5.98704,-5.69402,-0.87616,-0.18
4161,-5.56133,-7.25514,-0.45797,-3.73333,-1.51233
4162,-5.56022,-7.01569,-3.41417,-2.48497,-1.4256
4163,-5.55857,-6.94219,-1.46016,-4.33305,-0.031
4164,-5.5585,-2.5643,-0.55253,-1.23431,-7.79093
4165,-5.5579,-2.94692,-7.41666,-2.17602,-0.82673
4166,-5.55674,-0.26399,-3.04564,-2.82465,-7.19711
4167,-5.55672,-2.19876,-5.37061,-5.69488,-1.7359
4168,-5.55615,-0.34307,-2.33907,-6.79988,-4.15955
4169,-5.55605,-1.49127,-2.98555,-5.78828,-4.94861
4170,-5.55589,-6.26844,-2.73219,-2.98545,-3.6689
4171,-5.55586,-6.82472,-3.40197,-1.91537,-2.70434
4172,-5.5558,-3.6047,-5.1543,-4.18722,-3.46981
4173,-5.55544,-7.16347,-2.80571,-2.94975,-1.1175
4174,-5.55536,-4.37702,-2.5267,-6.59702,-0.2737
4175,-5.55455,-1.14678,-6.76973,-4.13022,-2.22349
4176,-5.55306,-1.2385,-3.28872,-2.93697,-6.94177
4177,-5.55239,-2.65797,-0.0305,-6.9044,-3.79928
4178,-5.55145,-1.86311,-1.80968,-7.71898,-1.68896
4179,-5.5499,-1.26267,-0.33734,-7.86418,-2.37597
4180,-5.54988,-3.73171,-6.39083,-2.17557,-3.11407
4181,-5.5485,-5.32908,-5.43606,-0.91068,-3.23032
4182,-5.54737,-0.70688,-1.71379,-7.75516,-2.37642
4183,-5.54731,-1.9024,-2.77351,-6.85139,-3.31276
4184,-5.54621,-7.11359,-2.66087,-2.35909,-2.44762
4185,-5.54533,-0.40191,-2.98394,-0.5986,-7.7347
4186,-5.54449,-6.94827,-1.04389,-4.03158,-1.90704
4187,-5.54393,-3.68715,-2.36776,-6.09209,-3.5986
4188,-5.54368,-1.42656,-4.05909,-3.25778,-6.33586
4189,-5.54213,-0.20111,-7.18331,-2.46672,-3.39995
4190,-5.54185,-4.12639,-6.97755,-1.38065,-1.29168
4191,-5.54095,-1.86605,-3.62917,-7.21615,-0.7563
4192,-5.54071,-4.00252,-0.54503,-7.27896,-0.00534
4193,-5.5401,-1.45016,-2.31545,-1.53163,-7.71344
4194,-5.53856,-2.45897,-4.67323,-6.16132,-1.86465
4195,-5.53826,-0.55243,-4.18306,-2.65625,-6.6685
4196,-5.53744,-3.39295,-4.44271,-4.50599,-4.21699
4197,-5.53667,-0.18692,-6.07134,-0.67551,-5.65622
4198,-5.53663,-5.67193,-3.42873,-2.05862,-4.60226
4199,-5.53567,-5.7216,-3.78721,-4.66012,-0.74824
4200,-5.53566,-3.01275,-6.082,-1.73131,-4.50463
4201,-5.5355,-0.96272,-1.14418,-2.3778,-7.84017
4202,-5.53497,-4.28021,-3.17967,-5.41925,-3.40078
4203,-5.53303,-4.55544,-3.30582,-6.03671,-1.12394
4204,-5.53208,-4.97232,-5.37416,-3.39963,-2.05745
4205,-5.53144,-1.14483,-4.02989,-4.25459,-5.80956
4206,-5.53117,-1.31914,-2.65381,-1.32217,-7.67302
4207,-5.52996,-3.13503,-0.66008,-6.66342,-3.84111
4208,-5.52942,-6.79911,-3.24809,-1.31976,-3.30239
4209,-5.52853,-2.27813,-5.32797,-0.6257,-5.95538
4210,-5.52765,-0.5039,-4.58512,-1.94603,-6.66189
4211,-5.52619,-1.80474,-2.52917,-7.72793,-0.29404
4212,-5.5251,-2.99012,-2.11542,-5.33521,-5.2529
4213,-5.52412,-3.8608,-1.45457,-7.13356,-1.25495
4214,-5.52328,-0.86361,-3.25738,-3.09124,-6.97002
4215,-5.52302,-2.58332,-7.2789,-3.12738,-0.24439
4216,-5.52221,-4.71271,-0.247,-6.86829,-0.2471
4217,-5.52214,-6.84194,-1.33648,-4.25536,-1.67321
4218,-5.52209,-0.9244,-6.72809,-4.27388,-2.26245
4219,-5.52206,-4.18835,-4.35408,-4.88583,-3.02244
4220,-5.52126,-2.03479,-4.81175,-2.78833,-5.8692
4221,-5.51953,-4.89692,-2.67687,-5.31317,-3.18741
4222,-5.51922,-0.01707,-7.1848,-3.68927,-2.07502
4223,-5.518,-6.87716,-2.43569,-1.18476,-3.86266
4224,-5.51768,-1.73357,-3.27353,-2.96177,-6.86016
4225,-5.51689,-1.52868,-3.9622,-6.49605,-3.0544
4226,-5.51601,-3.7087,-7.37,-1.0706,-0.59672
4227,-5.51595,-7.86632,-0.99005,-2.23529,-1.31095
4228,-5.51565,-5.25273,-3.5876,-5.05692,-1.88232
4229,-5.51551,-2.37017,-6.43014,-3.61134,-3.09401
4230,-5.51548,-0.59667,-3.42302,-7.37848,-1.75057
4231,-5.51525,-0.93859,-8.26387,-0.26653,-0.58177
4232,-5.51517,-7.88898,-0.26204,-0.08038,-2.69662
4233,-5.51497,-6.23528,-5.22166,-1.70202,-0.73741
4234,-5.51482,-1.17969,-4.7686,-4.55092,-4.97439
4235,-5.51468,-7.59357,-2.62577,-1.30037,-1.82767
4236,-5.51464,-7.59599,-2.04198,-2.45987,-1.29194
4237,-5.51285,-2.56783,-0.26331,-4.24905,-6.70008
4238,-5.51262,-5.3703,-0.48894,-4.99025,-3.95339
4239,-5.5123,-1.81069,-2.6075,-5.73286,-5.16443
4240,-5.51189,-0.29793,-6.82777,-4.78649,-0.03753
4241,-5.51182,-7.73405,-1.75892,-1.29479,-2.24368
4242,-5.51182,-1.67016,-7.76334,-2.46606,-0.69249
4243,-5.51176,-5.75906,-2.90296,-4.29118,-3.10036
4244,-5.5109,-5.22001,-3.27201,-5.22879,-2.08213
4245,-5.51057,-3.78836,-5.48251,-4.89635,-1.11797
4246,-5.5103,-6.38598,-0.46332,-1.25647,-5.20217
4247,-5.50992,-2.1719,-2.96896,-3.46455,-6.64122
4248,-5.50783,-3.80751,-4.59874,-4.83571,-3.26101
4249,-5.50651,-0.38652,-5.14563,-4.21518,-5.0283
4250,-5.50646,-1.28097,-7.70325,-2.86104,-0.71593
4251,-5.5064,-4.78974,-0.72312,-2.58399,-6.28793
4252,-5.5055,-1.79791,-5.06956,-4.90029,-4.09191
4253,-5.50505,-2.98432,-1.69484,-1.79464,-7.39561
4254,-5.50439,-1.38422,-6.41212,-4.5426,-2.45666
4255,-5.50186,-3.52579,-7.17405,-1.82418,-1.5823
4256,-5.50047,-3.51786,-1.49834,-7.40621,-0.52199
4257,-5.49935,-0.85599,-7.02137,-4.28841,-1.15518
4258,-5.4982,-3.62808,-5.32067,-5.08263,-1.56977
4259,-5.49796,-4.91043,-5.99657,-3.01378,-0.78635
4260,-5.49666,-0.76848,-2.29934,-3.16027,-7.34316
4261,-5.49653,-0.68282,-3.13426,-4.78899,-6.04681
4262,-5.49636,-4.43308,-2.05679,-6.77549,-0.00737
4263,-5.49504,-1.44474,-2.51889,-5.19847,-5.86075
4264,-5.4942,-0.57255,-3.45812,-4.93908,-5.75612
4265,-5.49292,-0.51686,-5.21848,-5.91415,-2.71128
4266,-5.49228,-0.03349,-2.64332,-5.88709,-5.30931
4267,-5.49214,-0.70078,-2.38657,-7.88367,-1.22365
4268,-5.4919,-2.47793,-6.90102,-3.86638,-1.06109
4269,-5.4916,-5.91084,-4.75276,-1.43654,-3.20186
4270,-5.49136,-3.90675,-5.23953,-0.26035,-5.2021
4271,-5.49081,-1.15318,-8.13814,-1.45215,-0.42782
4272,-5.49073,-4.3788,-5.06393,-2.59277,-4.27927
4273,-5.49059,-7.53224,-2.79902,-1.58293,-1.66692
4274,-5.49029,-7.48991,-3.63102,-0.72066,-0.23293
4275,-5.48974,-7.62258,-2.78177,-1.88194,-0.69212
4276,-5.48965,-3.34422,-2.31329,-5.97448,-4.1993
4277,-5.48904,-3.00776,-5.3916,-5.63407,-0.10835
4278,-5.489,-3.62179,-1.9145,-1.87361,-7.04115
4279,-5.48884,-3.46087,-5.7233,-0.69336,-4.96569
4280,-5.48727,-2.18217,-0.27543,-5.71077,-5.69555
4281,-5.4869,-3.81157,-0.15452,-7.08449,-2.26982
4282,-5.48636,-8.32166,-0.255,-0.72841,-0.23284
4283,-5.48626,-0.84098,-6.71913,-4.87672,-0.51453
4284,-5.48613,-5.68027,-1.84109,-2.54892,-5.26785
4285,-5.48611,-0.81841,-6.46808,-3.00355,-4.28666
4286,-5.48598,-2.87777,-4.2066,-3.94946,-5.32248
4287,-5.48554,-6.39858,-5.33478,-0.50286,-0.50421
4288,-5.48358,-4.3921,-4.22227,-5.67967,-0.74405
4289,-5.48221,-1.56279,-0.55918,-5.77844,-5.81377
4290,-5.48209,-1.69946,-5.18248,-2.26223,-5.92306
4291,-5.48184,-3.3123,-2.7124,-3.88197,-6.04577
4292,-5.48182,-5.58406,-2.11337,-4.61613,-3.60456
4293,-5.48143,-3.60601,-1.41224,-7.35315,-0.94201
4294,-5.48112,-7.00787,-2.76937,-2.00484,-3.02626
4295,-5.48068,-0.52036,-6.07703,-0.85562,-5.65942
4296,-5.48064,-0.30893,-4.72426,-1.76516,-6.66579
4297,-5.47979,-1.63731,-8.15919,-0.83614,-0.13997
4298,-5.47971,-0.76193,-3.73967,-5.78371,-4.68569
4299,-5.47899,-6.28087,-5.02859,-0.43764,-2.2479
4300,-5.47809,-4.91033,-3.20622,-1.3502,-5.81174
4301,-5.47683,-3.51958,-7.02518,-2.80406,-0.63327
4302,-5.4751,-6.9821,-4.52175,-0.66441,-0.62122
4303,-5.47445,-4.04056,-0.48138,-1.75838,-7.09793
4304,-5.4743,-4.8056,-3.67365,-5.72826,-0.79343
4305,-5.4733,-2.95451,-0.51161,-2.08461,-7.53037
4306,-5.47271,-1.90616,-4.6011,-4.34845,-5.13195
4307,-5.47229,-1.6604,-8.0699,-1.44361,-0.29963
4308,-5.47151,-0.04093,-6.94639,-3.64795,-2.91565
4309,-5.47133,-2.31292,-2.69384,-6.80338,-3.3425
4310,-5.47079,-0.19551,-1.49705,-1.11563,-8.1576
4311,-5.47039,-3.73189,-0.61566,-0.81741,-7.42298
4312,-5.46953,-3.64265,-4.55617,-1.8948,-5.69793
4313,-5.46921,-5.69353,-0.87158,-3.3652,-5.05839
4314,-5.46913,-4.20734,-0.87403,-2.03891,-6.88954
4315,-5.46899,-4.48073,-1.49077,-4.26038,-5.44425
4316,-5.46887,-4.36322,-1.08307,-5.4067,-4.54404
4317,-5.46858,-3.64733,-2.97831,-5.05525,-4.72925
4318,-5.46823,-2.55912,-3.46376,-6.88123,-2.04949
4319,-5.46786,-2.64851,-6.11153,-2.03556,-4.64689
4320,-5.46733,-0.63268,-4.41434,-6.15334,-3.5154
4321,-5.4666,-3.9501,-2.44061,-1.01326,-6.89418
4322,-5.4654,-5.96667,-5.83598,-0.31871,-0.60671
4323,-5.46392,-1.4918,-1.53054,-6.64865,-4.6231
4324,-5.46385,-6.02469,-1.07141,-2.15173,-5.29826
4325,-5.46384,-2.57414,-1.7835,-7.59684,-1.62091
4326,-5.463,-2.65032,-7.52158,-2.42503,-0.82251
4327,-5.46136,-5.10544,-5.51236,-3.46266,-1.31604
4328,-5.46129,-6.09592,-4.25863,-2.09637,-3.2378
4329,-5.46015,-5.44751,-5.1918,-3.24543,-1.73891
4330,-5.45939,-1.41525,-5.31919,-1.48133,-6.14036
4331,-5.45936,-4.21507,-6.93751,-1.45602,-1.4763
4332,-5.45862,-6.76557,-3.27249,-3.67948,-0.4275
4333,-5.45842,-3.03647,-1.97995,-6.10202,-4.45316
4334,-5.4578,-5.08639,-4.92643,-3.202,-3.13343
4335,-5.45685,-3.73421,-0.4166,-7.44665,-0.80768
4336,-5.45484,-3.9166,-5.31843,-5.05146,-1.04977
4337,-5.45454,-0.02193,-0.75474,-1.62021,-8.18858
4338,-5.45408,-5.3497,-1.71502,-3.6174,-5.06033
4339,-5.45274,-2.193,-5.92302,-3.86196,-3.93211
