leaf_index,r0,r1
20480,-8.80707,-4.73661
20481,-8.80704,-4.73668
20482,-8.80703,-4.73669
20483,-8.8069,-4.73692
20484,-8.80655,-4.73758
20485,-8.80653,-4.73762
20486,-8.80636,-4.73794
20487,-8.80615,-4.73833
20488,-8.80598,-4.73863
20489,-8.80593,-4.73873
20490,-8.80577,-4.73902
20491,-8.80569,-4.73918
20492,-8.80569,-4.73917
20493,-8.80558,-4.73939
20494,-8.80556,-4.73942
20495,-8.80552,-4.7395
20496,-8.80549,-4.73955
20497,-8.80519,-4.7401
20498,-8.80515,-4.74018
20499,-8.80512,-4.74024
20500,-8.80504,-4.74038
20501,-8.80499,-4.74047
20502,-8.80489,-4.74066
20503,-8.80447,-4.74144
20504,-8.80431,-4.74174
20505,-8.80423,-4.74188
20506,-8.8042,-4.74195
20507,-8.80403,-4.74226
20508,-8.80393,-4.74244
20509,-8.80391,-4.74249
20510,-8.8039,-4.74251
20511,-8.80385,-4.7426
20512,-8.8038,-4.7427
20513,-8.80372,-4.74283
20514,-8.80367,-4.74294
20515,-8.80362,-4.74303
20516,-8.80358,-4.74311
20517,-8.80351,-4.74323
20518,-8.8035,-4.74325
20519,-8.8035,-4.74325
20520,-8.80337,-4.74348
20521,-8.80324,-4.74373
20522,-8.80323,-4.74375
20523,-8.8032,-4.7438
20524,-8.8028,-4.74455
20525,-8.80271,-4.74471
20526,-8.8027,-4.74474
20527,-8.80254,-4.74503
20528,-8.80229,-4.74548
20529,-8.80216,-4.74573
20530,-8.80214,-4.74576
20531,-8.80174,-4.74651
20532,-8.80134,-4.74725
20533,-8.80123,-4.74746
20534,-8.80122,-4.74748
20535,-8.80121,-4.74749
20536,-8.80116,-4.74759
20537,-8.80092,-4.74803
20538,-8.80088,-4.7481
20539,-8.80061,-4.74861
20540,-8.80052,-4.74878
20541,-8.80041,-4.74898
20542,-8.80036,-4.74907
20543,-8.80023,-4.74932
20544,-8.80017,-4.74942
20545,-8.80015,-4.74945
20546,-8.79997,-4.74979
20547,-8.79987,-4.74998
20548,-8.79985,-4.75002
20549,-8.79981,-4.75008
20550,-8.79976,-4.75019
20551,-8.79966,-4.75037
20552,-8.7995,-4.75066
20553,-8.79948,-4.75069
20554,-8.79947,-4.75071
20555,-8.7993,-4.75103
20556,-8.79894,-4.7517
20557,-8.79887,-4.75184
20558,-8.7985,-4.75251
20559,-8.79846,-4.75259
20560,-8.79844,-4.75263
20561,-8.79841,-4.75268
20562,-8.79829,-4.7529
20563,-8.79825,-4.75298
20564,-8.79819,-4.75309
20565,-8.79814,-4.75319
20566,-8.79809,-4.75327
20567,-8.79805,-4.75334
20568,-8.79804,-4.75337
20569,-8.79789,-4.75364
20570,-8.79787,-4.75368
20571,-8.79779,-4.75382
20572,-8.79773,-4.75394
20573,-8.79772,-4.75396
20574,-8.79756,-4.75425
20575,-8.79748,-4.7544
20576,-8.79746,-4.75444
20577,-8.79741,-4.75453
20578,-8.79739,-4.75456
20579,-8.79721,-4.75489
20580,-8.79717,-4.75498
20581,-8.79707,-4.75517
20582,-8.79668,-4.75588
20583,-8.79668,-4.75588
20584,-8.7966,-4.75604
20585,-8.7966,-4.75603
20586,-8.7965,-4.75622
20587,-8.7965,-4.75621
20588,-8.79621,-4.75676
20589,-8.79616,-4.75685
20590,-8.79569,-4.75771
20591,-8.79559,-4.75791
20592,-8.79544,-4.75817
20593,-8.7954,-4.75825
20594,-8.79528,-4.75848
20595,-8.79526,-4.75851
20596,-8.79524,-4.75854
20597,-8.79523,-4.75856
20598,-8.79512,-4.75877
20599,-8.7949,-4.75918
20600,-8.79489,-4.75919
20601,-8.79482,-4.75933
20602,-8.79475,-4.75944
20603,-8.79471,-4.75953
20604,-8.79468,-4.75958
20605,-8.7946,-4.75973
20606,-8.79459,-4.75974
20607,-8.79459,-4.75974
20608,-8.7945,-4.75991
20609,-8.79448,-4.75994
20610,-8.79443,-4.76004
20611,-8.7943,-4.76029
20612,-8.79423,-4.76042
20613,-8.7942,-4.76046
20614,-8.7942,-4.76046
20615,-8.79419,-4.76048
20616,-8.79404,-4.76076
20617,-8.79404,-4.76075
20618,-8.79395,-4.76093
20619,-8.79394,-4.76094
20620,-8.79369,-4.76141
20621,-8.79366,-4.76147
20622,-8.79355,-4.76167
20623,-8.79351,-4.76175
20624,-8.79334,-4.76205
20625,-8.79314,-4.76242
20626,-8.79308,-4.76254
20627,-8.79306,-4.76257
20628,-8.79302,-4.76265
20629,-8.79294,-4.7628
20630,-8.79292,-4.76284
20631,-8.79285,-4.76296
20632,-8.79285,-4.76296
20633,-8.79264,-4.76335
20634,-8.79262,-4.76338
20635,-8.79257,-4.76347
20636,-8.7925,-4.7636
20637,-8.79246,-4.76368
20638,-8.79241,-4.76378
20639,-8.79235,-4.76388
20640,-8.79218,-4.76419
20641,-8.79211,-4.76433
20642,-8.79199,-4.76455
20643,-8.79185,-4.76481
20644,-8.79163,-4.76521
20645,-8.79147,-4.76551
20646,-8.79137,-4.76568
20647,-8.7913,-4.76581
20648,-8.79128,-4.76585
20649,-8.79126,-4.76589
20650,-8.79115,-4.76609
20651,-8.79102,-4.76634
20652,-8.79079,-4.76677
20653,-8.79072,-4.76688
20654,-8.79071,-4.7669
20655,-8.79069,-4.76694
20656,-8.79044,-4.76741
20657,-8.79044,-4.7674
20658,-8.79007,-4.76809
20659,-8.78987,-4.76845
20660,-8.78986,-4.76848
20661,-8.78959,-4.76897
20662,-8.78947,-4.76919
20663,-8.78944,-4.76926
20664,-8.78934,-4.76943
20665,-8.78879,-4.77045
20666,-8.78866,-4.77068
20667,-8.78855,-4.77089
20668,-8.78849,-4.771
20669,-8.78844,-4.77109
20670,-8.78833,-4.77129
20671,-8.78793,-4.77204
20672,-8.78791,-4.77207
20673,-8.78788,-4.77212
20674,-8.78786,-4.77217
20675,-8.78783,-4.77221
20676,-8.78779,-4.77229
20677,-8.78774,-4.77237
20678,-8.7876,-4.77264
20679,-8.78738,-4.77305
20680,-8.78732,-4.77316
20681,-8.78721,-4.77337
20682,-8.78717,-4.77344
20683,-8.78709,-4.77358
20684,-8.78687,-4.77398
20685,-8.78658,-4.77452
20686,-8.78639,-4.77487
20687,-8.78638,-4.77488
20688,-8.78629,-4.77505
20689,-8.78626,-4.77511
20690,-8.7862,-4.77522
20691,-8.78608,-4.77544
20692,-8.78601,-4.77556
20693,-8.78598,-4.77562
20694,-8.78597,-4.77564
20695,-8.78592,-4.77573
20696,-8.7858,-4.77595
20697,-8.78553,-4.77644
20698,-8.78549,-4.77652
20699,-8.78549,-4.77652
20700,-8.78533,-4.77681
20701,-8.78529,-4.77689
20702,-8.78514,-4.77717
20703,-8.78495,-4.77751
20704,-8.78493,-4.77755
20705,-8.78477,-4.77784
20706,-8.78469,-4.778
20707,-8.78465,-4.77807
20708,-8.78464,-4.77808
20709,-8.78457,-4.77821
20710,-8.78445,-4.77844
20711,-8.78443,-4.77847
20712,-8.78441,-4.77852
20713,-8.78429,-4.77873
20714,-8.78429,-4.77873
20715,-8.78427,-4.77877
20716,-8.78411,-4.77906
20717,-8.78402,-4.77923
20718,-8.7839,-4.77945
20719,-8.78388,-4.77948
20720,-8.78368,-4.77984
20721,-8.78358,-4.78003
20722,-8.78342,-4.78032
20723,-8.7833,-4.78054
20724,-8.78321,-4.78071
20725,-8.78316,-4.7808
20726,-8.78313,-4.78086
20727,-8.78312,-4.78089
20728,-8.78311,-4.7809
20729,-8.78277,-4.78153
20730,-8.78273,-4.7816
20731,-8.78262,-4.78179
20732,-8.78258,-4.78187
20733,-8.7825,-4.78202
20734,-8.78244,-4.78213
20735,-8.78223,-4.7825
20736,-8.78219,-4.78258
20737,-8.78215,-4.78266
20738,-8.78198,-4.78297
20739,-8.78168,-4.78352
20740,-8.78167,-4.78355
20741,-8.78146,-4.78393
20742,-8.78131,-4.7842
20743,-8.78126,-4.78429
20744,-8.78094,-4.78487
20745,-8.7808,-4.78513
20746,-8.78074,-4.78525
20747,-8.78045,-4.78579
20748,-8.78043,-4.78582
20749,-8.78032,-4.78602
20750,-8.78024,-4.78616
20751,-8.78016,-4.7863
20752,-8.77993,-4.78673
20753,-8.7799,-4.78678
20754,-8.77963,-4.78729
20755,-8.77963,-4.78729
20756,-8.77956,-4.78742
20757,-8.77935,-4.78779
20758,-8.7793,-4.78789
20759,-8.77928,-4.78793
20760,-8.77922,-4.78803
20761,-8.7792,-4.78806
20762,-8.77913,-4.7882
20763,-8.77886,-4.7887
20764,-8.7787,-4.78898
20765,-8.77859,-4.7892
20766,-8.77812,-4.79006
20767,-8.77799,-4.79029
20768,-8.77793,-4.7904
20769,-8.77791,-4.79044
20770,-8.77776,-4.79071
20771,-8.77767,-4.79088
20772,-8.77718,-4.79178
20773,-8.77697,-4.79216
20774,-8.77688,-4.79232
20775,-8.77676,-4.79254
20776,-8.77669,-4.79267
20777,-8.77663,-4.79278
20778,-8.77661,-4.79282
20779,-8.77657,-4.7929
20780,-8.77628,-4.79342
20781,-8.77624,-4.79349
20782,-8.7762,-4.79358
20783,-8.77607,-4.7938
20784,-8.77595,-4.79403
20785,-8.77571,-4.79447
20786,-8.77563,-4.79461
20787,-8.7756,-4.79467
20788,-8.77552,-4.79481
20789,-8.77546,-4.79492
20790,-8.77499,-4.79579
20791,-8.7749,-4.79595
20792,-8.77487,-4.79601
20793,-8.7748,-4.79613
20794,-8.7746,-4.7965
20795,-8.77452,-4.79664
20796,-8.7742,-4.79722
20797,-8.77406,-4.79749
20798,-8.77396,-4.79767
20799,-8.77387,-4.79784
20800,-8.77375,-4.79805
20801,-8.77354,-4.79845
20802,-8.77344,-4.79863
20803,-8.77342,-4.79866
20804,-8.77341,-4.79868
20805,-8.77338,-4.79873
20806,-8.77336,-4.79877
20807,-8.7732,-4.79905
20808,-8.77315,-4.79915
20809,-8.7731,-4.79924
20810,-8.77302,-4.79939
20811,-8.77301,-4.79941
20812,-8.77299,-4.79943
20813,-8.77268,-4.80001
20814,-8.77254,-4.80027
20815,-8.77227,-4.80075
20816,-8.77223,-4.80083
20817,-8.77213,-4.80102
20818,-8.77194,-4.80137
20819,-8.77191,-4.80141
20820,-8.77169,-4.80182
20821,-8.77157,-4.80204
20822,-8.77157,-4.80204
20823,-8.77157,-4.80204
20824,-8.77155,-4.80206
20825,-8.77139,-4.80236
20826,-8.77121,-4.80269
20827,-8.77111,-4.80287
20828,-8.77103,-4.80302
20829,-8.77093,-4.80321
20830,-8.77076,-4.80352
20831,-8.77074,-4.80356
20832,-8.77073,-4.80357
20833,-8.77051,-4.80397
20834,-8.77044,-4.8041
20835,-8.7704,-4.80417
20836,-8.7704,-4.80417
20837,-8.77037,-4.80423
20838,-8.77027,-4.80442
20839,-8.77026,-4.80443
20840,-8.7702,-4.80454
20841,-8.77017,-4.80459
20842,-8.77016,-4.80461
20843,-8.77011,-4.8047
20844,-8.7701,-4.80473
20845,-8.77007,-4.80478
20846,-8.76972,-4.80542
20847,-8.76969,-4.80547
20848,-8.76952,-4.80579
20849,-8.76933,-4.80613
20850,-8.769,-4.80673
20851,-8.7689,-4.80692
20852,-8.76883,-4.80705
20853,-8.76861,-4.80743
20854,-8.76857,-4.80752
20855,-8.76829,-4.80802
20856,-8.76808,-4.80841
20857,-8.76806,-4.80844
20858,-8.76801,-4.80854
20859,-8.76781,-4.80889
20860,-8.76769,-4.80912
20861,-8.76733,-4.80977
20862,-8.76729,-4.80985
20863,-8.76727,-4.80989
20864,-8.76713,-4.81013
20865,-8.76697,-4.81044
20866,-8.76691,-4.81054
20867,-8.7669,-4.81056
20868,-8.76688,-4.81059
20869,-8.76685,-4.81065
20870,-8.76679,-4.81076
20871,-8.76676,-4.81081
20872,-8.76669,-4.81093
20873,-8.76666,-4.811
20874,-8.76662,-4.81107
20875,-8.76658,-4.81113
20876,-8.76639,-4.81149
20877,-8.76615,-4.81192
20878,-8.76613,-4.81195
20879,-8.7661,-4.81201
20880,-8.76606,-4.81209
20881,-8.76593,-4.81233
20882,-8.7658,-4.81257
20883,-8.76569,-4.81276
20884,-8.76564,-4.81286
20885,-8.76559,-4.81294
20886,-8.76557,-4.81298
20887,-8.76556,-4.813
20888,-8.7655,-4.81311
20889,-8.76534,-4.8134
20890,-8.76502,-4.81398
20891,-8.76484,-4.81431
20892,-8.76483,-4.81432
20893,-8.76445,-4.81503
20894,-8.76439,-4.81513
20895,-8.76433,-4.81523
20896,-8.76409,-4.81567
20897,-8.76401,-4.81582
20898,-8.76373,-4.81633
20899,-8.76373,-4.81632
20900,-8.76372,-4.81635
20901,-8.76367,-4.81643
20902,-8.76366,-4.81645
20903,-8.76362,-4.81654
20904,-8.76352,-4.81671
20905,-8.76337,-4.81699
20906,-8.76335,-4.81702
20907,-8.76327,-4.81717
20908,-8.76312,-4.81745
20909,-8.76308,-4.81751
20910,-8.76303,-4.81761
20911,-8.763,-4.81766
20912,-8.76295,-4.81775
20913,-8.76275,-4.81812
20914,-8.76274,-4.81813
20915,-8.76249,-4.81859
20916,-8.76216,-4.81918
20917,-8.76211,-4.81927
20918,-8.76206,-4.81937
20919,-8.76203,-4.81943
20920,-8.76193,-4.81961
20921,-8.76192,-4.81961
20922,-8.7619,-4.81966
20923,-8.76177,-4.8199
20924,-8.76146,-4.82046
20925,-8.76122,-4.82089
20926,-8.76121,-4.82091
20927,-8.76116,-4.821
20928,-8.7611,-4.82112
20929,-8.76099,-4.82132
20930,-8.76082,-4.82161
20931,-8.76069,-4.82185
20932,-8.76054,-4.82213
20933,-8.76043,-4.82233
20934,-8.76034,-4.8225
20935,-8.76029,-4.82259
20936,-8.76025,-4.82265
20937,-8.76025,-4.82265
20938,-8.75998,-4.82315
20939,-8.75992,-4.82326
20940,-8.75983,-4.82343
20941,-8.75973,-4.8236
20942,-8.75957,-4.8239
20943,-8.75945,-4.8241
20944,-8.7592,-4.82457
20945,-8.75917,-4.82462
20946,-8.7589,-4.82512
20947,-8.75879,-4.82532
20948,-8.75869,-4.8255
20949,-8.75847,-4.8259
20950,-8.75842,-4.82598
20951,-8.7584,-4.82602
20952,-8.75822,-4.82634
20953,-8.75804,-4.82668
20954,-8.75798,-4.82678
20955,-8.75797,-4.82679
20956,-8.75797,-4.82679
20957,-8.75796,-4.82682
20958,-8.75791,-4.82691
20959,-8.7578,-4.8271
20960,-8.75778,-4.82714
20961,-8.75756,-4.82754
20962,-8.75739,-4.82784
20963,-8.75726,-4.82808
20964,-8.75723,-4.82814
20965,-8.7572,-4.82819
20966,-8.75693,-4.82868
20967,-8.75647,-4.82952
20968,-8.75644,-4.82957
20969,-8.75643,-4.8296
20970,-8.75634,-4.82975
20971,-8.75618,-4.83005
20972,-8.75597,-4.83043
20973,-8.75597,-4.83042
20974,-8.75582,-4.83069
20975,-8.75581,-4.83072
20976,-8.75577,-4.83079
20977,-8.75574,-4.83085
20978,-8.7556,-4.83109
20979,-8.75555,-4.83119
20980,-8.75545,-4.83136
20981,-8.75528,-4.83167
20982,-8.7551,-4.832
20983,-8.75509,-4.83201
20984,-8.75507,-4.83205
20985,-8.75485,-4.83245
20986,-8.75465,-4.83281
20987,-8.75459,-4.83292
20988,-8.75457,-4.83296
20989,-8.7545,-4.83308
20990,-8.75445,-4.83317
20991,-8.75431,-4.83342
20992,-8.75395,-4.83409
20993,-8.75385,-4.83426
20994,-8.75376,-4.83443
20995,-8.75362,-4.83468
20996,-8.75342,-4.83503
20997,-8.75341,-4.83505
20998,-8.75326,-4.83533
20999,-8.75324,-4.83537
21000,-8.75311,-4.8356
21001,-8.75304,-4.83572
21002,-8.75303,-4.83575
21003,-8.75302,-4.83576
21004,-8.75293,-4.83593
21005,-8.75279,-4.83619
21006,-8.75274,-4.83628
21007,-8.75268,-4.83638
21008,-8.75265,-4.83644
21009,-8.75262,-4.83648
21010,-8.75162,-4.8383
21011,-8.75146,-4.8386
21012,-8.75138,-4.83873
21013,-8.75115,-4.83915
21014,-8.75079,-4.83981
21015,-8.75075,-4.83987
21016,-8.75067,-4.84003
21017,-8.75026,-4.84076
21018,-8.75014,-4.84098
21019,-8.75011,-4.84103
21020,-8.74985,-4.8415
21021,-8.74981,-4.84157
21022,-8.74968,-4.8418
21023,-8.74949,-4.84215
21024,-8.74936,-4.84239
21025,-8.74895,-4.84313
21026,-8.74888,-4.84324
21027,-8.74878,-4.84344
21028,-8.74863,-4.8437
21029,-8.74863,-4.8437
21030,-8.74859,-4.84378
21031,-8.74858,-4.8438
21032,-8.74814,-4.84459
21033,-8.74808,-4.8447
21034,-8.74793,-4.84497
21035,-8.74788,-4.84506
21036,-8.74782,-4.84517
21037,-8.74778,-4.84525
21038,-8.74724,-4.84622
21039,-8.74714,-4.8464
21040,-8.7469,-4.84682
21041,-8.74688,-4.84687
21042,-8.74683,-4.84695
21043,-8.74666,-4.84726
21044,-8.74648,-4.84758
21045,-8.74646,-4.84761
21046,-8.74636,-4.8478
21047,-8.7461,-4.84828
21048,-8.74604,-4.84839
21049,-8.74601,-4.84844
21050,-8.74586,-4.8487
21051,-8.74578,-4.84885
21052,-8.74555,-4.84925
21053,-8.74553,-4.84931
21054,-8.74522,-4.84986
21055,-8.7452,-4.8499
21056,-8.74515,-4.84998
21057,-8.74513,-4.85002
21058,-8.74484,-4.85055
21059,-8.74481,-4.85061
21060,-8.74478,-4.85065
21061,-8.7445,-4.85115
21062,-8.74428,-4.85154
21063,-8.74427,-4.85158
21064,-8.74411,-4.85186
21065,-8.7441,-4.85189
21066,-8.74394,-4.85217
21067,-8.74391,-4.85222
21068,-8.74371,-4.85258
21069,-8.74365,-4.85268
21070,-8.74358,-4.85282
21071,-8.74356,-4.85285
21072,-8.74354,-4.85289
21073,-8.74348,-4.85299
21074,-8.74346,-4.85304
21075,-8.74337,-4.8532
21076,-8.74335,-4.85323
21077,-8.74327,-4.85337
21078,-8.74302,-4.85382
21079,-8.74298,-4.8539
21080,-8.74295,-4.85396
21081,-8.74288,-4.85408
21082,-8.74285,-4.85413
21083,-8.74248,-4.85479
21084,-8.74247,-4.85482
21085,-8.74246,-4.85483
21086,-8.74227,-4.85517
21087,-8.74204,-4.85559
21088,-8.74183,-4.85596
21089,-8.74182,-4.85598
21090,-8.7411,-4.85728
21091,-8.74097,-4.85751
21092,-8.74089,-4.85766
21093,-8.74073,-4.85795
21094,-8.74061,-4.85816
21095,-8.74057,-4.85823
21096,-8.74017,-4.85895
21097,-8.74012,-4.85905
21098,-8.73976,-4.85969
21099,-8.73975,-4.85972
21100,-8.73956,-4.86006
21101,-8.73956,-4.86005
21102,-8.73912,-4.86085
21103,-8.73905,-4.86096
21104,-8.73896,-4.86112
21105,-8.73892,-4.86121
21106,-8.73885,-4.86133
21107,-8.73884,-4.86135
21108,-8.73881,-4.86141
21109,-8.73881,-4.8614
21110,-8.73878,-4.86146
21111,-8.73866,-4.86168
21112,-8.7386,-4.86178
21113,-8.73857,-4.86183
21114,-8.73845,-4.86205
21115,-8.73802,-4.86282
21116,-8.73777,-4.86327
21117,-8.73762,-4.86354
21118,-8.7376,-4.86358
21119,-8.73746,-4.86383
21120,-8.73745,-4.86385
21121,-8.73735,-4.86403
21122,-8.737,-4.86465
21123,-8.73691,-4.8648
21124,-8.73662,-4.86533
21125,-8.73647,-4.8656
21126,-8.73643,-4.86567
21127,-8.73637,-4.86578
21128,-8.73618,-4.86612
21129,-8.73584,-4.86674
21130,-8.73583,-4.86676
21131,-8.7357,-4.86698
21132,-8.73553,-4.86729
21133,-8.73544,-4.86746
21134,-8.73544,-4.86746
21135,-8.73535,-4.86761
21136,-8.73527,-4.86776
21137,-8.73526,-4.86778
21138,-8.73522,-4.86785
21139,-8.73522,-4.86785
21140,-8.73512,-4.86802
21141,-8.73503,-4.86819
21142,-8.73482,-4.86856
21143,-8.73472,-4.86874
21144,-8.7346,-4.86897
21145,-8.73459,-4.86897
21146,-8.73458,-4.86899
21147,-8.7344,-4.86932
21148,-8.73426,-4.86958
21149,-8.73415,-4.86977
21150,-8.73402,-4.87
21151,-8.73399,-4.87006
21152,-8.73393,-4.87016
21153,-8.73393,-4.87015
21154,-8.73383,-4.87034
21155,-8.73378,-4.87043
21156,-8.73376,-4.87047
21157,-8.7335,-4.87093
21158,-8.73324,-4.8714
21159,-8.73314,-4.87158
21160,-8.73306,-4.87172
21161,-8.73302,-4.87179
21162,-8.73289,-4.87203
21163,-8.73257,-4.8726
21164,-8.73244,-4.87282
21165,-8.73243,-4.87285
21166,-8.73237,-4.87295
21167,-8.73219,-4.87328
21168,-8.73212,-4.87341
21169,-8.73203,-4.87357
21170,-8.7316,-4.87433
21171,-8.73132,-4.87484
21172,-8.73126,-4.87495
21173,-8.7312,-4.87506
21174,-8.73108,-4.87527
21175,-8.73097,-4.87547
21176,-8.73087,-4.87564
21177,-8.73074,-4.87587
21178,-8.73056,-4.87619
21179,-8.73045,-4.8764
21180,-8.73024,-4.87677
21181,-8.73016,-4.87691
21182,-8.73011,-4.87701
21183,-8.72993,-4.87733
21184,-8.7297,-4.87775
21185,-8.72962,-4.87788
21186,-8.72961,-4.8779
21187,-8.72923,-4.87858
21188,-8.72917,-4.87869
21189,-8.72899,-4.87901
21190,-8.72867,-4.87959
21191,-8.72859,-4.87973
21192,-8.72837,-4.88011
21193,-8.72826,-4.88032
21194,-8.72812,-4.88057
21195,-8.7281,-4.8806
21196,-8.72798,-4.88082
21197,-8.72794,-4.88088
21198,-8.72784,-4.88106
21199,-8.72776,-4.88121
21200,-8.7273,-4.88203
21201,-8.72721,-4.88219
21202,-8.72706,-4.88246
21203,-8.72692,-4.88271
21204,-8.72646,-4.88353
21205,-8.72641,-4.88362
21206,-8.7261,-4.88417
21207,-8.72591,-4.88452
21208,-8.72582,-4.88467
21209,-8.72561,-4.88505
21210,-8.7254,-4.88542
21211,-8.72534,-4.88553
21212,-8.72533,-4.88556
21213,-8.72504,-4.88607
21214,-8.72497,-4.8862
21215,-8.72475,-4.88658
21216,-8.72448,-4.88708
21217,-8.72435,-4.88731
21218,-8.7242,-4.88757
21219,-8.72403,-4.88788
21220,-8.72393,-4.88805
21221,-8.72387,-4.88815
21222,-8.72379,-4.8883
21223,-8.72375,-4.88836
21224,-8.72341,-4.88897
21225,-8.72314,-4.88946
21226,-8.72307,-4.88959
21227,-8.72298,-4.88975
21228,-8.72295,-4.88979
21229,-8.72293,-4.88984
21230,-8.72263,-4.89038
21231,-8.72263,-4.89037
21232,-8.72242,-4.89075
21233,-8.72239,-4.89079
21234,-8.72238,-4.89082
21235,-8.72236,-4.89085
21236,-8.72235,-4.89087
21237,-8.72228,-4.89099
21238,-8.72225,-4.89105
21239,-8.72179,-4.89187
21240,-8.72158,-4.89224
21241,-8.72141,-4.89255
21242,-8.72139,-4.89258
21243,-8.72132,-4.8927
21244,-8.72122,-4.89289
21245,-8.72109,-4.89311
21246,-8.72101,-4.89327
21247,-8.7206,-4.894
21248,-8.7206,-4.89399
21249,-8.72044,-4.89427
21250,-8.72043,-4.89429
21251,-8.72024,-4.89464
21252,-8.72019,-4.89472
21253,-8.7197,-4.89558
21254,-8.71948,-4.89599
21255,-8.71947,-4.89599
21256,-8.71941,-4.8961
21257,-8.71926,-4.89637
21258,-8.71901,-4.89683
21259,-8.71898,-4.89687
21260,-8.71871,-4.89735
21261,-8.71864,-4.89748
21262,-8.71852,-4.8977
21263,-8.71837,-4.89797
21264,-8.71835,-4.898
21265,-8.71785,-4.89888
21266,-8.71777,-4.89902
21267,-8.7177,-4.89915
21268,-8.71752,-4.89947
21269,-8.71731,-4.89984
21270,-8.71723,-4.9
21271,-8.71712,-4.90018
21272,-8.71697,-4.90045
21273,-8.71682,-4.90072
21274,-8.71679,-4.90077
21275,-8.71665,-4.90102
21276,-8.71648,-4.90132
21277,-8.7164,-4.90146
21278,-8.71634,-4.90157
21279,-8.71631,-4.90163
21280,-8.71625,-4.90173
21281,-8.71592,-4.90231
21282,-8.7159,-4.90235
21283,-8.71578,-4.90256
21284,-8.71559,-4.9029
21285,-8.71555,-4.90298
21286,-8.71541,-4.90323
21287,-8.71537,-4.90329
21288,-8.71511,-4.90377
21289,-8.71508,-4.90382
21290,-8.71508,-4.90381
21291,-8.71504,-4.90389
21292,-8.71503,-4.9039
21293,-8.71487,-4.90419
21294,-8.71472,-4.90446
21295,-8.71462,-4.90464
21296,-8.71454,-4.90477
21297,-8.71448,-4.90488
21298,-8.71438,-4.90506
21299,-8.7143,-4.90521
21300,-8.71429,-4.90522
21301,-8.71426,-4.90528
21302,-8.71408,-4.9056
21303,-8.71407,-4.90561
21304,-8.71385,-4.906
21305,-8.71342,-4.90676
21306,-8.7134,-4.9068
21307,-8.7133,-4.90697
21308,-8.71324,-4.90709
21309,-8.71312,-4.90729
21310,-8.71284,-4.90779
21311,-8.7128,-4.90786
21312,-8.71273,-4.90798
21313,-8.71264,-4.90815
21314,-8.71259,-4.90823
21315,-8.71258,-4.90826
21316,-8.71251,-4.90837
21317,-8.71237,-4.90863
21318,-8.71197,-4.90933
21319,-8.71174,-4.90975
21320,-8.71166,-4.90989
21321,-8.71162,-4.90996
21322,-8.71122,-4.91067
21323,-8.71116,-4.91078
21324,-8.71107,-4.91093
21325,-8.71099,-4.91108
21326,-8.71091,-4.91122
21327,-8.71081,-4.91139
21328,-8.71071,-4.91158
21329,-8.71057,-4.91182
21330,-8.7105,-4.91195
21331,-8.71044,-4.91206
21332,-8.70997,-4.91289
21333,-8.70994,-4.91294
21334,-8.70973,-4.91331
21335,-8.70865,-4.91523
21336,-8.70861,-4.91529
21337,-8.70856,-4.91538
21338,-8.70834,-4.91578
21339,-8.70832,-4.9158
21340,-8.70818,-4.91606
21341,-8.70817,-4.91608
21342,-8.70817,-4.91607
21343,-8.70816,-4.9161
21344,-8.70814,-4.91613
21345,-8.708,-4.91637
21346,-8.70771,-4.91689
21347,-8.7077,-4.91691
21348,-8.70763,-4.91703
21349,-8.70734,-4.91754
21350,-8.70727,-4.91767
21351,-8.70701,-4.91812
21352,-8.70636,-4.91928
21353,-8.70636,-4.91927
21354,-8.70624,-4.91948
21355,-8.70598,-4.91995
21356,-8.70582,-4.92023
21357,-8.70558,-4.92065
21358,-8.70557,-4.92068
21359,-8.70549,-4.92082
21360,-8.70544,-4.92091
21361,-8.70534,-4.92107
21362,-8.70529,-4.92118
21363,-8.70515,-4.92142
21364,-8.70509,-4.92152
21365,-8.70495,-4.92177
21366,-8.70455,-4.92248
21367,-8.70446,-4.92265
21368,-8.70422,-4.92306
21369,-8.70415,-4.92319
21370,-8.70396,-4.92352
21371,-8.70392,-4.92359
21372,-8.7038,-4.9238
21373,-8.70377,-4.92386
21374,-8.70358,-4.9242
21375,-8.70357,-4.92422
21376,-8.7035,-4.92434
21377,-8.70347,-4.92439
21378,-8.7034,-4.92452
21379,-8.70324,-4.92479
21380,-8.70317,-4.92492
21381,-8.70312,-4.92502
21382,-8.703,-4.92523
21383,-8.70293,-4.92534
21384,-8.70281,-4.92555
21385,-8.70256,-4.92599
21386,-8.70249,-4.92611
21387,-8.70247,-4.92615
21388,-8.70229,-4.92648
21389,-8.70225,-4.92655
21390,-8.70224,-4.92657
21391,-8.70221,-4.92661
21392,-8.7022,-4.92663
21393,-8.70208,-4.92685
21394,-8.70197,-4.92703
21395,-8.70195,-4.92707
21396,-8.70188,-4.9272
21397,-8.70182,-4.92731
21398,-8.7018,-4.92733
21399,-8.70164,-4.92763
21400,-8.70147,-4.92792
21401,-8.70139,-4.92806
21402,-8.701,-4.92875
21403,-8.70098,-4.92879
21404,-8.70095,-4.92884
21405,-8.7009,-4.92893
21406,-8.70084,-4.92904
21407,-8.70072,-4.92925
21408,-8.70072,-4.92924
21409,-8.70043,-4.92976
21410,-8.70041,-4.92979
21411,-8.69987,-4.93075
21412,-8.69954,-4.93132
