leaf_index,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10
1087,-3.4427,-2.83543,-1.34763,-2.43349,-1.94933,-2.01241,-1.84805,-4.26916,-2.57151,-1.10965,-5.91908
1088,-3.43901,-2.9199,-2.08715,-5.79656,-3.52472,-1.52191,-0.24374,-3.4583,-0.84169,-3.67511,-0.84687
1089,-3.43745,-0.86535,-8.29169,-0.07966,-0.88161,-1.25501,-1.60721,-1.13959,-1.50219,-3.19102,-0.05707
1090,-3.42568,-0.22344,-2.91754,-2.79261,-1.6542,-1.42391,-1.04934,-0.71638,-2.54421,-3.34332,-6.91918
1091,-3.42475,-3.66976,-1.44158,-1.40033,-2.57258,-5.67258,-3.94582,-3.30757,-2.18815,-0.79662,-0.19109
1092,-3.42435,-4.37035,-2.77959,-3.22646,-4.28516,-2.8298,-0.57489,-4.40819,-0.45362,-0.30498,-2.14613
1093,-3.42179,-4.7542,-4.31688,-0.79478,-1.58857,-0.04537,-1.37385,-5.62613,-2.04184,-0.36124,-2.46087
1094,-3.4217,-2.30745,-2.66528,-1.75356,-1.38899,-2.02472,-0.85476,-1.71436,-7.82645,-0.87748,-1.03307
1095,-3.4185,-5.03396,-2.65692,-4.56317,-1.02921,-0.07711,-0.38707,-2.97385,-4.35672,-2.04221,-1.37146
1096,-3.41736,-0.28311,-0.25858,-2.00469,-0.48018,-1.40882,-2.50257,-1.28871,-0.90595,-7.95455,-3.14979
1097,-3.41711,-1.38842,-1.40067,-4.40493,-4.32963,-0.71737,-0.93039,-4.67545,-1.57933,-4.51561,-0.39951
1098,-3.41493,-3.46361,-2.16768,-0.01597,-2.93689,-1.89091,-1.6809,-2.86925,-5.80495,-1.33747,-3.5913
1099,-3.41483,-0.81968,-4.57727,-3.07532,-2.17003,-1.69947,-0.85124,-4.14482,-3.22086,-2.88342,-3.61506
1100,-3.41459,-0.82448,-1.71949,-1.12544,-5.46394,-1.32818,-1.68788,-2.1358,-0.08754,-0.83607,-6.61072
1101,-3.41343,-3.42803,-2.19337,-4.08819,-0.73195,-5.55921,-1.89835,-0.0485,-0.88196,-1.74402,-4.02578
1102,-3.41233,-2.07048,-1.27029,-0.76504,-1.28736,-1.21456,-8.67044,-0.27318,-1.42374,-0.98573,-0.69851
1103,-3.41163,-1.25439,-1.08804,-1.30545,-3.55462,-0.43464,-5.99341,-3.55846,-4.34624,-1.73825,-0.76165
1104,-3.41133,-1.50673,-2.25815,-2.43214,-5.93585,-3.30797,-1.42847,-1.35775,-0.11189,-3.47698,-3.59377
1105,-3.41009,-2.87213,-5.49761,-2.18194,-2.37056,-4.41864,-0.16037,-0.99135,-2.51319,-3.18258,-1.59382
1106,-3.41004,-2.76946,-5.83628,-1.58672,-1.21801,-1.86075,-3.81271,-2.26743,-1.03828,-3.64659,-2.26325
1107,-3.40967,-0.99329,-6.17184,-4.09982,-1.63449,-1.73667,-4.74481,-0.74601,-1.47384,-0.50559,-1.14119
1108,-3.40731,-5.17056,-3.64332,-1.96351,-2.4225,-0.17584,-3.59736,-0.9096,-2.53352,-0.00994,-4.29416
1109,-3.40673,-2.79406,-0.49092,-0.6341,-1.97889,-1.30763,-0.44829,-5.66438,-1.40594,-6.32612,-0.18938
1110,-3.40646,-4.4212,-5.83805,-3.09429,-1.96986,-1.61303,-2.52626,-0.66665,-0.00691,-3.01073,-1.67882
1111,-3.40334,-1.92832,-1.57853,-2.28273,-4.62116,-4.29241,-1.68633,-0.63454,-5.22333,-2.50897,-0.62592
1112,-3.40308,-1.67902,-3.52309,-1.35785,-3.34053,-4.28001,-2.2992,-1.97804,-2.72013,-4.05646,-2.96876
1113,-3.40113,-3.40072,-0.37822,-3.68294,-1.84237,-0.80471,-0.79923,-0.31794,-4.22107,-3.03109,-5.60121
1114,-3.39876,-0.86218,-1.96431,-6.68411,-1.90789,-1.03088,-0.61596,-1.59048,-1.26696,-3.17281,-4.45932
1115,-3.396,-0.7569,-2.6636,-1.17781,-5.65373,-1.53591,-0.67973,-2.02181,-5.71286,-2.59832,-1.07276
1116,-3.395,-2.64055,-4.45408,-5.55845,-1.25707,-1.93017,-1.47995,-1.5025,-1.78905,-0.69078,-4.16351
1117,-3.3938,-2.43888,-0.70877,-2.58911,-1.75637,-4.81331,-4.54378,-2.48388,-0.88737,-4.57232,-0.75246
1118,-3.39242,-2.31408,-0.24115,-1.45651,-2.08027,-2.42439,-3.0151,-5.57847,-0.1601,-5.30382,-1.54449
1119,-3.38995,-2.32564,-0.56747,-3.76817,-3.62236,-1.01741,-0.48631,-5.68737,-3.34761,-3.09254,-1.03389
1120,-3.38961,-4.53005,-3.1574,-3.91984,-0.07488,-0.78013,-0.73862,-2.46747,-5.94311,-0.25763,-0.14082
1121,-3.38914,-2.09066,-3.47004,-2.20002,-1.91885,-1.58429,-4.11642,-2.16443,-2.94662,-5.51473,-0.58741
1122,-3.38459,-4.98208,-3.8784,-5.18238,-0.99718,-1.89498,-0.72512,-2.37847,-1.93925,-2.02928,-1.78253
1123,-3.38371,-1.37418,-1.1156,-1.21118,-4.96592,-7.08379,-1.1088,-0.31127,-0.26471,-1.89022,-2.03488
1124,-3.38259,-1.92854,-0.53535,-4.6966,-1.67854,-0.43379,-6.11529,-0.09767,-4.6967,-0.02438,-0.15028
1125,-3.37945,-3.71212,-1.40793,-3.788,-1.51467,-2.8498,-2.67391,-3.87531,-2.00633,-4.18902,-2.07642
1126,-3.3792,-0.17337,-0.91608,-0.09062,-1.29941,-5.31227,-4.90214,-3.70287,-2.9009,-1.12637,-3.22006
1127,-3.37912,-0.62422,-0.44361,-6.50704,-4.957,-1.9061,-2.45251,-0.05342,-1.40377,-1.50893,-2.68018
1128,-3.37781,-1.00954,-2.74094,-1.27284,-6.48988,-0.83259,-1.91209,-2.78721,-3.7978,-1.69315,-2.62905
1129,-3.37524,-0.80296,-0.67538,-3.8518,-1.84353,-3.3527,-2.41669,-4.99572,-3.99381,-3.35897,-0.02184
1130,-3.37499,-3.42324,-3.53548,-2.5988,-3.44836,-0.80813,-4.7507,-3.42358,-0.73349,-0.59608,-3.148
1131,-3.3741,-0.46023,-3.59597,-6.84012,-3.88259,-0.01153,-1.92919,-0.73782,-1.24757,-1.81184,-2.12258
1132,-3.37368,-4.59334,-4.19421,-0.72429,-1.61074,-0.42774,-1.77923,-1.41131,-5.40262,-1.41468,-3.20608
1133,-3.3649,-2.89753,-0.16933,-1.81973,-5.34964,-0.13888,-1.99181,-2.20699,-1.23853,-0.83668,-6.10177
1134,-3.36407,-3.21266,-3.788,-7.32701,-1.09345,-0.27092,-0.90174,-0.70868,-0.5527,-2.72715,-0.02584
1135,-3.36354,-1.4328,-2.18614,-1.59657,-3.79109,-2.25052,-0.76115,-3.82747,-2.87892,-5.91158,-1.18504
1136,-3.36022,-0.7567,-5.26193,-2.25305,-0.9602,-2.05046,-5.03349,-0.81312,-3.05781,-3.15244,-2.22723
1137,-3.3592,-4.25237,-0.44085,-3.44016,-5.83639,-1.35436,-1.17352,-4.06708,-0.81384,-1.77802,-0.98203
1138,-3.35722,-4.25736,-1.01318,-7.02802,-1.46848,-2.14734,-0.07534,-0.98772,-2.31496,-0.29434,-2.64383
1139,-3.34678,-5.2542,-2.20715,-4.68048,-1.01798,-3.98523,-1.13332,-0.96703,-3.33452,-0.61889,-1.94269
1140,-3.3437,-1.68585,-3.30489,-3.92408,-2.13533,-2.52986,-6.19598,-0.6,-2.65145,-1.64199,-0.46958
1141,-3.34326,-5.20057,-0.65875,-4.0247,-3.01388,-2.52641,-4.5186,-0.16858,-2.74265,-0.01925,-1.30754
1142,-3.34254,-2.25535,-0.53829,-0.59088,-2.53062,-0.53343,-6.89932,-2.58789,-0.00294,-4.45253,-1.51346
1143,-3.34226,-5.50746,-0.23351,-2.61945,-1.92818,-4.92449,-1.93343,-2.15001,-2.1877,-2.93258,-1.36597
1144,-3.3406,-0.13492,-0.98276,-3.06268,-0.05028,-0.64261,-4.38679,-2.45978,-7.19141,-0.91788,-0.45559
1145,-3.33825,-5.13851,-2.10608,-2.35712,-1.46028,-1.73305,-3.22429,-0.66448,-2.08585,-1.4432,-5.48208
1146,-3.33629,-1.56601,-5.06548,-1.15728,-3.20893,-1.88528,-2.8175,-2.08699,-0.10445,-5.46684,-1.83733
1147,-3.33536,-2.03917,-2.45723,-1.27845,-3.97176,-0.98054,-5.72834,-2.30413,-4.23281,-0.48233,-2.00901
1148,-3.33492,-0.21988,-1.79582,-3.06073,-1.05418,-2.84254,-2.89569,-1.32494,-6.44045,-2.13211,-3.29846
1149,-3.33462,-4.67558,-2.56727,-3.43327,-3.10864,-3.21144,-4.74013,-0.85758,-0.42436,-0.1793,-2.29076
1150,-3.33378,-2.03005,-1.83298,-0.80986,-2.27002,-0.22361,-0.06133,-5.97168,-4.92597,-2.56057,-3.00994
1151,-3.331,-7.26413,-0.47925,-0.20382,-2.85345,-0.0422,-0.64679,-2.09685,-1.93908,-2.86449,-3.30775
1152,-3.33006,-0.8411,-3.88244,-6.37109,-1.04596,-3.82699,-1.92644,-0.65055,-3.30087,-0.94081,-0.9402
1153,-3.32407,-0.48004,-1.89529,-0.91668,-2.33249,-1.97974,-2.3342,-0.45646,-3.59234,-5.76775,-4.80615
1154,-3.32389,-3.58715,-0.49161,-1.56439,-5.02846,-0.32182,-4.14109,-1.11321,-1.9785,-3.92274,-3.21183
1155,-3.32066,-2.50704,-2.61845,-0.24927,-0.00608,-5.00622,-3.23125,-1.10916,-0.15279,-6.24418,-0.15162
1156,-3.32008,-1.84323,-1.95143,-0.52652,-0.66866,-0.77453,-0.8236,-5.34452,-3.80434,-0.0034,-6.0607
1157,-3.31606,-4.25133,-2.98106,-2.20668,-3.18463,-1.92019,-2.16352,-6.0334,-1.28848,-0.77576,-0.00775
1158,-3.31499,-2.65859,-6.33804,-3.18109,-3.24936,-0.87728,-1.60848,-2.34198,-1.06984,-0.74238,-3.24914
1159,-3.31453,-2.02104,-2.45172,-2.45838,-6.63002,-0.83362,-1.66291,-2.32717,-3.76922,-1.76457,-1.64954
1160,-3.31434,-5.08673,-0.05402,-3.83586,-5.56382,-2.67297,-0.08534,-0.55183,-1.11925,-1.83594,-2.32112
1161,-3.31404,-3.94372,-3.77094,-1.54993,-3.36281,-2.45024,-4.02943,-0.11477,-2.41325,-3.51849,-2.25318
1162,-3.31345,-1.83091,-1.22319,-3.18549,-6.836,-1.2702,-1.18884,-2.83781,-3.64141,-1.56296,-0.71538
1163,-3.31327,-3.38836,-2.49348,-0.37513,-1.54354,-2.8682,-1.91214,-4.13154,-0.53395,-2.70118,-5.68038
1164,-3.31255,-0.47237,-0.86477,-2.90236,-1.40312,-0.71629,-8.07279,-0.47609,-0.60589,-3.24477,-0.92645
1165,-3.31195,-1.36921,-4.05925,-0.48255,-4.36572,-3.48145,-2.52664,-2.52522,-3.30063,-3.38128,-2.04402
1166,-3.30652,-3.93152,-5.24353,-0.39647,-1.00834,-2.25514,-2.66241,-1.68249,-1.04438,-4.05109,-3.52627
1167,-3.30604,-1.05083,-2.03992,-2.99072,-3.08064,-1.18825,-3.60327,-0.17153,-2.52785,-3.799,-5.4884
1168,-3.30326,-1.2169,-2.70339,-1.3591,-3.91601,-5.71811,-2.30731,-2.14161,-4.4196,-0.73521,-0.66081
1169,-3.29837,-1.53826,-2.81229,-2.21366,-0.2439,-0.35616,-2.00781,-3.93931,-5.66203,-2.59574,-3.92594
1170,-3.29712,-1.48933,-0.04543,-4.76832,-4.43056,-3.38846,-1.87504,-1.69562,-2.56425,-1.80631,-4.1026
1171,-3.29559,-0.45606,-3.75237,-1.89039,-1.69838,-6.86933,-2.04286,-1.82225,-0.59098,-0.84264,-3.55694
1172,-3.29542,-2.34798,-0.36082,-0.79739,-7.25914,-4.47618,-1.76507,-0.56939,-1.4909,-1.14398,-1.77731
1173,-3.29322,-1.98253,-0.93005,-0.57048,-0.84977,-2.65405,-0.11206,-0.34623,-7.4294,-3.92451,-2.35319
1174,-3.29298,-1.28,-3.29124,-5.28659,-1.2942,-4.64813,-3.32418,-0.17593,-0.78503,-3.70814,-0.09908
1175,-3.29201,-2.35067,-0.4185,-1.71102,-1.41749,-3.90881,-3.76495,-1.56985,-5.61564,-3.29395,-2.0546
1176,-3.29193,-0.78787,-1.36274,-1.77461,-4.62457,-2.196,-2.63846,-5.14785,-3.26286,-1.24119,-3.41737
1177,-3.28895,-5.13696,-3.39231,-2.62075,-1.19401,-1.6142,-0.22356,-5.50562,-2.19505,-2.08272,-0.93236
1178,-3.28676,-0.60548,-1.61052,-2.13396,-2.1626,-3.25239,-4.35185,-3.72907,-3.27085,-4.57117,-1.41054
1179,-3.2859,-2.54731,-4.15245,-1.64618,-3.45945,-3.17966,-5.12552,-2.02466,-3.16206,-0.00615,-0.56074
1180,-3.28576,-0.18946,-3.26215,-3.16416,-1.82544,-6.77415,-1.5747,-2.23934,-3.33053,-0.8384,-0.05763
1181,-3.28168,-2.91721,-1.26298,-5.14841,-2.68418,-0.82139,-0.02952,-1.87426,-3.81109,-0.78936,-5.10671
1182,-3.27963,-0.71517,-2.26688,-2.21059,-5.24743,-3.27813,-4.71708,-0.26056,-1.39568,-3.98177,-0.55175
1183,-3.27747,-1.74394,-3.60089,-1.61397,-4.26929,-0.84123,-2.69619,-3.90156,-4.22407,-3.28264,-0.77519
1184,-3.27614,-1.91325,-0.40971,-4.47093,-1.56878,-4.99201,-0.71745,-2.46263,-4.68549,-3.05604,-0.44228
1185,-3.27438,-1.3854,-2.29991,-1.83265,-1.54444,-3.28266,-6.11314,-0.50828,-3.10422,-2.80983,-3.22331
1186,-3.27192,-0.88808,-5.2564,-0.1905,-0.15774,-5.98806,-2.24539,-0.75289,-2.97668,-1.22469,-2.99815
1187,-3.26826,-2.06328,-3.51348,-0.8078,-0.29843,-2.43367,-2.70949,-6.10324,-0.08777,-3.72916,-2.74724
1188,-3.26756,-0.06674,-1.98171,-4.91536,-4.01299,-4.2754,-1.1481,-2.12702,-2.35572,-2.99399,-2.54789
1189,-3.26728,-5.03351,-1.24914,-1.27941,-2.90209,-2.81142,-3.79309,-1.26104,-2.3581,-2.90238,-3.80827
1190,-3.26642,-1.97887,-0.30865,-1.46231,-5.61594,-2.28159,-0.39951,-2.68133,-2.85685,-1.50273,-5.35421
1191,-3.26603,-1.87612,-3.51071,-3.35086,-0.62384,-0.82084,-0.35485,-7.23393,-0.07117,-2.89034,-0.61824
1192,-3.26495,-4.47302,-0.02242,-0.11237,-5.44263,-2.50101,-1.4881,-5.40884,-0.72553,-1.0777,-0.53281
1193,-3.26263,-2.7265,-3.5071,-1.91104,-2.57972,-3.80721,-3.04563,-0.98173,-1.34212,-0.52444,-5.70121
1194,-3.26251,-4.69398,-0.895,-3.67893,-2.58128,-4.55586,-2.26351,-1.44391,-3.2867,-1.48039,-2.31643
1195,-3.25929,-2.66216,-8.08779,-2.04042,-2.27883,-0.55073,-1.84586,-0.24208,-0.92887,-1.67864,-0.26747
1196,-3.25817,-0.87902,-3.45766,-3.96213,-6.12024,-0.52886,-1.77359,-0.19767,-4.26943,-0.96515,-0.9362
1197,-3.25731,-1.67046,-0.81279,-1.33202,-6.58751,-2.44662,-3.646,-2.72643,-0.85356,-3.38994,-1.35511
1198,-3.25703,-0.8153,-1.48867,-5.01001,-1.17654,-2.52235,-4.16477,-0.14122,-2.15565,-4.49893,-3.37813
1199,-3.25393,-2.78871,-3.72384,-3.52407,-1.35032,-2.26378,-1.77143,-3.10302,-4.87475,-3.13637,-1.42627
1200,-3.25216,-1.5251,-0.63705,-2.27204,-2.80316,-3.51279,-0.68313,-5.08349,-2.61117,-5.30927,-0.1307
1201,-3.25067,-0.39492,-3.91668,-3.92979,-0.52274,-3.56829,-2.27208,-1.39145,-3.26124,-1.54785,-5.03564
1202,-3.25016,-1.45861,-5.90477,-3.19852,-1.11051,-3.95802,-0.42067,-3.32025,-0.66323,-3.27678,-1.71311
1203,-3.24864,-0.38643,-3.97337,-0.04933,-1.99503,-4.56064,-4.8319,-1.29283,-3.05726,-1.08899,-3.62986
1204,-3.24605,-1.11799,-4.26109,-0.99728,-6.55126,-1.9355,-1.26584,-2.96852,-2.36462,-2.28323,-1.08515
1205,-3.24558,-6.1475,-2.44421,-3.45081,-3.86893,-2.80127,-1.21231,-0.40346,-2.67959,-1.23581,-0.79787
1206,-3.242,-1.28836,-2.37507,-1.6777,-2.92254,-0.2373,-6.48478,-2.88003,-3.80418,-1.3202,-2.05297
1207,-3.23515,-1.7874,-2.5736,-1.10757,-3.63164,-2.64132,-3.17208,-0.34462,-6.75314,-0.15646,-1.58533
1208,-3.23432,-2.12272,-1.81682,-2.69874,-0.79667,-2.73246,-0.53552,-4.23294,-4.02203,-5.42928,-1.57791
1209,-3.23428,-2.89483,-0.26013,-1.40882,-2.0804,-1.3226,-3.96288,-1.46851,-1.91953,-5.50422,-4.60301
1210,-3.23279,-4.44286,-0.70287,-2.69294,-3.29571,-3.02138,-3.74797,-3.76272,-1.08514,-1.31676,-3.31012
1211,-3.23113,-0.54078,-5.35672,-3.5734,-0.32456,-2.7864,-1.74537,-0.25149,-4.00188,-1.59661,-4.27324
1212,-3.22663,-1.61434,-2.82915,-4.01873,-2.23961,-0.17494,-2.09034,-2.03363,-6.37025,-0.78408,-2.84291
1213,-3.22642,-2.89833,-0.83636,-3.26432,-1.8501,-3.57644,-0.18346,-6.59481,-2.964,-0.9096,-0.69498
1214,-3.22527,-0.97611,-4.23682,-0.97712,-2.29492,-6.11145,-1.81134,-2.41477,-0.94025,-0.0961,-4.13733
1215,-3.22264,-2.80509,-0.67746,-0.94722,-2.11701,-2.57427,-1.58143,-2.22367,-2.84171,-4.70604,-5.62259
1216,-3.22203,-0.31498,-0.11191,-3.48462,-5.76507,-5.55644,-0.3467,-0.89991,-0.66343,-3.34918,-0.81667
1217,-3.22133,-0.57615,-3.61451,-7.1921,-0.46335,-2.56719,-1.37497,-1.92921,-2.60647,-0.49059,-2.24681
1218,-3.22001,-2.28418,-1.92893,-2.9995,-0.6135,-1.65362,-6.18491,-3.15909,-1.63438,-3.87177,-1.64035
1219,-3.21734,-2.21287,-1.02605,-3.27011,-3.54288,-2.27468,-0.65844,-1.67748,-3.00896,-6.38653,-1.47997
1220,-3.21285,-2.24286,-0.69856,-0.85377,-6.06568,-1.07415,-5.08634,-3.84584,-1.98053,-0.94862,-0.01828
1221,-3.20388,-2.76027,-2.26378,-2.88539,-1.09011,-4.19283,-3.63729,-2.8032,-4.80032,-0.9682,-2.19759
1222,-3.20001,-0.5732,-1.94496,-1.06942,-5.0214,-5.27222,-2.72365,-4.11302,-0.06245,-1.83679,-1.94452
1223,-3.19812,-4.04528,-5.92779,-1.44972,-3.8786,-2.93183,-1.55082,-0.91559,-2.57534,-1.61162,-0.23483
1224,-3.19774,-3.92828,-5.66569,-1.11343,-0.52414,-4.39674,-0.35115,-0.03498,-2.72677,-0.33882,-3.70441
1225,-3.19419,-4.92103,-4.29369,-1.18149,-2.53395,-1.24536,-1.51398,-0.57186,-2.37173,-2.44291,-4.85438
1226,-3.19392,-3.44247,-2.50642,-4.88274,-0.61069,-1.14731,-0.81637,-0.26627,-3.17819,-5.93405,-0.29062
1227,-3.19332,-5.71656,-5.31527,-2.18652,-1.66409,-0.36295,-0.28878,-3.53756,-0.43972,-0.95372,-2.73663
1228,-3.19195,-4.11556,-0.36627,-0.08103,-1.13661,-1.04774,-0.27341,-0.58782,-3.96074,-7.32967,-0.71518
1229,-3.18857,-2.73789,-2.01281,-2.04315,-2.4209,-0.76469,-4.13432,-1.6365,-1.09613,-3.40588,-5.92396
1230,-3.18778,-3.21241,-0.71965,-0.59304,-5.2201,-5.69321,-1.44109,-1.83705,-1.0607,-0.73726,-3.4448
1231,-3.18719,-2.91829,-0.41806,-1.78465,-3.76247,-0.99523,-2.65916,-6.65605,-3.08786,-1.08098,-0.86106
1232,-3.18651,-2.20672,-5.99696,-1.19205,-4.26625,-1.03653,-0.02843,-2.83764,-4.22618,-0.18646,-1.53896
1233,-3.17732,-2.16102,-3.28612,-3.81834,-1.52957,-2.84673,-4.7561,-1.44711,-3.71125,-2.42613,-2.2447
1234,-3.1738,-0.66082,-2.81288,-2.96316,-0.64849,-3.81249,-4.71115,-5.70195,-0.49521,-0.47448,-1.63236
1235,-3.16871,-5.1307,-0.909,-1.72863,-2.18324,-5.76814,-0.07738,-1.66544,-2.69582,-0.61196,-3.37063
1236,-3.1653,-6.79243,-0.57393,-4.03218,-3.27642,-1.39358,-0.02285,-2.7329,-2.35618,-1.19797,-0.35072
1237,-3.16332,-4.21802,-2.72056,-1.95274,-5.27364,-2.15687,-2.69321,-2.67845,-0.21004,-3.71285,-0.51667
1238,-3.16307,-2.73074,-3.75577,-3.27055,-1.83312,-4.58846,-2.94904,-2.31831,-0.01667,-2.47532,-3.62251
1239,-3.1612,-1.93128,-0.78676,-4.53178,-3.82344,-1.8533,-0.44292,-1.41021,-0.80756,-0.40574,-6.63821
1240,-3.16107,-3.64849,-0.03083,-5.88229,-3.17427,-1.7417,-1.9394,-2.74825,-0.84638,-3.35849,-2.38207
1241,-3.15801,-0.44645,-0.3543,-1.91227,-7.56895,-0.918,-2.43139,-3.37822,-0.17248,-1.7423,-2.74303
1242,-3.15786,-0.04446,-1.31435,-3.70546,-1.76898,-0.08488,-1.34507,-4.44136,-6.32991,-0.72419,-3.05031
1243,-3.15768,-6.08203,-1.35312,-0.72909,-0.86618,-0.55184,-5.34303,-4.44634,-0.52692,-1.00025,-0.15698
1244,-3.15336,-2.97752,-4.1526,-3.5009,-6.06425,-1.0815,-1.15881,-1.76445,-1.8922,-2.29386,-0.66871
1245,-3.15305,-2.7025,-0.87546,-1.95256,-5.62381,-3.00255,-4.08634,-1.75262,-2.70745,-2.77053,-1.66049
1246,-3.15297,-2.5449,-2.48784,-4.4905,-2.26276,-3.9405,-5.2969,-0.75265,-0.12525,-1.59712,-2.32177
1247,-3.15141,-2.3678,-4.07428,-2.59093,-1.89048,-0.49905,-5.9888,-0.15703,-2.99836,-2.99474,-1.8648
1248,-3.1514,-0.33816,-3.70102,-1.02942,-2.62293,-6.4959,-0.74292,-0.45912,-0.99115,-4.62796,-1.71971
1249,-3.14873,-4.84689,-3.02018,-3.46729,-1.67545,-1.33569,-5.5349,-1.60715,-0.72805,-2.20364,-1.5014
1250,-3.14867,-1.79073,-2.22028,-1.38929,-1.27679,-2.79263,-3.73301,-1.85928,-1.23788,-1.02236,-7.11481
1251,-3.14375,-4.99537,-5.32348,-3.78135,-2.81126,-1.46574,-1.4575,-1.77511,-1.66226,-0.45586,-2.05602
1252,-3.14314,-4.24737,-0.40417,-1.21126,-4.10542,-0.22714,-1.16263,-6.3074,-3.10072,-0.62704,-1.54959
1253,-3.14129,-0.75498,-3.80648,-4.06925,-2.3208,-4.10169,-1.30056,-4.36935,-2.74937,-0.79701,-2.7069
1254,-3.14127,-2.93456,-5.38554,-1.00865,-3.06375,-0.48998,-0.7788,-0.30644,-0.46203,-3.90611,-5.06963
1255,-3.14121,-4.40163,-3.40915,-4.2718,-0.68056,-2.93608,-1.30354,-2.47735,-3.26621,-0.98848,-3.51034
1256,-3.14073,-6.20732,-1.63615,-2.61897,-1.55054,-1.13026,-1.93392,-0.97052,-3.82076,-3.28074,-2.88858
1257,-3.1407,-0.819,-6.36156,-0.53818,-2.76587,-0.57619,-2.26437,-0.90953,-0.21673,-5.83511,-0.82096
1258,-3.13938,-2.1768,-4.77887,-1.65753,-0.89413,-2.63327,-6.96466,-1.71607,-0.70736,-0.04489,-0.36539
1259,-3.13584,-0.1582,-1.92557,-0.72973,-2.47538,-0.07009,-1.63662,-3.58518,-4.46166,-6.64352,-0.44034
1260,-3.13193,-3.38829,-1.27712,-1.92285,-1.66098,-1.87675,-7.6243,-1.61633,-0.64002,-0.27519,-2.42347
1261,-3.12925,-5.038,-0.2209,-0.87148,-5.23265,-2.72535,-2.12639,-2.1808,-4.16754,-1.16699,-1.09647
1262,-3.12847,-3.31001,-4.49657,-0.07403,-4.04101,-2.11682,-3.21822,-0.69736,-2.32562,-2.46069,-3.9893
1263,-3.12522,-1.91608,-2.04841,-0.68886,-0.17179,-4.96376,-4.44865,-1.80876,-0.45981,-1.51564,-5.62601
1264,-3.12251,-0.79422,-2.60062,-2.96245,-4.88743,-1.64177,-2.3869,-5.75194,-2.01255,-2.02017,-0.76413
1265,-3.12109,-5.40649,-1.67998,-2.26047,-3.46486,-3.20399,-3.0682,-1.00201,-1.40422,-4.29062,-0.16325
1266,-3.12092,-0.62772,-0.91758,-0.77702,-1.20838,-0.18518,-0.18188,-4.98368,-6.36171,-4.22878,-1.92396
1267,-3.11877,-1.71113,-1.80755,-1.93972,-4.59351,-1.58288,-1.05456,-3.70209,-1.55893,-2.70067,-5.67171
1268,-3.11867,-3.50277,-1.44464,-1.02887,-1.22137,-2.79117,-2.23379,-5.39918,-5.38929,-0.22506,-1.52988
1269,-3.11742,-3.51434,-4.85756,-3.03388,-1.48738,-4.18579,-0.76197,-2.65783,-1.68601,-3.81512,-0.59604
1270,-3.11294,-4.77076,-4.31102,-4.59474,-1.57457,-0.17336,-0.5001,-1.28448,-2.94739,-1.30954,-3.6113
1271,-3.11233,-5.51541,-0.74401,-1.09614,-1.78522,-0.785,-4.93783,-0.96127,-2.82533,-3.94625,-2.33961
1272,-3.11168,-4.24151,-6.58273,-0.3258,-2.16736,-1.01259,-1.95483,-1.39601,-3.91055,-0.87613,-1.15568
1273,-3.11085,-2.44491,-4.38112,-4.23389,-0.72705,-0.7492,-5.29012,-1.81114,-2.67428,-1.57842,-2.28613
1274,-3.10722,-1.14915,-3.00355,-0.51153,-1.39306,-1.69125,-3.08562,-1.33693,-4.59639,-4.44135,-4.77283
1275,-3.10395,-2.5906,-1.39768,-2.45145,-2.6984,-5.4609,-2.27227,-2.80286,-0.92886,-4.92804,-0.64873
1276,-3.10321,-2.80474,-4.84017,-2.92351,-1.40314,-0.58896,-1.99032,-4.38847,-1.15849,-3.17079,-3.68749
1277,-3.10257,-2.57844,-1.55893,-0.87292,-3.98756,-1.39363,-1.82753,-5.27752,-1.20831,-0.2941,-5.47286
1278,-3.10061,-3.21941,-4.51718,-2.99188,-2.50747,-3.35892,-3.50994,-1.15405,-0.02399,-2.79197,-3.41297
1279,-3.10043,-3.81403,-3.07281,-2.87608,-5.33156,-1.91593,-1.7173,-2.307,-0.41919,-1.54277,-3.89909
1280,-3.09951,-2.81097,-0.77786,-5.59424,-0.84431,-2.3159,-0.88825,-1.31685,-4.0893,-4.15982,-2.82226
1281,-3.09405,-1.62216,-6.21699,-2.60682,-0.55507,-0.29402,-1.00575,-2.54564,-1.95211,-5.16431,-1.99544
1282,-3.08802,-0.9908,-4.56223,-0.37736,-2.39276,-2.85716,-1.61975,-2.88279,-1.24864,-0.8495,-6.43604
1283,-3.0872,-4.49224,-6.58677,-0.86549,-1.99493,-1.09772,-2.30814,-1.30087,-3.48134,-0.17471,-1.34147
1284,-3.08648,-3.17973,-0.86093,-2.61711,-0.37061,-0.31345,-1.39306,-0.08889,-2.1215,-6.43016,-4.974
1285,-3.08318,-2.81381,-3.88039,-5.72803,-1.73658,-2.6201,-2.80885,-0.90851,-0.57974,-3.39071,-2.06881
1286,-3.08286,-1.96285,-2.23653,-5.52147,-0.03138,-4.99687,-4.13383,-0.07009,-0.95226,-2.82494,-0.45198
1287,-3.08201,-6.88173,-2.90623,-4.37701,-1.73199,-2.59624,-0.81027,-0.1649,-1.29181,-0.88664,-1.63085
1288,-3.08081,-4.21015,-1.6231,-3.66295,-2.01756,-2.96161,-3.43882,-4.14489,-1.55646,-0.29298,-3.51793
