leaf_index,r0,r1,r2,r3,r4
1053,-5.48064,-0.30893,-4.72426,-1.76516,-6.66579
1054,-5.47899,-6.28087,-5.02859,-0.43764,-2.2479
1055,-5.47683,-3.51958,-7.02518,-2.80406,-0.63327
1056,-5.47445,-4.04056,-0.48138,-1.75838,-7.09793
1057,-5.4733,-2.95451,-0.51161,-2.08461,-7.53037
1058,-5.47271,-1.90616,-4.6011,-4.34845,-5.13195
1059,-5.47079,-0.19551,-1.49705,-1.11563,-8.1576
1060,-5.46953,-3.64265,-4.55617,-1.8948,-5.69793
1061,-5.46899,-4.48073,-1.49077,-4.26038,-5.44425
1062,-5.46887,-4.36322,-1.08307,-5.4067,-4.54404
1063,-5.46858,-3.64733,-2.97831,-5.05525,-4.72925
1064,-5.46733,-0.63268,-4.41434,-6.15334,-3.5154
1065,-5.46384,-2.57414,-1.7835,-7.59684,-1.62091
1066,-5.46136,-5.10544,-5.51236,-3.46266,-1.31604
1067,-5.45936,-4.21507,-6.93751,-1.45602,-1.4763
1068,-5.45862,-6.76557,-3.27249,-3.67948,-0.4275
1069,-5.45685,-3.73421,-0.4166,-7.44665,-0.80768
1070,-5.45454,-0.02193,-0.75474,-1.62021,-8.18858
1071,-5.45274,-2.193,-5.92302,-3.86196,-3.93211
1072,-5.44919,-0.15627,-3.7561,-2.37347,-7.10917
1073,-5.44624,-2.81106,-7.43239,-1.66441,-2.10374
1074,-5.44488,-5.27309,-1.43303,-5.5988,-3.02451
1075,-5.44457,-2.07708,-0.28573,-0.52948,-8.10434
1076,-5.44201,-3.16647,-6.16459,-1.16543,-4.58232
1077,-5.44039,-0.40632,-2.77621,-7.27357,-3.1024
1078,-5.4306,-1.21936,-2.78984,-0.44014,-7.81312
1079,-5.42982,-4.28416,-3.40002,-6.33725,-0.66493
1080,-5.42746,-4.9838,-1.19498,-5.38978,-3.90215
1081,-5.42745,-4.31811,-6.66996,-0.65109,-2.64282
1082,-5.42393,-0.85138,-4.39288,-6.98422,-1.33393
1083,-5.41948,-4.28687,-4.77751,-5.18877,-1.58244
1084,-5.41539,-5.78369,-4.42951,-4.17215,-0.44164
1085,-5.41342,-1.65741,-6.41543,-4.53065,-2.50268
1086,-5.41317,-0.36524,-1.51537,-7.73502,-2.90472
1087,-5.40569,-1.72325,-3.3657,-6.98068,-2.78407
1088,-5.40144,-8.00814,-0.23026,-1.72424,-1.91524
1089,-5.39724,-4.22846,-7.13942,-1.31294,-0.54305
1090,-5.39582,-0.21528,-7.53922,-3.70957,-0.4879
1091,-5.39448,-0.79148,-4.8536,-3.27507,-5.99914
1092,-5.38814,-2.08147,-7.22778,-2.5354,-2.82248
1093,-5.38772,-0.73571,-2.60487,-7.27385,-3.27672
1094,-5.38433,-3.52681,-4.28178,-1.24999,-6.21888
1095,-5.37688,-1.75899,-7.28018,-2.57362,-2.89319
1096,-5.37444,-2.41031,-4.96944,-3.72903,-5.16767
1097,-5.37441,-1.10359,-4.75475,-5.75297,-3.76742
1098,-5.37353,-1.58062,-8.20933,-1.07158,-0.29227
1099,-5.37203,-1.0866,-8.04062,-0.71295,-2.19106
1100,-5.37087,-1.29019,-4.63373,-3.43317,-6.01922
1101,-5.36541,-5.39953,-2.62142,-3.24893,-4.96287
1102,-5.36308,-5.27437,-0.56379,-2.68961,-5.98887
1103,-5.36064,-0.99222,-1.02546,-7.16214,-4.23453
1104,-5.35856,-3.33166,-3.52842,-4.20623,-5.48122
1105,-5.3584,-3.90428,-6.4206,-0.18288,-3.84533
1106,-5.35544,-0.47859,-4.02807,-1.03398,-7.33456
1107,-5.35405,-1.42629,-6.63739,-1.33947,-4.84259
1108,-5.35329,-4.24989,-0.78278,-6.86523,-2.35299
1109,-5.35086,-0.45992,-3.49399,-7.62563,-0.89363
1110,-5.34941,-0.70413,-1.6332,-0.89434,-8.21102
1111,-5.3473,-2.5387,-1.72451,-0.51658,-7.85624
1112,-5.34707,-0.25286,-0.33283,-6.86303,-4.91253
1113,-5.33852,-3.87419,-1.79464,-4.34763,-5.86244
1114,-5.33822,-2.92396,-1.53072,-6.33208,-4.5294
1115,-5.33681,-6.93508,-1.25836,-4.64197,-0.54002
1116,-5.33496,-2.45482,-6.40311,-4.81383,-1.15728
1117,-5.33463,-4.91607,-6.41289,-2.29056,-1.0011
1118,-5.33313,-3.61067,-6.70119,-1.59206,-3.3287
1119,-5.3214,-4.50624,-7.00789,-1.07393,-1.05482
1120,-5.32116,-4.97341,-2.08088,-5.58926,-3.37351
1121,-5.32053,-5.55238,-2.19991,-3.58679,-4.81232
1122,-5.31736,-7.33205,-1.20628,-4.05069,-0.32176
1123,-5.30973,-4.35595,-1.10403,-7.06748,-1.29007
1124,-5.30972,-1.20616,-6.59243,-3.69433,-3.6392
1125,-5.30936,-0.30709,-1.38814,-0.02561,-8.35397
1126,-5.30818,-1.1507,-8.30607,-0.32944,-1.18313
1127,-5.30428,-2.00965,-0.02862,-0.20346,-8.23309
1128,-5.30098,-1.68111,-4.91971,-3.14681,-5.91334
1129,-5.3007,-3.83295,-2.52107,-2.35107,-6.73259
1130,-5.2901,-3.31942,-0.76228,-7.65479,-1.34884
1131,-5.28808,-2.5192,-5.57706,-3.56706,-4.67572
1132,-5.28635,-4.66292,-3.0847,-5.60246,-3.06737
1133,-5.28547,-4.00146,-0.95678,-7.32611,-1.21028
1134,-5.28545,-7.05591,-3.6477,-2.8052,-1.05037
1135,-5.28069,-2.29625,-5.03272,-6.30346,-1.33406
1136,-5.27838,-0.14908,-1.44877,-2.25702,-8.0575
1137,-5.27601,-6.60185,-1.81988,-0.06318,-5.02627
1138,-5.27517,-5.87707,-5.12959,-3.21519,-0.99125
1139,-5.27486,-1.73985,-3.21971,-0.34868,-7.65902
1140,-5.27485,-6.0169,-1.00826,-1.55428,-5.70442
1141,-5.27313,-3.0074,-5.31517,-1.68532,-5.66201
1142,-5.27294,-3.08242,-3.45598,-3.82993,-6.00688
1143,-5.27292,-3.44577,-4.37229,-6.41783,-0.1322
1144,-5.27275,-3.17741,-6.15481,-1.42199,-4.71153
1145,-5.27178,-2.96373,-2.60499,-4.96126,-5.65902
1146,-5.2705,-5.04126,-5.0892,-2.08725,-4.06829
1147,-5.26311,-1.21381,-2.85082,-7.59185,-2.2501
1148,-5.2611,-1.46384,-5.19799,-5.65712,-3.34005
1149,-5.26048,-6.64231,-2.21998,-2.86709,-3.88053
1150,-5.25885,-4.38776,-5.44511,-4.79126,-0.69763
1151,-5.25426,-6.09301,-2.29679,-4.7742,-2.68322
1152,-5.25209,-2.29182,-0.39114,-7.10809,-4.0602
1153,-5.24925,-1.96472,-0.73872,-6.37421,-5.23536
1154,-5.2485,-3.56806,-4.21415,-1.88696,-6.19698
1155,-5.24794,-2.21211,-0.08612,-7.55857,-3.22899
1156,-5.24785,-6.1774,-4.39256,-2.05064,-3.28636
1157,-5.24757,-4.08875,-6.73755,-0.28566,-3.20451
1158,-5.24702,-2.15208,-3.09537,-0.23243,-7.62903
1159,-5.24438,-6.30855,-3.09611,-1.51758,-4.56177
1160,-5.2443,-4.81302,-6.10847,-2.04049,-2.80271
1161,-5.24241,-2.98864,-2.12403,-2.04298,-7.40944
1162,-5.23999,-8.18664,-0.85565,-1.71474,-1.35977
1163,-5.2384,-4.04859,-6.08648,-0.11119,-4.37155
1164,-5.23656,-7.87954,-1.00489,-2.21938,-2.13444
1165,-5.23635,-0.80404,-2.23748,-7.58384,-3.06809
1166,-5.23539,-4.45116,-5.37771,-0.41988,-4.8664
1167,-5.23022,-0.47998,-6.58506,-1.65591,-5.12926
1168,-5.2243,-0.71263,-6.05131,-5.59729,-2.06175
1169,-5.21814,-5.81308,-3.1739,-3.57291,-4.01743
1170,-5.21797,-2.99089,-7.75547,-0.73993,-1.76992
1171,-5.21689,-2.60171,-5.23262,-0.43158,-6.20069
1172,-5.21643,-4.28683,-5.53503,-0.61349,-4.83725
1173,-5.21568,-1.92563,-3.82742,-7.06421,-2.1299
1174,-5.21544,-1.95729,-2.15678,-5.76674,-5.57325
1175,-5.20851,-6.97788,-3.18266,-1.63558,-3.37285
1176,-5.20176,-4.84288,-4.02896,-1.23527,-5.63292
1177,-5.19729,-0.62876,-1.70181,-0.11438,-8.34767
1178,-5.194,-2.25003,-1.17668,-1.27322,-8.05941
1179,-5.18987,-4.65832,-3.44844,-6.11189,-1.4555
1180,-5.18965,-6.62482,-4.52788,-2.87001,-0.66372
1181,-5.18709,-1.43486,-4.69386,-4.01116,-5.73704
1182,-5.17701,-2.87557,-0.56289,-4.18346,-6.86378
1183,-5.17069,-0.77863,-3.30192,-2.5124,-7.446
1184,-5.17021,-3.78408,-3.31188,-4.58972,-5.18802
1185,-5.16488,-0.2838,-4.79072,-6.30847,-3.23971
1186,-5.16019,-0.63337,-2.85381,-6.89561,-4.15664
1187,-5.15733,-6.26755,-1.17128,-4.08595,-4.0066
1188,-5.15382,-4.39033,-2.4308,-0.12964,-6.94533
1189,-5.15223,-4.47206,-6.01317,-2.74982,-3.12017
1190,-5.14964,-6.75695,-4.99523,-1.61492,-0.51423
1191,-5.14912,-3.43696,-1.75121,-6.87598,-3.36573
1192,-5.14632,-4.87883,-0.31498,-6.67258,-2.25605
1193,-5.1404,-0.47283,-5.157,-6.27509,-2.71689
1194,-5.13706,-3.71469,-6.58478,-2.20814,-3.40243
1195,-5.13571,-5.94947,-2.71745,-2.03505,-5.16743
1196,-5.13299,-4.53216,-0.17761,-7.26782,-0.50906
1197,-5.13061,-3.43863,-2.24406,-2.72404,-7.02826
1198,-5.13039,-7.7733,-3.19236,-1.73298,-0.24606
1199,-5.12843,-0.38135,-8.37555,-0.74762,-1.68671
1200,-5.12081,-2.56091,-4.02519,-6.37537,-3.22049
1201,-5.11774,-3.76116,-6.36887,-3.98974,-1.78378
1202,-5.11697,-4.53616,-1.25428,-3.38757,-6.33964
1203,-5.11101,-6.49706,-2.48123,-0.37349,-5.03684
1204,-5.10997,-1.37293,-1.67466,-0.6531,-8.2929
1205,-5.10912,-2.36121,-4.87899,-4.24322,-5.14899
1206,-5.10868,-5.85537,-0.29531,-3.2394,-5.38843
1207,-5.10812,-0.363,-6.27421,-3.72409,-4.5322
1208,-5.10329,-4.20261,-4.81635,-1.76335,-5.47613
1209,-5.10195,-5.65182,-2.81075,-4.81575,-3.30686
1210,-5.10141,-3.03044,-4.53072,-3.1752,-5.8466
1211,-5.09882,-2.80951,-4.30846,-1.57224,-6.71371
1212,-5.09641,-4.73328,-3.68497,-2.50285,-5.63732
1213,-5.09633,-0.70357,-3.37729,-7.30003,-2.97252
1214,-5.09566,-5.29321,-4.99823,-4.50584,-0.85514
1215,-5.09489,-6.6801,-4.05853,-0.38044,-3.57799
1216,-5.09446,-5.54143,-4.31909,-2.35163,-4.37656
1217,-5.09285,-2.82279,-5.60869,-4.43236,-3.87187
1218,-5.09236,-3.65674,-6.75738,-3.82061,-0.66099
1219,-5.09137,-4.28362,-5.1788,-5.36226,-0.39355
1220,-5.08833,-8.00437,-0.37045,-2.22,-2.23009
1221,-5.08815,-0.8829,-4.40728,-6.00643,-4.22254
1222,-5.08735,-2.63417,-5.57354,-3.38482,-4.96576
1223,-5.08536,-5.44869,-0.59533,-6.252,-2.23808
1224,-5.08415,-6.35284,-2.99164,-4.2704,-2.57033
1225,-5.0813,-5.64234,-2.9326,-4.27569,-3.93226
1226,-5.08079,-4.57195,-7.04207,-0.18376,-1.91269
1227,-5.07883,-6.44656,-1.47946,-5.06946,-2.18157
1228,-5.07794,-3.24613,-5.37274,-2.8175,-5.18387
1229,-5.07761,-5.07053,-5.99608,-0.34514,-3.52641
1230,-5.07349,-3.44033,-3.24446,-0.73242,-7.16665
1231,-5.07334,-1.5626,-3.3159,-2.0154,-7.53409
1232,-5.06937,-6.74729,-2.87989,-1.96687,-4.07592
1233,-5.06866,-8.15544,-2.63445,-0.21049,-0.90161
1234,-5.06662,-0.16734,-3.90556,-5.22032,-5.63882
1235,-5.06538,-1.54494,-2.90287,-7.76026,-1.81845
1236,-5.06177,-6.95723,-3.95731,-2.44575,-2.08171
1237,-5.05505,-2.1254,-4.97861,-3.30647,-5.84891
1238,-5.05267,-0.50489,-1.58386,-7.05597,-4.68191
1239,-5.05231,-4.29027,-3.76692,-6.21322,-1.80942
1240,-5.04708,-1.07984,-0.79681,-7.60639,-3.85602
1241,-5.04701,-0.20568,-1.55449,-8.01709,-2.79201
1242,-5.0446,-1.1287,-3.76127,-6.9404,-3.31086
1243,-5.04329,-3.39075,-7.52376,-0.83624,-2.40037
1244,-5.0414,-4.67357,-3.0208,-1.28736,-6.47762
1245,-5.03992,-7.46517,-0.30645,-1.28509,-4.13825
1246,-5.03667,-1.86588,-4.00552,-3.08629,-6.75138
1247,-5.03174,-1.31742,-0.91182,-4.25617,-7.34844
1248,-5.03056,-2.30094,-2.40124,-6.04547,-5.20436
1249,-5.02956,-7.79623,-0.74361,-1.8494,-3.15422
1250,-5.0278,-2.07114,-1.45715,-6.65443,-4.90172
1251,-5.02185,-0.88429,-6.59416,-3.72273,-4.08135
1252,-5.0216,-6.62913,-2.48888,-4.95883,-0.23152
1253,-5.02148,-1.78833,-6.37922,-3.24299,-4.51389
1254,-5.02043,-7.08871,-4.37711,-0.15184,-2.31589
1255,-5.0183,-2.84832,-4.81145,-6.46538,-1.32383
1256,-5.01723,-0.37196,-0.37568,-8.42318,-1.89684
1257,-5.00917,-8.20027,-2.60297,-0.36682,-0.86826
1258,-5.00642,-2.47386,-0.44519,-7.37411,-3.77359
1259,-5.00551,-2.34072,-7.54557,-2.71285,-2.27393
1260,-5.00513,-7.21759,-0.2954,-4.43772,-1.75342
1261,-5.00389,-6.32163,-2.79205,-3.17868,-4.13503
1262,-5.00304,-8.50662,-0.34935,-1.01123,-1.20931
1263,-5.00177,-1.9307,-0.53098,-5.20176,-6.62681
1264,-4.99651,-3.17182,-7.29276,-1.43758,-3.11826
1265,-4.99382,-4.06877,-5.1879,-5.59008,-0.58607
1266,-4.99333,-1.41686,-0.03454,-7.43353,-4.21909
1267,-4.98965,-0.57622,-8.25815,-1.37576,-2.16371
1268,-4.98936,-2.72952,-2.55069,-7.80473,-0.48603
1269,-4.98061,-7.4659,-2.33005,-0.47419,-3.71481
1270,-4.97931,-2.07296,-1.0753,-4.75047,-6.86921
1271,-4.97711,-3.15408,-2.23722,-6.55702,-4.15698
1272,-4.97659,-6.58992,-2.6474,-2.09062,-4.51963
1273,-4.97505,-6.48038,-0.42546,-4.89594,-3.01701
1274,-4.97425,-1.54464,-4.12293,-7.43638,-0.7567
1275,-4.96243,-8.07773,-1.90464,-2.52962,-0.31291
1276,-4.96181,-1.92392,-7.24044,-4.2729,-0.99866
1277,-4.95808,-1.9246,-5.61232,-5.03021,-3.86164
1278,-4.95757,-5.68569,-4.05227,-2.70159,-4.4018
1279,-4.95622,-4.94714,-0.2066,-1.40436,-6.99619
1280,-4.95616,-2.71674,-5.84977,-2.75751,-5.12174
1281,-4.95324,-0.40983,-1.29627,-8.18154,-2.58447
1282,-4.95292,-1.02787,-6.15919,-0.74645,-5.99327
1283,-4.95278,-4.0593,-6.53244,-3.74635,-1.5113
1284,-4.95235,-0.97223,-3.88957,-6.46345,-4.19811
1285,-4.95017,-1.91901,-3.82033,-2.77527,-7.03678
1286,-4.94747,-1.62642,-1.93737,-7.30446,-3.97099
1287,-4.94744,-3.41067,-3.13382,-7.20817,-1.45314
1288,-4.94625,-0.77488,-4.05618,-7.63661,-0.40473
1289,-4.94548,-0.2974,-1.51387,-6.31412,-5.77009
1290,-4.94468,-1.3379,-7.9818,-2.57765,-1.84577
1291,-4.94408,-0.43396,-2.77592,-8.22525,-0.08538
1292,-4.94169,-7.00388,-4.67005,-0.88775,-1.9819
1293,-4.93559,-2.42317,-4.74741,-5.23838,-4.44854
1294,-4.93228,-1.5074,-5.39267,-1.44458,-6.49867
1295,-4.93149,-3.00717,-7.996,-1.31213,-0.98976
1296,-4.93072,-3.12729,-1.47416,-4.03031,-6.89141
1297,-4.92382,-1.26146,-8.11478,-2.48637,-1.46048
1298,-4.92161,-2.17402,-4.35488,-2.85034,-6.63038
1299,-4.91961,-5.32234,-2.13165,-1.34526,-6.41221
1300,-4.91685,-1.28078,-4.43515,-5.86558,-4.48426
1301,-4.91482,-0.6249,-5.61303,-3.04164,-5.89036
1302,-4.9106,-7.46939,-0.67448,-3.94873,-2.01166
1303,-4.91057,-1.89222,-8.12223,-0.603,-2.4437
1304,-4.9085,-2.64815,-4.85554,-1.86741,-6.46764
1305,-4.90615,-1.34925,-4.23608,-7.18236,-2.13975
1306,-4.90359,-1.64778,-4.16106,-7.11417,-2.30516
1307,-4.90294,-6.83433,-1.79427,-0.08543,-5.10161
1308,-4.90221,-7.48879,-3.9288,-1.56792,-1.41159
1309,-4.90219,-0.78398,-7.02085,-2.19146,-4.61076
1310,-4.89729,-1.68448,-0.34079,-4.10725,-7.49623
1311,-4.89643,-1.03743,-8.3108,-0.63214,-2.34089
1312,-4.89137,-5.53244,-4.29815,-5.13487,-0.79096
1313,-4.8913,-1.85204,-5.50355,-0.03773,-6.50805
1314,-4.88693,-2.63267,-6.48331,-3.96087,-3.38603
1315,-4.88683,-2.41971,-3.32648,-6.4725,-4.15995
1316,-4.88578,-5.87247,-6.44981,-0.12855,-0.16347
1317,-4.88414,-3.52371,-7.91376,-0.36688,-0.98304
1318,-4.88278,-4.10896,-4.3273,-6.06478,-1.94108
1319,-4.87179,-2.68492,-7.96254,-2.21885,-0.85529
1320,-4.86585,-6.02013,-1.79299,-5.21236,-3.11416
1321,-4.86553,-4.11455,-5.79452,-5.08119,-0.04656
1322,-4.86531,-2.40891,-2.44831,-7.42506,-3.06597
1323,-4.8626,-6.27904,-2.32048,-5.4653,-1.29409
1324,-4.85909,-2.27465,-6.21746,-4.79657,-3.09051
1325,-4.85853,-5.94333,-3.37502,-0.69417,-5.40361
1326,-4.85558,-1.07952,-0.75922,-8.56134,-1.17681
1327,-4.85447,-2.1408,-6.31397,-3.71809,-4.26154
1328,-4.85447,-1.81928,-2.90291,-2.50848,-7.64232
1329,-4.85295,-6.53918,-5.59641,-0.60937,-1.41309
1330,-4.84765,-3.18201,-5.52757,-1.93076,-5.6651
1331,-4.84388,-6.65498,-1.70471,-5.3493,-0.85268
1332,-4.84337,-0.9716,-3.25178,-0.35312,-8.05599
1333,-4.84281,-7.34625,-4.59181,-0.17062,-1.21076
1334,-4.83844,-6.74942,-4.33735,-0.94616,-3.36557
1335,-4.8373,-3.918,-1.71813,-7.52142,-1.31382
1336,-4.83431,-2.94104,-5.00843,-5.51799,-3.52806
1337,-4.83319,-0.8317,-7.04827,-4.90572,-1.48469
1338,-4.83146,-2.61878,-3.44183,-7.17085,-2.55574
1339,-4.831,-4.69527,-4.3632,-1.16974,-5.84893
1340,-4.82703,-1.28626,-6.4468,-4.19165,-3.98925
1341,-4.82065,-6.55038,-5.18288,-0.09042,-2.64261
1342,-4.81754,-0.93084,-2.41848,-0.84387,-8.32849
1343,-4.81613,-6.9304,-4.95654,-0.11461,-2.04794
1344,-4.81415,-3.69938,-6.98629,-3.78543,-0.02961
1345,-4.81402,-6.2141,-1.27146,-4.35052,-4.20317
1346,-4.81351,-5.02987,-3.0303,-3.13779,-5.70106
1347,-4.81259,-2.87832,-2.00895,-7.98539,-0.86717
1348,-4.80771,-7.57821,-4.08903,-1.24023,-1.09468
1349,-4.80555,-6.79032,-4.25731,-2.15548,-2.83329
1350,-4.80129,-7.51917,-3.82065,-2.03776,-1.28837
1351,-4.79397,-4.38019,-7.46247,-0.34386,-1.42307
1352,-4.79065,-4.4481,-6.86523,-2.12396,-2.37097
1353,-4.79006,-0.57103,-5.41906,-3.19569,-6.09513
1354,-4.78559,-1.60087,-1.34998,-3.96911,-7.54713
1355,-4.78501,-0.86461,-5.41482,-5.33038,-4.31542
1356,-4.78346,-6.59676,-3.31241,-3.31431,-3.41241
1357,-4.78002,-8.31921,-1.19614,-1.46941,-2.08621
1358,-4.77853,-2.35981,-6.63275,-1.93902,-4.88302
1359,-4.77769,-0.00346,-2.07942,-8.21421,-2.31873
1360,-4.7774,-0.78372,-3.70205,-0.88631,-7.87855
1361,-4.77683,-4.87172,-2.04683,-6.77012,-1.85044
1362,-4.77622,-0.80597,-2.55957,-8.25735,-1.34273
1363,-4.77565,-3.37441,-3.17734,-4.18241,-6.18212
1364,-4.7735,-2.49221,-2.30826,-7.72679,-2.44363
1365,-4.77294,-2.12925,-4.19285,-5.10881,-5.38566
1366,-4.77146,-8.44667,-1.39316,-1.1723,-1.60366
1367,-4.76138,-5.19596,-1.9352,-6.66964,-1.44988
1368,-4.7613,-4.69038,-7.42711,-0.25796,-0.31906
1369,-4.76056,-4.96998,-5.93819,-1.92223,-3.69856
1370,-4.75945,-6.81703,-0.6566,-3.58052,-4.19816
1371,-4.7593,-1.85314,-0.1894,-8.15431,-2.71779
1372,-4.75427,-7.08993,-5.18883,-0.36117,-0.27464
1373,-4.75212,-1.03274,-0.14098,-5.33007,-6.92252
1374,-4.74782,-8.20655,-2.2949,-0.09809,-2.19875
1375,-4.74764,-7.96427,-2.23021,-2.88699,-0.84949
1376,-4.74727,-0.61389,-3.14154,-0.22257,-8.1956
1377,-4.74366,-6.30305,-5.18906,-3.16755,-0.89969
1378,-4.74323,-4.22403,-0.27468,-7.4179,-2.13509
1379,-4.7418,-1.85735,-2.65874,-4.94591,-6.52186
1380,-4.74102,-8.01098,-2.11035,-2.75596,-1.13932
1381,-4.73578,-2.76344,-2.34881,-5.1307,-6.1721
1382,-4.73543,-6.61448,-1.73416,-4.7439,-2.88314
1383,-4.73181,-5.85453,-5.34099,-1.81387,-3.39385
1384,-4.72936,-4.60476,-4.78197,-3.77399,-4.39536
1385,-4.72788,-6.40847,-5.33897,-2.84108,-0.04791
1386,-4.72575,-4.33242,-0.75567,-0.71057,-7.60404
1387,-4.72529,-6.70918,-3.68446,-1.59233,-4.06789
1388,-4.72022,-6.0254,-4.00522,-1.82225,-4.69592
1389,-4.71996,-6.94651,-1.40904,-1.86516,-4.89937
1390,-4.71655,-3.34174,-5.97719,-5.0965,-2.21041
1391,-4.71622,-4.56887,-6.1642,-2.04933,-3.83218
1392,-4.71419,-7.13894,-0.47821,-5.14085,-0.39366
1393,-4.71397,-0.09724,-2.47209,-5.50318,-6.43217
1394,-4.71203,-0.13102,-3.29161,-0.3337,-8.17518
1395,-4.7089,-3.942,-2.87505,-1.60944,-7.17152
1396,-4.70472,-2.88544,-2.43467,-2.67454,-7.51392
1397,-4.70049,-5.21624,-0.23228,-7.11595,-0.07429
1398,-4.69998,-1.92955,-7.78427,-2.42988,-2.77269
1399,-4.69898,-0.63199,-6.09674,-6.30956,-0.7345
1400,-4.69521,-1.81418,-8.40177,-0.9939,-1.75672
1401,-4.69315,-6.53207,-5.01702,-0.73959,-3.0966
1402,-4.69068,-4.8964,-0.39115,-2.42511,-6.92739
1403,-4.68635,-6.947,-1.68586,-3.46133,-3.86709
1404,-4.68497,-0.19675,-0.23715,-6.78175,-5.65367
1405,-4.68282,-6.40387,-3.45581,-0.48016,-4.98883
1406,-4.68199,-2.77095,-8.15814,-1.95958,-0.07422
1407,-4.68142,-5.75344,-4.82591,-3.66823,-2.86999
1408,-4.67844,-0.79811,-7.59508,-4.09903,-1.72858
1409,-4.67787,-1.75065,-1.04978,-3.47815,-7.86468
1410,-4.67255,-1.79229,-5.48384,-1.83888,-6.44212
1411,-4.67128,-0.50957,-2.56177,-0.92235,-8.39679
1412,-4.6691,-0.71968,-7.14651,-0.15688,-5.15601
1413,-4.66744,-2.91984,-1.98663,-8.0588,-0.89367
1414,-4.66503,-6.67507,-2.12201,-0.78186,-5.34478
1415,-4.66154,-1.652,-7.97855,-2.11268,-2.72402
1416,-4.65877,-4.71024,-3.37806,-1.64397,-6.4804
1417,-4.6566,-6.00722,-4.43801,-4.72584,-0.44706
1418,-4.65614,-6.77765,-0.74495,-3.5609,-4.37593
1419,-4.65468,-0.62154,-0.17372,-7.66056,-4.38557
1420,-4.65368,-1.28967,-6.34636,-0.90204,-5.96574
1421,-4.64671,-4.99495,-6.22464,-1.46386,-3.54534
1422,-4.64644,-2.77321,-7.13727,-3.69812,-2.47047
1423,-4.64244,-5.83741,-2.18003,-3.61889,-5.15009
1424,-4.63834,-1.77972,-1.00644,-2.62126,-8.21185
1425,-4.63512,-3.6025,-1.25291,-7.15235,-3.57936
1426,-4.62769,-4.86152,-5.54945,-4.69345,-1.45784
1427,-4.62213,-7.78329,-0.81926,-1.54859,-3.8713
1428,-4.62201,-6.10367,-4.43644,-4.63372,-0.4784
1429,-4.61868,-1.60978,-0.98629,-8.23663,-2.69474
1430,-4.61761,-5.32264,-0.89509,-6.95994,-1.05128
1431,-4.61591,-4.01961,-7.11673,-3.05132,-1.60552
1432,-4.61532,-7.17758,-3.81759,-2.60161,-2.41635
1433,-4.60981,-1.42701,-2.77065,-8.21617,-1.23749
1434,-4.60313,-7.02827,-2.85262,-1.87378,-4.21499
1435,-4.60289,-6.85938,-1.36706,-1.14228,-5.34683
1436,-4.60275,-6.74467,-1.6495,-4.41309,-3.33585
1437,-4.59975,-1.35802,-6.03317,-5.6847,-2.87804
1438,-4.59723,-6.08508,-1.21536,-6.16285,-1.54255
1439,-4.59627,-1.8473,-1.59089,-6.65357,-5.35358
1440,-4.59612,-1.97867,-8.62517,-0.75295,-0.00339
1441,-4.5932,-1.9691,-5.1227,-2.97798,-6.31781
1442,-4.58984,-3.98341,-4.4406,-1.00203,-6.50713
1443,-4.58813,-4.21772,-2.29155,-5.61087,-4.94236
1444,-4.58687,-0.3292,-5.18997,-0.45007,-7.19124
1445,-4.57886,-2.98499,-1.53463,-5.59312,-6.04034
1446,-4.57762,-0.27048,-7.95477,-0.78013,-3.88396
1447,-4.57192,-0.09716,-0.16443,-7.94974,-3.98281
1448,-4.57135,-6.63994,-2.98166,-0.0758,-5.11057
1449,-4.56898,-2.70056,-2.09065,-3.21532,-7.55794
1450,-4.56865,-1.57663,-2.05105,-7.92365,-3.10653
1451,-4.5624,-6.90534,-3.78084,-0.67205,-4.09322
1452,-4.56187,-4.45897,-6.68309,-3.28535,-1.96205
1453,-4.55633,-5.84142,-4.09603,-3.03202,-4.37574
1454,-4.55552,-2.11337,-0.22821,-8.63146,-0.47612
1455,-4.55356,-1.39094,-4.70542,-5.40584,-5.09571
1456,-4.55354,-3.58434,-0.16899,-6.15327,-5.34103
1457,-4.55091,-3.84968,-0.88915,-6.83279,-4.12208
1458,-4.55061,-3.15647,-7.45462,-1.10648,-3.5402
1459,-4.54888,-4.68914,-0.94548,-0.35087,-7.50351
1460,-4.5456,-2.63796,-3.78677,-5.84825,-4.88232
1461,-4.53729,-6.17506,-2.64846,-4.09135,-4.18667
1462,-4.53625,-2.70281,-3.28203,-0.56212,-7.81214
1463,-4.5354,-7.31172,-5.09181,-0.14459,-0.14646
1464,-4.53354,-0.67335,-5.06691,-6.68992,-2.92661
1465,-4.53131,-2.65263,-3.48604,-2.33726,-7.40375
1466,-4.52641,-4.00265,-3.82602,-4.60804,-5.25528
1467,-4.52593,-1.75926,-4.52354,-7.26599,-1.77877
1468,-4.52525,-2.06575,-7.11519,-4.81474,-1.20299
1469,-4.52036,-8.12036,-0.67826,-3.00371,-2.03563
1470,-4.51776,-3.97838,-4.49052,-6.08747,-2.55741
1471,-4.51605,-3.30289,-4.85416,-6.06466,-2.89021
1472,-4.51457,-3.99462,-1.52775,-7.79539,-0.748
1473,-4.51352,-4.51821,-5.65247,-5.20253,-0.44408
1474,-4.51336,-0.15649,-5.70178,-6.45263,-2.33632
1475,-4.51124,-1.54414,-1.11945,-7.9689,-3.53665
1476,-4.51039,-4.37147,-1.10316,-6.82105,-3.57812
